cell_id,series,dataset_id,seed,beta_ising,rewire_p,scale,C_s,rho_s
cell_beta_0p31_p_0p00,beta,16,1627234,0.31,0.0,1.0,0.033322836947300316,0.9333543261053994
cell_beta_0p31_p_0p00,beta,16,1627234,0.31,0.0,2.0,0.036326209853445535,0.9273475802931089
cell_beta_0p31_p_0p00,beta,16,1627234,0.31,0.0,4.0,0.0371464261501801,0.9257071476996398
cell_beta_0p31_p_0p00,beta,17,1727234,0.31,0.0,0.5,0.0354397330956045,0.929120533808791
cell_beta_0p31_p_0p00,beta,17,1727234,0.31,0.0,1.0,0.0407379922248714,0.9185240155502572
cell_beta_0p31_p_0p00,beta,17,1727234,0.31,0.0,2.0,0.043085865067704565,0.9138282698645909
cell_beta_0p31_p_0p00,beta,17,1727234,0.31,0.0,4.0,0.043762295797273254,0.9124754084054535
cell_beta_0p31_p_0p00,beta,18,1827234,0.31,0.0,0.5,0.028581424766172647,0.9428371504676547
cell_beta_0p31_p_0p00,beta,18,1827234,0.31,0.0,1.0,0.042877552850962175,0.9142448942980756
cell_beta_0p31_p_0p00,beta,18,1827234,0.31,0.0,2.0,0.04812437908618111,0.9037512418276378
cell_beta_0p31_p_0p00,beta,18,1827234,0.31,0.0,4.0,0.049587194918912114,0.9008256101621758
cell_beta_0p31_p_0p00,beta,19,1927234,0.31,0.0,0.5,0.03845939541156185,0.9230812091768763
cell_beta_0p31_p_0p00,beta,19,1927234,0.31,0.0,1.0,0.05009927332773062,0.8998014533445388
cell_beta_0p31_p_0p00,beta,19,1927234,0.31,0.0,2.0,0.05444532834168975,0.8911093433166205
cell_beta_0p31_p_0p00,beta,19,1927234,0.31,0.0,4.0,0.05561644833346979,0.8887671033330604
cell_beta_0p31_p_0p00,beta,20,2027234,0.31,0.0,0.5,0.021322232164954158,0.9573555356700917
cell_beta_0p31_p_0p00,beta,20,2027234,0.31,0.0,1.0,0.03327484892952326,0.9334503021409535
cell_beta_0p31_p_0p00,beta,20,2027234,0.31,0.0,2.0,0.0372579304108171,0.9254841391783658
cell_beta_0p31_p_0p00,beta,20,2027234,0.31,0.0,4.0,0.038278260120018226,0.9234434797599635
cell_beta_0p31_p_0p00,beta,21,2127234,0.31,0.0,0.5,0.02890431368919466,0.9421913726216107
cell_beta_0p31_p_0p00,beta,21,2127234,0.31,0.0,1.0,0.039811667594339406,0.9203766648113212
cell_beta_0p31_p_0p00,beta,21,2127234,0.31,0.0,2.0,0.0427189655988644,0.9145620688022712
cell_beta_0p31_p_0p00,beta,21,2127234,0.31,0.0,4.0,0.04339830679250822,0.9132033864149836
cell_beta_0p31_p_0p00,beta,22,2227234,0.31,0.0,0.5,0.061168137226882024,0.877663725546236
cell_beta_0p31_p_0p00,beta,22,2227234,0.31,0.0,1.0,0.0715202798139048,0.8569594403721904
cell_beta_0p31_p_0p00,beta,22,2227234,0.31,0.0,2.0,0.07518354482694167,0.8496329103461167
cell_beta_0p31_p_0p00,beta,22,2227234,0.31,0.0,4.0,0.07616340947730138,0.8476731810453972
cell_beta_0p31_p_0p00,beta,23,2327234,0.31,0.0,0.5,0.04082693806271592,0.9183461238745682
cell_beta_0p31_p_0p00,beta,23,2327234,0.31,0.0,1.0,0.04730107971208575,0.9053978405758285
cell_beta_0p31_p_0p00,beta,23,2327234,0.31,0.0,2.0,0.05112134721963424,0.8977573055607315
cell_beta_0p31_p_0p00,beta,23,2327234,0.31,0.0,4.0,0.05240909706508956,0.8951818058698209
cell_beta_0p31_p_0p00,beta,24,2427234,0.31,0.0,0.5,0.029492668645914544,0.9410146627081709
cell_beta_0p31_p_0p00,beta,24,2427234,0.31,0.0,1.0,0.038815774282642546,0.9223684514347149
cell_beta_0p31_p_0p00,beta,24,2427234,0.31,0.0,2.0,0.042023754581517525,0.915952490836965
cell_beta_0p31_p_0p00,beta,24,2427234,0.31,0.0,4.0,0.04280487210447109,0.9143902557910578
cell_beta_0p31_p_0p00,beta,25,2527234,0.31,0.0,0.5,0.035855379781736973,0.928289240436526
cell_beta_0p31_p_0p00,beta,25,2527234,0.31,0.0,1.0,0.050849347431188574,0.8983013051376229
cell_beta_0p31_p_0p00,beta,25,2527234,0.31,0.0,2.0,0.056974739204845026,0.88605052159031
cell_beta_0p31_p_0p00,beta,25,2527234,0.31,0.0,4.0,0.058806131825705155,0.8823877363485897
cell_beta_0p31_p_0p00,beta,26,2627234,0.31,0.0,0.5,0.03355095970370825,0.9328980805925835
cell_beta_0p31_p_0p00,beta,26,2627234,0.31,0.0,1.0,0.0423642414181315,0.915271517163737
cell_beta_0p31_p_0p00,beta,26,2627234,0.31,0.0,2.0,0.045968866168884626,0.9080622676622307
cell_beta_0p31_p_0p00,beta,26,2627234,0.31,0.0,4.0,0.04698322459253812,0.9060335508149238
cell_beta_0p31_p_0p00,beta,27,2727234,0.31,0.0,0.5,0.0631182754963297,0.8737634490073406
cell_beta_0p31_p_0p00,beta,27,2727234,0.31,0.0,1.0,0.07837044323975301,0.843259113520494
cell_beta_0p31_p_0p00,beta,27,2727234,0.31,0.0,2.0,0.08511061297196504,0.8297787740560699
cell_beta_0p31_p_0p00,beta,27,2727234,0.31,0.0,4.0,0.08709889301233803,0.8258022139753239
cell_beta_0p31_p_0p00,beta,28,2827234,0.31,0.0,0.5,0.060715693029444184,0.8785686139411116
cell_beta_0p31_p_0p00,beta,28,2827234,0.31,0.0,1.0,0.07351178032131755,0.8529764393573649
cell_beta_0p31_p_0p00,beta,28,2827234,0.31,0.0,2.0,0.07851316566946015,0.8429736686610797
cell_beta_0p31_p_0p00,beta,28,2827234,0.31,0.0,4.0,0.07989987617197142,0.8402002476560572
cell_beta_0p31_p_0p00,beta,29,2927234,0.31,0.0,0.5,0.030189914955125574,0.9396201700897489
cell_beta_0p31_p_0p00,beta,29,2927234,0.31,0.0,1.0,0.042259074098317584,0.9154818518033648
cell_beta_0p31_p_0p00,beta,29,2927234,0.31,0.0,2.0,0.047569160644575004,0.90486167871085
cell_beta_0p31_p_0p00,beta,29,2927234,0.31,0.0,4.0,0.04908406016616762,0.9018318796676648
cell_beta_0p33_p_0p00,beta,0,29234,0.33,0.0,0.5,0.025728025260883358,0.9485439494782333
cell_beta_0p33_p_0p00,beta,0,29234,0.33,0.0,1.0,0.03542811157036685,0.9291437768592663
cell_beta_0p33_p_0p00,beta,0,29234,0.33,0.0,2.0,0.03891210748811125,0.9221757850237775
cell_beta_0p33_p_0p00,beta,0,29234,0.33,0.0,4.0,0.03985944167022115,0.9202811166595577
cell_beta_0p33_p_0p00,beta,1,129234,0.33,0.0,0.5,0.04833443273089705,0.9033311345382059
cell_beta_0p33_p_0p00,beta,1,129234,0.33,0.0,1.0,0.06391740336386054,0.8721651932722789
cell_beta_0p33_p_0p00,beta,1,129234,0.33,0.0,2.0,0.07053485517976488,0.8589302896404702
cell_beta_0p33_p_0p00,beta,1,129234,0.33,0.0,4.0,0.07251722156991108,0.8549655568601778
cell_beta_0p33_p_0p00,beta,2,229234,0.33,0.0,0.5,0.027385099097346488,0.945229801805307
cell_beta_0p33_p_0p00,beta,2,229234,0.33,0.0,1.0,0.0322104189087184,0.9355791621825632
cell_beta_0p33_p_0p00,beta,2,229234,0.33,0.0,2.0,0.0344931682845559,0.9310136634308882
cell_beta_0p33_p_0p00,beta,2,229234,0.33,0.0,4.0,0.0351648489437954,0.9296703021124092
cell_beta_0p33_p_0p00,beta,3,329234,0.33,0.0,0.5,0.01847601624969558,0.9630479675006088
cell_beta_0p33_p_0p00,beta,3,329234,0.33,0.0,1.0,0.028833549322632712,0.9423329013547346
cell_beta_0p33_p_0p00,beta,3,329234,0.33,0.0,2.0,0.0331278867972577,0.9337442264054846
cell_beta_0p33_p_0p00,beta,3,329234,0.33,0.0,4.0,0.03448459144156585,0.9310308171168683
cell_beta_0p33_p_0p00,beta,4,429234,0.33,0.0,0.5,0.0399833249057614,0.9200333501884772
cell_beta_0p33_p_0p00,beta,4,429234,0.33,0.0,1.0,0.05045355261530571,0.8990928947693886
cell_beta_0p33_p_0p00,beta,4,429234,0.33,0.0,2.0,0.054043445680141855,0.8919131086397163
cell_beta_0p33_p_0p00,beta,4,429234,0.33,0.0,4.0,0.05496538326897438,0.8900692334620512
cell_beta_0p33_p_0p00,beta,5,529234,0.33,0.0,0.5,0.04851726375012977,0.9029654724997405
cell_beta_0p33_p_0p00,beta,5,529234,0.33,0.0,1.0,0.05911835490498568,0.8817632901900286
cell_beta_0p33_p_0p00,beta,5,529234,0.33,0.0,2.0,0.061746477077134765,0.8765070458457305
cell_beta_0p33_p_0p00,beta,5,529234,0.33,0.0,4.0,0.06235914197396303,0.8752817160520739
cell_beta_0p33_p_0p00,beta,6,629234,0.33,0.0,0.5,0.040385315443785874,0.9192293691124283
cell_beta_0p33_p_0p00,beta,6,629234,0.33,0.0,1.0,0.05151948238708798,0.896961035225824
cell_beta_0p33_p_0p00,beta,6,629234,0.33,0.0,2.0,0.054950285856926795,0.8900994282861464
cell_beta_0p33_p_0p00,beta,6,629234,0.33,0.0,4.0,0.055804799240609826,0.8883904015187803
cell_beta_0p33_p_0p00,beta,7,729234,0.33,0.0,0.5,0.032459688943817955,0.9350806221123641
cell_beta_0p33_p_0p00,beta,7,729234,0.33,0.0,1.0,0.04790962443375152,0.904180751132497
cell_beta_0p33_p_0p00,beta,7,729234,0.33,0.0,2.0,0.05375923923857562,0.8924815215228488
cell_beta_0p33_p_0p00,beta,7,729234,0.33,0.0,4.0,0.05532957138310135,0.8893408572337973
cell_beta_0p33_p_0p00,beta,8,829234,0.33,0.0,0.5,0.035617582679232984,0.928764834641534
cell_beta_0p33_p_0p00,beta,8,829234,0.33,0.0,1.0,0.04569494018309411,0.9086101196338118
cell_beta_0p33_p_0p00,beta,8,829234,0.33,0.0,2.0,0.049350630316025657,0.9012987393679487
cell_beta_0p33_p_0p00,beta,8,829234,0.33,0.0,4.0,0.05032267168949833,0.8993546566210033
cell_beta_0p33_p_0p00,beta,9,929234,0.33,0.0,0.5,0.045056477616360835,0.9098870447672783
cell_beta_0p33_p_0p00,beta,9,929234,0.33,0.0,1.0,0.05385070714749507,0.8922985857050099
cell_beta_0p33_p_0p00,beta,9,929234,0.33,0.0,2.0,0.056430757322290026,0.88713848535542
cell_beta_0p33_p_0p00,beta,9,929234,0.33,0.0,4.0,0.05706702816824338,0.8858659436635132
cell_beta_0p33_p_0p00,beta,10,1029234,0.33,0.0,0.5,0.03507689845464901,0.929846203090702
cell_beta_0p33_p_0p00,beta,10,1029234,0.33,0.0,1.0,0.04165963091547231,0.9166807381690554
cell_beta_0p33_p_0p00,beta,10,1029234,0.33,0.0,2.0,0.044566117886809364,0.9108677642263813
cell_beta_0p33_p_0p00,beta,10,1029234,0.33,0.0,4.0,0.04538357934040099,0.909232841319198
cell_beta_0p33_p_0p00,beta,11,1129234,0.33,0.0,0.5,0.033203401715834024,0.933593196568332
cell_beta_0p33_p_0p00,beta,11,1129234,0.33,0.0,1.0,0.036572924793212225,0.9268541504135756
cell_beta_0p33_p_0p00,beta,11,1129234,0.33,0.0,2.0,0.038620467219859955,0.9227590655602801
cell_beta_0p33_p_0p00,beta,11,1129234,0.33,0.0,4.0,0.03924261419615421,0.9215147716076916
cell_beta_0p33_p_0p00,beta,12,1229234,0.33,0.0,0.5,0.04509715787457408,0.9098056842508518
cell_beta_0p33_p_0p00,beta,12,1229234,0.33,0.0,1.0,0.058276703194197754,0.8834465936116045
cell_beta_0p33_p_0p00,beta,12,1229234,0.33,0.0,2.0,0.06296255970296588,0.8740748805940682
cell_beta_0p33_p_0p00,beta,12,1229234,0.33,0.0,4.0,0.06414187247269681,0.8717162550546064
cell_beta_0p33_p_0p00,beta,13,1329234,0.33,0.0,0.5,0.028687449408723587,0.9426251011825528
cell_beta_0p33_p_0p00,beta,13,1329234,0.33,0.0,1.0,0.04285477385190595,0.9142904522961881
cell_beta_0p33_p_0p00,beta,13,1329234,0.33,0.0,2.0,0.047324412610800504,0.905351174778399
cell_beta_0p33_p_0p00,beta,13,1329234,0.33,0.0,4.0,0.04845877664919879,0.9030824467016024
cell_beta_0p33_p_0p00,beta,14,1429234,0.33,0.0,0.5,0.03371613654640976,0.9325677269071805
cell_beta_0p33_p_0p00,beta,14,1429234,0.33,0.0,1.0,0.04745858813287951,0.905082823734241
cell_beta_0p33_p_0p00,beta,14,1429234,0.33,0.0,2.0,0.05326096381173323,0.8934780723765335
cell_beta_0p33_p_0p00,beta,14,1429234,0.33,0.0,4.0,0.05489236984978274,0.8902152603004345
cell_beta_0p33_p_0p00,beta,15,1529234,0.33,0.0,0.5,0.03879686884740552,0.922406262305189
cell_beta_0p33_p_0p00,beta,15,1529234,0.33,0.0,1.0,0.043434595770961815,0.9131308084580764
cell_beta_0p33_p_0p00,beta,15,1529234,0.33,0.0,2.0,0.045254928953314455,0.9094901420933711
cell_beta_0p33_p_0p00,beta,15,1529234,0.33,0.0,4.0,0.04576761459856865,0.9084647708028627
cell_beta_0p33_p_0p00,beta,16,1629234,0.33,0.0,0.5,0.04281912029714824,0.9143617594057035
cell_beta_0p33_p_0p00,beta,16,1629234,0.33,0.0,1.0,0.0514990845531329,0.8970018308937342
cell_beta_0p33_p_0p00,beta,16,1629234,0.33,0.0,2.0,0.05303793770931592,0.8939241245813682
cell_beta_0p33_p_0p00,beta,16,1629234,0.33,0.0,4.0,0.05332278556722425,0.8933544288655515
cell_beta_0p33_p_0p00,beta,17,1729234,0.33,0.0,0.5,0.02443819554749671,0.9511236089050066
cell_beta_0p33_p_0p00,beta,17,1729234,0.33,0.0,1.0,0.036061227030092624,0.9278775459398148
cell_beta_0p33_p_0p00,beta,17,1729234,0.33,0.0,2.0,0.04012244933870235,0.9197551013225953
cell_beta_0p33_p_0p00,beta,17,1729234,0.33,0.0,4.0,0.04125637216740202,0.917487255665196
cell_beta_0p33_p_0p00,beta,18,1829234,0.33,0.0,0.5,0.03832245569213999,0.92335508861572
cell_beta_0p33_p_0p00,beta,18,1829234,0.33,0.0,1.0,0.04934112511827321,0.9013177497634536
cell_beta_0p33_p_0p00,beta,18,1829234,0.33,0.0,2.0,0.053762823796815684,0.8924743524063686
cell_beta_0p33_p_0p00,beta,18,1829234,0.33,0.0,4.0,0.0550200857907594,0.8899598284184812
cell_beta_0p33_p_0p00,beta,19,1929234,0.33,0.0,0.5,0.042775112655081604,0.9144497746898368
cell_beta_0p33_p_0p00,beta,19,1929234,0.33,0.0,1.0,0.05472410704271574,0.8905517859145685
cell_beta_0p33_p_0p00,beta,19,1929234,0.33,0.0,2.0,0.059387042445059324,0.8812259151098814
cell_beta_0p33_p_0p00,beta,19,1929234,0.33,0.0,4.0,0.0606975161056269,0.8786049677887462
cell_beta_0p33_p_0p00,beta,20,2029234,0.33,0.0,0.5,0.031478408298095006,0.93704318340381
cell_beta_0p33_p_0p00,beta,20,2029234,0.33,0.0,1.0,0.04233959182639224,0.9153208163472155
cell_beta_0p33_p_0p00,beta,20,2029234,0.33,0.0,2.0,0.04659816042154319,0.9068036791569136
cell_beta_0p33_p_0p00,beta,20,2029234,0.33,0.0,4.0,0.047767058409051155,0.9044658831818977
cell_beta_0p33_p_0p00,beta,21,2129234,0.33,0.0,0.5,0.04268327835614483,0.9146334432877103
cell_beta_0p33_p_0p00,beta,21,2129234,0.33,0.0,1.0,0.0551844295004667,0.8896311409990666
cell_beta_0p33_p_0p00,beta,21,2129234,0.33,0.0,2.0,0.05913341316833709,0.8817331736633258
cell_beta_0p33_p_0p00,beta,21,2129234,0.33,0.0,4.0,0.060134437228482884,0.8797311255430342
cell_beta_0p33_p_0p00,beta,22,2229234,0.33,0.0,0.5,0.036526846148757286,0.9269463077024854
cell_beta_0p33_p_0p00,beta,22,2229234,0.33,0.0,1.0,0.04582664730854896,0.9083467053829021
cell_beta_0p33_p_0p00,beta,22,2229234,0.33,0.0,2.0,0.04937662506404028,0.9012467498719194
cell_beta_0p33_p_0p00,beta,22,2229234,0.33,0.0,4.0,0.050376943623085646,0.8992461127538287
cell_beta_0p33_p_0p00,beta,23,2329234,0.33,0.0,0.5,0.02994839328009241,0.9401032134398152
cell_beta_0p33_p_0p00,beta,23,2329234,0.33,0.0,1.0,0.04050677433214234,0.9189864513357153
cell_beta_0p33_p_0p00,beta,23,2329234,0.33,0.0,2.0,0.04476467067235901,0.910470658655282
cell_beta_0p33_p_0p00,beta,23,2329234,0.33,0.0,4.0,0.045983589692779436,0.9080328206144411
cell_beta_0p33_p_0p00,beta,24,2429234,0.33,0.0,0.5,0.03473564379231764,0.9305287124153647
cell_beta_0p33_p_0p00,beta,24,2429234,0.33,0.0,1.0,0.047345146863256304,0.9053097062734874
cell_beta_0p33_p_0p00,beta,24,2429234,0.33,0.0,2.0,0.05244707100968771,0.8951058579806246
cell_beta_0p33_p_0p00,beta,24,2429234,0.33,0.0,4.0,0.053894447043105975,0.892211105913788
cell_beta_0p33_p_0p00,beta,25,2529234,0.33,0.0,0.5,0.05109297163049137,0.8978140567390173
cell_beta_0p33_p_0p00,beta,25,2529234,0.33,0.0,1.0,0.0652257629567829,0.8695484740864342
cell_beta_0p33_p_0p00,beta,25,2529234,0.33,0.0,2.0,0.07116477941521615,0.8576704411695677
cell_beta_0p33_p_0p00,beta,25,2529234,0.33,0.0,4.0,0.07281389224315493,0.8543722155136901
cell_beta_0p33_p_0p00,beta,26,2629234,0.33,0.0,0.5,0.02371641633924726,0.9525671673215055
cell_beta_0p33_p_0p00,beta,26,2629234,0.33,0.0,1.0,0.03321851471202947,0.9335629705759411
cell_beta_0p33_p_0p00,beta,26,2629234,0.33,0.0,2.0,0.037121835864822095,0.9257563282703558
cell_beta_0p33_p_0p00,beta,26,2629234,0.33,0.0,4.0,0.038201033133588025,0.923597933732824
cell_beta_0p33_p_0p00,beta,27,2729234,0.33,0.0,0.5,0.04220303284569066,0.9155939343086187
cell_beta_0p33_p_0p00,beta,27,2729234,0.33,0.0,1.0,0.0525733152570807,0.8948533694858386
cell_beta_0p33_p_0p00,beta,27,2729234,0.33,0.0,2.0,0.0570913029337175,0.885817394132565
cell_beta_0p33_p_0p00,beta,27,2729234,0.33,0.0,4.0,0.058360936044607126,0.8832781279107857
cell_beta_0p33_p_0p00,beta,28,2829234,0.33,0.0,0.5,0.03627944907038527,0.9274411018592295
cell_beta_0p33_p_0p00,beta,28,2829234,0.33,0.0,1.0,0.03698073918075595,0.9260385216384881
cell_beta_0p33_p_0p00,beta,28,2829234,0.33,0.0,2.0,0.038733442348697855,0.9225331153026043
cell_beta_0p33_p_0p00,beta,28,2829234,0.33,0.0,4.0,0.03938874111545443,0.9212225177690911
cell_beta_0p33_p_0p00,beta,29,2929234,0.33,0.0,0.5,0.02908540892904904,0.9418291821419019
cell_beta_0p33_p_0p00,beta,29,2929234,0.33,0.0,1.0,0.04053048689911254,0.9189390262017749
cell_beta_0p33_p_0p00,beta,29,2929234,0.33,0.0,2.0,0.0448796287519353,0.9102407424961294
cell_beta_0p33_p_0p00,beta,29,2929234,0.33,0.0,4.0,0.04603681850788127,0.9079263629842375
cell_beta_0p35_p_0p00,beta,0,31234,0.35,0.0,0.5,0.0442644855349818,0.9114710289300364
cell_beta_0p35_p_0p00,beta,0,31234,0.35,0.0,1.0,0.05390868967958651,0.892182620640827
cell_beta_0p35_p_0p00,beta,0,31234,0.35,0.0,2.0,0.05839154306236677,0.8832169138752665
cell_beta_0p35_p_0p00,beta,0,31234,0.35,0.0,4.0,0.0597479392331679,0.8805041215336642
cell_beta_0p35_p_0p00,beta,1,131234,0.35,0.0,0.5,0.032767302825140954,0.9344653943497181
cell_beta_0p35_p_0p00,beta,1,131234,0.35,0.0,1.0,0.041001082078601925,0.9179978358427962
cell_beta_0p35_p_0p00,beta,1,131234,0.35,0.0,2.0,0.04346217211004777,0.9130756557799045
cell_beta_0p35_p_0p00,beta,1,131234,0.35,0.0,4.0,0.044063090980183184,0.9118738180396336
cell_beta_0p35_p_0p00,beta,2,231234,0.35,0.0,0.5,0.0436392804207521,0.9127214391584958
cell_beta_0p35_p_0p00,beta,2,231234,0.35,0.0,1.0,0.044369814077494574,0.9112603718450109
cell_beta_0p35_p_0p00,beta,2,231234,0.35,0.0,2.0,0.04478804597313202,0.910423908053736
cell_beta_0p35_p_0p00,beta,2,231234,0.35,0.0,4.0,0.04493667640045951,0.910126647199081
cell_beta_0p35_p_0p00,beta,3,331234,0.35,0.0,0.5,0.02385622709214752,0.952287545815705
cell_beta_0p35_p_0p00,beta,3,331234,0.35,0.0,1.0,0.040419737498409214,0.9191605250031816
cell_beta_0p35_p_0p00,beta,3,331234,0.35,0.0,2.0,0.04647847251709297,0.907043054965814
cell_beta_0p35_p_0p00,beta,3,331234,0.35,0.0,4.0,0.04809837929145244,0.9038032414170951
cell_beta_0p35_p_0p00,beta,4,431234,0.35,0.0,0.5,0.039103500101069166,0.9217929997978617
cell_beta_0p35_p_0p00,beta,4,431234,0.35,0.0,1.0,0.05285446290799778,0.8942910741840044
cell_beta_0p35_p_0p00,beta,4,431234,0.35,0.0,2.0,0.057772453617739083,0.8844550927645218
cell_beta_0p35_p_0p00,beta,4,431234,0.35,0.0,4.0,0.05910376487894542,0.8817924702421092
cell_beta_0p35_p_0p00,beta,5,531234,0.35,0.0,0.5,0.04125178137412411,0.9174964372517518
cell_beta_0p35_p_0p00,beta,5,531234,0.35,0.0,1.0,0.05236522648615538,0.8952695470276892
cell_beta_0p35_p_0p00,beta,5,531234,0.35,0.0,2.0,0.05728319321005765,0.8854336135798847
cell_beta_0p35_p_0p00,beta,5,531234,0.35,0.0,4.0,0.05867092313038824,0.8826581537392235
cell_beta_0p35_p_0p00,beta,6,631234,0.35,0.0,0.5,0.03671080144641964,0.9265783971071607
cell_beta_0p35_p_0p00,beta,6,631234,0.35,0.0,1.0,0.04823282816281216,0.9035343436743757
cell_beta_0p35_p_0p00,beta,6,631234,0.35,0.0,2.0,0.05190326347834262,0.8961934730433148
cell_beta_0p35_p_0p00,beta,6,631234,0.35,0.0,4.0,0.052863420590848476,0.894273158818303
cell_beta_0p35_p_0p00,beta,7,731234,0.35,0.0,0.5,0.021645482902503566,0.9567090341949929
cell_beta_0p35_p_0p00,beta,7,731234,0.35,0.0,1.0,0.026947115802132382,0.9461057683957352
cell_beta_0p35_p_0p00,beta,7,731234,0.35,0.0,2.0,0.027954831162917637,0.9440903376741647
cell_beta_0p35_p_0p00,beta,7,731234,0.35,0.0,4.0,0.028140952529771168,0.9437180949404577
cell_beta_0p35_p_0p00,beta,8,831234,0.35,0.0,0.5,0.03526665559450348,0.929466688810993
cell_beta_0p35_p_0p00,beta,8,831234,0.35,0.0,1.0,0.04664220469483821,0.9067155906103236
cell_beta_0p35_p_0p00,beta,8,831234,0.35,0.0,2.0,0.05106355233856119,0.8978728953228776
cell_beta_0p35_p_0p00,beta,8,831234,0.35,0.0,4.0,0.052302901929520196,0.8953941961409596
cell_beta_0p35_p_0p00,beta,9,931234,0.35,0.0,0.5,0.03328305942995563,0.9334338811400887
cell_beta_0p35_p_0p00,beta,9,931234,0.35,0.0,1.0,0.04343564251940768,0.9131287149611846
cell_beta_0p35_p_0p00,beta,9,931234,0.35,0.0,2.0,0.0466322930052665,0.906735413989467
cell_beta_0p35_p_0p00,beta,9,931234,0.35,0.0,4.0,0.047483882108077524,0.905032235783845
cell_beta_0p35_p_0p00,beta,10,1031234,0.35,0.0,0.5,0.029030546592078155,0.9419389068158437
cell_beta_0p35_p_0p00,beta,10,1031234,0.35,0.0,1.0,0.036318742405801185,0.9273625151883976
cell_beta_0p35_p_0p00,beta,10,1031234,0.35,0.0,2.0,0.03955953000626611,0.9208809399874678
cell_beta_0p35_p_0p00,beta,10,1031234,0.35,0.0,4.0,0.04047414987468717,0.9190517002506257
cell_beta_0p35_p_0p00,beta,11,1131234,0.35,0.0,0.5,0.05301475813619411,0.8939704837276118
cell_beta_0p35_p_0p00,beta,11,1131234,0.35,0.0,1.0,0.06554311079439856,0.8689137784112029
cell_beta_0p35_p_0p00,beta,11,1131234,0.35,0.0,2.0,0.07112011894083614,0.8577597621183277
cell_beta_0p35_p_0p00,beta,11,1131234,0.35,0.0,4.0,0.07266596154913574,0.8546680769017285
cell_beta_0p35_p_0p00,beta,12,1231234,0.35,0.0,0.5,0.030775137382020812,0.9384497252359584
cell_beta_0p35_p_0p00,beta,12,1231234,0.35,0.0,1.0,0.040988373643219056,0.9180232527135619
cell_beta_0p35_p_0p00,beta,12,1231234,0.35,0.0,2.0,0.044681289693224935,0.9106374206135501
cell_beta_0p35_p_0p00,beta,12,1231234,0.35,0.0,4.0,0.04570836369822007,0.9085832726035599
cell_beta_0p35_p_0p00,beta,13,1331234,0.35,0.0,0.5,0.03682423099155424,0.9263515380168915
cell_beta_0p35_p_0p00,beta,13,1331234,0.35,0.0,1.0,0.04580254378878629,0.9083949124224274
cell_beta_0p35_p_0p00,beta,13,1331234,0.35,0.0,2.0,0.04987290238326547,0.9002541952334691
cell_beta_0p35_p_0p00,beta,13,1331234,0.35,0.0,4.0,0.05101987982514705,0.8979602403497059
cell_beta_0p35_p_0p00,beta,14,1431234,0.35,0.0,0.5,0.015569784127808572,0.9688604317443829
cell_beta_0p35_p_0p00,beta,14,1431234,0.35,0.0,1.0,0.022368650797018608,0.9552626984059628
cell_beta_0p35_p_0p00,beta,14,1431234,0.35,0.0,2.0,0.0245585817368838,0.9508828365262324
cell_beta_0p35_p_0p00,beta,14,1431234,0.35,0.0,4.0,0.02515403623910606,0.9496919275217879
cell_beta_0p35_p_0p00,beta,15,1531234,0.35,0.0,0.5,0.030081382924643463,0.9398372341507131
cell_beta_0p35_p_0p00,beta,15,1531234,0.35,0.0,1.0,0.04511649846075089,0.9097670030784982
cell_beta_0p35_p_0p00,beta,15,1531234,0.35,0.0,2.0,0.049629575991695374,0.9007408480166093
cell_beta_0p35_p_0p00,beta,15,1531234,0.35,0.0,4.0,0.050762451541182474,0.898475096917635
cell_beta_0p35_p_0p00,beta,16,1631234,0.35,0.0,0.5,0.04788358821992855,0.9042328235601429
cell_beta_0p35_p_0p00,beta,16,1631234,0.35,0.0,1.0,0.06103114306194568,0.8779377138761086
cell_beta_0p35_p_0p00,beta,16,1631234,0.35,0.0,2.0,0.06609565632043046,0.8678086873591391
cell_beta_0p35_p_0p00,beta,16,1631234,0.35,0.0,4.0,0.0674232258587466,0.8651535482825068
cell_beta_0p35_p_0p00,beta,17,1731234,0.35,0.0,0.5,0.05118633795955757,0.8976273240808849
cell_beta_0p35_p_0p00,beta,17,1731234,0.35,0.0,1.0,0.06710221328030397,0.8657955734393921
cell_beta_0p35_p_0p00,beta,17,1731234,0.35,0.0,2.0,0.07376465415437777,0.8524706916912445
cell_beta_0p35_p_0p00,beta,17,1731234,0.35,0.0,4.0,0.07563463013204641,0.8487307397359072
cell_beta_0p35_p_0p00,beta,18,1831234,0.35,0.0,0.5,0.02760242268917712,0.9447951546216458
cell_beta_0p35_p_0p00,beta,18,1831234,0.35,0.0,1.0,0.0375699070297118,0.9248601859405764
cell_beta_0p35_p_0p00,beta,18,1831234,0.35,0.0,2.0,0.04181752956247281,0.9163649408750544
cell_beta_0p35_p_0p00,beta,18,1831234,0.35,0.0,4.0,0.04302297378393788,0.9139540524321242
cell_beta_0p35_p_0p00,beta,19,1931234,0.35,0.0,0.5,0.025056256432467727,0.9498874871350645
cell_beta_0p35_p_0p00,beta,19,1931234,0.35,0.0,1.0,0.039592685209990874,0.9208146295800183
cell_beta_0p35_p_0p00,beta,19,1931234,0.35,0.0,2.0,0.04547173583858699,0.909056528322826
cell_beta_0p35_p_0p00,beta,19,1931234,0.35,0.0,4.0,0.04714885733338686,0.9057022853332263
