beta,radius,ref_count,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,claim
0.07,0.88,2700,1.133066332405011,-0.0028507956535709,1.135917128058582,-7.255274938338092,2.2700778760022597,pass
0.07,0.89,2700,1.120333359135415,-0.0028206551247557,1.1231540142601708,-7.17856729250336,2.224130566322289,pass
0.07,0.9,2700,1.1078787882195953,-0.0027957369932402,1.1106745252128356,-7.115150647796441,2.215329569569736,pass
0.07,0.91,2700,1.0956958605604672,-0.0027734500895899,1.0984693106500572,-7.058430478006493,2.2085193655274984,pass
0.07,0.92,2700,1.0837806787593849,-0.0027487480792585,1.0865294268386434,-6.995563861713098,2.1749207778820656,pass
0.07,0.93,2700,1.0721201194997754,-0.0027261952223236,1.074846314722099,-6.9381668408137,2.149115084963346,pass
0.07,0.94,2700,1.06071213230726,-0.0026996471518381,1.063411779459098,-6.870602001428062,2.115902724789739,pass
0.07,0.95,2700,1.04954160547521,-0.0026763657790552,1.0522179712542654,-6.811350907695708,2.117296041793689,pass
0.07,0.96,2700,1.0386010961493346,-0.002656271237699,1.0412573673870336,-6.760210299944132,2.0757766914558027,pass
0.07,0.97,2700,1.0278929824913456,-0.0026297728607698,1.0305227553521157,-6.692771930659152,2.0396755738226404,pass
0.07,0.98,2700,1.0173966894335096,-0.0026105275986864,1.020007217032196,-6.643792738657025,2.024204127806632,pass
0.07,0.99,2700,1.0071184813492404,-0.0025856324806101,1.0097041138298506,-6.58043466315284,1.987944211972035,pass
0.07,1.0,2700,0.9970441629534768,-0.0025629097380751,0.999607072691552,-6.52260528340131,1.9694758382102784,pass
0.09,0.1,2700,9.98953447736298,-0.0065362495525401,9.99607072691552,-16.63475511121471,6.226984094389149,pass
