cell_id,dataset_tag,width,ref_id,theta_norm,final_train_loss,theta_path,selected_refs_path
cell_beta_0p09_p_0p00,dataset_033_seed_3305234,48,0,131.4564450812027,0.001086694822242082,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_034_seed_3405234,48,0,126.9279329624543,0.0033516866891053353,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_035_seed_3505234,48,0,116.65630648709259,0.005915864356394725,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_036_seed_3605234,48,0,133.3944539671898,0.0020495235710034365,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_037_seed_3705234,48,0,118.39802089520182,0.003409981562407307,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_038_seed_3805234,48,0,115.48111342224428,0.001042350908276119,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_039_seed_3905234,48,0,125.67753099084175,0.0042129571233787515,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_040_seed_4005234,48,0,124.7107572978952,0.0009089001656958942,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_041_seed_4105234,48,0,118.1929065168811,0.003019496898120528,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_042_seed_4205234,48,0,125.62001704147859,0.0034618550314736624,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_043_seed_4305234,48,0,137.22878383491414,0.002758092330290692,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_044_seed_4405234,48,0,113.5815755090349,0.006049668990076367,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_045_seed_4505234,48,0,130.7991114844312,0.002360678896633,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_046_seed_4605234,48,0,107.08567086509227,0.005152491992791959,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_047_seed_4705234,48,0,120.85638339497416,0.002378901740071263,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_048_seed_4805234,48,0,119.21831057587917,0.0010447232475058888,not_retained_summary_only,not_retained_summary_only
