rule,radius,ref_count,unit_count,unit_sampling_fit_pass_count,split_fail_count,split_fail_rate,finite_fail_count,ess_fail_count,split_q50,split_q90,split_q95,split_q99,split_max,ess_q05,ess_min,phi_energy_mean,phi_energy_sd,phi_energy_q25,phi_energy_q50,phi_energy_q75,pool_q95_split_pass,pool_fail_rate_le_0p05
random_label,1.6,90,90,63,27,0.3,0,0,0.00257971951724995,0.0066467424947951525,0.007537701668873625,0.009407408008978314,0.0097584762753393,0.5903753895010985,0.518563898088657,-0.16688423435060085,0.0025006741591899963,-0.16861902256973774,-0.1669539525543736,-0.1651140591900745,False,False
random_label,1.7,90,90,67,23,0.25555555555555554,0,0,0.0026458009387478,0.0060721368913796234,0.007231998324576024,0.010331505133696694,0.010884755173527,0.6221070900160782,0.5834194269746525,-0.16836606141123814,0.002242323903935127,-0.17005124307961617,-0.16829270212406666,-0.16679195853060588,False,False
random_label,1.8,90,90,58,32,0.35555555555555557,0,0,0.0021890111763705,0.006633565585031411,0.007730261585585974,0.008430282648741952,0.0099242824780294,0.5659088475797324,0.5206803824823897,-0.16953644700803186,0.001866582260482416,-0.17074266175540165,-0.16990885196093036,-0.168332630292023,False,False
random_label,1.9,90,90,63,27,0.3,0,0,0.0023637728847299,0.0065045125768221045,0.00778927692895598,0.010061477199470365,0.0116150408115564,0.6136374602916264,0.5521994600299612,-0.17037812207310285,0.002378464515457989,-0.1720592093943773,-0.16993927914760887,-0.16881144368938417,False,False
random_label,2.0,90,90,62,28,0.3111111111111111,0,0,0.00262662006754195,0.007072391160041656,0.008800201588835887,0.011726251471463826,0.0127914655296203,0.6125304926669815,0.5676889124303601,-0.17145645472366308,0.0023969258381429815,-0.1731266817482418,-0.1717856205945013,-0.17044840378497075,False,False
random_label,2.1,90,90,64,26,0.28888888888888886,0,0,0.0024537922488371998,0.005848825449742176,0.007476548470223558,0.009182233402138562,0.0092309369683157,0.6182686973069926,0.528031037805257,-0.17316637319650718,0.0028047542735640633,-0.17540042056966554,-0.17347088063963398,-0.17095257931593436,False,False
random_label,2.2,90,90,53,37,0.4111111111111111,0,0,0.0034283033482857,0.00733524602554481,0.008374892860575476,0.010630888032736313,0.0128817883360403,0.6049013014728563,0.5167629011718803,-0.1740821348250729,0.002172437125946795,-0.17573865246278075,-0.17430023541225342,-0.1727478536185972,False,False
random_label,2.3,90,90,61,29,0.32222222222222224,0,0,0.00280461856858735,0.006853585734169801,0.008216543654966577,0.012991642109012875,0.0158658733826289,0.606462563156948,0.5289183500382364,-0.17566494001202462,0.0026137496060837013,-0.177400029264642,-0.17590396258763252,-0.173909187113201,False,False
random_label,2.4,90,90,62,28,0.3111111111111111,0,0,0.00261159731584775,0.00662420559290413,0.008409420808080312,0.0108758072927737,0.0110614911076394,0.62468159458602,0.5338325671034793,-0.1764858654336466,0.0022747185088537445,-0.178182148689026,-0.17643214418361064,-0.17500039611655963,False,False
random_label,2.5,90,90,56,34,0.37777777777777777,0,0,0.0028351631660220996,0.00703801494619475,0.008522580066039028,0.011910802360684272,0.0146393586246915,0.6151713877172065,0.5865507019582971,-0.1778087085739424,0.002579919302704585,-0.17979163653178937,-0.17789496177988146,-0.1757504977232508,False,False
