rule,ref_id,within_rule_cluster,within_pc1,within_pc2,within_pc3,split_fail_count,split_fail_rate,max_split,mean_phi_energy,theta_ref_norm
teacher_nn,1,1,-1.6335925381651426,-1.4525884365531418,-1.6559302565235572,6,0.24,0.0104116477819929,-0.1074352025906722,12.598406287811736
teacher_nn,2,1,-3.0619832674108935,1.1101986579349967,-3.680762876190812,7,0.28,0.0185651249538812,-0.10729196449057955,12.600722779348065
teacher_nn,3,1,-0.7626049672362862,2.0391333160916907,0.6438248585329013,12,0.48,0.0172632423838015,-0.1067587600503105,13.007764584857442
teacher_nn,4,1,-2.567533920895816,2.7700174953457273,-4.864645835850176,14,0.56,0.018241659594066,-0.10738966243305065,14.018979065270129
teacher_nn,5,0,1.5291008408709066,-0.03953035473742372,-3.4047464616894407,16,0.64,0.0137648562441045,-0.10545903616413664,12.169639993697755
teacher_nn,6,1,-4.327499908599728,-0.012777436934804926,-1.7890762927063355,12,0.48,0.0160555688646788,-0.10724272789127816,12.069805375405451
teacher_nn,7,0,0.6165321359790473,0.5133695814411819,1.466846625912119,12,0.48,0.0199013150940348,-0.10531411806994667,13.089499086678916
teacher_nn,8,0,1.8585736201846765,0.003925302203456574,-2.0744548037898274,6,0.24,0.0162096481430877,-0.10399961583720645,14.511929022993092
teacher_nn,9,1,0.0958385678475648,0.7264000410055984,0.09863039995370361,14,0.56,0.0176501507257054,-0.10825958859735048,13.912112807776955
teacher_nn,10,1,-0.2128852754768251,1.7320377946619974,3.657821548030262,13,0.52,0.013669058965425,-0.10523087040528044,12.200623436808293
teacher_nn,11,1,0.3183020814450934,3.285315058205055,-2.468636336753191,12,0.48,0.019545037230338,-0.106306795835428,12.590743977369153
teacher_nn,12,1,-0.25348132318845146,1.4653745671880634,0.8434187667000244,10,0.4,0.0142639557526788,-0.10734780610828377,12.977652920914492
teacher_nn,13,1,-5.591607471361424,-1.5531854833288283,0.13449480691470322,13,0.52,0.0153810910585037,-0.10837904509715698,13.19231880500928
teacher_nn,14,0,4.123979204818389,-0.36497536975456213,1.4104786247276373,10,0.4,0.01984881787625,-0.10494647255614847,15.273887274271834
teacher_nn,15,1,-2.762504068515288,-0.7427962248223904,-3.78705697704636,13,0.52,0.0169821412648552,-0.10684835013765166,11.892452143026338
teacher_nn,16,0,4.877339631742414,-2.037659836571183,2.9648075026311496,9,0.36,0.015778807934182,-0.10366536192703257,14.44211889297048
teacher_nn,17,1,-0.2144437932277653,2.3559758103318957,3.1525467852640876,7,0.28,0.0182868478392423,-0.10663193211403295,12.797224521990785
teacher_nn,18,1,-3.3282819435566866,-0.7740422041676638,0.2263781043696978,13,0.52,0.0134256708844319,-0.1083377573742441,13.158998203756251
teacher_nn,19,1,-2.296222761893049,-0.261365354426196,0.7028346246267617,13,0.52,0.0151733082376455,-0.10759058692080174,13.456870060736572
teacher_nn,20,0,7.901446034741531,-0.6227539513655601,1.3089667773303877,10,0.4,0.0147085432585866,-0.10249476641041362,13.619327814712532
teacher_nn,21,0,4.107644521693671,-8.199680004087137,-1.0130596919534611,13,0.52,0.0138410638031611,-0.10287140717727088,13.87985067801075
teacher_nn,22,1,-1.0686531633606178,2.377727032523983,-2.0617030696704526,12,0.48,0.0236927990309107,-0.10728450531794198,12.68458821887585
teacher_nn,23,1,-1.6720108918171188,1.881281159686089,2.5847356244900666,11,0.44,0.0150053227438932,-0.1076188806948193,13.396946761463576
teacher_nn,24,1,-2.053640923174042,-2.7532685188133983,4.949869647412564,16,0.64,0.0169028523207042,-0.1074034758952669,13.507141239946725
teacher_nn,25,1,-1.8861346664241463,-0.10074120334401558,1.6366233554559488,11,0.44,0.0145546222490026,-0.10631572536134637,12.166334129499818
teacher_nn,26,1,-0.2818628267179491,2.1945257327349053,2.8544367515325084,7,0.28,0.0102802367844409,-0.10777039772490944,12.169830652820986
teacher_nn,27,1,0.7034352500875707,1.6547976612652457,5.533255739608089,11,0.44,0.0108772516284776,-0.10645662711584661,13.089932177763332
teacher_nn,28,0,7.092772130000727,-2.291127873856903,-1.3408542160153665,12,0.48,0.021248922632717,-0.10217753010594664,15.226664644423993
teacher_nn,29,1,-3.2698227991854103,2.646005507648326,-0.4915328772453172,12,0.48,0.0086346714330102,-0.10933488405980714,13.943851616652152
teacher_nn,30,1,-0.6541056830625384,-5.40358856306995,3.622551488990445,11,0.44,0.0115959522549386,-0.10560841133979788,12.119553994690506
teacher_nn,31,1,-2.1963230241001392,-1.1545343827788375,-1.095105406233102,9,0.36,0.0148108546657441,-0.10805091143214478,12.20772765337454
teacher_nn,32,1,-2.996042751426499,-2.347222266156857,-4.638888091556069,11,0.44,0.0083878596516311,-0.10716749052857281,13.016719745320003
teacher_nn,33,1,-3.1235551862814632,-0.7786546889567927,-1.5801452542376553,12,0.48,0.0121860295737664,-0.1079561103611384,12.893335123986132
teacher_nn,34,1,0.17742270819621947,1.0845637516673754,0.7400992088090077,10,0.4,0.0135090102120666,-0.1063688145033379,14.027973598244332
teacher_nn,35,1,0.2991849494315581,-0.5053595278742296,-1.5644176696271805,12,0.48,0.0169962577801109,-0.10577734246331459,11.604804825221724
teacher_nn,36,1,-1.110577016590467,-2.1475684132583566,2.471230921033992,12,0.48,0.0121396266775255,-0.10554524067923107,12.549685859519862
teacher_nn,37,0,4.759709765915761,-0.2590342275061818,-1.0923402297618126,11,0.44,0.0179674719680761,-0.10475216962345779,14.24902938615434
teacher_nn,38,1,-2.1341382957940556,2.848818084767639,0.2635577888164264,11,0.44,0.013331805579984,-0.10804789270434634,13.476970199840313
teacher_nn,39,1,-1.6968073233868177,-0.5648027085140295,-4.289406375338805,16,0.64,0.0133917663310786,-0.10701450989095683,14.065582970698252
teacher_nn,40,1,-3.1418443695786213,-5.927443801912462,-0.24235757356763848,13,0.52,0.0158137668943819,-0.10553457856992625,11.790057206256426
teacher_nn,41,1,1.5755642931757456,0.6090332352276958,2.1205356502355506,10,0.4,0.0151405695880071,-0.10557881027661466,12.698627606372767
teacher_nn,42,0,2.7916328150217957,1.0100421641676054,-3.395863533170249,12,0.48,0.0149207370038909,-0.10503452150463391,13.171974767613705
teacher_nn,43,0,6.56785477743563,-0.6960093583564894,1.6340849612639503,11,0.44,0.0181399111723049,-0.10198713898721051,15.766154411558036
teacher_nn,44,0,3.0230010054473726,-2.6527473748037513,-3.2073148656162433,15,0.6,0.0150952944521291,-0.10421763431921188,15.941608402238751
teacher_nn,45,1,-1.3127886868001397,-2.9312474598788723,2.1310524219226172,10,0.4,0.0155646163337468,-0.1066852371444198,11.913580769461529
teacher_nn,46,0,1.7265959472445456,-1.5121064917367548,4.04339939404221,12,0.48,0.0130311959119258,-0.10438614457065691,13.570152135891872
teacher_nn,47,1,1.134303363605405,0.9058581231151172,-0.8447531445046353,12,0.48,0.0133447874608315,-0.10544760564432507,12.976535544034546
teacher_nn,48,0,6.678596248483854,-1.3450177480049474,-4.3712252501999185,12,0.48,0.009677493553807,-0.10320448638935575,15.239830645826874
teacher_nn,49,0,3.700256074828514,-1.2644430518618668,-0.7151435270884225,11,0.44,0.0158475908845359,-0.1040169262579625,16.11199290402491
teacher_nn,50,1,0.9521013552030659,0.6338750002628076,-0.024775895991943762,9,0.36,0.0161603370348292,-0.10581078590205856,12.147606045294788
teacher_nn,51,1,-2.6350393104669165,-1.5025824494554674,-0.4597973341197574,10,0.4,0.017463696732814,-0.1069140171719292,12.3457914504114
teacher_nn,52,0,5.258424784085812,2.095633803202914,2.6238985285121776,13,0.52,0.010409412958756,-0.10454000815237346,14.099434476184554
teacher_nn,53,0,2.6171441488230283,-3.1082853252806597,2.678985633176448,11,0.44,0.012431570010777,-0.10469320681698877,14.93274720308142
teacher_nn,54,1,-2.76903355455606,-1.003518573394982,0.9196427852864484,12,0.48,0.010710024201458,-0.1086287690887989,13.45672266827212
teacher_nn,55,1,-3.9261350106397885,-6.394539393879307,2.045732486795168,11,0.44,0.0146863473023737,-0.10638759070619962,11.75133577295955
teacher_nn,56,1,-3.992275127103186,-0.6265754692621635,1.178185754075567,14,0.56,0.0188729653817043,-0.10833860486481418,11.292132864715104
teacher_nn,57,1,-2.7181262990636066,-6.461639031081439,-3.0820954014359425,10,0.4,0.0115075864420567,-0.10641829293573962,12.732655411576776
teacher_nn,58,0,4.126702575290821,0.8130715238130912,-5.052152194143608,6,0.24,0.0187098525759133,-0.1050419225246589,14.62726396028279
teacher_nn,59,0,3.0435001940135806,2.0828614703654984,3.4913155721080527,12,0.48,0.0136003863510512,-0.10497558176610763,15.536918528336818
teacher_nn,1000,1,-0.5492127201275472,4.326260751226574,0.801389435496258,9,0.36,0.0122737011056356,-0.10809131508481215,11.971015842260613
teacher_nn,1001,0,2.806166266362936,4.091965917734747,-6.993470526821074,9,0.36,0.0144408350283416,-0.10743560127939576,12.282063124152026
teacher_nn,1002,1,-2.925082617011983,-1.4528810592045425,0.09101374802706282,14,0.56,0.0116002883506661,-0.10617222799544378,12.818918042685402
teacher_nn,1003,1,0.1149426848980416,5.709747404861379,0.25187530163847605,12,0.48,0.0122121988479153,-0.10741135499045455,13.35850178856012
teacher_nn,1004,1,-2.712883597995972,-4.9190777323117905,-2.0706669076588318,13,0.52,0.0140600893855198,-0.10671622486367377,13.650797385949016
teacher_nn,1005,1,-0.43545104369001275,1.5244960851633071,-1.1792061675714578,12,0.48,0.0146366908598743,-0.10635825003630701,12.27359568728125
teacher_nn,1006,1,-0.5269408574260328,-1.6062724027735527,0.09918973761121795,12,0.48,0.011508351187646,-0.1066103557871049,12.365555356605784
teacher_nn,1007,1,-4.008620052885244,3.7209363140283163,-2.047231784940983,13,0.52,0.0183563364324751,-0.10827889283181259,12.506002230224215
teacher_nn,1008,1,0.1569622870128004,-0.2894231225178947,3.2728188286641067,14,0.56,0.0151016613257985,-0.10614522133369722,13.32898851480799
teacher_nn,1009,0,5.624247650166591,-1.2654151715253665,-0.44642322890779945,10,0.4,0.015927902878978,-0.10275590942347591,15.758533650636496
teacher_nn,1010,1,-2.399126901495026,-0.9745036807121074,2.470869447446049,14,0.56,0.0109202060278827,-0.10709824844992395,11.996409441761424
teacher_nn,1011,0,0.7048618206407801,-0.322683364072409,-2.6855201371455113,13,0.52,0.0157765114808998,-0.10507427497229356,12.610955348548613
teacher_nn,1012,1,-0.6256019440844435,4.941354418552457,3.3200345349985665,9,0.36,0.0129831004599155,-0.10710236809919157,12.715960685673837
teacher_nn,1013,1,-4.998876727637565,1.651610810556353,-0.17031771022226225,9,0.36,0.0127227912973227,-0.11020399196588253,12.553049996209037
teacher_nn,1014,1,-3.5207385690681603,0.6930415124425044,3.9226424725167277,13,0.52,0.0111941530892104,-0.10853605945619325,13.628646746270226
teacher_nn,1015,1,-2.2626399719785675,-2.84403525010019,0.8787610711488555,13,0.52,0.0132381759424566,-0.10697593940302813,12.065250732004142
teacher_nn,1016,0,4.542773626356896,0.5480224848386382,1.9572468548111068,12,0.48,0.0179631142618748,-0.10368433725328309,14.135330269004582
teacher_nn,1017,0,2.8638155871135327,1.6542226937743016,-3.4782574450908417,14,0.56,0.0142935001431171,-0.10478859536909219,14.210443161099889
teacher_nn,1018,0,4.088026938009692,-4.554279595110841,-1.0408702784354775,9,0.36,0.0197345050324399,-0.10281983187708602,15.374478839461066
teacher_nn,1019,1,-0.05389367010232998,-1.2407140503843084,0.26325105186487313,8,0.32,0.011901299281652,-0.10717584382614471,14.250227601668602
teacher_nn,1020,1,-2.423585950153994,1.2781475297739695,3.7377505169725342,10,0.4,0.014995625930438,-0.10707323921394896,11.921009075330288
teacher_nn,1021,0,2.640723750077189,-2.0487604581471297,0.4809484131457907,10,0.4,0.0138477943137485,-0.10239716830177689,14.17770116916354
teacher_nn,1022,1,-1.95815548829842,3.6424914648361195,-4.003376475168063,10,0.4,0.0157692571305509,-0.10815044263408805,12.75948812264406
teacher_nn,1023,1,-2.2070210464968896,2.7935541369412062,2.2301995928942424,13,0.52,0.0167866417082323,-0.10731150601576651,13.73528830499776
teacher_nn,1024,1,-1.6867259330973488,4.372189227346275,2.8127632709966317,9,0.36,0.0144957907284698,-0.10783557309867785,14.115403986063503
teacher_nn,1025,1,0.42268524252243933,3.774650923213248,0.07637148870794956,7,0.28,0.016154341358012,-0.10717370790161444,11.972164474585943
teacher_nn,1026,0,6.548079885418841,2.7515954544996393,1.7595913605284998,14,0.56,0.0137054565553665,-0.10320699199867361,14.051816871167638
teacher_nn,1027,1,-2.4145688817877278,2.212553911563084,-2.285788043148716,15,0.6,0.0165471374044503,-0.1088104223992757,12.70915646936696
teacher_nn,1028,1,-1.2706238302117552,1.227220420650892,-2.038024544531578,9,0.36,0.0114782090909765,-0.10759612093501712,13.723337782907922
teacher_nn,1029,1,-4.987150851993095,-3.114142216450222,-0.3047828371994118,12,0.48,0.0124223478158673,-0.10840923718210072,13.861927251547137
random_label,0,1,5.335356019315681,-2.189709819566879,-0.9731677200058346,7,0.28,0.008245630984448,-0.15762104964711013,16.796466230828653
random_label,1,0,-1.817868281702015,-4.513854521248294,-1.803507347249777,5,0.2,0.0056015692065038,-0.15505346786095145,17.821691917280692
random_label,2,0,-0.13384552958966253,-1.1940879328984093,1.5793097653967056,5,0.2,0.0082236849977071,-0.15791896016610799,16.919619884291617
random_label,3,0,-5.442921043657766,3.0937744123028126,5.58367052329448,10,0.4,0.0221252736028337,-0.157884320052788,19.85392761258049
random_label,4,0,-0.6735119009964874,0.49828911252297725,-1.6454970878856292,7,0.28,0.0107120663737115,-0.15520899059151777,19.80762350305599
random_label,5,1,2.9802246057935307,-4.270867331832184,0.8377242324534534,8,0.32,0.0092573996360546,-0.15735383094600297,15.106795229788297
random_label,6,0,-0.043094680405281874,2.4991028995945226,-2.5047200690533975,8,0.32,0.0185860374316348,-0.15614849358645008,17.864971311288542
random_label,7,0,-3.4118790351183983,4.406012384068131,0.9052743747874761,6,0.24,0.0108748579863803,-0.15620689677601907,19.67023159062803
random_label,8,0,-0.06096776891160472,-1.1919277505410688,1.4882646178414876,7,0.28,0.0134753282943763,-0.15752939218413592,19.036650307425187
random_label,9,0,0.48459705075765036,4.188645500203369,-3.5279265786049048,9,0.36,0.0092158624150263,-0.15832340600759673,19.198003040400717
random_label,10,1,4.979200568663022,3.4610005779396262,0.5936732472984546,8,0.32,0.0133240322173106,-0.15794379880561427,17.47843758681588
random_label,11,1,3.7790317131172184,-4.9982941294192855,-3.104002883545547,8,0.32,0.0057154275953202,-0.15670114826193196,17.058860428954016
random_label,12,0,0.6938268982040173,-0.9902791479319305,-3.0983165719394052,6,0.24,0.0081742325936115,-0.15609735091510774,18.921846203008595
random_label,13,0,-0.27512536180826497,3.346953458548124,0.05978457526501601,9,0.36,0.008416998519983,-0.15699369966637458,18.41115514083254
random_label,14,0,-2.604551742271296,2.7204760391550225,1.3321168738005833,8,0.32,0.0103437888332065,-0.15692221573052903,19.22400742050064
random_label,15,1,2.479729232409028,-4.361270872434278,0.36566038726368727,8,0.32,0.010439761050393,-0.15756757941980684,15.970584703587264
random_label,16,0,-0.7043904791452409,-3.7093804026180393,-0.561206575269844,10,0.4,0.0166023087797213,-0.15444368601108993,16.786161140038494
random_label,17,0,0.6446305054294423,0.4701833260018276,-0.9660674972828309,10,0.4,0.0125119311185621,-0.15690039681260903,18.706342112312143
random_label,18,0,-2.610792687079399,0.19413523422672366,-0.7786753081768492,7,0.28,0.0146393586246915,-0.1562777349494417,18.63691646123105
random_label,19,0,0.33241770093310496,0.9867809518479779,2.2747472191248583,10,0.4,0.0121693639793549,-0.15788185272819225,19.12639433164568
random_label,20,0,-3.50895887165847,-2.435929807329435,-3.7418740060077385,8,0.32,0.011018078290785,-0.15532432477856623,17.779232269098753
random_label,21,1,2.6473813970045685,0.7565873283265852,-5.0721962174202115,6,0.24,0.0116044651834853,-0.15692194950729077,17.222919854811426
random_label,22,0,0.6867218681085838,-0.6023036360288742,1.7065367085588548,6,0.24,0.0146358249312109,-0.1571364580452015,18.413196458022423
random_label,23,1,3.6776205972933935,1.9104152939801997,-2.3512122146046015,8,0.32,0.007884443724297,-0.1597190650719279,18.927957634716652
random_label,24,0,-0.7525189179818721,-2.53052391444773,1.4477176892494092,8,0.32,0.0137690651333356,-0.15754976622975458,19.52541067747651
random_label,25,1,2.4020755002129186,0.26718676283883835,3.4147322247120386,9,0.36,0.007878132149831,-0.15957372471446324,16.349537439790485
random_label,26,0,-1.1698434189588505,-0.9300441953983363,-3.082912572714481,9,0.36,0.019451116819801,-0.15576019504876024,17.57655414314368
random_label,27,0,-2.3576919984182747,-3.5010631414132045,-0.43707058154939754,10,0.4,0.0084163769067919,-0.15390977978899764,18.74719486329299
random_label,28,0,-2.4977193668068765,0.2366325690270097,-2.134974149283716,10,0.4,0.0085519660776436,-0.15582545466379785,19.12029083615138
random_label,29,0,-2.373103660337139,1.061754096532085,2.597855885743079,8,0.32,0.0166461345585663,-0.15544627732761426,19.205194331587
random_label,30,1,6.701039089092132,-2.139702202465249,-3.121391909313131,12,0.48,0.0102175123901892,-0.15719709533485615,16.504166780764823
random_label,31,0,-2.0516277637761826,2.6671718773283506,3.33125552378799,7,0.28,0.0115945958013546,-0.1578509952215793,18.44596255515562
random_label,32,0,-0.16850068243494984,-1.4615174506903663,1.9754319230171469,6,0.24,0.0086094735599685,-0.15603765683848703,17.336215816953143
random_label,33,0,0.06246774312931332,3.0323628199689363,0.8913087095673798,10,0.4,0.0078102895404107,-0.15735209626201757,18.180631706885627
random_label,34,0,-2.7562611858097554,-1.9265814735595912,-0.7105041839776359,9,0.36,0.0131604837474736,-0.15517726490292733,18.77193210805648
random_label,35,0,-0.8895998446055584,-0.8173176916835221,0.7351273761631283,14,0.56,0.0160160910082739,-0.15599665138573252,17.324025082336583
random_label,36,0,-0.03267450957087353,-1.3312503292071396,0.47058999006828656,7,0.28,0.0255170805388762,-0.15599039818157698,17.202051525319256
random_label,37,0,0.7950877568121884,1.696902277699459,-5.3030679812570405,8,0.32,0.0131171926458516,-0.1570371036962827,18.659260368297623
random_label,38,0,-2.071120213152902,0.30550986482413506,2.8236703685193763,11,0.44,0.009802588619405,-0.156716804900625,18.6917128419409
random_label,39,0,-2.967593579756846,4.732131116337558,-0.7418454638644968,11,0.44,0.010652468672293,-0.15708794646163254,19.732152196372613
random_label,40,1,2.2349180691657438,-6.339546772559976,2.992847181135944,7,0.28,0.0158658733826289,-0.15544097149127156,15.76595311132265
random_label,41,1,7.815477447298901,2.1329480858401055,4.06372284980685,5,0.2,0.0088062294368552,-0.1611931058303994,17.084897590947914
random_label,42,0,1.317323113064275,2.92413103641613,-3.668708149948727,8,0.32,0.0143066126913126,-0.15826987540489212,17.41082746412324
random_label,43,0,-3.0470588372259426,1.8629566756223173,4.182633944378336,9,0.36,0.0146331582441515,-0.1580959810769228,18.93807478633078
random_label,44,0,-4.34082398363132,-1.520242803076751,1.2970737575297626,10,0.4,0.0130942274668408,-0.15504210322236323,18.62407426647014
random_label,45,1,1.0522119541374866,-0.33339488957444874,-2.262627375862841,10,0.4,0.0115946244128841,-0.15642936161947277,16.149241104157078
random_label,46,1,6.050825315491992,-2.2853022708808477,1.5944302701367945,4,0.16,0.0150508012223306,-0.16003280745310688,16.08976954181385
random_label,47,0,-4.308899692422602,-2.1031073821607937,3.216835925460914,8,0.32,0.009364017549091,-0.1555759154663083,19.068011726619496
random_label,48,0,-3.9592637169529037,-3.2859800864203197,-0.17394059110444204,10,0.4,0.0108451900968896,-0.1547011604942142,18.30276158302915
random_label,49,0,-3.0197122736435262,0.8772790901783151,-5.391851542989795,9,0.36,0.0105656581887556,-0.15623818271726114,18.53288595333144
random_label,50,0,-0.7604767956067687,-4.186446546925541,1.893497551150014,11,0.44,0.0135968514924467,-0.15612085606237813,16.85529452876132
random_label,51,0,0.3628756032483177,-1.8671506800409996,2.0754220278920483,8,0.32,0.0142277045933877,-0.1556284271704123,16.52517390426883
random_label,52,0,1.5112600715688642,0.032855299985088966,0.5108547189100817,9,0.36,0.0105718653917213,-0.15693515699090824,17.23935283612818
random_label,53,0,-5.521009103992678,-3.810724565392946,-0.08907915836274011,8,0.32,0.0127914655296203,-0.1550645558967787,19.64742287545494
random_label,54,0,-1.192651438318907,0.42910394898546206,-1.2483866840746234,7,0.28,0.0073332090273614,-0.1553627960183277,20.86142323169929
random_label,55,1,8.896921344022932,-1.253403042622821,-0.7025128386961386,11,0.44,0.0143282702489609,-0.15774053860740314,16.922897061246374
random_label,56,1,4.2568324327383555,-1.1937992536402908,1.4369779927831114,7,0.28,0.0176525824772491,-0.1575841459695493,16.91751790145517
random_label,57,0,-2.7647363889220298,-0.5465141173331299,0.30211360384787694,9,0.36,0.0162531313958989,-0.15583557797186104,18.261233469338883
random_label,58,0,-3.699648716958507,-3.9058966571701315,1.166569108554572,10,0.4,0.010884755173527,-0.15487566984206388,20.001663810230102
random_label,59,0,-3.1761777869699026,3.069851956196168,-0.16346035231296907,12,0.48,0.0103526868716538,-0.15631404092301682,19.63653839316819
random_label,1000,1,3.6791363256441634,3.865171965981441,-0.38971726936033524,7,0.28,0.0128817883360403,-0.15700697271141975,16.304502804962397
random_label,1001,1,5.574865457034779,4.295978286302143,1.4012452424534918,7,0.28,0.0173368236073749,-0.1594866689806575,16.299809958663047
random_label,1002,0,-6.107510701530013,-2.718248313890377,-4.590056363733802,10,0.4,0.0142150284004382,-0.1542945695118614,20.590446173650104
random_label,1003,0,-0.802407229491483,-3.107339621281788,3.6543727288692516,5,0.2,0.0146757257089721,-0.1561462614466408,18.332902192329342
random_label,1004,0,-3.043945908089006,0.33040946411487976,5.8051157361219055,8,0.32,0.0091762138602515,-0.15619471344972186,19.99933620294572
random_label,1005,1,3.5315365342973792,-1.8194080748406185,3.7569255333004787,10,0.4,0.0158774670011179,-0.15819054380308234,16.813492645208637
random_label,1006,0,1.111916603041018,3.3301400865990334,-1.0325139970103794,6,0.24,0.0110614911076394,-0.15823780203774498,18.214204857055563
random_label,1007,0,-2.2388526350941462,-1.1698219054543915,1.4288775889418748,9,0.36,0.0100714480338654,-0.15672337269033124,18.73170697408453
random_label,1008,0,0.8558972027692069,-0.769290448610465,1.0078490526432895,8,0.32,0.0139752638148569,-0.15706016368697473,18.720193885817697
random_label,1009,0,-0.7691123472242426,3.1984774887452216,0.12536381734777707,7,0.28,0.0111675036439017,-0.15837146144438402,19.882412092225504
random_label,1010,1,4.6414284071252565,0.42007200831984104,-1.3254299805883845,7,0.28,0.0101686852212477,-0.157180129266369,15.135976631238146
random_label,1011,0,1.2054427029166512,-0.11504579064243178,-1.6181841772576602,10,0.4,0.0116150408115564,-0.1558557177400501,19.01931956065722
random_label,1012,0,-3.517010671186137,0.3164354494639432,-0.025677946691366565,10,0.4,0.0078739271355048,-0.15656232754225122,18.02157353570923
random_label,1013,0,-2.3082709384137727,1.6913010264776476,1.346603706751071,8,0.32,0.0110239230917852,-0.1569543621889646,17.447343392187037
random_label,1014,0,-0.10768753799774931,2.3112317050246203,0.6267563842800824,6,0.24,0.0100719383720944,-0.15727363638604808,20.27191684576655
random_label,1015,1,1.922737561805824,-2.939232559539496,-1.27308700450652,7,0.28,0.0073705671368643,-0.15642944656632643,17.983601499339606
random_label,1016,0,0.45946680065819284,1.916970616182799,-1.0024034143955263,7,0.28,0.0064558326582683,-0.15746025174022635,17.218767916989663
random_label,1017,0,-0.23317886866524312,3.3576208543045216,-1.5166446449880635,7,0.28,0.0104555919744135,-0.15770806165544848,17.51106076523598
random_label,1018,0,-3.830503248280207,0.31833409058530143,0.18335641855858198,10,0.4,0.0117791303254524,-0.15566459612435654,19.155861812157934
random_label,1019,0,-3.1267350484933165,0.6020669617302195,-4.0621518667354595,11,0.44,0.0142414980050152,-0.1571394653935675,19.459345209529545
random_label,1020,1,4.672550614141089,-1.8214993459368387,-2.6391677307338863,4,0.16,0.0060435172928566,-0.1580665876102662,15.494746110620616
random_label,1021,0,-4.14804043727611,-2.7966698352982444,-1.697179818349636,7,0.28,0.012098216227062,-0.15470552230578222,18.405853719950823
random_label,1022,1,2.0315454151318364,-4.791118693803499,2.02510279770649,6,0.24,0.0098188013572347,-0.15603180700079045,17.458130384758697
random_label,1023,0,0.7250259994307672,6.183788967140294,5.1807483989173875,8,0.32,0.0129383182398363,-0.15957017705906337,18.533819049803157
random_label,1024,1,3.93307250151233,0.5296299114731595,6.268691228833197,6,0.24,0.0161086535052443,-0.1583049569821341,19.24502801607841
random_label,1025,1,6.5636836606363955,0.9393984266710171,-1.836384026378837,7,0.28,0.012318431074493,-0.15892436882295805,16.36559685984073
random_label,1026,0,-0.46785817891414155,1.2099775613618053,-3.2650528014943996,8,0.32,0.014041771463298,-0.15601716438527877,17.125392098052156
random_label,1027,0,-2.9098663194447734,-0.1832369295515529,-3.7070409568523788,8,0.32,0.0109147226029509,-0.15639839723767898,18.61037831683917
random_label,1028,0,-2.2666900374772943,3.015453811468908,-1.7150049657338962,8,0.32,0.0097584762753393,-0.15764018116012138,18.92937236823432
random_label,1029,0,-0.044068016980858535,8.264733658917851,-0.9020392050547994,12,0.48,0.0127013450008318,-0.15969599095245918,20.689243409922017
