rule,ref_id,global_cluster,pc1,pc2,pc3,split_fail_count,split_fail_rate,max_split,mean_split,mean_phi_energy,theta_ref_norm
random_label,18,0,9.666057606207278,-1.8743959619491553,0.6116217566337515,7,0.28,0.0146393586246915,0.0026823053552519553,-0.1562777349494417,18.63691646123105
random_label,19,0,10.281109998947082,-0.21683156239256196,0.18055097524895564,10,0.4,0.0121693639793549,0.00356221431879615,-0.15788185272819225,19.12639433164568
random_label,20,0,9.13967567891647,1.0701214236879237,0.38638723457709745,8,0.32,0.011018078290785,0.0030687090132496455,-0.15532432477856623,17.779232269098753
random_label,21,0,10.213148069807351,0.3808475369444804,-1.2746242585173122,6,0.24,0.0116044651834853,0.0029260665227154098,-0.15692194950729077,17.222919854811426
random_label,22,0,10.212236313821052,-1.0469414904061733,-0.28492593505903113,6,0.24,0.0146358249312109,0.003254115725744836,-0.1571364580452015,18.413196458022423
random_label,23,0,10.80989563015926,0.4553516396789564,-2.2306827337128463,8,0.32,0.007884443724297,0.003055809639238553,-0.1597190650719279,18.927957634716652
random_label,24,0,9.728134769733222,0.8031170851306271,0.1463029759284942,8,0.32,0.0137690651333356,0.003347298814873364,-0.15754976622975458,19.52541067747651
random_label,25,0,11.34434680249456,0.17867369291498808,1.1092709051082719,9,0.36,0.007878132149831,0.003180043093361158,-0.15957372471446324,16.349537439790485
random_label,26,0,9.483520702924068,1.2474295462796716,-0.6991006223515492,9,0.36,0.019451116819801,0.0037517231408539242,-0.15576019504876024,17.57655414314368
random_label,27,0,8.79541589516956,0.20697304580656106,0.266910103962176,10,0.4,0.0084163769067919,0.0035739439258934,-0.15390977978899764,18.74719486329299
random_label,28,0,9.513215920986111,-1.1162152647626835,0.11192013605339783,10,0.4,0.0085519660776436,0.003385298042331484,-0.15582545466379785,19.12029083615138
random_label,29,0,9.152098592470827,-1.7546093605666926,-0.14524877458443064,8,0.32,0.0166461345585663,0.0035652784321802324,-0.15544627732761426,19.205194331587
random_label,30,0,9.9072262657432,1.9875278860797374,-4.045734861876193,12,0.48,0.0102175123901892,0.004271477400078344,-0.15719709533485615,16.504166780764823
random_label,31,0,10.427357724171632,-0.19185904353076208,1.6599566937316896,7,0.28,0.0115945958013546,0.0033654587113456542,-0.1578509952215793,18.44596255515562
random_label,32,0,9.536295114250782,0.8143776738904761,1.2276490303068095,6,0.24,0.0086094735599685,0.002754808732771562,-0.15603765683848703,17.336215816953143
random_label,33,0,10.25724640731729,-1.2530727021719068,0.23727771269291914,10,0.4,0.0078102895404107,0.0037174211578660794,-0.15735209626201757,18.180631706885627
random_label,34,0,9.050931539955608,-1.0402921686849826,-0.2696757501975657,9,0.36,0.0131604837474736,0.0036962909222464863,-0.15517726490292733,18.77193210805648
random_label,35,0,9.868738972428803,0.08636177353534871,0.8218953700782982,14,0.56,0.0160160910082739,0.004397008893119736,-0.15599665138573252,17.324025082336583
random_label,36,0,9.95171546847993,0.13369004553428002,-0.6788421674644658,7,0.28,0.0255170805388762,0.00408707974930541,-0.15599039818157698,17.202051525319256
random_label,37,0,10.063032821485479,0.7376619806173991,-0.22948954672375993,8,0.32,0.0131171926458516,0.0037840796481748355,-0.1570371036962827,18.659260368297623
random_label,38,0,9.623988100971882,-1.7419414387701195,0.4583106502708934,11,0.44,0.009802588619405,0.0038125267510367438,-0.156716804900625,18.6917128419409
random_label,39,0,9.710696206277744,0.20828715799535782,1.7759803878040796,11,0.44,0.010652468672293,0.003654719629335575,-0.15708794646163254,19.732152196372613
random_label,40,0,9.578149933643193,-0.30274849021724504,-0.42255473468281923,7,0.28,0.0158658733826289,0.003193846841796104,-0.15544097149127156,15.76595311132265
random_label,41,0,11.578105127111487,1.6463812193468124,-1.9943524043599734,5,0.2,0.0088062294368552,0.0024632237491979394,-0.1611931058303994,17.084897590947914
random_label,42,0,10.525466463078912,0.9408090105881498,-0.4969398080136946,8,0.32,0.0143066126913126,0.004360399643869525,-0.15826987540489212,17.41082746412324
random_label,43,0,10.281273993924449,0.2890951611932242,1.777735302673066,9,0.36,0.0146331582441515,0.004008356057349328,-0.1580959810769228,18.93807478633078
