beta,dataset_id,K,S_ref,Q_ref,H_err,H_CE,B_CE_mean,B_CE_median,B_CE_q90,B_err_mean,B_err_median,B_err_q90
0.33,dataset_009_seed_929234,30,1.8038245144557261,0.00046651291871124405,0.564453125,1.2943439218215644,4.310196966431692,3.6059054979123175,7.75343492496759,0.42945402298850577,0.431640625,0.517578125
0.33,dataset_010_seed_1029234,30,1.3580872053482467,-0.0009805059996051992,0.46875,0.8044497261289507,1.9083324562330013,1.6320330798625946,3.4008190125226982,0.3803565014367816,0.365234375,0.5777343750000001
0.33,dataset_011_seed_1129234,30,2.7125702684695803,0.0047809014469813544,0.171875,0.770680949324742,5.733420313496795,3.3861354494001716,12.100438386108733,0.3000897988505747,0.265625,0.53046875
0.33,dataset_012_seed_1229234,30,1.8668051705810107,-0.00013852318546411844,0.5703125,1.6505855538416654,3.916021023147429,3.0765682719647884,7.621058912854645,0.3960802801724138,0.376953125,0.564453125
0.33,dataset_013_seed_1329234,30,1.2913165124586288,3.035279254806035e-05,0.439453125,0.754313034703955,1.9046865216001396,1.7699001831933856,3.09647244703956,0.3884204382183908,0.408203125,0.458984375
0.33,dataset_014_seed_1429234,30,1.5160735888290724,-0.002534868772992618,0.552734375,1.3657949472544715,3.4237645153561074,2.9709017178975046,5.772418728237972,0.4025502873563218,0.40234375,0.505078125
0.33,dataset_015_seed_1529234,30,1.7857899964477335,0.0008092979578894605,0.5,1.3334838403388858,1.7199210344299931,1.1108371391892433,3.824156908877195,0.27286278735632186,0.240234375,0.49335937500000004
0.33,dataset_016_seed_1629234,30,1.9451763775107376,0.001724110626301467,0.65234375,1.3262297592591494,2.667856105557247,2.1231748934369534,5.010222883662209,0.3307336566091954,0.3203125,0.49921875000000004
0.33,dataset_017_seed_1729234,30,1.208101183650174,-0.00017509266238139136,0.5,0.7684574997983873,1.8568988781797047,1.741710782982409,2.8377298695966604,0.3574443247126437,0.34375,0.49531250000000004
0.33,dataset_018_seed_1829234,30,1.6427817113926875,0.0003206940078144135,0.69921875,2.179317230125889,3.6770212677045158,2.725443234667182,7.027967161964629,0.37982668821839083,0.361328125,0.524609375
0.33,dataset_019_seed_1929234,30,1.573446101543711,-0.00010465539253509267,0.328125,0.6939544519409537,2.1646998892993206,1.9244195981882513,3.5587232077494266,0.3627424568965517,0.349609375,0.5
0.33,dataset_020_seed_2029234,30,2.042415347391931,0.002748562333749493,0.65234375,1.1833920216886327,3.9643322392904747,2.529675517231226,8.897878233809026,0.3848778735632184,0.36328125,0.564453125
0.33,dataset_021_seed_2129234,30,2.115567770053875,-0.0016112718445928785,0.345703125,0.6857053529238328,4.159541820915116,3.479118201415986,7.604562274832278,0.36236081178160917,0.3515625,0.5414062500000001
0.33,dataset_022_seed_2229234,30,1.3900055164951932,-0.0006848019723076258,0.380859375,0.6485351170413196,1.2389241096274606,1.1492782374843955,1.8305687247775497,0.3156654094827586,0.3046875,0.453125
0.33,dataset_023_seed_2329234,30,1.13247820048216,0.00014207995290169926,0.462890625,0.7896393425762653,1.6616835412066215,1.5871754097752273,2.4684220149181786,0.2846309267241379,0.267578125,0.39960937500000004
0.33,dataset_024_seed_2429234,30,1.5755375815169765,0.0021392362341532013,0.662109375,1.0184256044449285,3.1689065742975466,2.768726909533143,5.2281626448035246,0.3589304956896552,0.33984375,0.49609375
0.33,dataset_025_seed_2529234,30,2.1525395917244343,0.00020560838201004784,0.359375,0.9046609988436103,3.2361938593090223,2.756696549942717,5.699712326284499,0.3899604885057471,0.375,0.5652343750000002
0.33,dataset_026_seed_2629234,30,0.9665019441113499,-0.002001884722182947,0.5,0.6960535729303956,1.2520851748342487,1.1153885340318084,2.110715004242957,0.3286637931034483,0.330078125,0.43671875000000004
0.33,dataset_027_seed_2729234,30,2.9570957777276274,-0.003343417923331108,0.34375,2.7811205617617816,13.878915794955395,12.92137825419195,21.696798794809737,0.39827137212643676,0.396484375,0.4765625
0.33,dataset_028_seed_2829234,30,1.5852670888883023,0.0010255947575130838,0.2578125,0.5618328412529081,1.8526844038071388,1.4454454276710749,3.5070471228566027,0.2970815373563218,0.265625,0.47617187500000013
0.33,dataset_029_seed_2929234,30,1.577611465952121,-0.0009322568654054806,0.5,0.9107976905070245,3.7529238907052953,2.826695546740666,7.557776059024036,0.41104525862068964,0.40625,0.55859375
0.35,dataset_000_seed_031234,30,2.0080693617131646,0.0014784207134957066,0.54296875,2.388958696043119,5.168694315256615,4.585789231583476,8.944956170301886,0.41108566810344827,0.3984375,0.551953125
0.35,dataset_001_seed_131234,30,1.5959469267470296,-0.0005288143640730556,0.333984375,0.7126747176516801,2.7557672129836916,2.45609956048429,4.735850558523089,0.34650233477011494,0.341796875,0.48750000000000004
0.35,dataset_002_seed_231234,30,2.6683513662332143,-0.0022234188798553114,0.4609375,0.9627999046351761,6.510827575095972,3.732029444538057,15.598312678281221,0.3382273706896552,0.33203125,0.49921875000000004
0.35,dataset_003_seed_331234,30,1.4601543592208688,0.0007361881008731997,0.5,1.039448260795325,2.4605385547054226,2.2353827757760882,3.894479967467487,0.43290678879310346,0.423828125,0.540234375
0.35,dataset_004_seed_431234,30,1.4002514361525635,-0.0003846462793683896,0.296875,0.5559242514427751,2.378416243560034,2.1499737976118922,3.8260294831357897,0.3939744971264368,0.384765625,0.559765625
0.35,dataset_005_seed_531234,30,1.9189268048502834,-0.000985131545904577,0.408203125,1.124453162192367,5.526590286635783,4.926288654096425,8.918280089413749,0.3303205818965517,0.314453125,0.48359375000000004
0.35,dataset_006_seed_631234,30,1.8785306616002484,0.0018562846805592805,0.34765625,0.7699643091764301,3.2532502595046213,2.65311425505206,6.081788003072143,0.4033360272988506,0.39453125,0.5660156250000001
0.35,dataset_007_seed_731234,30,0.9401781248534475,0.0029532453066151354,0.5,0.9055365567328408,1.0145461716089696,0.9222473693080246,1.8710311366245151,0.18299209770114944,0.18359375,0.2578125
0.35,dataset_008_seed_831234,30,1.738360909930582,0.0002416383002939721,0.66796875,1.8664075752021745,2.6064446204133205,1.8337217590305954,5.576423364132644,0.3641388290229885,0.345703125,0.555859375
0.35,dataset_009_seed_931234,30,1.2939293356018382,-0.0010952932061413475,0.267578125,0.5847262600436807,1.5601910350014638,1.4387894086539745,2.3726337903179227,0.320770474137931,0.294921875,0.453125
0.35,dataset_010_seed_1031234,30,1.9691060440174766,-0.003846535416389011,0.23828125,0.5750557763967663,4.1065987269271,3.3642000306863338,7.273361926479267,0.2717986709770115,0.244140625,0.43476562500000004
0.35,dataset_011_seed_1131234,30,2.3293298544275776,-0.0012801162362020748,0.5234375,2.63035793392919,8.364248123355798,7.615870610112324,14.894224708620465,0.4790499281609195,0.478515625,0.607421875
0.35,dataset_012_seed_1231234,30,1.7580925863225079,0.0011141719935755217,0.5,0.816094623063691,2.992809188803765,2.005036238813773,5.771152684325365,0.31502783764367814,0.3046875,0.466796875
0.35,dataset_013_seed_1331234,30,1.6851081006180793,0.0026992855239546965,0.5,1.403201351640746,2.350403580819417,1.9574010279029608,3.899067008309067,0.4333647629310345,0.421875,0.626953125
0.35,dataset_014_seed_1431234,30,1.2583753480534727,-0.0013420924349082015,0.232421875,0.5873257948551327,0.6449994892840027,0.5643218345940113,1.1411821051035078,0.16099586925287357,0.150390625,0.24609375
0.35,dataset_015_seed_1531234,30,1.3127978356547976,0.00023366113390651277,0.5,1.2896630761679262,6.959131348254052,6.426381268305704,10.999877992039547,0.40956806752873565,0.408203125,0.505859375
0.35,dataset_016_seed_1631234,30,1.3257438076926824,-0.0016377352013680151,0.5,0.8059231843799353,1.6810309734666484,1.5124995065853,2.7384495439007885,0.34514188218390807,0.32421875,0.4906250000000001
0.35,dataset_017_seed_1731234,30,1.8360372912794756,-0.0008495974750209538,0.392578125,0.8948028872255236,4.210814064755586,3.7303207837976515,7.103308224119251,0.4739583333333333,0.47265625,0.599609375
0.35,dataset_018_seed_1831234,30,1.5375886800097454,0.0012431040449727526,0.341796875,0.576591917895712,2.556591824485503,1.8509898514021188,4.92577297431417,0.26829202586206896,0.23046875,0.4632812500000001
0.35,dataset_019_seed_1931234,30,1.037042284129793,0.0010900958107450574,0.568359375,0.8680241098627448,1.6660165775203328,1.4653289001435041,2.787281816778705,0.4069190014367816,0.392578125,0.536328125
0.35,dataset_020_seed_2031234,30,1.243098459487982,0.0017063820830277127,0.5,1.2301937952870503,2.782554816802557,1.88442437001504,6.309939111024143,0.34683459051724136,0.30078125,0.5667968750000001
0.35,dataset_021_seed_2131234,30,1.9343490815877675,0.0016108998338294175,0.578125,1.097001705900766,7.016241443818221,6.045090590370819,12.469963813852521,0.4204696479885057,0.416015625,0.501171875
0.35,dataset_022_seed_2231234,30,2.4664001282950494,-0.0002160413823566517,0.41015625,1.371954575413838,7.864678802342561,7.179918341804296,12.405181103199721,0.48528645833333334,0.48828125,0.606640625
0.35,dataset_023_seed_2331234,30,1.234221631602351,0.0009161360134932409,0.41796875,0.8636517914710566,2.3112828717979164,2.1460399478673935,3.47102025449276,0.27188397988505747,0.267578125,0.32929687500000004
0.35,dataset_024_seed_2431234,30,1.1807985831599466,0.0013144201512348514,0.5,1.0598827224457636,0.9874633014732008,0.851161542814225,1.7745819821953774,0.2371857040229885,0.22265625,0.3832031250000001
0.35,dataset_025_seed_2531234,30,1.5182307140917102,0.00016715846923725576,0.509765625,0.803946165018715,1.767549046573775,1.615542819723487,2.709799769986421,0.37865930316091956,0.35546875,0.55390625
0.35,dataset_026_seed_2631234,30,1.6197022794811555,-0.0003807991615403961,0.5,1.2368297895882279,1.9776356598667415,1.4528514840640128,3.620347142592073,0.3394261853448276,0.326171875,0.51484375
0.35,dataset_027_seed_2731234,30,1.447300355785894,-0.0008738826172305134,0.365234375,0.5911466383840889,3.491156629718112,3.019405518658459,6.201236247597263,0.37340607040229884,0.353515625,0.5109375
0.35,dataset_028_seed_2831234,30,1.3872216288293016,0.0003438079166102817,0.431640625,0.6455189608968794,1.574401387566401,1.4705695363227278,2.5056893192231655,0.29128502155172414,0.26953125,0.412109375
0.35,dataset_029_seed_2931234,30,2.0623354685027744,0.0018199527056989425,0.5390625,2.240569927264005,4.652552964151355,3.6151193894911557,8.483940645679835,0.4886224856321839,0.48828125,0.6429687500000001
0.37,dataset_000_seed_033234,30,1.2554011717972793,3.01377194147232e-05,0.064453125,0.4910303899087012,0.5636572707230332,0.40466471621766686,1.1066550616174937,0.15145474137931034,0.11328125,0.3031250000000001
0.37,dataset_001_seed_133234,30,1.7848015332791156,-0.0017658939725451383,0.669921875,2.3458905261941254,5.370715064604114,4.839235635241494,8.957044022204354,0.33467133620689654,0.3125,0.46640625000000013
0.37,dataset_002_seed_233234,30,1.2031323154031621,-5.934778126699837e-05,0.572265625,0.8401087252423167,2.802211305431636,2.5959535352885723,4.346550503373146,0.4361934267241379,0.4375,0.51953125
0.37,dataset_003_seed_333234,30,1.4779690121005251,0.0007752867804260356,0.568359375,0.9932847076561302,3.28285512991742,3.0142717412672937,5.304808292444797,0.4525547772988506,0.451171875,0.546875
0.37,dataset_004_seed_433234,30,1.4780031080927944,-0.0001515578164937523,0.5,1.861419427441433,1.6691310273167603,1.4563858327455819,2.8470839741174134,0.3144665948275862,0.3046875,0.4453125
0.37,dataset_005_seed_533234,30,1.768982868990602,0.00036110228424079624,0.353515625,0.6557794344844297,4.186711897910841,3.4947892408818007,7.17217330336571,0.4334949712643678,0.427734375,0.552734375
0.37,dataset_006_seed_633234,30,1.9243481735686403,0.0008536041890203648,0.5,2.436814713990316,5.4268414093240365,4.67281598970294,9.504020051751288,0.4835802801724138,0.486328125,0.58984375
0.37,dataset_007_seed_733234,30,2.0394218121143077,0.0008262175261349288,0.35546875,0.8145969489123672,4.405146516801725,3.9113126259762794,7.595407182909549,0.4160919540229885,0.412109375,0.505078125
0.37,dataset_008_seed_833234,30,1.4055224956505414,0.00010167160706405686,0.552734375,1.3498927598120645,5.944604804639801,5.719887369079515,9.253534017363563,0.4573230962643678,0.458984375,0.521484375
0.37,dataset_009_seed_933234,30,1.9485940586059243,-0.00025312919867650943,0.390625,0.8110951685812324,4.873672976714676,3.8129283650778234,9.872160022472967,0.4154498922413793,0.416015625,0.53515625
0.37,dataset_010_seed_1033234,30,2.4235342356434906,0.0014604667833939572,0.5,4.759829813847318,10.778793906750714,8.710912983864546,19.620043573528534,0.42831806752873564,0.412109375,0.54609375
0.37,dataset_011_seed_1133234,30,1.7721317514286152,0.00138456082510021,0.490234375,2.0674705444835126,4.398938368479508,2.952297396492213,9.997303799912345,0.4172054597701149,0.4140625,0.5234375
0.37,dataset_012_seed_1233234,30,1.3878573981244517,0.0005497849307965193,0.5,1.4638903983868659,1.4073579479362173,1.2316598976030946,2.325461265817285,0.29822647270114944,0.28125,0.44921875
0.37,dataset_013_seed_1333234,30,1.3642998210881134,0.0005357311307282019,0.5,1.0167773144785315,1.4436781313503162,1.2651160033419728,2.4275968826375904,0.31517600574712645,0.302734375,0.4886718750000001
0.37,dataset_014_seed_1433234,30,2.266067780433698,-0.001915728550310198,0.5,1.3210770541336387,3.128319112077655,2.0546620236709714,6.877954667247835,0.23829022988505746,0.19921875,0.44843750000000004
0.37,dataset_015_seed_1533234,30,1.4945035035458183,0.0007639514749819671,0.443359375,0.8110829222714528,2.16713982777852,1.8767104791477323,3.372498118132353,0.34598599137931035,0.3359375,0.45429687500000004
0.37,dataset_016_seed_1633234,30,1.6243443948149439,-0.0009293765125034787,0.5,1.6951441585551947,2.888424748075248,2.4182929864618927,4.866402119304986,0.4235362787356322,0.41796875,0.565625
0.37,dataset_017_seed_1733234,30,1.0436356339378736,0.0024129120712098264,0.5,0.8539000478340313,0.9901141863343059,0.7513305295724422,1.7566650219727311,0.2343884698275862,0.1875,0.4554687500000001
0.37,dataset_018_seed_1833234,30,1.254263923967274,0.0010154481866153906,0.5,0.6876951432786882,1.0942000801059493,0.9655861791688949,1.939942895434797,0.30115391522988505,0.28515625,0.4765625
0.37,dataset_019_seed_1933234,30,1.9801096110058949,0.0017185367039996987,0.509765625,0.9017516413005069,3.9892559029849717,3.2173180016689003,8.408321684226395,0.34454920977011494,0.330078125,0.51171875
0.37,dataset_020_seed_2033234,30,2.033703684714078,-0.0001703816802302784,0.390625,1.7010242756223306,6.961401848595097,5.81429802114144,12.87621003119275,0.4159797054597701,0.40625,0.544921875
0.37,dataset_021_seed_2133234,30,1.956965206575697,0.003864822125268547,0.462890625,0.772036877926439,1.787924636146803,1.2107291826978326,4.052425104146826,0.2792878951149425,0.2421875,0.51953125
0.37,dataset_022_seed_2233234,30,1.524242108820347,0.001015549179617223,0.5,1.191418832866475,1.6874761141360277,1.3170176823623478,3.0171961907297375,0.30953214798850576,0.28515625,0.5
0.37,dataset_023_seed_2333234,30,0.6456887014889845,0.00017914509819516608,0.5,0.7199090127833188,1.344609201040076,1.2500732084736228,2.136626059934497,0.344055316091954,0.330078125,0.462890625
0.37,dataset_024_seed_2433234,30,1.388629070513439,-0.0012837470231657731,0.57421875,1.0806340272538364,3.048635529978843,2.702867745188996,5.27316944655031,0.2043732040229885,0.1796875,0.3066406250000002
0.37,dataset_025_seed_2533234,30,1.2640546553676206,0.00024968019393372103,0.48046875,0.6595973337534815,1.7613589890691954,1.6554474793374538,3.0254104618914432,0.35269396551724136,0.33203125,0.509765625
0.37,dataset_026_seed_2633234,30,1.3210545490005368,5.5480389657101294e-05,0.595703125,0.8332872185856104,1.733866164720371,1.5310336472466588,2.755306653305889,0.33899515086206894,0.326171875,0.44453125000000004
0.37,dataset_027_seed_2733234,30,1.361824320015056,0.0007200533188025587,0.5,1.2504851638805121,1.713407790559162,1.3740026415325701,3.0569924480281783,0.30096533764367817,0.29296875,0.44257812500000004
0.37,dataset_028_seed_2833234,30,1.3816958406539817,-0.0007800636745137644,0.50390625,0.6391525823855773,1.3099403960121816,1.1986665576696396,2.0686588931828735,0.2594333692528736,0.248046875,0.35664062500000004
0.37,dataset_029_seed_2933234,30,1.21220389734583,0.0019816035727622757,0.5,1.37309347698465,1.097223003626662,0.9362032199278474,1.9054405476897958,0.23967762212643678,0.21875,0.37890625
0.39,dataset_000_seed_035234,30,1.3102830496879823,0.0005581928718859934,0.5,0.974489567684941,1.922521196903618,1.766198214609176,3.1173329092562203,0.4080953663793103,0.41015625,0.5179687500000001
0.39,dataset_001_seed_135234,30,1.1053959353315106,-0.00221269994731789,0.5,0.8067217357456684,1.8850282028825933,1.701564114075154,3.1690927588380884,0.3771596623563218,0.376953125,0.47773437500000004
0.39,dataset_002_seed_235234,30,1.007758758495819,-0.002370332941095387,0.5546875,0.7205597809515893,3.0737488422810433,2.9009463042020798,4.720666556898505,0.45110003591954023,0.458984375,0.5265625
0.39,dataset_003_seed_335234,30,1.5856887200857848,0.0004901089391607182,0.646484375,2.1798119108425453,5.759672102656473,4.996830491814762,9.922023415286095,0.4149470186781609,0.3984375,0.5390625
0.39,dataset_004_seed_435234,30,1.7574249654971978,0.003026624252762948,0.5,0.9807293703779578,2.947198898933464,2.6133684613741934,5.159661061782391,0.3240795617816092,0.310546875,0.46484375
0.39,dataset_005_seed_535234,30,2.4254689928578346,-0.0007830224088050168,0.6015625,3.6198585600359365,7.513505803661731,6.518288439605385,13.500006557395684,0.3922638290229885,0.3828125,0.51484375
0.39,dataset_006_seed_635234,30,1.4587324429612898,0.0008565543754391955,0.529296875,0.7061073579825461,1.8129443371293787,1.5564348613843322,3.0006503337062904,0.3378142959770115,0.322265625,0.5109375
0.39,dataset_007_seed_735234,30,2.0050491561690102,0.0015984733543247872,0.392578125,1.5846856952412054,3.5646206798315605,3.0314528811722994,6.258346349792556,0.3541352370689655,0.34375,0.4925781250000001
0.39,dataset_008_seed_835234,30,1.3156873149765256,0.001348852993621468,0.521484375,0.7351983720436692,2.693874348887917,2.4906163942068815,4.27858242187649,0.4094647988505747,0.408203125,0.5
0.39,dataset_009_seed_935234,30,1.3510195494379604,-0.0010297836703932117,0.5703125,0.8791974321939051,2.2547031815281544,2.1034224606119096,3.430082584451884,0.4216460129310345,0.41796875,0.532421875
0.39,dataset_010_seed_1035234,30,1.112140089933597,0.0011914529207881334,0.447265625,0.6807862534187734,1.0032137020956724,0.8830643314868212,1.5212634862400594,0.2750628591954023,0.236328125,0.46406250000000004
0.39,dataset_011_seed_1135234,30,0.9615409744624762,-0.001245681328166837,0.349609375,0.6871270125266165,1.659660001256471,1.5329676251858473,2.676760492101312,0.39535290948275864,0.400390625,0.51875
0.39,dataset_012_seed_1235234,30,1.8251202856189759,0.000533000380104442,0.31640625,0.7121320551959798,3.6478041483276664,3.1459967959672213,6.154995814664289,0.420379849137931,0.41015625,0.55078125
0.39,dataset_013_seed_1335234,30,1.0913522266223188,0.0017255185176406306,0.5,1.0145339940208942,2.1199895403925972,2.008483699988574,3.2772096256725494,0.3806348778735632,0.376953125,0.48046875
0.39,dataset_014_seed_1435234,30,1.81964000279811,-4.7109132385362776e-05,0.373046875,0.9110810973215848,2.978185732950103,2.650426845997572,4.835468459269032,0.34815463362068966,0.341796875,0.45234375000000004
0.39,dataset_015_seed_1535234,30,1.4266329156084796,-0.0004974317291415565,0.373046875,0.6743502874160185,1.9969292040336235,1.8013139113318175,3.148040107358248,0.33118265086206894,0.322265625,0.44648437500000004
0.39,dataset_016_seed_1635234,30,1.2199896077303751,-0.003009577260033984,0.494140625,0.6900645513087511,1.3037615345989022,1.2164480683859438,2.034274194855243,0.3125763290229885,0.302734375,0.42500000000000004
0.39,dataset_017_seed_1735234,30,1.4400668524103248,-0.0009114343485892199,0.2421875,0.5946050623897463,1.2506771006418027,1.055177353322506,2.2596294719725853,0.26535111350574714,0.244140625,0.42304687500000004
0.39,dataset_018_seed_1835234,30,1.5201235655115077,-0.0004298300586345253,0.5,0.9448205135995522,2.4590250243202667,2.3185114986263216,3.833843533881009,0.4088855962643678,0.40625,0.5078125
0.39,dataset_019_seed_1935234,30,2.353159689792948,0.001217583807475725,0.53125,1.9999691961565986,5.505967330020296,2.9796856897883117,13.280113706411797,0.40556303879310346,0.3984375,0.564453125
0.39,dataset_020_seed_2035234,30,1.4897427369983343,-0.001457816793292061,0.2734375,0.5893363509094343,1.5196006324586468,1.3160328227095306,2.537199968192727,0.2850529813218391,0.24609375,0.45039062500000004
0.39,dataset_021_seed_2135234,30,1.0757057390777383,0.00021622572472451096,0.5,0.7334374117199332,2.769000770120571,2.6995034590363503,3.9438344130292537,0.411651400862069,0.41015625,0.5
0.39,dataset_022_seed_2235234,30,2.005898360810955,0.002634587168082028,0.3125,1.8034680871060118,7.977263030934886,7.2386339695658535,13.321466890675948,0.44220994971264366,0.435546875,0.5453125000000001
0.39,dataset_023_seed_2335234,30,1.4615517522340333,-0.00038269917844144425,0.5,1.2583070526598021,2.258333527773683,2.068261614535004,3.398875383846462,0.38102999281609196,0.37109375,0.478515625
0.39,dataset_024_seed_2435234,30,1.0509764656325473,0.0002740322046936616,0.5,0.7156243771314621,1.4036297631514227,1.2785380510613322,2.1307129953056574,0.3504894037356322,0.3203125,0.48046875
0.39,dataset_025_seed_2535234,30,1.624800689991673,-0.0010194935968812452,0.3671875,0.861784715205431,2.2697341820540915,1.2848081421107054,4.41621884852648,0.32287176724137934,0.31640625,0.45625000000000004
0.39,dataset_026_seed_2635234,30,1.1391050295894178,-0.001115611639753009,0.5,0.7009214928839356,0.4405652993810952,0.35227413661777973,0.8469728420022875,0.12543552442528735,0.107421875,0.21406250000000004
0.39,dataset_027_seed_2735234,30,1.3209986819254573,0.0014782397130476011,0.482421875,1.3050224266480654,6.221996679766661,5.996388511965051,9.388434219732883,0.4246901939655172,0.427734375,0.509765625
0.39,dataset_028_seed_2835234,30,1.245233979909728,-0.0007406781926823021,0.24609375,0.594451388460584,1.1729067578494292,1.061811296036467,1.8582322604022923,0.2369971264367816,0.2265625,0.330078125
0.39,dataset_029_seed_2935234,30,1.2540656330730802,0.0020770543726058724,0.4453125,0.7872415673919022,2.777116551187061,2.5763094699941576,4.36536647854373,0.37194234913793106,0.36328125,0.458984375
