selector,rule,radius,selected_ref_count,observed_ref_count,missing_ref_count,missing_refs,complete,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,observed_qc_fail,qc_pass,claim_status
optimizer_first30_ref30,teacher_nn,0.08,30,30,0,,True,1.0,0.5766123969906664,0.0003612294033132431,0.00022369518006419773,False,True,claimable_selector_radius
optimizer_first30_ref30,teacher_nn,0.12,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.9714473667485138,0.0002151895759866181,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,0.15,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.917989507492091,0.000567478244629846,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,0.2,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.9261654779374654,0.0019082769385028431,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,0.3,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7055666631875606,0.002596944907216163,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,0.45,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7090257743633238,0.0007701105651306512,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,0.65,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.8074850852717771,0.0011966113864005266,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,0.85,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.6924392352531413,0.0022581994253328412,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,1.0,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.8054110727358645,0.0009426421571338834,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,1.25,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7692118867908414,0.00019512475869181225,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,1.5,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7024924300888455,0.0019161426845418687,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,1.75,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.9523448540443482,0.001600570793096473,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,2.0,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7981588847163592,0.0022232840612042607,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,2.25,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7794034993296863,0.000533510426904995,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,2.5,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7760983910317887,0.0024498724411200694,0.0,False,False,missing_units
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,0.01,30,30,0,,True,1.0,0.9768244636803627,2.836947602588466e-06,0.0,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,0.02,30,30,0,,True,1.0,0.8892597533609315,9.144362100249178e-06,1.0658270085622428e-05,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,0.03,30,30,0,,True,1.0,0.7257382053145209,1.647935757073171e-05,2.9453704674443784e-05,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,0.05,30,30,0,,True,1.0,0.558291473218114,4.393132533960296e-05,8.794693892095237e-05,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,0.08,30,30,0,,True,1.0,0.6171512755523967,0.0001540973998160545,0.00017824920712304854,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,0.12,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.8063430098760294,6.48512119522187e-05,0.0,False,False,missing_units
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,0.15,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.9652726116040744,9.501736774278674e-05,0.0,False,False,missing_units
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,0.2,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.6788054962782213,0.0012185752426705535,0.0,False,False,missing_units
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,0.3,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.9051774717357343,0.0009723850600459553,0.0,False,False,missing_units
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,0.45,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.7828031546569034,0.0003660077992127783,0.0,False,False,missing_units
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,0.65,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.8157498084559363,0.0012638375385305518,0.0,False,False,missing_units
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,0.85,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.7528925150032512,0.0038273528984683045,0.0,False,False,missing_units
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,1.0,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.7753959038720778,0.0004360225434987753,0.0,False,False,missing_units
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,1.25,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.7953355649632254,0.005264728392728507,0.0,True,False,missing_units_and_qc_fail
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,1.5,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.7961376288713766,0.0007801739634249235,0.0,False,False,missing_units
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,1.75,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.8089433549696108,0.004745377272441687,0.0,True,False,missing_units_and_qc_fail
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,2.0,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.8254977311177143,0.0008562553775016588,0.0,False,False,missing_units
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,2.25,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.7784195447289247,0.0016205766877896675,0.0,False,False,missing_units
phi_qc_cluster_stable_ref30,low_tv_spectral_teacher,2.5,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.8134852049363797,0.0009350643876406689,0.0,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,0.01,30,30,0,,True,1.0,0.9327285890349344,1.7321215343324984e-06,0.0,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,random_label,0.02,30,30,0,,True,1.0,0.7049383240660562,9.92196253932197e-06,1.1844611887619043e-05,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,random_label,0.03,30,30,0,,True,1.0,0.5830901481566861,1.511701393688758e-05,3.1945163376336744e-05,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,random_label,0.05,30,30,0,,True,1.0,0.6243457944246489,9.977763636831022e-05,9.612129887862439e-05,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,random_label,0.08,30,30,0,,True,1.0,0.6823717059824119,0.001035708431429097,0.00023899667944341432,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,random_label,0.12,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,0.15,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,0.2,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,0.3,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,0.45,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,0.65,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,0.85,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,1.0,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,1.25,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,1.5,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,1.75,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,2.0,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,2.25,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,random_label,2.5,30,0,30,3;4;6;7;8;12;13;14;15;17;19;20;24;27;28;29;31;32;33;36,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,0.01,30,30,0,,True,1.0,0.9994371820851371,5.225363979340173e-07,0.0,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,real_even_odd,0.02,30,30,0,,True,1.0,0.9973172710268586,1.3799841466526387e-06,9.970724835306884e-07,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,real_even_odd,0.03,30,30,0,,True,1.0,0.9887043744090752,2.2837363271082826e-06,3.0825817168508354e-06,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,real_even_odd,0.05,30,30,0,,True,1.0,0.8520692691895847,8.991456208091622e-06,1.1417389013114955e-05,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,real_even_odd,0.08,30,30,0,,True,1.0,0.6490670971572039,1.7500254329870015e-05,3.897300191446411e-05,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,real_even_odd,0.12,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,0.15,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,0.2,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,0.3,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,0.45,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,0.65,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,0.85,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,1.0,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,1.25,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,1.5,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,1.75,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,2.0,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,2.25,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,real_even_odd,2.5,30,0,30,1;3;6;7;8;9;11;13;15;19;21;24;26;30;33;34;36;37;38;40,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,0.01,30,30,0,,True,1.0,0.9790366319356643,1.6868261851939844e-06,0.0,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,teacher_nn,0.02,30,30,0,,True,1.0,0.8800289529506086,6.327223470597549e-06,1.5071244817089585e-05,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,teacher_nn,0.03,30,30,0,,True,1.0,0.642985692929952,1.472776022516305e-05,4.111835510974885e-05,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,teacher_nn,0.05,30,30,0,,True,1.0,0.508234231569534,5.075038238657672e-05,0.0001160521716770069,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,teacher_nn,0.08,30,30,0,,True,1.0,0.5435830554274381,0.00020508496405178043,0.0002218629328644428,False,True,claimable_selector_radius
phi_qc_cluster_stable_ref30,teacher_nn,0.12,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,0.15,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,0.2,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,0.3,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,0.45,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,0.65,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,0.85,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,1.0,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,1.25,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,1.5,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,1.75,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,2.0,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,2.25,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
phi_qc_cluster_stable_ref30,teacher_nn,2.5,30,0,30,3;5;7;8;10;14;16;17;20;21;24;25;28;29;31;32;33;37;39;42,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,0.01,30,30,0,,True,1.0,0.9768244636803627,2.836947602588466e-06,0.0,False,True,claimable_selector_radius
qc_hardness_stable_ref30,low_tv_spectral_teacher,0.02,30,30,0,,True,1.0,0.8892597533609315,9.144362100249178e-06,1.1341951624413648e-05,False,True,claimable_selector_radius
qc_hardness_stable_ref30,low_tv_spectral_teacher,0.03,30,30,0,,True,1.0,0.7257382053145209,1.647935757073171e-05,2.7843914835356826e-05,False,True,claimable_selector_radius
qc_hardness_stable_ref30,low_tv_spectral_teacher,0.05,30,30,0,,True,1.0,0.558291473218114,4.393132533960296e-05,9.400778231950187e-05,False,True,claimable_selector_radius
qc_hardness_stable_ref30,low_tv_spectral_teacher,0.08,30,30,0,,True,1.0,0.6171512755523967,0.0001540973998160545,0.00016971714692733383,False,True,claimable_selector_radius
qc_hardness_stable_ref30,low_tv_spectral_teacher,0.12,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.8507902264374283,7.4576824493802525e-06,0.0,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,0.15,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.5862805573557414,0.00026230621372486297,0.0,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,0.2,30,1,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,False,1.0,0.7008559164427717,0.00035195271050510597,0.0,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,0.3,30,0,30,30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,0.45,30,0,30,30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,0.65,30,0,30,30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,0.85,30,0,30,30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,1.0,30,0,30,30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,1.25,30,0,30,30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,1.5,30,0,30,30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,1.75,30,0,30,30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,2.0,30,0,30,30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,2.25,30,0,30,30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,low_tv_spectral_teacher,2.5,30,0,30,30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,0.01,30,30,0,,True,1.0,0.8660243524698451,2.6597953003020763e-06,0.0,False,True,claimable_selector_radius
qc_hardness_stable_ref30,random_label,0.02,30,30,0,,True,1.0,0.5622104004625424,9.92196253932197e-06,2.086037410469234e-05,False,True,claimable_selector_radius
qc_hardness_stable_ref30,random_label,0.03,30,30,0,,True,1.0,0.6300809267922403,2.60474628696675e-05,5.6886270307384e-05,False,True,claimable_selector_radius
qc_hardness_stable_ref30,random_label,0.05,30,30,0,,True,1.0,0.5794473713637458,0.0002820511262066597,0.00016381183986731543,False,True,claimable_selector_radius
qc_hardness_stable_ref30,random_label,0.08,30,30,0,,True,1.0,0.6965061156008794,0.0004255730445033958,0.00036815394223939466,False,True,claimable_selector_radius
qc_hardness_stable_ref30,random_label,0.12,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,0.15,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,0.2,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,0.3,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,0.45,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,0.65,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,0.85,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,1.0,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,1.25,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,1.5,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,1.75,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,2.0,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,2.25,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,random_label,2.5,30,0,30,5;6;15;16;17;19;20;21;24;25;26;28;32;33;35;36;39;42;44;45,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,0.01,30,30,0,,True,1.0,0.9992869409486334,5.225363979340173e-07,0.0,False,True,claimable_selector_radius
qc_hardness_stable_ref30,real_even_odd,0.02,30,30,0,,True,1.0,0.9959374772842539,1.3799841466526387e-06,1.3870154760827952e-06,False,True,claimable_selector_radius
qc_hardness_stable_ref30,real_even_odd,0.03,30,30,0,,True,1.0,0.9857193971155828,2.655795833425654e-06,3.7949003908687447e-06,False,True,claimable_selector_radius
qc_hardness_stable_ref30,real_even_odd,0.05,30,30,0,,True,1.0,0.8329923110131358,9.337761849356617e-06,1.628974202505928e-05,False,True,claimable_selector_radius
qc_hardness_stable_ref30,real_even_odd,0.08,30,30,0,,True,1.0,0.65533297124831,1.5593140516178545e-05,4.8622252294654e-05,False,True,claimable_selector_radius
qc_hardness_stable_ref30,real_even_odd,0.12,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,0.15,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,0.2,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,0.3,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,0.45,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,0.65,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,0.85,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,1.0,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,1.25,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,1.5,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,1.75,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,2.0,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,2.25,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
qc_hardness_stable_ref30,real_even_odd,2.5,30,0,30,1;3;4;6;7;8;9;13;15;16;21;22;24;26;27;30;33;34;36;37,False,0.0,,,,False,False,missing_units
