beta,radius,finite_reference_coverage_pass,ess_pass,ess_fraction_pass,split_pass,bootstrap_pass,smc_completed_pass,smc_cess_pass,smc_steps_pass,claim,finite_ref_count,finite_ref_min,aggregate_ref_level_ess,aggregate_ref_level_ess_min,q05_ess_fraction,q05_ess_fraction_min,max_split_logZ_per_P_diff,max_split_logZ_per_P_diff_allowed,bootstrap_sd_phi,bootstrap_sd_phi_max,min_smc_cess_fraction,min_smc_cess_fraction_allowed,max_smc_step_count,max_smc_step_count_allowed
0.38,1.5,True,True,True,True,True,True,True,True,pass,100,100,99377.050493899,25600.0,0.894303635888797,0.2,7.849526273993713e-05,0.004,1.529372432425694e-05,0.012,0.7500000000005147,0.6,3.0,120.0
0.38,1.6,True,True,True,True,True,True,True,True,pass,100,100,97859.59023377794,25600.0,0.8838280505582579,0.2,0.0001069576396028481,0.004,1.5165250824059327e-05,0.012,0.7500000000005507,0.6,3.0,120.0
0.38,1.7,True,True,True,True,True,True,True,True,pass,100,100,95754.44536204312,25600.0,0.8545643930552622,0.2,0.00011544940350959157,0.004,1.592989290490491e-05,0.012,0.7500000000016948,0.6,4.0,120.0
0.38,1.8,True,True,True,True,True,True,True,True,pass,100,100,93396.1718238796,25600.0,0.8335354247213552,0.2,0.00010685044425785557,0.004,1.4741972549686728e-05,0.012,0.7500000000000647,0.6,4.0,120.0
0.38,1.9,True,True,True,True,True,True,True,True,pass,100,100,91360.45840074842,25600.0,0.8307015825906412,0.2,0.00011197341640147506,0.004,1.449750022444711e-05,0.012,0.75000000000052,0.6,4.0,120.0
0.38,2.0,True,True,True,True,True,True,True,True,pass,100,100,88713.00928440198,25600.0,0.8016975167436795,0.2,0.00012856591015532228,0.004,1.5099376052194432e-05,0.012,0.7500000000000048,0.6,4.0,120.0
0.38,2.1,True,True,True,True,True,True,True,True,pass,100,100,87025.19865194694,25600.0,0.7953637757422767,0.2,0.00014688643981435056,0.004,1.4506792104668298e-05,0.012,0.750000000001006,0.6,4.0,120.0
0.38,2.2,True,True,True,True,True,True,True,True,pass,100,100,86117.8413306486,25600.0,0.7784214301015231,0.2,0.00012050132565991903,0.004,1.6182406513013056e-05,0.012,0.7500000000006439,0.6,4.0,120.0
0.38,2.3,True,True,True,True,True,True,True,True,pass,100,100,86437.11892012725,25600.0,0.7686657251626787,0.2,0.00015030366921590528,0.004,1.6178555254928614e-05,0.012,0.7500000000002542,0.6,4.0,120.0
0.38,2.4,True,True,True,True,True,True,True,True,pass,100,100,91633.76191378209,25600.0,0.7727348315990301,0.2,0.0001287445548727017,0.004,1.6229215398575366e-05,0.012,0.7500000000002539,0.6,4.0,120.0
0.38,2.5,True,True,True,True,True,True,True,True,pass,100,100,95696.34797404683,25600.0,0.7782185069179172,0.2,0.0001985784999100184,0.004,1.5303778648561368e-05,0.012,0.7500000000001653,0.6,4.0,120.0
0.38,2.6,True,True,True,True,True,True,True,True,pass,100,100,101052.2275707505,25600.0,0.8611110570445498,0.2,0.00013646877131100738,0.004,1.5138327448792056e-05,0.012,0.7500000000000414,0.6,4.0,120.0
0.38,2.7,True,True,True,True,True,True,True,True,pass,100,100,101992.82209952414,25600.0,1.0,0.2,0.0001568981340709164,0.004,1.6401978531828175e-05,0.012,0.7500000000000521,0.6,4.0,120.0
0.38,2.8,True,True,True,True,True,True,True,True,pass,100,100,102400.0,25600.0,1.0,0.2,0.00015695346896682632,0.004,1.6592454737013256e-05,0.012,0.7500000000011255,0.6,4.0,120.0
0.38,2.9,True,True,True,True,True,True,True,True,pass,100,100,102400.0,25600.0,1.0,0.2,0.00017363522701047804,0.004,1.6539983925628187e-05,0.012,0.7500000000000634,0.6,4.0,120.0
0.38,3.0,True,True,True,True,True,True,True,True,pass,100,100,102400.0,25600.0,1.0,0.2,0.00015011251944687707,0.004,1.646983655462325e-05,0.012,0.750000000000491,0.6,4.0,120.0
