rule,ref_id,radius,phi_energy_raw,source_run,nmstv_mean,tv_mean
very_low_tv_spectral_teacher,2,1.85,-0.091230357134136,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.9,-0.0839778677839631,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,1.95,-0.0811158172132822,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,2.0,-0.094282557021432,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,2.05,-0.0894853982421758,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,2.1,-0.0882299085097399,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,2.15,-0.0927309118131988,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,2.2,-0.091778160448818,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,2.25,-0.0907936790817987,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,2.3,-0.0988260196309618,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,2.35,-0.09617128491178,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,2.4,-0.1067396182871995,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,2.45,-0.105791978810489,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,2,2.5,-0.1020137321776773,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.1,-0.0057404145200695,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.15,-0.0093535331920593,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.2,-0.0149340057368258,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.25,-0.0195536653534422,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.3,-0.0233860949937923,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.35,-0.0260660354277374,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.4,-0.0297646627031198,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.45,-0.03151221114873,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.5,-0.0348688224577373,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.55,-0.0386200527173413,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.6,-0.0366522824363608,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.65,-0.0415456852841873,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.7,-0.0442807529762874,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.75,-0.0473577221386207,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.8,-0.045926784517191,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.85,-0.0530527613099779,advanced_90ref,0.3245703473792008,0.1622455532858676
