source,case_id,case_label,eta,nmstv,method,radius,ref_count,dphi_dr_mean,dphi_dr_sd,dphi_dr_sem,curvature_mean,curvature_sd,curvature_sem,A_kappa_mean,A_kappa_sd,A_kappa_sem,dphi_min_mean,dphi_min_radius_mean,curvature_max_mean,curvature_max_radius_mean,curvature_sign_changes_mean,curvature_sign_changes_sd
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.31,30,-0.1351602989486412,0.023548980774508562,0.0042994359921512725,0.45567355749485045,1.4037981329951281,0.2562973012083563,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.32,30,-0.13235351373097975,0.02446599300397713,0.004466858753347285,0.21590375967369993,1.5669360085137083,0.28608206601002173,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.33,30,-0.13084222375516721,0.026518765629023115,0.004841642044069546,0.3592941848389428,1.2303480692477289,0.22462979703663644,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.34,30,-0.1251676300342009,0.017002720945261965,0.0031042579335618463,0.33279205234545167,1.7586540271539184,0.321084827173168,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.35,30,-0.12418638270825813,0.01836087463003297,0.003352221736797794,0.13285661372078503,1.4306195488948867,0.2611941993791982,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.36,30,-0.1225104977597852,0.023110152294338736,0.004219317239663032,0.31221524261462924,1.1965938880289417,0.21846715488208746,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.37,30,-0.11794207785596554,0.02383641715002897,0.00435191445439129,0.41012804833308986,1.5796257425560474,0.2883988838712651,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.38,30,-0.11430793679312339,0.028846069850347076,0.005266547717468256,0.30281138424989945,1.6108353983756163,0.2940969613727152,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.39,30,-0.11188585017096755,0.019471265823573353,0.003554950504916843,0.2706146571011925,2.0084680347564188,0.36669441622138693,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.4,30,-0.10889564365109954,0.018262341996462587,0.003334232221445496,0.6171653926560938,1.6740476207801938,0.3056378814130554,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.41,30,-0.09954254231784573,0.022440671504141838,0.004097087329460623,0.6439797923443221,1.280572643953244,0.23379950787240777,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.42,30,-0.09601604780421315,0.020920316742745623,0.0038195097967182604,0.09822411563519436,1.6418596539315387,0.29976118957197645,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
