source,case_id,case_label,eta,nmstv,ref_id,method,n_radius,dphi_min,dphi_min_radius,curvature_max,curvature_max_radius,curvature_sign_changes,A_kappa
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,28,raw_gradient,100,-0.6371426142020851,0.21,31.34169462124973,0.81,45,5.6150299270265025
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,28,moving_avg_7,100,-0.47982010042908896,0.18,8.704792531441866,0.98,31,1.3459672323281422
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,28,savgol_11_3,100,-0.5433367716304587,0.21,10.166228166971221,1.0,23,1.1095925802282125
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,28,savgol_21_3,100,-0.45986085160874446,0.19,1.9631841220547281,0.36,11,0.4864259096043476
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,28,coarsen_0p05,21,-0.456941535243159,0.2,2.238243362775082,1.0,9,0.6509018292943576
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,28,coarsen_0p10,11,-0.3789660353767816,0.2,1.1375101411254205,0.3,4,0.3320182490832494
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,29,raw_gradient,100,-0.6297881019104046,0.19,42.957167160396466,0.82,49,7.04750773960083
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,29,moving_avg_7,100,-0.48194786739578926,0.19,6.488281996090191,0.31,35,1.299829975295785
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,29,savgol_11_3,100,-0.583076024808511,0.19,5.786314346974235,0.29,20,0.8856740709067872
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,29,savgol_21_3,100,-0.4656257358247275,0.22,2.3190859601942417,0.27,8,0.45482480723525964
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,29,coarsen_0p05,21,-0.4277416553907299,0.2,2.5680651612383643,0.3,6,0.5363261906251212
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,29,coarsen_0p10,11,-0.3973450799447166,0.2,1.4400841945672433,0.3,2,0.3352980223253129
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0,raw_gradient,100,-1.1435405663413487,0.25,60.62974608927937,0.26,50,7.1714095315927535
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0,moving_avg_7,100,-0.6207959259001835,0.19,15.154123848274423,0.29,36,1.3630280459917539
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0,savgol_11_3,100,-0.6962328181290129,0.14,16.19691997775753,1.0,31,1.4110526957065856
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0,savgol_21_3,100,-0.622934431203836,0.15,3.7156013256915923,0.29,11,0.6334748709017175
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0,coarsen_0p05,21,-0.603632121321853,0.15,2.2997424339313106,0.3,5,0.638449307754184
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0,coarsen_0p10,11,-0.50452125876611,0.2,2.08262153951952,0.3,1,0.4667487434883729
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,1,raw_gradient,100,-0.8754671698119054,0.26,46.758249619113954,0.27,46,6.387807112032973
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,1,moving_avg_7,100,-0.5734572484739489,0.19,10.386692997296194,0.36,36,1.386531568807765
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,1,savgol_11_3,100,-0.6044626900088819,0.2,8.65842874726009,0.36,26,0.9768673076271076
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,1,savgol_21_3,100,-0.5594333544512667,0.15,3.157349389715603,0.35,11,0.5854230967259982
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,1,coarsen_0p05,21,-0.4993186981498141,0.15,2.622032598157496,0.35,7,0.5108549691824107
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,1,coarsen_0p10,11,-0.43702568686916404,0.2,1.6504658178390206,0.3,2,0.37313555922957375
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,2,raw_gradient,100,-0.8390242235059149,0.2,42.7323415161588,0.21,45,6.240519542208194
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,2,moving_avg_7,100,-0.6420959893378018,0.17,10.721357730677589,0.99,37,1.5100201768034396
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,2,savgol_11_3,100,-0.6433536653010083,0.17,17.5113662268005,1.0,23,1.4028330856909887
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,2,savgol_21_3,100,-0.5863537691068165,0.17,2.401589788399437,0.23,17,0.6321527895302635
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,2,coarsen_0p05,21,-0.563556113282176,0.15,2.7378736109041313,0.25,5,0.7602177599721485
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,2,coarsen_0p10,11,-0.4613015024815855,0.2,1.7590289389793603,0.3,3,0.43129006573999007
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,3,raw_gradient,100,-0.8268267610120237,0.3,52.30846887942593,0.36,46,5.84908341747021
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,3,moving_avg_7,100,-0.5842497210861268,0.19,11.152122193386662,0.33,33,1.4222052929724907
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,3,savgol_11_3,100,-0.6337626768942599,0.19,14.149840992736157,1.0,23,1.313305770100633
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,3,savgol_21_3,100,-0.598171768948788,0.19,2.8633958866578446,0.38,13,0.5706147477974547
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,3,coarsen_0p05,21,-0.5219893051424258,0.2,2.4949419943762354,0.35,7,0.6255944844359197
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,3,coarsen_0p10,11,-0.464860457965677,0.2,1.7411133476468774,0.3,1,0.4251688333338596
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,4,raw_gradient,100,-1.0633312154913814,0.21,57.195522812317854,0.44,48,8.223999546891347
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,4,moving_avg_7,100,-0.6447675316546386,0.18,9.826266160524138,0.38,36,1.4756367342947756
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,4,savgol_11_3,100,-0.6799162003940755,0.19,12.456915735774533,1.0,29,1.2411309163069095
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,4,savgol_21_3,100,-0.5925480485063492,0.18,3.1235927954346394,0.28,15,0.6605909956375904
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,4,coarsen_0p05,21,-0.599421233013961,0.2,3.270922722260123,0.35,6,0.7081845093782383
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,4,coarsen_0p10,11,-0.4992807721823116,0.2,1.9775349345650657,0.4,3,0.5143386655486873
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,5,raw_gradient,100,-0.7867087775698742,0.25,55.06095713948986,0.44,40,7.017497140939955
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,5,moving_avg_7,100,-0.56430907147415,0.23,9.676336792116262,0.47,35,1.3411140020035224
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,5,savgol_11_3,100,-0.6186363949611074,0.14,7.421111451673518,0.37,26,0.9122535815515836
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,5,savgol_21_3,100,-0.5611000272758713,0.19,3.228560130110793,0.32,19,0.5728205654625922
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,5,coarsen_0p05,21,-0.5011610069569462,0.25,3.3172167285203447,0.3,6,0.6120619420488198
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,5,coarsen_0p10,11,-0.49927157032351904,0.2,2.014408106123088,0.3,2,0.4109349653395378
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,6,raw_gradient,100,-1.3051038363865883,0.26,64.66607648121244,0.27,40,7.810073043326092
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,6,moving_avg_7,100,-0.6505013323377443,0.17,9.974980076459463,0.3,34,1.3763514495587434
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,6,savgol_11_3,100,-0.6919463777878616,0.26,8.480391172261463,0.37,24,1.282559500827563
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,6,savgol_21_3,100,-0.5862132923706544,0.16,3.9557298058095185,0.33,10,0.6115649349344259
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,6,coarsen_0p05,21,-0.5560047870408459,0.15,4.14875942154049,0.35,9,0.6734177288368132
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,6,coarsen_0p10,11,-0.4996598377986541,0.2,2.0247922432193257,0.3,2,0.4269114564620947
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,7,raw_gradient,100,-1.0291438923217737,0.2,79.7467079862704,0.29,51,9.34750390443772
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,7,moving_avg_7,100,-0.6237204911139324,0.19,16.9946969373727,0.31,39,1.794922485204529
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,7,savgol_11_3,100,-0.7514202859093716,0.19,8.408596849668054,0.31,25,1.1766879775252443
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,7,savgol_21_3,100,-0.6148663388107309,0.17,3.643504614482368,0.26,6,0.6168298821515119
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,7,coarsen_0p05,21,-0.6358421664401939,0.2,5.121194804024795,0.3,6,0.7629814232173233
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,7,coarsen_0p10,11,-0.5790247375748561,0.2,2.5809744575959677,0.3,4,0.49590973055361387
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,8,raw_gradient,100,-0.7369756021213343,0.22,34.570596262765164,0.37,49,5.140319435941376
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,8,moving_avg_7,100,-0.522872836494478,0.19,6.415800486986738,0.28,31,1.0948650796771207
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,8,savgol_11_3,100,-0.5856626349464809,0.22,6.144710683320779,1.0,23,0.9007402991196314
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,8,savgol_21_3,100,-0.5030005543398628,0.18,2.8964811025543398,0.3,8,0.47852927861762873
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,8,coarsen_0p05,21,-0.551038137436686,0.2,3.431923193451188,0.25,6,0.5806383056282263
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,8,coarsen_0p10,11,-0.4418142819866865,0.2,1.637598588365725,0.3,3,0.4039104923056736
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,9,raw_gradient,100,-0.8174134091158747,0.24,33.939081997307284,0.57,46,6.014238649882299
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,9,moving_avg_7,100,-0.5630094859757521,0.17,6.045692559372113,0.35,36,1.1710258031851866
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,9,savgol_11_3,100,-0.6119126027307621,0.17,5.416415622082045,0.36,21,1.0981611357209888
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,9,savgol_21_3,100,-0.5632615769733618,0.18,2.74754852884759,0.32,9,0.570361634323964
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,9,coarsen_0p05,21,-0.5583170433843541,0.2,2.9983072028703193,0.25,5,0.6381683481601248
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,9,coarsen_0p10,11,-0.481381430144273,0.2,1.8074201134895782,0.3,3,0.4187297158722938
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,10,raw_gradient,100,-0.9594395446757518,0.21,48.400566080043994,1.0,45,6.778909068291864
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,10,moving_avg_7,100,-0.6605141045170532,0.19,10.832922847781012,1.0,35,1.5042369311348867
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,10,savgol_11_3,100,-0.7140756157655034,0.19,6.385216397647621,0.25,21,1.0136995806873612
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,10,savgol_21_3,100,-0.6406642593045663,0.17,3.1444642435473513,0.25,13,0.740209850913561
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,10,coarsen_0p05,21,-0.6281606112976101,0.2,3.901900435198655,0.25,5,0.7072174288761612
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,10,coarsen_0p10,11,-0.49204654571727946,0.2,1.8456734728962376,0.3,1,0.4355297661546442
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,11,raw_gradient,100,-1.0343231047500094,0.16,38.52241075358163,0.47,48,6.293011226574016
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,11,moving_avg_7,100,-0.5736198183956578,0.14,10.877713283656925,0.29,39,1.2144717766288207
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,11,savgol_11_3,100,-0.6427918122103011,0.15,7.256897359740307,0.29,19,1.0279720219929982
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,11,savgol_21_3,100,-0.5599044196522436,0.15,3.49942839051696,0.32,7,0.6387514137755922
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,11,coarsen_0p05,21,-0.5851242195390269,0.2,3.2245132677450714,0.3,6,0.6239256647561701
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,11,coarsen_0p10,11,-0.49571398584274395,0.2,1.9118706061106896,0.3,4,0.43530211017255366
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,12,raw_gradient,100,-0.8690580964530246,0.22,51.270260236208486,0.28,50,5.738271825830168
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,12,moving_avg_7,100,-0.6126029309861875,0.24,12.79441456078862,0.25,36,1.1369386588323667
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,12,savgol_11_3,100,-0.6882273050564861,0.22,9.106390791308895,0.26,30,0.907853507754047
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,12,savgol_21_3,100,-0.5911507512136402,0.2,3.221471465621809,0.31,12,0.593295152373823
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,12,coarsen_0p05,21,-0.6101352637820319,0.2,3.718844947082439,0.25,8,0.6435333480232945
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,12,coarsen_0p10,11,-0.4721808116492091,0.2,1.778772329112729,0.4,4,0.40868495961291573
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,13,raw_gradient,100,-0.9546988112995867,0.21,46.24454698164851,0.44,41,6.810996873825795
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,13,moving_avg_7,100,-0.6217291428876404,0.18,8.101812764883785,0.31,31,1.3792109895603561
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,13,savgol_11_3,100,-0.6263887532139502,0.18,7.91530223498442,0.3,20,0.8889861295170729
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,13,savgol_21_3,100,-0.5669845374428177,0.17,3.5741351507966392,0.3,12,0.5446770194001879
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,13,coarsen_0p05,21,-0.5231500641040923,0.25,4.516230131679697,0.3,7,0.6851490902627151
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,13,coarsen_0p10,11,-0.4958157239222386,0.2,2.030433288714635,0.3,2,0.4064387142475906
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,14,raw_gradient,100,-0.7475604171268442,0.26,42.30401011968047,0.95,45,7.4083262909206615
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,14,moving_avg_7,100,-0.5468737515859865,0.27,11.353742939162608,0.98,37,1.4781788964978915
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,14,savgol_11_3,100,-0.637323731484936,0.27,12.460476911885381,1.0,31,1.250318792003886
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,14,savgol_21_3,100,-0.48354863774058104,0.14,2.687839976251719,0.33,10,0.4849921622713054
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,14,coarsen_0p05,21,-0.48683491343219604,0.15,2.915948114035709,0.35,7,0.6880436388025589
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,14,coarsen_0p10,11,-0.457620644817277,0.2,1.4567405649762502,0.3,3,0.40745360894920646
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,15,raw_gradient,100,-0.8758591594666916,0.29,56.9694416274812,0.29,42,6.450378609302636
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,15,moving_avg_7,100,-0.5874048056449612,0.2,10.908113871540792,0.32,30,1.2556134639867378
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,15,savgol_11_3,100,-0.6303648297700248,0.2,6.187710770658931,0.33,18,1.0938329517602718
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,15,savgol_21_3,100,-0.5932310907501428,0.17,3.5512875093772207,0.29,11,0.6143218591879366
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,15,coarsen_0p05,21,-0.539821839232907,0.15,4.136222932538361,0.3,7,0.6420118109198993
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,15,coarsen_0p10,11,-0.529197328469207,0.2,2.230599438417697,0.3,4,0.4655190621369177
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,16,raw_gradient,100,-1.1930971313863585,0.26,77.29887433087123,0.38,44,7.708486637795471
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,16,moving_avg_7,100,-0.6510525869506987,0.23,11.236981988491818,0.29,32,1.4360133466752523
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,16,savgol_11_3,100,-0.7646333345045507,0.14,9.003724895447306,0.29,26,1.1900675921560149
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,16,savgol_21_3,100,-0.6245217174952588,0.15,4.209454165064144,0.27,17,0.6160549329668723
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,16,coarsen_0p05,21,-0.602646551437209,0.15,4.24357179179241,0.3,8,0.6336930035541456
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,16,coarsen_0p10,11,-0.547658603992849,0.2,2.262323437459835,0.3,3,0.49474311107468943
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,17,raw_gradient,100,-0.8653804901561348,0.24,43.085693343477125,0.38,41,6.1129469964124725
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,17,moving_avg_7,100,-0.5951625897489157,0.24,8.741961274112835,0.3,33,1.3208042244713254
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,17,savgol_11_3,100,-0.7003778100974387,0.24,8.58135592079466,1.0,17,1.1302761914330615
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,17,savgol_21_3,100,-0.5123320652523367,0.21,2.9523135431868957,0.32,6,0.516481094442069
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,17,coarsen_0p05,21,-0.5361228919998969,0.2,2.6770734555001634,0.3,5,0.6058546408123853
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,17,coarsen_0p10,11,-0.4464418636768831,0.2,1.474588094488587,0.4,1,0.4078695905097505
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,18,raw_gradient,100,-1.2052040452531996,0.25,75.10609790502369,0.33,45,8.644623237938994
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,18,moving_avg_7,100,-0.6820801391110809,0.22,11.781431868207632,0.27,35,1.6058287505917115
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,18,savgol_11_3,100,-0.7063932158771778,0.23,10.769126017716836,0.26,21,1.1677735633578457
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,18,savgol_21_3,100,-0.6528338719196661,0.21,3.784790184571129,0.29,4,0.6434664502566223
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,18,coarsen_0p05,21,-0.63273063681374,0.2,4.378475195941753,0.3,3,0.7366285739195528
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,18,coarsen_0p10,11,-0.537087793168412,0.2,2.2473959091153377,0.3,3,0.48463036668720416
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,19,raw_gradient,100,-0.9124842091281895,0.25,58.140474823732404,0.45,46,7.037514313131775
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,19,moving_avg_7,100,-0.5476327538566476,0.17,8.558021351335027,0.47,30,1.2390293783597224
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,19,savgol_11_3,100,-0.6147086488038339,0.25,5.435042975337037,0.28,24,0.8666033392771739
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,19,savgol_21_3,100,-0.5299250404762337,0.2,3.2083660118827177,0.33,15,0.5710869367341004
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,19,coarsen_0p05,21,-0.571050897083107,0.2,2.7302464069851986,0.45,7,0.6926507318075723
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,19,coarsen_0p10,11,-0.4499029263100255,0.2,1.3681286745916332,0.3,3,0.3975207730763988
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,20,raw_gradient,100,-1.3412183006534342,0.19,72.9578998071743,0.2,45,6.5853245101256785
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,20,moving_avg_7,100,-0.6979707423841559,0.17,12.303672698216841,0.33,33,1.307420390130735
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,20,savgol_11_3,100,-0.8016850123323565,0.17,7.059482545520986,0.27,20,1.0497769173742135
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,20,savgol_21_3,100,-0.6608502524708039,0.17,3.8167424024471472,0.28,8,0.6184706919797236
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,20,coarsen_0p05,21,-0.656836285193663,0.15,3.41702919482006,0.25,6,0.7005919622621446
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,20,coarsen_0p10,11,-0.5419519532316369,0.2,2.473736717416688,0.3,2,0.47396921493965993
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,raw_gradient,100,-1.2189654697601005,0.23,66.49848620184557,0.24,45,6.513187356201774
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,moving_avg_7,100,-0.6003154233899656,0.2,13.054050192456405,0.27,33,1.3792125895302036
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,savgol_11_3,100,-0.6366247424397002,0.17,7.949799661668344,0.32,26,0.9024701911923062
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,savgol_21_3,100,-0.5691572044421402,0.18,3.384682712719589,0.32,13,0.5352212370016204
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,coarsen_0p05,21,-0.5739904073460209,0.2,4.668138230727832,0.3,5,0.6154460391919442
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,coarsen_0p10,11,-0.5215629523134696,0.2,2.1300004553860385,0.3,2,0.4205032216506056
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,raw_gradient,100,-1.1348156393666802,0.39,64.19397258727989,0.4,44,8.049993219966872
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,moving_avg_7,100,-0.656515094541781,0.18,16.066134947268388,0.33,36,1.682118958831445
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,savgol_11_3,100,-0.6989405126770818,0.23,14.814908254604422,0.33,21,1.2289667817856982
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,savgol_21_3,100,-0.6602628556955352,0.18,4.079866154255083,0.28,9,0.7638541713407494
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,coarsen_0p05,21,-0.7009229936107051,0.2,3.6233845979885317,0.25,6,0.7887388060496662
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,coarsen_0p10,11,-0.5336860465429005,0.2,2.2122973152967553,0.3,3,0.5033159799482697
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,23,raw_gradient,100,-0.7767018689284044,0.17,37.40651765485864,0.27,51,5.617113210926561
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,23,moving_avg_7,100,-0.5960461067522688,0.16,6.660722831767522,0.21,32,1.1541225769976546
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,23,savgol_11_3,100,-0.6260805364738149,0.18,4.70845135265313,0.2,21,0.842464838341059
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,23,savgol_21_3,100,-0.5730844980437664,0.18,2.9442128810393653,0.26,6,0.5686286295922465
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,23,coarsen_0p05,21,-0.5625074121537219,0.15,2.0158072437759706,0.3,3,0.5793178628648212
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,23,coarsen_0p10,11,-0.4640051261093514,0.2,1.8047443030986898,0.3,3,0.4274515800624176
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,24,raw_gradient,100,-0.8900035588218356,0.17,30.031183232073186,0.32,42,4.513321722589808
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,24,moving_avg_7,100,-0.5711722198734366,0.15,5.482154261464057,0.25,28,0.9513035562307837
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,24,savgol_11_3,100,-0.6070970604003614,0.16,10.223450353101326,1.0,17,1.0558939161411378
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,24,savgol_21_3,100,-0.5582134439987104,0.16,2.3689058425478358,0.3,10,0.5256742879290073
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,24,coarsen_0p05,21,-0.510603861604116,0.15,2.06177355717589,0.25,6,0.5330601664929092
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,24,coarsen_0p10,11,-0.438732413684937,0.2,1.5124263325123952,0.3,2,0.37112347246469235
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,25,raw_gradient,100,-1.8188944570870667,0.18,89.51916829582753,0.19,52,6.603015301706286
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,25,moving_avg_7,100,-0.7612297709075676,0.15,12.630738753099553,0.22,36,1.4486744166784669
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,25,savgol_11_3,100,-0.9160792675023142,0.17,9.170792361031744,1.0,31,1.5572310224724588
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,25,savgol_21_3,100,-0.7212652427504396,0.17,4.578450033321566,0.25,7,0.8075432833880908
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,25,coarsen_0p05,21,-0.685681417633993,0.15,3.9758278646402503,0.25,5,0.892399377512957
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,25,coarsen_0p10,11,-0.5289485268134875,0.2,2.333871191554211,0.3,3,0.5702046452834861
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,26,raw_gradient,100,-0.8809687760262004,0.17,48.00465111386521,0.79,47,5.312561105733234
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,26,moving_avg_7,100,-0.5879740066336956,0.14,10.315614687623023,0.98,33,1.5051533152771268
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,26,savgol_11_3,100,-0.5605233786811394,0.16,18.62441722743532,1.0,21,1.3583231763425967
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,26,savgol_21_3,100,-0.5386812693273508,0.13,2.967330064321498,0.31,11,0.5946424140895364
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,26,coarsen_0p05,21,-0.5296213127501771,0.15,2.772310426061708,0.3,5,0.684975555727718
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,26,coarsen_0p10,11,-0.4785377790379735,0.2,1.940091730378035,0.3,3,0.49264325338023157
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,27,raw_gradient,100,-0.8175860069754948,0.17,48.148292590304905,0.61,46,7.554989115437696
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,27,moving_avg_7,100,-0.6176203588417358,0.17,9.705165040823053,0.34,36,1.5522697030977495
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,27,savgol_11_3,100,-0.6761369376416487,0.18,6.8836971818876975,0.3,20,1.047188092680294
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,27,savgol_21_3,100,-0.6038740747317362,0.17,2.9563103120005527,0.31,17,0.6671462848942238
