source,case_id,case_label,eta,nmstv,radius,ref_count,phi_mean,phi_sd,phi_sem,split_mean,split_max,ess_fraction_mean
mnist_rule,even_odd,even odd,,0.4932864276461805,0.52,30,-0.04697262048748923,0.003269102656517753,0.0005968537559249455,0.002674388652075892,0.0079058532077699,0.8208346255847971
mnist_rule,even_odd,even odd,,0.4932864276461805,0.53,30,-0.04842945035482774,0.0027918194189951073,0.0005097141574215289,0.0024525844676402168,0.0083527518672856,0.7740178158171797
mnist_rule,even_odd,even odd,,0.4932864276461805,0.54,30,-0.047732648612870125,0.0031529750103333897,0.000575651845469894,0.003284700009397263,0.0083106621646768,0.8134347470916535
mnist_rule,even_odd,even odd,,0.4932864276461805,0.55,30,-0.049455893776898456,0.0031182264947016087,0.0005693076635194446,0.0022051636123914045,0.0064945347408781,0.8394570633549973
mnist_rule,even_odd,even odd,,0.4932864276461805,0.56,30,-0.04999857498150196,0.0023499041668864924,0.0004290318400597054,0.002781611199431547,0.0066437351548865,0.8210527241697317
mnist_rule,even_odd,even odd,,0.4932864276461805,0.57,30,-0.050351730834049827,0.0028996972832777725,0.0005294098706625613,0.0024617105941744802,0.0083275234688052,0.8035501212793417
mnist_rule,even_odd,even odd,,0.4932864276461805,0.58,30,-0.05136019275631578,0.0024706581618971087,0.00045107840238509865,0.002513241322482457,0.0085702361945368,0.8007368621381111
mnist_rule,even_odd,even odd,,0.4932864276461805,0.59,30,-0.05199658703775919,0.0030023082644084075,0.0005481439870002232,0.0028719743472434933,0.0080731838462583,0.8014512916845918
mnist_rule,even_odd,even odd,,0.4932864276461805,0.6,30,-0.05272713184861657,0.0027618428218028077,0.0005042412045950396,0.00276864400927075,0.0080309101699593,0.8105446924591011
mnist_rule,even_odd,even odd,,0.4932864276461805,0.61,30,-0.05396193753422017,0.0030558647995288586,0.000557922027795986,0.00251043398685286,0.0100825811829492,0.8076006230834917
mnist_rule,even_odd,even odd,,0.4932864276461805,0.62,30,-0.054670349435759956,0.0031768718817462567,0.0005800147973121028,0.0023424200963463927,0.0070980074977742,0.8358103491416068
mnist_rule,even_odd,even odd,,0.4932864276461805,0.63,30,-0.0544327517935487,0.0033914206414444965,0.0006191858624359301,0.0031573118477784,0.0084203409622221,0.8255423170219888
mnist_rule,even_odd,even odd,,0.4932864276461805,0.64,30,-0.05557946445651433,0.003051325782925618,0.0005570933205351576,0.0035902579890002132,0.01277749923785,0.7864466188962035
mnist_rule,even_odd,even odd,,0.4932864276461805,0.65,30,-0.05589846133271373,0.0028846027141588115,0.0005266539919951357,0.003119903675310142,0.00842350858352,0.7866344088632865
mnist_rule,even_odd,even odd,,0.4932864276461805,0.66,30,-0.05565900270547923,0.0036316482176533224,0.0006630452165773852,0.0037948577246688887,0.011567871006403,0.8123166000945259
mnist_rule,even_odd,even odd,,0.4932864276461805,0.67,30,-0.05774436523342555,0.0023247511242496703,0.0004244395437790131,0.002489189830229017,0.0068375011936725,0.8046205675635437
mnist_rule,even_odd,even odd,,0.4932864276461805,0.68,30,-0.05778257571935124,0.0035288927458356416,0.0006442847199701751,0.0028300941014728124,0.0076104795504964,0.8056619703474966
mnist_rule,even_odd,even odd,,0.4932864276461805,0.69,30,-0.05859137676449111,0.0030777642319012714,0.0005619202988316293,0.0034987123336145966,0.0091133447679669,0.8138520779978239
mnist_rule,even_odd,even odd,,0.4932864276461805,0.7,30,-0.05886137167551937,0.002957823757531709,0.0005400222643749357,0.0032833110746645364,0.0113301483243537,0.7993113013224903
mnist_rule,even_odd,even odd,,0.4932864276461805,0.71,30,-0.060386835060364054,0.0030007510387556635,0.000547859677794512,0.002675859023049463,0.0090551500398865,0.8273957018011617
mnist_rule,even_odd,even odd,,0.4932864276461805,0.72,30,-0.060413124134698994,0.002607785939988159,0.00047611439482544255,0.0028931967843999146,0.0068646544978343,0.7946329081486164
mnist_rule,even_odd,even odd,,0.4932864276461805,0.73,30,-0.060410489234336645,0.002428242285434329,0.00044333435827342653,0.0035097112162192916,0.0101971891061775,0.784996676806188
mnist_rule,even_odd,even odd,,0.4932864276461805,0.74,30,-0.060450033036521675,0.0037961652249417473,0.0006930817752390892,0.004371024028026073,0.0118220589472882,0.8019382352247084
mnist_rule,even_odd,even odd,,0.4932864276461805,0.75,30,-0.06233212090280557,0.0028855941506334385,0.0005268350027022981,0.0030377773612326646,0.0078064673435358,0.8106590345450796
mnist_rule,even_odd,even odd,,0.4932864276461805,0.76,30,-0.06249902860978856,0.0027769843046027026,0.0005070056484895656,0.004089990941604804,0.008868607178694,0.8279310046239641
mnist_rule,even_odd,even odd,,0.4932864276461805,0.77,30,-0.06309924657981916,0.003294512872005314,0.0006014930053294798,0.0038343255644072566,0.0113253000397427,0.8284486843746607
mnist_rule,even_odd,even odd,,0.4932864276461805,0.78,30,-0.06338707835851325,0.003469068901366999,0.0006333624302727897,0.0033434585554815,0.0126758524557403,0.805257744445582
mnist_rule,even_odd,even odd,,0.4932864276461805,0.79,30,-0.06424480601714512,0.003953382947401748,0.0007217856729160654,0.0032159157634327313,0.0117946117076648,0.8230472756417373
mnist_rule,even_odd,even odd,,0.4932864276461805,0.8,30,-0.06502581816031926,0.003173533624032196,0.0005794053176278506,0.0030399686777896466,0.0087874165869589,0.7842800660371376
mnist_rule,even_odd,even odd,,0.4932864276461805,0.81,30,-0.06624765107631095,0.003445698168823868,0.0006290955378063593,0.0030688092802613736,0.008252194567676,0.8034232737379732
mnist_rule,even_odd,even odd,,0.4932864276461805,0.82,30,-0.06533038828117178,0.0032588266496069783,0.0005949776223295754,0.0030400424235570212,0.0087211839059452,0.7897554551359817
mnist_rule,even_odd,even odd,,0.4932864276461805,0.83,30,-0.06662633783177425,0.0026944459018872274,0.000491936266813662,0.0038002836909818544,0.0097799306997585,0.8240430203770303
mnist_rule,even_odd,even odd,,0.4932864276461805,0.84,30,-0.06677414404233531,0.0029895478556551877,0.000545814265761181,0.003782509701949937,0.0097337763523186,0.8003325436306041
mnist_rule,even_odd,even odd,,0.4932864276461805,0.85,30,-0.06831620223235202,0.0031876498133933343,0.0005819825694075542,0.0026150484297283133,0.0095719862218675,0.7359258604985187
mnist_rule,even_odd,even odd,,0.4932864276461805,0.86,30,-0.06744374094652503,0.002805140983203918,0.0005121463311610016,0.004570667700621123,0.0127399429830959,0.7888504663200059
mnist_rule,even_odd,even odd,,0.4932864276461805,0.87,30,-0.06792177696856203,0.0028388676473013684,0.0005183039493995262,0.0038335741216606535,0.0122547936253029,0.795372554487363
mnist_rule,even_odd,even odd,,0.4932864276461805,0.88,30,-0.06955430663306723,0.0030904000473007567,0.0005642272725405529,0.0035357473001096113,0.0111088843831824,0.8512805393488468
mnist_rule,even_odd,even odd,,0.4932864276461805,0.89,30,-0.06923761873731787,0.0039009245771706273,0.0007122081286808853,0.003860686746671112,0.0136059335559429,0.7825946994956385
mnist_rule,even_odd,even odd,,0.4932864276461805,0.9,30,-0.07022938235011875,0.0030554098620728443,0.0005578389679603488,0.0037170768876785025,0.0109899112877849,0.8079854442945379
mnist_rule,even_odd,even odd,,0.4932864276461805,0.91,30,-0.07081334657876344,0.002967343235554589,0.0005417602753245378,0.003766279273741007,0.0112799228667498,0.834066861094909
mnist_rule,even_odd,even odd,,0.4932864276461805,0.92,30,-0.07049650346833582,0.0030404402604909467,0.0005551059051392579,0.004089023139696318,0.0140644663006383,0.8068694204556042
mnist_rule,even_odd,even odd,,0.4932864276461805,0.93,30,-0.07151117880057221,0.0032345355593793473,0.00059054269630822,0.004371951546238743,0.0132216839636255,0.8196653811816148
mnist_rule,even_odd,even odd,,0.4932864276461805,0.94,30,-0.07180372450968195,0.002937248405402364,0.0005362657362116513,0.003451292300480064,0.0115170161773083,0.8135733710389635
mnist_rule,even_odd,even odd,,0.4932864276461805,0.95,30,-0.0725759532967241,0.0034149416058392276,0.0006234801833603534,0.003698036718600117,0.0107581609022497,0.809290006773245
mnist_rule,even_odd,even odd,,0.4932864276461805,0.96,30,-0.07344592729020541,0.0031157364768415567,0.000568853050535931,0.0035905372743287884,0.0143291740781119,0.8068533007125349
mnist_rule,even_odd,even odd,,0.4932864276461805,0.97,30,-0.07251348027465583,0.0032229072834348053,0.0005884196732949791,0.004713923882710183,0.0150873951539034,0.8002838567320654
mnist_rule,even_odd,even odd,,0.4932864276461805,0.98,30,-0.07361012563669138,0.00325856498025919,0.0005949298482614445,0.004138127133490954,0.0136203144632003,0.8372481234205399
mnist_rule,even_odd,even odd,,0.4932864276461805,0.99,30,-0.07433265059352492,0.003270562845027523,0.0005971203486532822,0.0041059962803589815,0.0130412514831733,0.7921919417725956
mnist_rule,even_odd,even odd,,0.4932864276461805,1.0,30,-0.07414464174982165,0.00356956611942351,0.0006517106280381454,0.0045884870907739435,0.0124053081022531,0.8396059262298824
