N,r,branch,phi_emp,phi_theory,finiteN_error
80,1.9,full_max_envelope,1.6613062707879127,1.6934292375009932,-0.03212296671308046
80,1.95,full_max_envelope,1.6272015834948048,1.659465374643787,-0.03226379114898226
80,2.0,full_max_envelope,1.5901970432217414,1.621548251593481,-0.03135120837173955
80,2.05,full_max_envelope,1.550350621896477,1.5793061713595191,-0.02895554946304202
80,2.1,full_max_envelope,1.5075658071312672,1.5382891194367403,-0.030723312305473094
80,2.15,full_max_envelope,1.461967110614123,1.493901265541183,-0.03193415492705998
80,2.2,full_max_envelope,1.413579220471748,1.4454251891238528,-0.03184596865210465
80,0.15,full_mixed_maxQ_min_s_eta,0.0,0.0,0.0
80,0.2,full_mixed_maxQ_min_s_eta,0.2833226120943278,0.2870479475921974,-0.0037253354978696307
80,0.25,full_mixed_maxQ_min_s_eta,0.5025135869622549,0.5092107623736974,-0.006697175411442546
80,0.3,full_mixed_maxQ_min_s_eta,0.6808874696531256,0.6900705986726179,-0.009183129019492253
80,0.35,full_mixed_maxQ_min_s_eta,0.8308332125892867,0.8421017754938938,-0.011268562904607093
80,0.4,full_mixed_maxQ_min_s_eta,0.959653432026772,0.9726272381695418,-0.012973806142769773
80,0.45,full_mixed_maxQ_min_s_eta,1.0720164262659626,1.0868252557992997,-0.014808829533337065
80,0.5,full_mixed_maxQ_min_s_eta,1.1711596345818285,1.1876982456739376,-0.01653861109210908
80,0.55,full_mixed_maxQ_min_s_eta,1.259257725004697,1.2769616300515363,-0.017703905046839274
80,0.6,full_mixed_maxQ_min_s_eta,1.3379763551034318,1.357282304070904,-0.019305948967472286
80,0.65,full_mixed_maxQ_min_s_eta,1.4084683959423192,1.4289355069251712,-0.020467110982852033
80,0.7,full_mixed_maxQ_min_s_eta,1.471699222638376,1.493547552487397,-0.021848329849020853
80,0.75,full_mixed_maxQ_min_s_eta,1.528407733383684,1.5511605431414393,-0.022752809757755177
80,0.8,full_mixed_maxQ_min_s_eta,1.5791489763609778,1.60339754697078,-0.024248570609802123
80,0.85,full_mixed_maxQ_min_s_eta,1.6244312627027828,1.6492125006435714,-0.02478123794078857
80,0.9,full_mixed_maxQ_min_s_eta,1.6645605182599872,1.6908343352794817,-0.026273817019494494
80,0.95,full_mixed_maxQ_min_s_eta,1.6999539991671715,1.7272859812259171,-0.027331982058745652
80,1.0,full_mixed_maxQ_min_s_eta,1.730706787865801,1.7584589488555915,-0.02775216098979061
80,1.05,full_mixed_maxQ_min_s_eta,1.7572002037523464,1.7863090269966624,-0.029108823244315962
80,1.1,full_mixed_maxQ_min_s_eta,1.77953487629381,1.8099262431791896,-0.03039136688537969
80,1.15,full_mixed_maxQ_min_s_eta,1.7979700233573463,1.8292330623557869,-0.03126303899844052
80,1.2,full_mixed_maxQ_min_s_eta,1.8124700332502357,1.844533839439612,-0.03206380618937632
80,1.25,full_mixed_maxQ_min_s_eta,1.8233490694481032,1.8560770053045967,-0.032727935856493584
80,1.3,full_mixed_maxQ_min_s_eta,1.8305657890636773,1.864045586352244,-0.03347979728856676
80,1.35,full_mixed_maxQ_min_s_eta,1.8343385443726647,1.8685758490161573,-0.034237304643492505
80,1.4,full_mixed_maxQ_min_s_eta,1.834560614334188,1.869763455597824,-0.03520284126363604
80,1.45,full_mixed_maxQ_min_s_eta,1.8315163224009163,1.8676674033110112,-0.03615108091009489
80,1.5,full_mixed_maxQ_min_s_eta,1.825078331483259,1.8623121610175604,-0.03723382953430132
80,1.55,full_mixed_maxQ_min_s_eta,1.815551462297969,1.853688218505631,-0.03813675620766199
80,1.6,full_mixed_maxQ_min_s_eta,1.8028211505152685,1.841751102263772,-0.038929951748503555
80,1.65,full_mixed_maxQ_min_s_eta,1.7867499700175788,1.8264187606030624,-0.03966879058548356
80,1.7,full_mixed_maxQ_min_s_eta,1.7676013434694886,1.8075670534628256,-0.03996570999333704
80,1.75,full_mixed_maxQ_min_s_eta,1.745615843796776,1.7850228676650473,-0.03940702386827133
80,1.8,full_mixed_maxQ_min_s_eta,1.7204827338099782,1.7611327879881786,-0.040650054178200445
80,1.85,full_mixed_maxQ_min_s_eta,1.6923456075657768,1.7347628473654049,-0.04241723979962808
80,1.9,full_mixed_maxQ_min_s_eta,1.6613062707879127,1.7049115192535549,-0.04360524846564218
80,1.95,full_mixed_maxQ_min_s_eta,1.6272015834948048,1.6713427011174669,-0.04414111762266204
80,2.0,full_mixed_maxQ_min_s_eta,1.5901970432217414,1.6337539149108635,-0.043556871689122145
80,2.05,full_mixed_maxQ_min_s_eta,1.550350621896477,1.5936082801390823,-0.04325765824260519
