k,edge_count,p_pos,random_cut_fraction,cut_fraction,knn_nmstv,signed_alignment,eta,replicate
8,3161,0.5234375,0.4989013671875,0.3793103448275862,0.7602912514870531,0.2413793103448276,0.18,10
8,3161,0.53125,0.498046875,0.3859538120847833,0.7749347128918002,0.2280923758304334,0.2,10
8,3161,0.5234375,0.4989013671875,0.4198038595381208,0.8414566227884233,0.16039228092375832,0.25,10
8,3161,0.51953125,0.499237060546875,0.4463777285669092,0.8941197756391271,0.10724454286618158,0.3,10
8,3161,0.5234375,0.4989013671875,0.4672571970895286,0.9365722922822164,0.06548560582094273,0.35,10
8,3161,0.49609375,0.499969482421875,0.4890857323631762,0.9782311712187364,0.02182853527364758,0.4,10
8,3161,0.5,0.5,0.499841822208162,0.999683644416324,0.00031635558367605187,0.45,10
8,3161,0.494140625,0.49993133544921875,0.5052198671306548,1.0105785161009841,-0.010439734261309713,0.5,10
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,11
8,3161,0.509765625,0.49980926513671875,0.22556153116102498,0.4512952177853775,0.54887693767795,0.02,11
8,3161,0.513671875,0.49962615966796875,0.2505536222714331,0.5014821930820053,0.4988927554571338,0.04,11
8,3161,0.509765625,0.49980926513671875,0.2676368237899399,0.5354779161941506,0.4647263524201202,0.06,11
8,3161,0.50390625,0.499969482421875,0.2913634925656438,0.5827625541348359,0.41727301486871243,0.08,11
8,3161,0.49609375,0.499969482421875,0.31129389433723503,0.622625790736893,0.3774122113255299,0.1,11
8,3161,0.494140625,0.49993133544921875,0.32268269534957295,0.6454540303212298,0.35463460930085416,0.12,11
8,3161,0.501953125,0.49999237060546875,0.3486238532110092,0.6972583457400381,0.30275229357798167,0.15,11
8,3161,0.50390625,0.499969482421875,0.37709585574185384,0.754237746502415,0.2458082885162923,0.18,11
8,3161,0.501953125,0.49999237060546875,0.39101550142360014,0.7820429358753966,0.21796899715279974,0.2,11
8,3161,0.494140625,0.49993133544921875,0.42486554887693767,0.8498478065896191,0.15026890224612463,0.25,11
8,3161,0.498046875,0.49999237060546875,0.44732679531793734,0.8946672421746041,0.10534640936412527,0.3,11
8,3161,0.490234375,0.49980926513671875,0.4732679531793736,0.9468971189437935,0.05346409364125277,0.35,11
8,3161,0.48046875,0.499237060546875,0.4935147105346409,0.9885378100616855,0.012970578930718128,0.4,11
8,3161,0.482421875,0.49938201904296875,0.5004745333755141,1.0021877326192863,-0.0009490667510281556,0.45,11
8,3161,0.48046875,0.499237060546875,0.5200885795634292,1.041766769065007,-0.04017715912685859,0.5,11
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,12
8,3161,0.48828125,0.499725341796875,0.22208161974058843,0.4444073597349375,0.5558367605188231,0.02,12
8,3161,0.486328125,0.49962615966796875,0.23853211009174313,0.47742117876746465,0.5229357798165137,0.04,12
8,3161,0.47265625,0.498504638671875,0.26320784561847516,0.5279947771794425,0.4735843087630497,0.06,12
8,3161,0.462890625,0.49724578857421875,0.2856690920594748,0.5745027884068966,0.4286618158810503,0.08,12
8,3161,0.4609375,0.4969482421875,0.3090794052515027,0.6219549220880152,0.38184118949699464,0.1,12
8,3161,0.462890625,0.49724578857421875,0.32521354001898134,0.6540297524720816,0.3495729199620373,0.12,12
8,3161,0.458984375,0.49663543701171875,0.33881683011705155,0.6822244343974526,0.32236633976589685,0.15,12
8,3161,0.46484375,0.497528076171875,0.37646314457450175,0.7566671361968517,0.24707371085099653,0.18,12
8,3161,0.46875,0.498046875,0.3805757671622904,0.7641364423023242,0.23884846567541917,0.2,12
8,3161,0.462890625,0.49724578857421875,0.42106928187282505,0.8468031133660902,0.1578614362543499,0.25,12
8,3161,0.46875,0.498046875,0.4416323948117684,0.8867285731122566,0.11673521037646314,0.3,12
8,3161,0.490234375,0.49980926513671875,0.46978804175893707,0.9399346401280304,0.06042391648212591,0.35,12
8,3161,0.4921875,0.4998779296875,0.4859221765264157,0.9720816776811715,0.028155646947168617,0.4,12
8,3161,0.515625,0.49951171875,0.4897184435305283,0.9803943033729442,0.020563112938943372,0.45,12
8,3161,0.513671875,0.49962615966796875,0.49130022144890856,0.9833356639600431,0.017399557102182852,0.5,12
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,13
8,3161,0.5,0.5,0.20721290730781397,0.41442581461562794,0.585574185384372,0.02,13
8,3161,0.498046875,0.49999237060546875,0.22429610882632078,0.44859906273111344,0.5514077823473584,0.04,13
8,3161,0.49609375,0.499969482421875,0.24106295476115153,0.48215533794869153,0.517874090477697,0.06,13
8,3161,0.498046875,0.49999237060546875,0.26510597912053147,0.5302200487569436,0.46978804175893707,0.08,13
8,3161,0.50390625,0.499969482421875,0.28250553622271435,0.5650455600894772,0.43498892755457136,0.1,13
8,3161,0.486328125,0.49962615966796875,0.3119266055045872,0.6243200030036076,0.3761467889908257,0.12,13
8,3161,0.478515625,0.49907684326171875,0.34799114204365705,0.6972696624619157,0.30401771591268584,0.15,13
8,3161,0.470703125,0.49828338623046875,0.38025941157861437,0.7631388524816974,0.2394811768427713,0.18,13
8,3161,0.470703125,0.49828338623046875,0.3853211009174312,0.7732971067576602,0.22935779816513763,0.2,13
8,3161,0.46875,0.498046875,0.41252768111357163,0.8282908734515634,0.17494463777285668,0.25,13
8,3161,0.478515625,0.49907684326171875,0.4517557734894021,0.9051827981778325,0.09648845302119582,0.3,13
8,3161,0.484375,0.49951171875,0.4780132869345144,0.9569611061993015,0.04397342613097121,0.35,13
8,3161,0.490234375,0.49980926513671875,0.48497310977538755,0.9703163658695425,0.03005378044922493,0.4,13
8,3161,0.5,0.5,0.499841822208162,0.999683644416324,0.00031635558367605187,0.45,13
8,3161,0.513671875,0.49962615966796875,0.5112306232204998,1.0232262929552027,-0.022461246440999685,0.5,13
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,14
8,3161,0.49609375,0.499969482421875,0.20499841822208162,0.41002186219258807,0.5900031635558367,0.02,14
8,3161,0.490234375,0.49980926513671875,0.2334704207529263,0.46711903327574844,0.5330591584941474,0.04,14
8,3161,0.484375,0.49951171875,0.24422651059791206,0.48893049237978875,0.5115469788041759,0.06,14
8,3161,0.482421875,0.49938201904296875,0.26225877886744703,0.5251666437050495,0.475482442265106,0.08,14
8,3161,0.494140625,0.49993133544921875,0.27143309079405253,0.5429407431525639,0.457133818411895,0.1,14
8,3161,0.49609375,0.499969482421875,0.2919962037329959,0.5840280537095043,0.4160075925340082,0.12,14
8,3161,0.498046875,0.49999237060546875,0.32711167352103765,0.6542333298504531,0.3457766529579247,0.15,14
8,3161,0.498046875,0.49999237060546875,0.3540018981335021,0.7080145997124343,0.2919962037329959,0.18,14
8,3161,0.49609375,0.499969482421875,0.3739322999050933,0.7479102486290726,0.25213540018981334,0.2,14
8,3161,0.49609375,0.499969482421875,0.4150585257829801,0.830167720982524,0.16988294843403987,0.25,14
8,3161,0.5078125,0.4998779296875,0.4482758620689655,0.8967706622879037,0.10344827586206896,0.3,14
8,3161,0.505859375,0.49993133544921875,0.47042075292628915,0.9409707285173222,0.0591584941474217,0.35,14
8,3161,0.51171875,0.499725341796875,0.4846567541917115,0.969846260846046,0.030686491616577032,0.4,14
8,3161,0.51953125,0.499237060546875,0.4935147105346409,0.9885378100616855,0.012970578930718128,0.45,14
8,3161,0.51953125,0.499237060546875,0.49478013286934514,0.9910725223951771,0.010439734261309713,0.5,14
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,15
8,3161,0.501953125,0.49999237060546875,0.21638721923441948,0.43278104218347185,0.567225561531161,0.02,15
8,3161,0.50390625,0.499969482421875,0.24106295476115153,0.48215533794869153,0.517874090477697,0.04,15
8,3161,0.50390625,0.499969482421875,0.2657386902878836,0.5315098213607624,0.46852261942423284,0.06,15
8,3161,0.5078125,0.4998779296875,0.2900980702309396,0.580337824501064,0.4198038595381208,0.08,15
8,3161,0.50390625,0.499969482421875,0.30433407149636194,0.6087052954155397,0.3913318570072762,0.1,15
8,3161,0.5078125,0.4998779296875,0.31129389433723503,0.6227398247645005,0.3774122113255299,0.12,15
8,3161,0.498046875,0.49999237060546875,0.347674786459981,0.695360183274321,0.304650427080038,0.15,15
8,3161,0.494140625,0.49993133544921875,0.3574818095539386,0.7150618179048918,0.28503638089212274,0.18,15
8,3161,0.48828125,0.499725341796875,0.38373932299905095,0.7679004663226199,0.23252135400189813,0.2,15
8,3161,0.484375,0.49951171875,0.41126225877886746,0.8233285493442039,0.1774754824422651,0.25,15
8,3161,0.478515625,0.49907684326171875,0.45460297374248654,0.9108877317797935,0.0907940525150269,0.3,15
8,3161,0.48046875,0.499237060546875,0.48497310977538755,0.9714285018106179,0.03005378044922493,0.35,15
8,3161,0.5,0.5,0.49130022144890856,0.9826004428978171,0.017399557102182852,0.4,15
8,3161,0.5,0.5,0.5020563112938944,1.0041126225877888,-0.004112622587788674,0.45,15
8,3161,0.494140625,0.49993133544921875,0.5014236001265422,1.0029849392736756,-0.002847200253084467,0.5,15
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,16
8,3161,0.49609375,0.499969482421875,0.2091110408098703,0.41824760942793326,0.5817779183802594,0.02,16
8,3161,0.498046875,0.49999237060546875,0.22461246440999683,0.44923178355301907,0.5507750711800063,0.04,16
8,3161,0.498046875,0.49999237060546875,0.2486554887693768,0.4973185660178493,0.5026890224612465,0.06,16
8,3161,0.5,0.5,0.2657386902878836,0.5314773805757672,0.46852261942423284,0.08,16
8,3161,0.494140625,0.49993133544921875,0.274596646630813,0.5492687238419877,0.4508067067383739,0.1,16
8,3161,0.5,0.5,0.29421069281872825,0.5884213856374565,0.4115786143625435,0.12,16
8,3161,0.5,0.5,0.3214172730148687,0.6428345460297374,0.35716545397026256,0.15,16
8,3161,0.501953125,0.49999237060546875,0.3400822524517558,0.6801748835485852,0.31983549509648845,0.18,16
8,3161,0.498046875,0.49999237060546875,0.35147105346409363,0.702952833137189,0.29705789307181274,0.2,16
8,3161,0.4921875,0.4998779296875,0.3913318570072762,0.7828548406846414,0.21733628598544763,0.25,16
8,3161,0.490234375,0.49980926513671875,0.42106928187282505,0.8424599367073458,0.1578614362543499,0.3,16
8,3161,0.484375,0.49951171875,0.45112306232204996,0.9031280856652574,0.09775387535590004,0.35,16
8,3161,0.4921875,0.4998779296875,0.46947168617526097,0.9391726625513401,0.061056627649478015,0.4,16
8,3161,0.494140625,0.49993133544921875,0.4916165770325846,0.9833681991364618,0.01676684593483075,0.45,16
8,3161,0.494140625,0.49993133544921875,0.4969946219550775,0.9941257663084823,0.0060107560898449855,0.5,16
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,17
8,3161,0.5,0.5,0.22935779816513763,0.45871559633027525,0.5412844036697247,0.02,17
8,3161,0.50390625,0.499969482421875,0.24707371085099653,0.4941775839080421,0.505852578298007,0.04,17
8,3161,0.505859375,0.49993133544921875,0.2603606453653907,0.5207928107395805,0.4792787092692186,0.06,17
8,3161,0.51953125,0.499237060546875,0.2793419803859538,0.5595377476182489,0.44131603922809237,0.08,17
8,3161,0.501953125,0.49999237060546875,0.3030686491616577,0.6061465473856229,0.3938627016766846,0.1,17
8,3161,0.515625,0.49951171875,0.3248971844353053,0.650429553981921,0.35020563112938946,0.12,17
8,3161,0.509765625,0.49980926513671875,0.3555836760518823,0.7114387444470748,0.28883264789623536,0.15,17
8,3161,0.490234375,0.49980926513671875,0.3831066118316988,0.7665056223535655,0.23378677633660233,0.18,17
8,3161,0.5,0.5,0.39670990192976907,0.7934198038595381,0.20658019614046189,0.2,17
8,3161,0.48828125,0.499725341796875,0.42644732679531794,0.8533634201178002,0.14710534640936412,0.25,17
8,3161,0.4921875,0.4998779296875,0.45302119582410627,0.9062636474215088,0.0939576083517874,0.3,17
8,3161,0.490234375,0.49980926513671875,0.4745333755140778,0.9494289294222529,0.050933248971844355,0.35,17
8,3161,0.505859375,0.49993133544921875,0.4954128440366973,0.9909617759637704,0.009174311926605505,0.4,17
8,3161,0.509765625,0.49980926513671875,0.4928819993672888,0.9861401813599133,0.014236001265422335,0.45,17
8,3161,0.48828125,0.499725341796875,0.4928819993672888,0.9863057926880806,0.014236001265422335,0.5,17
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,18
8,3161,0.51171875,0.499725341796875,0.20531477380575766,0.4108552371338667,0.5893704523884846,0.02,18
8,3161,0.515625,0.49951171875,0.2366339765896868,0.473730580699588,0.5267320468206264,0.04,18
8,3161,0.51953125,0.499237060546875,0.2628914900347991,0.5265864872828594,0.4742170199304018,0.06,18
8,3161,0.525390625,0.49871063232421875,0.28060740272065804,0.5626657715575457,0.438785194558684,0.08,18
8,3161,0.5234375,0.4989013671875,0.2992723821575451,0.5998628222741887,0.4014552356849098,0.1,18
8,3161,0.529296875,0.49828338623046875,0.30718127174944637,0.616479056372486,0.38563745650110726,0.12,18
8,3161,0.5390625,0.4969482421875,0.34103131920278396,0.6862511832250567,0.31793736159443214,0.15,18
8,3161,0.546875,0.49560546875,0.3647579879784878,0.7359845905221113,0.27048402404302435,0.18,18
8,3161,0.54296875,0.496307373046875,0.3688706105662765,0.7432301646089743,0.26225877886744703,0.2,18
8,3161,0.53125,0.498046875,0.41569123695033217,0.8346427973277257,0.16861752609933564,0.25,18
8,3161,0.53125,0.498046875,0.4479595064852895,0.8994324208645812,0.10408098702942106,0.3,18
8,3161,0.5234375,0.4989013671875,0.4682062638405568,0.9384746056720923,0.06358747231888642,0.35,18
8,3161,0.521484375,0.49907684326171875,0.47484973109775386,0.9514561485048505,0.05030053780449225,0.4,18
8,3161,0.525390625,0.49871063232421875,0.48750395444479594,0.9775286966969311,0.0249920911104081,0.45,18
8,3161,0.5234375,0.4989013671875,0.4928819993672888,0.9879347538088648,0.014236001265422335,0.5,18
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,19
8,3161,0.49609375,0.499969482421875,0.21480544131603924,0.42963710559994955,0.5703891173679215,0.02,19
8,3161,0.498046875,0.49999237060546875,0.23916482125909522,0.47833694136067945,0.5216703574818096,0.04,19
8,3161,0.49609375,0.499969482421875,0.25403353369186965,0.5080980792293954,0.4919329326162607,0.06,19
8,3161,0.49609375,0.499969482421875,0.28060740272065804,0.5612490613654717,0.438785194558684,0.08,19
8,3161,0.50390625,0.499969482421875,0.304966782663714,0.6099707949902082,0.39006643467257196,0.1,19
8,3161,0.51171875,0.499725341796875,0.32331540651692503,0.6469862131753649,0.35336918696614994,0.12,19
8,3161,0.505859375,0.49993133544921875,0.35147105346409363,0.7030386545949865,0.29705789307181274,0.15,19
8,3161,0.505859375,0.49993133544921875,0.372034166403037,0.7441705290762413,0.25593166719392596,0.18,19
8,3161,0.505859375,0.49993133544921875,0.3878519455868396,0.7758104325233605,0.22429610882632078,0.2,19
8,3161,0.486328125,0.49962615966796875,0.42834546029737425,0.8573319311023171,0.1433090794052515,0.25,19
8,3161,0.501953125,0.49999237060546875,0.46567541917114835,0.9313650498451325,0.06864916165770325,0.3,19
8,3161,0.5,0.5,0.48149319835495097,0.9629863967099019,0.03701360329009807,0.35,19
8,3161,0.4921875,0.4998779296875,0.4982600442897817,0.996763439028545,0.0034799114204365706,0.4,19
8,3161,0.498046875,0.49999237060546875,0.4969946219550775,0.9940044112137929,0.0060107560898449855,0.45,19
8,3161,0.50390625,0.499969482421875,0.4988927554571338,0.9978464146260978,0.002214489085732363,0.5,19
16,6434,0.5,0.5,0.2489897419956481,0.4979794839912962,0.5020205160087038,0.0,0
16,6434,0.50390625,0.499969482421875,0.2723033882499223,0.5446400186884852,0.45539322350015543,0.02,0
16,6434,0.490234375,0.49980926513671875,0.2934410941871309,0.5871061515973748,0.41311781162573824,0.04,0
16,6434,0.4921875,0.4998779296875,0.3054087659309916,0.6109666936524256,0.38918246813801677,0.06,0
16,6434,0.5078125,0.4998779296875,0.33742617345352816,0.6750171460149701,0.32514765309294374,0.08,0
16,6434,0.509765625,0.49980926513671875,0.35048181535592166,0.7012311291589407,0.2990363692881567,0.1,0
16,6434,0.5078125,0.4998779296875,0.3668013677339136,0.7337818814349744,0.26639726453217283,0.12,0
16,6434,0.51171875,0.499725341796875,0.3870065278209512,0.774438467397675,0.2259869443580976,0.15,0
16,6434,0.52734375,0.498504638671875,0.407056263599627,0.816554615588159,0.18588747280074602,0.18,0
16,6434,0.53515625,0.497528076171875,0.4149829033260802,0.8340894176647853,0.1700341933478396,0.2,0
16,6434,0.529296875,0.49828338623046875,0.43876282250543985,0.8805487692951113,0.1224743549891203,0.25,0
16,6434,0.53125,0.498046875,0.45585949642524093,0.9152943614498955,0.08828100714951818,0.3,0
16,6434,0.53125,0.498046875,0.4704693814112527,0.9446287187551428,0.05906123717749456,0.35,0
16,6434,0.521484375,0.49907684326171875,0.48057196145477155,0.9629217783658154,0.03885607709045695,0.4,0
16,6434,0.521484375,0.49907684326171875,0.48943114703139573,0.9806729236979149,0.021137705937208578,0.45,0
16,6434,0.49609375,0.499969482421875,0.4979794839912962,0.9960197602042846,0.004041032017407522,0.5,0
16,6434,0.5,0.5,0.2489897419956481,0.4979794839912962,0.5020205160087038,0.0,1
16,6434,0.5,0.5,0.2733913584084551,0.5467827168169102,0.45321728318308985,0.02,1
16,6434,0.484375,0.49951171875,0.30183400683866957,0.6042581094873855,0.39633198632266087,0.04,1
16,6434,0.501953125,0.49999237060546875,0.3310537768106932,0.6621176567350451,0.3378924463786136,0.06,1
16,6434,0.51171875,0.499725341796875,0.3472179048803233,0.6948174844041791,0.30556419023935344,0.08,1
16,6434,0.5078125,0.4998779296875,0.3674230649673609,0.7350255795391014,0.2651538700652782,0.1,1
16,6434,0.50390625,0.499969482421875,0.3797015853279453,0.7594495237762382,0.24059682934410942,0.12,1
16,6434,0.51171875,0.499725341796875,0.3899595896798259,0.7803478372292235,0.22008082064034815,0.15,1
16,6434,0.5078125,0.4998779296875,0.4132732359341001,0.8267483147184732,0.17345352813179982,0.18,1
16,6434,0.51953125,0.499237060546875,0.42632887783649365,0.8539607964390381,0.14734224432701273,0.2,1
16,6434,0.521484375,0.49907684326171875,0.45228473733291885,0.9062426827440242,0.09543052533416227,0.25,1
16,6434,0.54296875,0.496307373046875,0.48026111283804784,0.9676687047578646,0.03947777432390426,0.3,1
16,6434,0.53515625,0.497528076171875,0.4933167547404414,0.9915355099880258,0.01336649051911719,0.35,1
16,6434,0.53515625,0.497528076171875,0.5032639104755984,1.0115286645687547,-0.006527820951196767,0.4,1
16,6434,0.525390625,0.49871063232421875,0.4973577867578489,0.9972873135668575,0.0052844264843021444,0.45,1
16,6434,0.51953125,0.499237060546875,0.5010879701585328,1.0037074763833242,-0.002175940317065589,0.5,1
16,6434,0.5,0.5,0.2489897419956481,0.4979794839912962,0.5020205160087038,0.0,2
16,6434,0.4921875,0.4998779296875,0.26157911097295616,0.5232859773114669,0.4768417780540877,0.02,2
16,6434,0.482421875,0.49938201904296875,0.27883120920111903,0.5583525208526328,0.4423375815977619,0.04,2
16,6434,0.478515625,0.49907684326171875,0.29515076157911097,0.5913934208009972,0.40969847684177807,0.06,2
16,6434,0.48828125,0.499725341796875,0.31380167858253033,0.6279482994682354,0.3723966428349394,0.08,2
16,6434,0.490234375,0.49980926513671875,0.3355610817531862,0.6713782739929726,0.3288778364936276,0.1,2
16,6434,0.484375,0.49951171875,0.3472179048803233,0.695114632644088,0.30556419023935344,0.12,2
16,6434,0.486328125,0.49962615966796875,0.3630711843332297,0.7266856975113394,0.2738576313335406,0.15,2
16,6434,0.478515625,0.49907684326171875,0.3868511035125894,0.7751333461683424,0.22629779297482125,0.18,2
16,6434,0.48828125,0.499725341796875,0.40254895865713397,0.8055404138795094,0.19490208268573206,0.2,2
16,6434,0.48828125,0.499725341796875,0.42539633198632265,0.8512602752078059,0.14920733602735467,0.25,2
16,6434,0.490234375,0.49980926513671875,0.44964252409076777,0.8996282291161044,0.1007149518184644,0.3,2
16,6434,0.49609375,0.499969482421875,0.4748212620453839,0.9497004892085174,0.0503574759092322,0.35,2
16,6434,0.509765625,0.49980926513671875,0.4959589679825925,0.9922964670271307,0.008082064034815045,0.4,2
16,6434,0.5078125,0.4998779296875,0.5024867889337893,1.0052189926607087,-0.004973577867578489,0.45,2
16,6434,0.49609375,0.499969482421875,0.5007771215418091,1.0016153768346456,-0.001554243083618278,0.5,2
16,6434,0.5,0.5,0.2489897419956481,0.4979794839912962,0.5020205160087038,0.0,3
16,6434,0.501953125,0.49999237060546875,0.2628225054398508,0.5256530317084325,0.4743549891202984,0.02,3
16,6434,0.51171875,0.499725341796875,0.27649984457569166,0.553303627911833,0.44700031084861674,0.04,3
16,6434,0.513671875,0.49962615966796875,0.29110972956170345,0.5826550990748025,0.4177805408765931,0.06,3
16,6434,0.515625,0.49951171875,0.31582219459123406,0.6322618323781499,0.3683556108175319,0.08,3
16,6434,0.525390625,0.49871063232421875,0.33975753807895553,0.6812718960803595,0.3204849238420889,0.1,3
16,6434,0.517578125,0.49938201904296875,0.3450419645632577,0.6909379020584419,0.3099160708734846,0.12,3
16,6434,0.513671875,0.49962615966796875,0.36757848927572273,0.7357070524890059,0.26484302144855454,0.15,3
16,6434,0.51171875,0.499725341796875,0.3818775256450109,0.7641748250586697,0.23624494870997825,0.18,3
16,6434,0.5234375,0.4989013671875,0.3921355299968915,0.7859981066147627,0.21572894000621698,0.2,3
16,6434,0.521484375,0.49907684326171875,0.41311781162573824,0.8277639349600056,0.17376437674852346,0.25,3
16,6434,0.5234375,0.4989013671875,0.4446689462231893,0.8912963071838431,0.11066210755362138,0.3,3
16,6434,0.521484375,0.49907684326171875,0.4606776499844576,0.9230595572691711,0.07864470003108485,0.35,3
16,6434,0.5078125,0.4998779296875,0.4776188995958968,0.9554710684956256,0.04476220080820641,0.4,3
16,6434,0.517578125,0.49938201904296875,0.4979794839912962,0.9971914586465079,0.004041032017407522,0.45,3
16,6434,0.509765625,0.49980926513671875,0.504507304942493,1.0093996652993,-0.009014609884986011,0.5,3
16,6434,0.5,0.5,0.2489897419956481,0.4979794839912962,0.5020205160087038,0.0,4
16,6434,0.490234375,0.49980926513671875,0.27665526888405345,0.5535216895356605,0.44668946223189304,0.02,4
16,6434,0.49609375,0.499969482421875,0.29934721790488034,0.5987309794486431,0.40130556419023933,0.04,4
16,6434,0.494140625,0.49993133544921875,0.317687286291576,0.6354618399867146,0.364625427416848,0.06,4
16,6434,0.50390625,0.499969482421875,0.32530307740130554,0.6506458670747715,0.34939384519738886,0.08,4
16,6434,0.498046875,0.49999237060546875,0.345663661796705,0.6913378725721785,0.30867267640658996,0.1,4
16,6434,0.5,0.5,0.3815666770282872,0.7631333540565745,0.23686664594342555,0.12,4
16,6434,0.4921875,0.4998779296875,0.4065899906745415,0.8133785600991071,0.186820018650917,0.15,4
16,6434,0.48828125,0.499725341796875,0.41653714640969847,0.8335321657131602,0.16692570718060304,0.18,4
16,6434,0.478515625,0.49907684326171875,0.42803854522847373,0.8576606007824888,0.14392290954305254,0.2,4
16,6434,0.46875,0.498046875,0.4473111594653404,0.8981306417500168,0.10537768106931925,0.25,4
16,6434,0.474609375,0.49871063232421875,0.4715573515697855,0.9455530341755768,0.05688529686042897,0.3,4
16,6434,0.486328125,0.49962615966796875,0.48026111283804784,0.9612409269306673,0.03947777432390426,0.35,4
16,6434,0.513671875,0.49962615966796875,0.49580354367423063,0.9923490475433102,0.0083929126515387,0.4,4
16,6434,0.525390625,0.49871063232421875,0.4967360895244016,0.996040704424899,0.006527820951196767,0.45,4
16,6434,0.5234375,0.4989013671875,0.5,1.0022021042329337,0.0,0.5,4
16,6434,0.5,0.5,0.2489897419956481,0.4979794839912962,0.5020205160087038,0.0,5
16,6434,0.498046875,0.49999237060546875,0.2691949020826857,0.5383980194671821,0.46161019583462853,0.02,5
16,6434,0.505859375,0.49993133544921875,0.2875349704693814,0.5751489256239835,0.42493005906123715,0.04,5
16,6434,0.5078125,0.4998779296875,0.30136773391358407,0.6028826559755996,0.3972645321728318,0.06,5
16,6434,0.51171875,0.499725341796875,0.31286913273235933,0.6260821826793252,0.37426173453528133,0.08,5
16,6434,0.509765625,0.49980926513671875,0.3290332608019894,0.6583176498578613,0.3419334783960211,0.1,5
16,6434,0.515625,0.49951171875,0.34317687286291576,0.6870246682534228,0.3136462542741685,0.12,5
16,6434,0.50390625,0.499969482421875,0.37068697544295925,0.7414192035228523,0.25862604911408144,0.15,5
16,6434,0.48828125,0.499725341796875,0.3879390736711222,0.7763045841865851,0.22412185265775567,0.18,5
16,6434,0.48828125,0.499725341796875,0.40052844264843024,0.801497160836871,0.19894311470313958,0.2,5
16,6434,0.48828125,0.499725341796875,0.4168479950264221,0.8341542046427969,0.16630400994715575,0.25,5
16,6434,0.478515625,0.49907684326171875,0.44591234069008395,0.8934743150490053,0.10817531861983214,0.3,5
16,6434,0.46875,0.498046875,0.4602113770593721,0.9240322551152883,0.07957724588125582,0.35,5
16,6434,0.48828125,0.499725341796875,0.48849860118122473,0.9775341779240533,0.023002797637550514,0.4,5
16,6434,0.4921875,0.4998779296875,0.4939384519738887,0.9881181437289612,0.012123096052222568,0.45,5
16,6434,0.49609375,0.499969482421875,0.49564811936586883,0.9913567463456504,0.008703761268262356,0.5,5
16,6434,0.5,0.5,0.2489897419956481,0.4979794839912962,0.5020205160087038,0.0,6
16,6434,0.4921875,0.4998779296875,0.2794529064345664,0.5590422978051204,0.4410941871308673,0.02,6
16,6434,0.498046875,0.49999237060546875,0.29577245881255826,0.5915539440219675,0.4084550823748834,0.04,6
16,6434,0.498046875,0.49999237060546875,0.3063413117811626,0.6126919724998938,0.38731737643767483,0.06,6
16,6434,0.494140625,0.49993133544921875,0.3249922287845819,0.6500737316106753,0.35001554243083616,0.08,6
16,6434,0.494140625,0.49993133544921875,0.33633820329499536,0.6727687973244866,0.32732359341000933,0.1,6
16,6434,0.498046875,0.49999237060546875,0.3410009325458502,0.6820122717730934,0.31799813490829965,0.12,6
16,6434,0.494140625,0.49993133544921875,0.35887472800746034,0.7178480374409608,0.28225054398507926,0.15,6
16,6434,0.50390625,0.499969482421875,0.37721479639415606,0.7544756423270284,0.2455704072116879,0.18,6
16,6434,0.501953125,0.49999237060546875,0.3898041653714641,0.7796202268035178,0.2203916692570718,0.2,6
16,6434,0.501953125,0.49999237060546875,0.40985390115013987,0.8197203102395839,0.18029219769972024,0.25,6
16,6434,0.51171875,0.499725341796875,0.4375194280385452,0.8755197934636366,0.12496114392290954,0.3,6
16,6434,0.50390625,0.499969482421875,0.46502953061858876,0.9301158310022534,0.06994093876282251,0.35,6
16,6434,0.494140625,0.49993133544921875,0.4829033260801989,0.965939303737144,0.034193347839602116,0.4,6
16,6434,0.49609375,0.499969482421875,0.495492695057507,0.9910458787550747,0.009014609884986011,0.45,6
16,6434,0.498046875,0.49999237060546875,0.5038856077090457,1.0077865930211343,-0.007771215418091389,0.5,6
16,6434,0.5,0.5,0.2489897419956481,0.4979794839912962,0.5020205160087038,0.0,7
16,6434,0.498046875,0.49999237060546875,0.2789866335094809,0.557981781145261,0.44202673298103823,0.02,7
16,6434,0.4921875,0.4998779296875,0.30043518806341313,0.6010171088194092,0.39912962387317374,0.04,7
16,6434,0.5,0.5,0.31380167858253033,0.6276033571650607,0.3723966428349394,0.06,7
16,6434,0.505859375,0.49993133544921875,0.32639104755983833,0.6528717534110081,0.3472179048803233,0.08,7
16,6434,0.509765625,0.49980926513671875,0.3413117811625738,0.6828840619215227,0.31737643767485235,0.1,7
16,6434,0.509765625,0.49980926513671875,0.36431457880012436,0.7289072136357237,0.27137084239975134,0.12,7
