eta,rule,radius,n_units,phi_energy_raw_mean,phi_energy_raw_sd,phi_energy_raw_sem,delta_phi_energy_mean,delta_phi_energy_sd,delta_phi_energy_sem,ess_fraction_min,ess_fraction_mean,split_logZ_per_P_diff_max,weighted_ce_mean,weighted_error_mean,elapsed_s_mean,d_phi_energy_raw_dd_unit_mean,d_phi_energy_raw_dd_unit_sd,d_phi_energy_raw_dd_unit_sem,d_delta_phi_energy_dd_unit_mean,d_delta_phi_energy_dd_unit_sd,d_delta_phi_energy_dd_unit_sem,d_phi_energy_direct_dd_unit_mean,d_phi_energy_direct_dd_unit_sd,d_phi_energy_direct_dd_unit_sem,split_dlogZ_dr_per_P_diff_max,ce_replay_max_abs_diff_max,d_phi_energy_raw_dd,d_delta_phi_energy_dd
0.15,eta_0p15,0.64,30,-0.12224085086835851,0.0031307155067307273,0.0005715878347225453,-0.10770631069895273,0.0037399356499018903,0.000682815706356336,0.573234680917029,0.7939449905287217,0.009591392633818413,0.4809541234141683,0.21791859955867418,31.8682031472524,-0.00998087763085828,0.15837392556041172,0.028914990516693835,-0.009980877630858339,0.1583739255604117,0.028914990516693828,-0.03323938966991158,0.013672594942771326,0.0024962628899289703,0.05728608157555026,0.0,-0.00998087763085831,-0.009980877630859197
0.15,eta_0p15,0.65,30,-0.12285102472657616,0.002625164962012401,0.00047928735562212773,-0.10831648455717041,0.0037065206527467365,0.0006767149904560539,0.5405675308926929,0.7842679130728627,0.013169931112728413,0.48403952105375364,0.21936557895636044,31.736676009496055,-0.06289730876697754,0.21859175967992656,0.03990921255381468,-0.06289730876697736,0.21859175967992658,0.03990921255381469,-0.03363095019338669,0.010540058142896054,0.0019243425340933925,0.05708715070352505,0.0,-0.06289730876697686,-0.06289730876697774
0.15,eta_0p15,0.66,30,-0.12349879704369805,0.003057733106165366,0.0005582631323590364,-0.10896425687429229,0.0033651546126524192,0.0006143903636140964,0.6647266025930723,0.8283301275627812,0.008677852018892472,0.4901975092353053,0.22243617702689364,31.493290789922078,-0.027772557045550112,0.15968488283242718,0.029154337473296602,-0.027772557045550084,0.1596848828324273,0.02915433747329663,-0.03459069926537119,0.006578401635526555,0.0012010463227022576,0.050703812681700024,0.0,-0.027772557045549817,-0.027772557045549817
0.15,eta_0p15,0.67,30,-0.12340647586748717,0.0029780536779228936,0.0005437157256198647,-0.1088719356980814,0.0036844175700450617,0.0006726795381273501,0.5537947755158085,0.803953751874177,0.009028940444018899,0.48946880625326883,0.2230325454515997,31.609626523653667,-0.035606971019319617,0.13945842716610013,0.0254615087976881,-0.035606971019319825,0.1394584271661003,0.025461508797688135,-0.031062087869890547,0.010277997005275255,0.0018764969352532668,0.03789179285070796,0.0,-0.03560697101932053,-0.035606971019319644
0.15,eta_0p15,0.68,30,-0.12421093646408446,0.0030978230974304283,0.0005655825298743905,-0.1096763962946787,0.003733770396216679,0.0006816900901842922,0.5099050840594049,0.8189893630675443,0.007252214442090947,0.49141029816096204,0.22412712272247767,31.49196789264679,-0.08724673011524973,0.1902630242137464,0.03473711674034018,-0.0872467301152495,0.1902630242137467,0.03473711674034023,-0.03044748612618735,0.012737865888187327,0.0023256054938119255,0.04797572751482653,0.0,-0.08724673011525041,-0.08724673011525041
0.15,eta_0p15,0.69,30,-0.12515141046979214,0.002671539605585652,0.00048775416841590586,-0.11061687030038639,0.0030572277308365064,0.0005581708638698287,0.565920465460582,0.8276937688811895,0.012638449615308998,0.4946423465630929,0.22538493621183445,30.992435026168824,-0.002924328138365547,0.13423624133194068,0.024508072470737077,-0.002924328138365754,0.13423624133194062,0.024508072470737066,-0.03312066742007579,0.010484846325714201,0.0019142622815229418,0.047331624938431086,0.0,-0.0029243281383655173,-0.0029243281383655173
0.15,eta_0p15,0.7,30,-0.12426942302685176,0.0030079558458649827,0.0005491750895865947,-0.109734882857446,0.0035267283791640745,0.0006438895624872651,0.5605478853096226,0.7878890569483157,0.00804884064221786,0.4910866277780181,0.22378405012383878,31.720301548639934,-0.007840590742641524,0.17399035201312193,0.03176614686195042,-0.007840590742641644,0.17399035201312224,0.03176614686195048,-0.03252185187209487,0.008888500848428158,0.00162281080569597,0.04658273524455099,0.0,-0.007840590742642206,-0.00784059074264043
0.15,eta_0p15,0.71,30,-0.12530822228464497,0.0032726879521929922,0.0005975083383638298,-0.1107736821152392,0.0033100115086546534,0.0006043226562972866,0.5835477764943696,0.8042813336148753,0.007473158130171149,0.49930990047415463,0.22937619730292533,31.50535758336385,-0.023315781546039815,0.16460316840857567,0.03005228945806621,-0.023315781546039787,0.16460316840857583,0.030052289458066244,-0.03117955622217771,0.012000076785526373,0.0021909042490756265,0.08518523801238057,0.0,-0.023315781546039638,-0.023315781546039638
0.15,eta_0p15,0.72,30,-0.12473573865777256,0.002995465062055879,0.0005468945949022056,-0.11020119848836679,0.003858753437141353,0.0007045087671243041,0.5645593572289062,0.8196826472912125,0.012548230031382702,0.4964531682472065,0.22701851211127438,31.640789143244426,-0.002855436016951115,0.1965850201253476,0.035891349996753315,-0.002855436016951174,0.19658502012534737,0.03589134999675327,-0.027507222409488122,0.00990712096674386,0.0018087845444726663,0.05708820222931507,0.0,-0.0028554360169499304,-0.0028554360169508186
0.15,eta_0p15,0.73,30,-0.12536533100498398,0.003156881560048427,0.0005763650806035414,-0.11083079083557822,0.003118989170433298,0.0005694469084202141,0.525857037338077,0.8043984015673751,0.008697961346563615,0.4986412110658159,0.22831681390589537,31.79504462877909,-0.07666887014322991,0.1563187879995662,0.028539775449743426,-0.07666887014323012,0.15631878799956647,0.02853977544974348,-0.030157280488925846,0.009946243493836477,0.001815927308004411,0.043288563983165135,0.0,-0.0766688701432292,-0.0766688701432292
0.15,eta_0p15,0.74,30,-0.12626911606063715,0.003131644467820419,0.0005717574390371685,-0.11173457589123138,0.0035724167907104027,0.0006522310870274332,0.5915843211021572,0.7936663064464657,0.007537850763146765,0.5011960982662614,0.23164528112379704,31.65961306889852,-0.04118662623210835,0.16337147692675777,0.029827414388573333,-0.04118662623210823,0.16337147692675788,0.029827414388573358,-0.028049844676320507,0.008528478697397486,0.0015570800545889596,0.04012863468949232,0.0,-0.04118662623210945,-0.04118662623210856
0.15,eta_0p15,0.75,30,-0.12618906352962617,0.002809978174962512,0.0005130294775080551,-0.1116545233602204,0.003566629064044017,0.000651174397543482,0.5242245140052966,0.8138098351146983,0.006997275502177751,0.5044909257660113,0.23319547207416705,31.515438850720724,-0.012699659423647999,0.12551242734258128,0.02291532923425332,-0.01269965942364794,0.12551242734258167,0.022915329234253396,-0.02881900164950374,0.00924769237214224,0.0016883899056969215,0.050379779151851226,0.0,-0.01269965942364859,-0.01269965942364859
0.15,eta_0p15,0.76,30,-0.12652310924911012,0.0025232550896319653,0.0004606812436437154,-0.11198856907970435,0.003197633432574397,0.0005838053205512243,0.5779977568549672,0.7880803622093588,0.008236767223083629,0.5081521294511154,0.23577146096495907,31.39781917730967,-0.01188208884089743,0.14090039228262805,0.025724774404840733,-0.011882088840897254,0.14090039228262782,0.025724774404840695,-0.026845091169277708,0.008055049079369082,0.0014706440275272222,0.0346900182810615,0.0,-0.011882088840898142,-0.011882088840897254
0.15,eta_0p15,0.77,30,-0.12642670530644412,0.0031525157698168308,0.0005755680000064803,-0.11189216513703834,0.003768446208516519,0.0006880209983831048,0.622845957781053,0.8000191840690035,0.00861033886671736,0.5085200514658734,0.23496188435728438,31.31596482594808,-0.07518412572108488,0.17635545140197076,0.03219795295728849,-0.07518412572108474,0.17635545140197098,0.03219795295728853,-0.027955863105532205,0.00841602679977198,0.0015365492409343756,0.04866325986596961,0.0,-0.07518412572108346,-0.07518412572108435
0.15,eta_0p15,0.78,30,-0.1280267917635318,0.0031508772879883617,0.0005752688555206437,-0.11349225159412604,0.0038143099390912,0.0006963945316521353,0.5715824902010378,0.7941273236655847,0.012147412851548809,0.5117018781947847,0.2374788462372666,31.569492944081624,-0.0455919585220187,0.19798037039687508,0.03614610493653216,-0.04559195852201885,0.19798037039687488,0.03614610493653213,-0.02810481953140095,0.010801751439213183,0.0019721209746069845,0.05048784582524053,0.0,-0.04559195852201903,-0.04559195852201903
0.15,eta_0p15,0.79,30,-0.1273385444768845,0.003571050726780253,0.0006519816790175887,-0.11280400430747872,0.004174479799297769,0.0007621522506416755,0.5947892135934689,0.8317186577882656,0.009824511862704076,0.5098388107204671,0.2381966836152382,31.82158217430115,0.009132345969853706,0.19935918594182392,0.03639784106206792,0.009132345969853677,0.19935918594182392,0.03639784106206792,-0.02625808597340477,0.00974104293663386,0.001778462983340244,0.043707322184855305,0.0,0.009132345969852906,0.009132345969852906
0.15,eta_0p15,0.8,30,-0.12784414484413473,0.00358144475783264,0.000653879360774521,-0.11330960467472898,0.003940059122613904,0.0007193530864532162,0.54438217314892,0.7845395256278382,0.010511547976236293,0.5138837468454291,0.23825928303662267,31.627576049168905,-0.05597452131589954,0.20848870912522846,0.03806465632434026,-0.055974521315899604,0.2084887091252284,0.03806465632434026,-0.0267629004490997,0.009817718936138994,0.0017924620415229828,0.03995975292540278,0.0,-0.05597452131589886,-0.05597452131589975
0.15,eta_0p15,0.81,30,-0.12845803490320248,0.002806561609661134,0.0005124057008798038,-0.11392349473379672,0.0034083012215718506,0.0006222678206091053,0.581944709938881,0.7795845031705971,0.007523427602263515,0.5158910538733303,0.24176300914502577,31.721400610605876,-0.011063842812408471,0.19808942325014872,0.03616601517243159,-0.0110638428124085,0.19808942325014872,0.03616601517243159,-0.027227341874356138,0.008232073674935262,0.0015029641489354977,0.04464320651496548,0.0,-0.011063842812408353,-0.011063842812408353
0.15,eta_0p15,0.82,30,-0.1280654217003829,0.0027313597599713936,0.0004986757843994102,-0.11353088153097714,0.0033595063786840272,0.0006133591418959116,0.5822377730488507,0.8076096637399212,0.00896273532548976,0.5165128754428053,0.24251143727712995,31.652491553624472,-0.03251549775708874,0.17990243324414135,0.03284554027929451,-0.03251549775708889,0.17990243324414149,0.03284554027929453,-0.025436532547542336,0.008851289385775783,0.0016160169531984812,0.06136751712462931,0.0,-0.03251549775708806,-0.03251549775708806
0.15,eta_0p15,0.83,30,-0.12910834485834427,0.002497663140185537,0.0004560088143096019,-0.1145738046889385,0.0036563060544415444,0.0006675471010534489,0.5464727412270372,0.7687596617904302,0.007984951910825853,0.5173712948714544,0.2407477935763164,31.934405771891274,-0.04427434879415344,0.16484122759384573,0.030095752919997453,-0.044274348794153325,0.1648412275938457,0.030095752919997443,-0.02720338710145542,0.01026910681605266,0.0018748738161940323,0.050218437930941794,0.0,-0.04427434879415415,-0.044274348794152374
0.15,eta_0p15,0.84,30,-0.128950908676266,0.0026453250959147493,0.0004829680756556756,-0.1144163685068602,0.003448566855952108,0.0006296192860232125,0.59557601967153,0.8093115230901694,0.010894887592546896,0.5184713760853047,0.24166688345090462,31.877974875768025,-0.024951235390343354,0.13928918299546747,0.025430609181027512,-0.02495123539034315,0.13928918299546764,0.025430609181027537,-0.02458342357574917,0.009050102810500142,0.0016523151523506097,0.02923052193828034,0.0,-0.024951235390344273,-0.024951235390344273
0.15,eta_0p15,0.85,30,-0.12960736956615115,0.00257906481131059,0.0004708706581408722,-0.11507282939674537,0.0027633479526581357,0.0005045160026355269,0.5722925118134944,0.7756653263330447,0.007123046423243101,0.5212391767098338,0.24429335864749657,31.43201716740926,-0.01270039786561948,0.1791124972381225,0.03270131835613382,-0.012700397865619599,0.1791124972381225,0.03270131835613382,-0.025934807111712574,0.008791898335577463,0.0016051736805626337,0.05290517885297484,0.0,-0.012700397865619273,-0.012700397865620161
0.15,eta_0p15,0.86,30,-0.12920491663357836,0.002880836426888695,0.0005259663651631732,-0.1146703764641726,0.003957799521632749,0.0007225920253604708,0.5739306540112459,0.8036545560579987,0.009450070141671,0.52079510187593,0.2439541590743037,31.366534034411114,0.007650155255345847,0.14330634987383026,0.026164040153208154,0.007650155255345818,0.1433063498738302,0.02616404015320814,-0.024050961978148912,0.00820111052262414,0.0014973110766114076,0.04381363637132752,0.0,0.007650155255345403,0.007650155255345403
0.15,eta_0p15,0.87,30,-0.12945436646104425,0.002771044612253705,0.0005059212139948369,-0.11491982629163847,0.0034766807889026604,0.0006347521644422818,0.5286528123754006,0.7974152145789063,0.008080019034196593,0.521811331152663,0.24459766124788918,31.730828102429708,-0.042665260589182186,0.15177702249759342,0.027710566310966998,-0.04266526058918207,0.15177702249759342,0.027710566310967,-0.02179511251414261,0.009711296649288806,0.001773032079146605,0.04837369732861841,0.0,-0.04266526058918174,-0.04266526058918174
0.15,eta_0p15,0.88,30,-0.130058221845362,0.0025662242695588333,0.0004685263066848632,-0.11552368167595624,0.0030331165266716956,0.000553768780399936,0.5271523196353954,0.8136151142977117,0.011970194761911447,0.5229238255179478,0.2449608796395977,31.36883502006531,-0.07714803594258993,0.16651474247748002,0.030401293537359826,-0.07714803594258986,0.16651474247747997,0.030401293537359816,-0.025308394410251837,0.008456770447554045,0.0015439879792561362,0.0379177640771676,0.0,-0.07714803594258957,-0.07714803594258957
0.15,eta_0p15,0.89,30,-0.13099732717989604,0.0021994782909756207,0.0004015679582367517,-0.11646278701049026,0.0031959138415378055,0.0005834913676177492,0.5544046754510115,0.8280373057960948,0.011196972734424705,0.5265410114012324,0.24836060250911504,31.551581462224323,-0.04115184671965037,0.16176063997623039,0.029533317143817774,-0.041151846719650345,0.16176063997623033,0.029533317143817763,-0.02560735350323926,0.009529067356676954,0.001739761714412698,0.05823951164898092,0.0,-0.04115184671965011,-0.041151846719651
0.15,eta_0p15,0.9,30,-0.130881258779755,0.002465753987356364,0.0004501830267111297,-0.11634671861034925,0.003488710343125787,0.0006369484505105271,0.6175749564651382,0.8118198558380355,0.012012727443359038,0.5294804300510165,0.2500949788028462,31.63526201248169,-0.01059809333535077,0.14798696726427416,0.027018600062473846,-0.010598093335351007,0.1479869672642739,0.027018600062473794,-0.02520895009915974,0.008681997167921097,0.0015851085643554513,0.04675666601832699,0.0,-0.010598093335350889,-0.010598093335350889
0.15,eta_0p15,0.91,30,-0.13120928904660306,0.0026626897437127058,0.0004861384120896995,-0.11667474887719728,0.003182297583022036,0.0005810053903051128,0.55577555378583,0.7880607360458127,0.013572270944561454,0.5289517611420569,0.25094321166353123,31.82287757396698,0.011980398997425912,0.16244111872279712,0.029657554996950254,0.011980398997425734,0.16244111872279718,0.029657554996950265,-0.022066522037061113,0.011244448861652023,0.002052946096080034,0.037751918933119584,0.0,0.011980398997425645,0.011980398997425645
0.15,eta_0p15,0.92,30,-0.1306416507998065,0.003106245998031914,0.0005671203340940761,-0.11610711063040073,0.0038986859225927234,0.0007117994081439581,0.5887010750234756,0.8216375690327633,0.006828126777394771,0.5277833931910797,0.24901352769156446,32.10020417372386,0.004158972391942021,0.14668083678898086,0.02678013435435282,0.004158972391941903,0.14668083678898086,0.02678013435435281,-0.023072904585987854,0.008057860522622478,0.0014711573244902327,0.04141594190984303,0.0,0.004158972391941518,0.004158972391942406
0.15,eta_0p15,0.93,30,-0.13112610959876422,0.0028942288453731265,0.0005284114750643311,-0.11659156942935844,0.0036217715851446777,0.0006612419984383274,0.5701559220975395,0.7942775089579711,0.011046812457379582,0.5281309378541864,0.24872393173599402,31.478860171635947,-0.06707067041087678,0.20787379993112737,0.03795238977886477,-0.06707067041087683,0.20787379993112712,0.037952389778864726,-0.021005598408590634,0.008322651988888435,0.00151950141085981,0.0393742364252474,0.0,-0.06707067041087811,-0.06707067041087722
0.15,eta_0p15,0.94,30,-0.13198306420802403,0.0033524239064019754,0.0006120660652853164,-0.11744852403861825,0.003947076063369701,0.000720634198698759,0.5424208848831084,0.8245249620803056,0.010059229840139199,0.5334457511383375,0.25339913217094295,31.70437364578247,-0.03895293877442585,0.18238847248934248,0.033299426870441094,-0.03895293877442555,0.18238847248934226,0.03329942687044106,-0.02501160855295704,0.008580696736358851,0.001566613720538234,0.02940072186405411,0.0,-0.038952938774425405,-0.038952938774425405
0.15,eta_0p15,0.95,30,-0.13190516837425273,0.0033034831935869224,0.0006031307544889207,-0.11737062820484696,0.004154383401714169,0.0007584831672146317,0.5733841102740665,0.7986064781366983,0.009567041714168969,0.5342619001429172,0.2550043414964435,31.80462106068929,0.00959783416599563,0.1673619939202198,0.030555979779715612,0.00959783416599563,0.16736199392021978,0.03055597977971561,-0.019890945325021874,0.007738922214778294,0.00141292742260397,0.05253674056207563,0.0,0.009597834165996133,0.009597834165996133
0.15,eta_0p15,0.96,30,-0.1317911075247041,0.002833833346751978,0.0005173848160754721,-0.11725656735529832,0.003666973013457117,0.0006694946124110526,0.5318492986604823,0.8035587214394387,0.009496141276131973,0.5310455724808482,0.2503192016743702,32.06539858182271,-0.02374426930768747,0.17196732375172294,0.03139679412420419,-0.023744269307687204,0.17196732375172288,0.03139679412420418,-0.023242627979107717,0.009306133168766802,0.0016990596865602027,0.0370932830172494,0.0,-0.02374426930768614,-0.02374426930768614
0.15,eta_0p15,0.97,30,-0.13238005376040646,0.002851731346894134,0.0005206525288795014,-0.11784551359100069,0.003008161100371824,0.0005492125637610694,0.5129905522983454,0.7652107164212395,0.007687589338140603,0.5350921285233624,0.25481165592854915,31.927044781049094,-0.10938910035669563,0.14969569061985571,0.027330568837936497,-0.1093891003566957,0.14969569061985552,0.027330568837936456,-0.01948935511721109,0.010248275149602325,0.001871070491652275,0.037739267829156764,0.0,-0.10938910035669558,-0.10938910035669558
0.15,eta_0p15,0.98,30,-0.133978889531838,0.0024664397081919816,0.0004503082216344031,-0.11944434936243224,0.0028952951203841627,0.0005286061493563468,0.5936761445781067,0.8104402791229931,0.00878657268522394,0.5438235194240236,0.26219738149084276,32.04391083717346,-0.001786048076341314,0.17930760810066196,0.032736940563009534,-0.0017860480763417287,0.1793076081006622,0.03273694056300959,-0.021447029115066414,0.00814366171531917,0.0014868224073905079,0.05806105336573561,0.0,-0.0017860480763420838,-0.001786048076342972
0.15,eta_0p15,0.99,30,-0.1324157747219333,0.00300037343417243,0.0005477907369451618,-0.11788123455252754,0.0034105890265921646,0.0006226855147480386,0.6414815778696799,0.7863821018740628,0.01256001844690268,0.5369203233993118,0.2553161778199761,32.10761891206106,-0.01881285321662345,0.1879783997922541,0.034320003296647326,-0.01881285321662324,0.18797839979225417,0.03432000329664735,-0.021333361973835265,0.00860709020624875,0.0015714324868147443,0.036137495140429174,0.0,-0.018812853216623182,-0.018812853216623182
0.15,eta_0p15,1.0,30,-0.13435514659617048,0.003659023782955125,0.0006680432881241371,-0.1198206064267647,0.0041565284713053164,0.0007588748015487957,0.589044890578454,0.7972000391524368,0.01039392206669744,0.5436739850616975,0.2601759248840495,31.993443353970846,-0.19393718742371782,0.3855300512916572,0.07038783522952145,-0.19393718742371727,0.3855300512916575,0.07038783522952152,-0.02373385852826919,0.009677332246935377,0.0017668310560395534,0.03226282095565626,0.0,-0.19393718742371763,-0.19393718742371624
0.25,eta_0p25,0.01,30,-0.0009128927513624341,0.0007244179095823635,0.00013226001004633278,0.018684570079019577,0.0022866031790017205,0.00041747471373408847,0.9263155413762588,0.9806015414279439,6.301437839517738e-06,0.004235637845003517,9.06286992746715e-05,0.9866455634435017,-0.024481178534365117,0.00824645513523537,0.001505589832340909,-0.024481178534365163,0.008246455135235364,0.001505589832340908,-0.014212320268020334,0.005529973163414141,0.0010096303480000425,0.0014075823707521752,0.0,-0.024481178534365117,-0.024481178534364878
0.25,eta_0p25,0.02,30,-0.0011577045367060852,0.0007813893588144911,0.00014266152600573168,0.018439758293675928,0.002230969213367119,0.00040731738775357575,0.7310980430134474,0.8687689066270842,2.4489310659722985e-05,0.0052561290843627225,0.00022204566449497885,1.4298921426137288,-0.04017980248989849,0.011200087338157309,0.002044846827045583,-0.040179802489898435,0.011200087338157314,0.002044846827045584,-0.037200669814155915,0.011334387725782331,0.002069366610973554,0.0030144000007483246,0.0,-0.04017980248989849,-0.040179802489898275
0.25,eta_0p25,0.03,30,-0.0017164888011604036,0.0008647603121327368,0.00015788290993010273,0.01788097402922161,0.0021113620473621306,0.00038548020680017676,0.5108577478777868,0.6864483969063049,8.218827523872845e-05,0.007289057536890325,0.0005858988364716709,2.6267338593800864,-0.07906578243513039,0.017273488059574835,0.003153693019008426,-0.07906578243513025,0.01727348805957482,0.003153693019008423,-0.07708075828242404,0.017649029197348412,0.003222257136485007,0.007262738786802691,0.0,-0.07906578243513039,-0.0790657824351303
0.25,eta_0p25,0.04,30,-0.0027390201854086927,0.0009754381756562237,0.0001780898307528668,0.01685844264497332,0.0019259474134747756,0.0003516282809762878,0.5729203549481002,0.7650157905007846,0.00016771767558152205,0.010481486279213883,0.0014006906880527751,4.25945017337799,-0.1282961782025404,0.022862308179300864,0.004174067302145982,-0.1282961782025404,0.022862308179300857,0.004174067302145981,-0.12922220275312332,0.023361821792922805,0.0042652655934665345,0.013309454900624577,0.0,-0.1282961782025404,-0.12829617820254058
0.25,eta_0p25,0.05,30,-0.004282412365211212,0.0011128272838060967,0.0002031735353159342,0.015315050465170796,0.0016931848516521613,0.00030913184575864224,0.5925244758007895,0.7712629914442535,0.00045534958250297356,0.014628480514637736,0.0026788281974379166,6.371052654584249,-0.18042238361727886,0.02627415186965713,0.00479698188610925,-0.18042238361727886,0.026274151869657127,0.004796981886109248,-0.18247551953547203,0.02902557404794937,0.00529932055019947,0.04435533172026179,0.0,-0.18042238361727886,-0.18042238361727903
0.25,eta_0p25,0.06,30,-0.006347467857754269,0.0013180202058642528,0.00024063646599981802,0.013249994972627742,0.0015250120169478388,0.0002784278273829273,0.5985016814961641,0.8341184879814497,0.000644375692171731,0.019676225334815594,0.004597223913602056,8.631665587425232,-0.23416130753091507,0.03292306651552457,0.006010902064265273,-0.23416130753091513,0.03292306651552456,0.0060109020642652704,-0.23311573517857812,0.029600247654015584,0.005404241115947903,0.046863890555565064,0.0,-0.23416130753091507,-0.2341613075309149
0.25,eta_0p25,0.07,30,-0.008965638515829516,0.0015394716162747655,0.0002810677769575421,0.010631824314552497,0.001280722677651371,0.00023382690015269115,0.5608380942060828,0.8266398164708312,0.001682913378689811,0.02620182321743934,0.007254102979087492,10.81811269124349,-0.2815149561716814,0.03757054132444016,0.006859410993691964,-0.2815149561716813,0.03757054132444014,0.006859410993691962,-0.287986716809195,0.03829966877178607,0.006992530843761137,0.09036230157542614,0.0,-0.2815149561716814,-0.28151495617168126
0.25,eta_0p25,0.08,30,-0.011977766981187897,0.001761885227940897,0.0003216747610261202,0.0076196958491941144,0.001108380459138122,0.00020236165992262753,0.5900313291058343,0.8261702569930005,0.00235206429433649,0.033575854283074816,0.01044302244609911,13.2317684729894,-0.32002374905737885,0.04986115543329683,0.009103359858029316,-0.32002374905737885,0.0498611554332968,0.009103359858029311,-0.3340720475095168,0.03528483407277227,0.006442099853161418,0.06766201804804901,0.0,-0.32002374905737874,-0.32002374905737896
0.25,eta_0p25,0.09,30,-0.015366113496977089,0.0020821378803401376,0.0003801446282994285,0.004231349333404921,0.0009087688357599513,0.00016591773030114426,0.5499555015105931,0.8092370459022187,0.0029039780060343707,0.040926668606211594,0.013650386186834736,15.137783964474997,-0.38098479245970557,0.05541902295690609,0.010118082996131372,-0.3809847924597056,0.055419022956906115,0.010118082996131378,-0.3705125782613513,0.039372840402846006,0.0071884642805631815,0.08541718479843856,0.0,-0.3809847924597054,-0.3809847924597056
0.25,eta_0p25,0.1,30,-0.01959746283038201,0.002451320592764503,0.0004475478614446846,0.0,0.0,0.0,0.5885155537586544,0.8436780642559457,0.00394555132986653,0.05059240013381656,0.01798501338857313,17.36271112759908,-0.4093640859510045,0.07608743030723132,0.013891600640624273,-0.40936408595100443,0.07608743030723131,0.01389160064062427,-0.41051719225990396,0.03395680347317194,0.006199635747675345,0.10190738277390099,0.0,-0.4093640859510046,-0.4093640859510044
0.25,eta_0p25,0.11,30,-0.02355339521599718,0.0027032261443061933,0.0004935393124247392,-0.003955932385615168,0.0014271353314938733,0.0002605580712239358,0.5693223694229866,0.8152826194508929,0.004646010053218727,0.06031955251620583,0.02250552113973737,19.12980722586314,-0.45316987224367095,0.0927564775105567,0.016934938362417513,-0.45316987224367095,0.09275647751055667,0.01693493836241751,-0.43566374008171055,0.04123800213028687,0.007528994664401403,0.12300698669025766,0.0,-0.4531698722436711,-0.45316987224367095
0.25,eta_0p25,0.12,30,-0.028660860275255426,0.003943833841864633,0.0007200422527471738,-0.009063397444873413,0.0018551295502111324,0.00033869876724834994,0.5865949130116127,0.8210579967275335,0.0042917078052963666,0.07284473503281347,0.028132603489380396,21.141068847974143,-0.5007031491940793,0.1222745683626274,0.022324179767139515,-0.5007031491940793,0.1222745683626274,0.022324179767139518,-0.4749526823370227,0.04897172658207517,0.008940973109659314,0.09038497380158951,0.0,-0.5007031491940792,-0.5007031491940793
0.25,eta_0p25,0.13,30,-0.03356745819987877,0.004006037392334226,0.0007313990153302095,-0.013969995369496757,0.0024934056217040335,0.00045523150133916404,0.6056188660125316,0.803533096045897,0.008117412729534689,0.08672238390694126,0.03433185870111885,22.807172052065532,-0.5326794475228941,0.1270510684808916,0.02319624538737264,-0.5326794475228941,0.12705106848089162,0.023196245387372652,-0.49973916622210685,0.05218317770181379,0.009527301183194668,0.13275376913838682,0.0,-0.5326794475228942,-0.5326794475228942
0.25,eta_0p25,0.14,30,-0.03931444922571332,0.004048192004344654,0.0007390953592972063,-0.019716986395331305,0.0027893190708604344,0.0005092576583965369,0.583050062490071,0.832994674301076,0.006524691773483438,0.1019434508069586,0.04093660561011529,24.06525902748108,-0.5131920024617747,0.1275994390447117,0.023296363696598005,-0.5131920024617748,0.1275994390447116,0.023296363696598002,-0.5239936754323024,0.05597843729134483,0.010220217612785984,0.1444546852605461,0.0,-0.5131920024617749,-0.5131920024617747
0.25,eta_0p25,0.15,30,-0.04383129824911426,0.004204447867838194,0.0007676236463564927,-0.02423383541873225,0.0028756009008105827,0.0005250104932520439,0.6146857874363766,0.828976477838674,0.006639316335895601,0.11638693329027791,0.04731061736828148,25.447069907188414,-0.5028983678480395,0.16199359634286323,0.029575848962790856,-0.5028983678480397,0.16199359634286328,0.029575848962790866,-0.5250768646105641,0.04014645591030217,0.007329706501986364,0.12551220770068794,0.0,-0.5028983678480394,-0.5028983678480399
0.25,eta_0p25,0.16,30,-0.049372416582674106,0.004830387380854518,0.0008819040433274392,-0.029774953752292097,0.0037180890276087655,0.0006788270770779229,0.566141438213821,0.7988500355416494,0.009270217501970658,0.13524705909645046,0.05416673385560924,26.433527477582295,-0.638022454304822,0.200640025161481,0.036631689239782425,-0.638022454304822,0.20064002516148108,0.03663168923978243,-0.5360049189152555,0.0581545531316983,0.01061752019062129,0.11119721797972357,0.0,-0.6380224543048216,-0.6380224543048221
0.25,eta_0p25,0.17,30,-0.056591747335210704,0.0048888577112550045,0.0008925792162958148,-0.0369942845048287,0.0038084541541027104,0.0006953254164754369,0.5701050454139409,0.7705767421767173,0.014215185204110472,0.15641151622695693,0.06281736682420103,27.67217826048533,-0.6257429399085204,0.18432644683956564,0.03365325095960231,-0.6257429399085205,0.18432644683956573,0.03365325095960234,-0.5548486385788852,0.04219099164319109,0.00770298594882924,0.1394660480113677,0.0,-0.6257429399085206,-0.6257429399085204
0.25,eta_0p25,0.18,30,-0.061887275380844514,0.005684117672199451,0.0010377731561924649,-0.042289812550462505,0.004482975133680691,0.0008184755351505506,0.6196767759589984,0.7806424700706694,0.010318533667649791,0.17416987385087968,0.07068081681567101,28.46948488553365,-0.4914488958481427,0.33854258963813977,0.06180913767367462,-0.49144889584814255,0.3385425896381398,0.06180913767367462,-0.5431841450042931,0.03696022186995465,0.006747982416189978,0.12787388720097115,0.0,-0.4914488958481429,-0.49144889584814266
