beta,radius,sample_row_count,ref_count,dataset_count,claim,acceptance
0.19,1.46,1800,1800,60,pass,pass
0.19,1.47,1800,1800,60,pass,pass
0.19,1.48,1800,1800,60,pass,pass
0.19,1.49,1800,1800,60,pass,pass
0.19,1.5,1800,1800,60,pass,pass
0.19,1.51,1800,1800,60,pass,pass
0.19,1.52,1800,1800,60,pass,pass
0.19,1.53,1800,1800,60,pass,pass
0.19,1.54,1800,1800,60,pass,pass
0.19,1.55,1800,1800,60,pass,pass
0.19,1.56,1800,1800,60,pass,pass
0.19,1.57,1800,1800,60,pass,pass
0.19,1.58,1800,1800,60,pass,pass
0.19,1.59,1800,1800,60,pass,pass
0.19,1.6,1800,1800,60,pass,pass
0.19,1.61,1800,1800,60,pass,pass
0.19,1.62,1800,1800,60,pass,pass
0.19,1.63,1800,1800,60,pass,pass
0.19,1.64,1800,1800,60,pass,pass
0.19,1.65,1800,1800,60,pass,pass
0.19,1.66,1800,1800,60,pass,pass
0.19,1.67,1800,1800,60,pass,pass
0.19,1.68,1800,1800,60,pass,pass
0.19,1.69,1800,1800,60,pass,pass
0.19,1.7,1800,1800,60,pass,pass
0.19,1.71,1800,1800,60,pass,pass
0.19,1.72,1800,1800,60,pass,pass
0.19,1.73,1800,1800,60,pass,pass
0.19,1.74,1800,1800,60,pass,pass
0.19,1.75,1800,1800,60,pass,pass
0.19,1.76,1800,1800,60,pass,pass
0.19,1.77,1800,1800,60,pass,pass
0.19,1.78,1800,1800,60,pass,pass
0.19,1.79,1800,1800,60,pass,pass
0.19,1.8,1800,1800,60,pass,pass
0.19,1.81,1800,1800,60,pass,pass
0.19,1.82,1800,1800,60,pass,pass
0.19,1.83,1800,1800,60,pass,pass
0.19,1.84,1800,1800,60,pass,pass
0.19,1.85,1800,1800,60,pass,pass
0.19,1.86,1800,1800,60,pass,pass
0.19,1.87,1800,1800,60,pass,pass
0.19,1.88,1800,1800,60,pass,pass
0.19,1.89,1800,1800,60,pass,pass
0.19,1.9,1800,1800,60,pass,pass
0.19,1.91,1800,1800,60,pass,pass
0.19,1.92,1800,1800,60,pass,pass
0.19,1.93,1800,1800,60,pass,pass
0.19,1.94,1800,1800,60,pass,pass
0.19,1.95,1800,1800,60,pass,pass
0.19,1.96,1800,1800,60,pass,pass
0.19,1.97,1800,1800,60,pass,pass
0.19,1.98,1800,1800,60,pass,pass
0.19,1.99,1800,1800,60,pass,pass
0.19,2.0,1800,1800,60,pass,pass
0.19,2.01,1800,1800,60,pass,pass
0.19,2.02,1800,1800,60,pass,pass
0.19,2.03,1800,1800,60,pass,pass
0.19,2.04,1800,1800,60,pass,pass
0.19,2.05,1800,1800,60,pass,pass
0.19,2.06,1800,1800,60,pass,pass
0.19,2.07,1800,1800,60,pass,pass
0.19,2.08,1800,1800,60,pass,pass
0.19,2.09,1800,1800,60,pass,pass
0.19,2.1,1800,1800,60,pass,pass
0.19,2.11,1800,1800,60,pass,pass
0.19,2.12,1800,1800,60,pass,pass
0.19,2.13,1800,1800,60,pass,pass
0.19,2.14,1800,1800,60,pass,pass
0.19,2.15,1800,1800,60,pass,pass
0.19,2.16,1800,1800,60,pass,pass
0.19,2.17,1800,1800,60,pass,pass
0.19,2.18,1800,1800,60,pass,pass
0.19,2.19,1800,1800,60,pass,pass
0.19,2.2,1800,1800,60,pass,pass
0.19,2.21,1800,1800,60,pass,pass
0.19,2.22,1800,1800,60,pass,pass
0.19,2.23,1800,1800,60,pass,pass
0.19,2.24,1800,1800,60,pass,pass
0.19,2.25,1800,1800,60,pass,pass
0.19,2.26,1800,1800,60,pass,pass
0.19,2.27,1800,1800,60,pass,pass
0.19,2.28,1800,1800,60,pass,pass
0.19,2.29,1800,1800,60,pass,pass
0.19,2.3,1800,1800,60,pass,pass
0.19,2.31,1800,1800,60,pass,pass
0.19,2.32,1800,1800,60,pass,pass
0.19,2.33,1800,1800,60,pass,pass
0.19,2.34,1800,1800,60,pass,pass
0.19,2.35,1800,1800,60,pass,pass
0.19,2.36,1800,1800,60,pass,pass
0.19,2.37,1800,1800,60,pass,pass
0.19,2.38,1800,1800,60,pass,pass
0.19,2.39,1800,1800,60,pass,pass
0.19,2.4,1800,1800,60,pass,pass
0.19,2.41,1800,1800,60,pass,pass
0.19,2.42,1800,1800,60,pass,pass
0.19,2.43,1800,1800,60,pass,pass
0.19,2.44,1800,1800,60,pass,pass
0.19,2.45,1800,1800,60,pass,pass
0.19,2.46,1800,1800,60,pass,pass
0.19,2.47,1800,1800,60,pass,pass
0.19,2.48,1800,1800,60,pass,pass
0.19,2.49,1800,1800,60,pass,pass
0.19,2.5,1800,1800,60,pass,pass
0.21,0.01,1800,1800,60,pass,pass
0.21,0.02,1800,1800,60,pass,pass
0.21,0.03,1800,1800,60,pass,pass
0.21,0.04,1800,1800,60,pass,pass
0.21,0.05,1800,1800,60,pass,pass
0.21,0.06,1800,1800,60,pass,pass
0.21,0.07,1800,1800,60,pass,pass
0.21,0.08,1800,1800,60,pass,pass
0.21,0.09,1800,1800,60,pass,pass
0.21,0.1,1800,1800,60,pass,pass
0.21,0.11,1800,1800,60,pass,pass
0.21,0.12,1800,1800,60,pass,pass
0.21,0.13,1800,1800,60,pass,pass
0.21,0.14,1800,1800,60,pass,pass
0.21,0.15,1800,1800,60,pass,pass
0.21,0.16,1800,1800,60,pass,pass
0.21,0.17,1800,1800,60,pass,pass
0.21,0.18,1800,1800,60,pass,pass
0.21,0.19,1800,1800,60,pass,pass
0.21,0.2,1800,1800,60,pass,pass
0.21,0.21,1800,1800,60,pass,pass
0.21,0.22,1800,1800,60,pass,pass
0.21,0.23,1800,1800,60,pass,pass
0.21,0.24,1800,1800,60,pass,pass
0.21,0.25,1800,1800,60,pass,pass
0.21,0.26,1800,1800,60,pass,pass
0.21,0.27,1800,1800,60,pass,pass
0.21,0.28,1800,1800,60,pass,pass
0.21,0.29,1800,1800,60,pass,pass
0.21,0.3,1800,1800,60,pass,pass
0.21,0.31,1800,1800,60,pass,pass
0.21,0.32,1800,1800,60,pass,pass
0.21,0.33,1800,1800,60,pass,pass
0.21,0.34,1800,1800,60,pass,pass
0.21,0.35,1800,1800,60,pass,pass
0.21,0.36,1800,1800,60,pass,pass
0.21,0.37,1800,1800,60,pass,pass
0.21,0.38,1800,1800,60,pass,pass
0.21,0.39,1800,1800,60,pass,pass
0.21,0.4,1800,1800,60,pass,pass
0.21,0.41,1800,1800,60,pass,pass
0.21,0.42,1800,1800,60,pass,pass
0.21,0.43,1800,1800,60,pass,pass
0.21,0.44,1800,1800,60,pass,pass
0.21,0.45,1800,1800,60,pass,pass
0.21,0.46,1800,1800,60,pass,pass
0.21,0.47,1800,1800,60,pass,pass
0.21,0.48,1800,1800,60,pass,pass
0.21,0.49,1800,1800,60,pass,pass
0.21,0.5,1800,1800,60,pass,pass
0.21,0.51,1800,1800,60,pass,pass
0.21,0.52,1800,1800,60,pass,pass
0.21,0.53,1800,1800,60,pass,pass
0.21,0.54,1800,1800,60,pass,pass
0.21,0.55,1800,1800,60,pass,pass
0.21,0.56,1800,1800,60,pass,pass
0.21,0.57,1800,1800,60,pass,pass
0.21,0.58,1800,1800,60,pass,pass
0.21,0.59,1800,1800,60,pass,pass
0.21,0.6,1800,1800,60,pass,pass
0.21,0.61,1800,1800,60,pass,pass
0.21,0.62,1800,1800,60,pass,pass
0.21,0.63,1800,1800,60,pass,pass
0.21,0.64,1800,1800,60,pass,pass
0.21,0.65,1800,1800,60,pass,pass
0.21,0.66,1800,1800,60,pass,pass
0.21,0.67,1800,1800,60,pass,pass
0.21,0.68,1800,1800,60,pass,pass
0.21,0.69,1800,1800,60,pass,pass
0.21,0.7,1800,1800,60,pass,pass
0.21,0.71,1800,1800,60,pass,pass
0.21,0.72,1800,1800,60,pass,pass
0.21,0.73,1800,1800,60,pass,pass
0.21,0.74,1800,1800,60,pass,pass
0.21,0.75,1800,1800,60,pass,pass
0.21,0.76,1800,1800,60,pass,pass
0.21,0.77,1800,1800,60,pass,pass
0.21,0.78,1800,1800,60,pass,pass
0.21,0.79,1800,1800,60,pass,pass
0.21,0.8,1800,1800,60,pass,pass
0.21,0.81,1800,1800,60,pass,pass
0.21,0.82,1800,1800,60,pass,pass
0.21,0.83,1800,1800,60,pass,pass
0.21,0.84,1800,1800,60,pass,pass
0.21,0.85,1800,1800,60,pass,pass
0.21,0.86,1800,1800,60,pass,pass
0.21,0.87,1800,1800,60,pass,pass
0.21,0.88,1800,1800,60,pass,pass
0.21,0.89,1800,1800,60,pass,pass
0.21,0.9,1800,1800,60,pass,pass
0.21,0.91,1800,1800,60,pass,pass
0.21,0.92,1800,1800,60,pass,pass
0.21,0.93,1800,1800,60,pass,pass
0.21,0.94,1800,1800,60,pass,pass
0.21,0.95,1800,1800,60,pass,pass
0.21,0.96,1800,1800,60,pass,pass
0.21,0.97,1800,1800,60,pass,pass
0.21,0.98,1800,1800,60,pass,pass
0.21,0.99,1800,1800,60,pass,pass
0.21,1.0,1800,1800,60,pass,pass
0.21,1.01,1800,1800,60,pass,pass
0.21,1.02,1800,1800,60,pass,pass
0.21,1.03,1800,1800,60,pass,pass
0.21,1.04,1800,1800,60,pass,pass
0.21,1.05,1800,1800,60,pass,pass
0.21,1.06,1800,1800,60,pass,pass
0.21,1.07,1800,1800,60,pass,pass
0.21,1.08,1800,1800,60,pass,pass
0.21,1.09,1800,1800,60,pass,pass
0.21,1.1,1800,1800,60,pass,pass
0.21,1.11,1800,1800,60,pass,pass
0.21,1.12,1800,1800,60,pass,pass
0.21,1.13,1800,1800,60,pass,pass
0.21,1.14,1800,1800,60,pass,pass
0.21,1.15,1800,1800,60,pass,pass
0.21,1.16,1800,1800,60,pass,pass
0.21,1.17,1800,1800,60,pass,pass
0.21,1.18,1800,1800,60,pass,pass
0.21,1.19,1800,1800,60,pass,pass
0.21,1.2,1800,1800,60,pass,pass
0.21,1.21,1800,1800,60,pass,pass
0.21,1.22,1800,1800,60,pass,pass
0.21,1.23,1800,1800,60,pass,pass
0.21,1.24,1800,1800,60,pass,pass
0.21,1.25,1800,1800,60,pass,pass
0.21,1.26,1800,1800,60,pass,pass
0.21,1.27,1800,1800,60,pass,pass
0.21,1.28,1800,1800,60,pass,pass
0.21,1.29,1800,1800,60,pass,pass
0.21,1.3,1800,1800,60,pass,pass
0.21,1.31,1800,1800,60,pass,pass
0.21,1.32,1800,1800,60,pass,pass
0.21,1.33,1800,1800,60,pass,pass
0.21,1.34,1800,1800,60,pass,pass
0.21,1.35,1800,1800,60,pass,pass
0.21,1.36,1800,1800,60,pass,pass
0.21,1.37,1800,1800,60,pass,pass
0.21,1.38,1800,1800,60,pass,pass
0.21,1.39,1800,1800,60,pass,pass
0.21,1.4,1800,1800,60,pass,pass
0.21,1.41,1800,1800,60,pass,pass
0.21,1.42,1800,1800,60,pass,pass
0.21,1.43,1800,1800,60,pass,pass
0.21,1.44,1800,1800,60,pass,pass
0.21,1.45,1800,1800,60,pass,pass
0.21,1.46,1800,1800,60,pass,pass
0.21,1.47,1800,1800,60,pass,pass
0.21,1.48,1800,1800,60,pass,pass
0.21,1.49,1800,1800,60,pass,pass
0.21,1.5,1800,1800,60,pass,pass
0.21,1.51,1800,1800,60,pass,pass
0.21,1.52,1800,1800,60,pass,pass
0.21,1.53,1800,1800,60,pass,pass
0.21,1.54,1800,1800,60,pass,pass
0.21,1.55,1800,1800,60,pass,pass
0.21,1.56,1800,1800,60,pass,pass
0.21,1.57,1800,1800,60,pass,pass
0.21,1.58,1800,1800,60,pass,pass
0.21,1.59,1800,1800,60,pass,pass
0.21,1.6,1800,1800,60,pass,pass
0.21,1.61,1800,1800,60,pass,pass
0.21,1.62,1800,1800,60,pass,pass
0.21,1.63,1800,1800,60,pass,pass
0.21,1.64,1800,1800,60,pass,pass
0.21,1.65,1800,1800,60,pass,pass
0.21,1.66,1800,1800,60,pass,pass
0.21,1.67,1800,1800,60,pass,pass
0.21,1.68,1800,1800,60,pass,pass
0.21,1.69,1800,1800,60,pass,pass
0.21,1.7,1800,1800,60,pass,pass
0.21,1.71,1800,1800,60,pass,pass
0.21,1.72,1800,1800,60,pass,pass
0.21,1.73,1800,1800,60,pass,pass
0.21,1.74,1800,1800,60,pass,pass
0.21,1.75,1800,1800,60,pass,pass
0.21,1.76,1800,1800,60,pass,pass
0.21,1.77,1800,1800,60,pass,pass
0.21,1.78,1800,1800,60,pass,pass
0.21,1.79,1800,1800,60,pass,pass
0.21,1.8,1800,1800,60,pass,pass
0.21,1.81,1800,1800,60,pass,pass
0.21,1.82,1800,1800,60,pass,pass
0.21,1.83,1800,1800,60,pass,pass
0.21,1.84,1800,1800,60,pass,pass
0.21,1.85,1800,1800,60,pass,pass
0.21,1.86,1800,1800,60,pass,pass
0.21,1.87,1800,1800,60,pass,pass
0.21,1.88,1800,1800,60,pass,pass
0.21,1.89,1800,1800,60,pass,pass
0.21,1.9,1800,1800,60,pass,pass
0.21,1.91,1800,1800,60,pass,pass
0.21,1.92,1800,1800,60,pass,pass
0.21,1.93,1800,1800,60,pass,pass
0.21,1.94,1800,1800,60,pass,pass
0.21,1.95,1800,1800,60,pass,pass
0.21,1.96,1800,1800,60,pass,pass
0.21,1.97,1800,1800,60,pass,pass
0.21,1.98,1800,1800,60,pass,pass
0.21,1.99,1800,1800,60,pass,pass
0.21,2.0,1800,1800,60,pass,pass
0.21,2.01,1800,1800,60,pass,pass
0.21,2.02,1800,1800,60,pass,pass
0.21,2.03,1800,1800,60,pass,pass
0.21,2.04,1800,1800,60,pass,pass
0.21,2.05,1800,1800,60,pass,pass
0.21,2.06,1800,1800,60,pass,pass
0.21,2.07,1800,1800,60,pass,pass
0.21,2.08,1800,1800,60,pass,pass
0.21,2.09,1800,1800,60,pass,pass
0.21,2.1,1800,1800,60,pass,pass
0.21,2.11,1800,1800,60,pass,pass
0.21,2.12,1800,1800,60,pass,pass
0.21,2.13,1800,1800,60,pass,pass
0.21,2.14,1800,1800,60,pass,pass
0.21,2.15,1800,1800,60,pass,pass
0.21,2.16,1800,1800,60,pass,pass
0.21,2.17,1800,1800,60,pass,pass
0.21,2.18,1800,1800,60,pass,pass
0.21,2.19,1800,1800,60,pass,pass
0.21,2.2,1800,1800,60,pass,pass
0.21,2.21,1800,1800,60,pass,pass
0.21,2.22,1800,1800,60,pass,pass
0.21,2.23,1800,1800,60,pass,pass
0.21,2.24,1800,1800,60,pass,pass
0.21,2.25,1800,1800,60,pass,pass
0.21,2.26,1800,1800,60,pass,pass
0.21,2.27,1800,1800,60,pass,pass
0.21,2.28,1800,1800,60,pass,pass
0.21,2.29,1800,1800,60,pass,pass
0.21,2.3,1800,1800,60,pass,pass
0.21,2.31,1800,1800,60,pass,pass
0.21,2.32,1800,1800,60,pass,pass
0.21,2.33,1800,1800,60,pass,pass
0.21,2.34,1800,1800,60,pass,pass
0.21,2.35,1800,1800,60,pass,pass
0.21,2.36,1800,1800,60,pass,pass
0.21,2.37,1800,1800,60,pass,pass
0.21,2.38,1800,1800,60,pass,pass
0.21,2.39,1800,1800,60,pass,pass
0.21,2.4,1800,1800,60,pass,pass
0.21,2.41,1800,1800,60,pass,pass
0.21,2.42,1800,1800,60,pass,pass
0.21,2.43,1800,1800,60,pass,pass
0.21,2.44,1800,1800,60,pass,pass
0.21,2.45,1800,1800,60,pass,pass
0.21,2.46,1800,1800,60,pass,pass
0.21,2.47,1800,1800,60,pass,pass
0.21,2.48,1800,1800,60,pass,pass
0.21,2.49,1800,1800,60,pass,pass
0.21,2.5,1800,1800,60,pass,pass
0.23,0.01,1800,1800,60,pass,pass
0.23,0.02,1800,1800,60,pass,pass
0.23,0.03,1800,1800,60,pass,pass
0.23,0.04,1800,1800,60,pass,pass
0.23,0.05,1800,1800,60,pass,pass
0.23,0.06,1800,1800,60,pass,pass
0.23,0.07,1800,1800,60,pass,pass
0.23,0.08,1800,1800,60,pass,pass
0.23,0.09,1800,1800,60,pass,pass
0.23,0.1,1800,1800,60,pass,pass
0.23,0.11,1800,1800,60,pass,pass
0.23,0.12,1800,1800,60,pass,pass
0.23,0.13,1800,1800,60,pass,pass
0.23,0.14,1800,1800,60,pass,pass
0.23,0.15,1800,1800,60,pass,pass
0.23,0.16,1800,1800,60,pass,pass
0.23,0.17,1800,1800,60,pass,pass
0.23,0.18,1800,1800,60,pass,pass
0.23,0.19,1800,1800,60,pass,pass
0.23,0.2,1800,1800,60,pass,pass
0.23,0.21,1800,1800,60,pass,pass
0.23,0.22,1800,1800,60,pass,pass
0.23,0.23,1800,1800,60,pass,pass
0.23,0.24,1800,1800,60,pass,pass
0.23,0.25,1800,1800,60,pass,pass
0.23,0.26,1800,1800,60,pass,pass
0.23,0.27,1800,1800,60,pass,pass
0.23,0.28,1800,1800,60,pass,pass
0.23,0.29,1800,1800,60,pass,pass
0.23,0.3,1800,1800,60,pass,pass
0.23,0.31,1800,1800,60,pass,pass
0.23,0.32,1800,1800,60,pass,pass
0.23,0.33,1800,1800,60,pass,pass
0.23,0.34,1800,1800,60,pass,pass
0.23,0.35,1800,1800,60,pass,pass
0.23,0.36,1800,1800,60,pass,pass
0.23,0.37,1800,1800,60,pass,pass
0.23,0.38,1800,1800,60,pass,pass
0.23,0.39,1800,1800,60,pass,pass
0.23,0.4,1800,1800,60,pass,pass
0.23,0.41,1800,1800,60,pass,pass
0.23,0.42,1800,1800,60,pass,pass
0.23,0.43,1800,1800,60,pass,pass
0.23,0.44,1800,1800,60,pass,pass
0.23,0.45,1800,1800,60,pass,pass
0.23,0.46,1800,1800,60,pass,pass
0.23,0.47,1800,1800,60,pass,pass
0.23,0.48,1800,1800,60,pass,pass
0.23,0.49,1800,1800,60,pass,pass
0.23,0.5,1800,1800,60,pass,pass
0.23,0.51,1800,1800,60,pass,pass
0.23,0.52,1800,1800,60,pass,pass
0.23,0.53,1800,1800,60,pass,pass
0.23,0.54,1800,1800,60,pass,pass
0.23,0.55,1800,1800,60,pass,pass
0.23,0.56,1800,1800,60,pass,pass
0.23,0.57,1800,1800,60,pass,pass
0.23,0.58,1800,1800,60,pass,pass
0.23,0.59,1800,1800,60,pass,pass
0.23,0.6,1800,1800,60,pass,pass
0.23,0.61,1800,1800,60,pass,pass
0.23,0.62,1800,1800,60,pass,pass
0.23,0.63,1800,1800,60,pass,pass
0.23,0.64,1800,1800,60,pass,pass
0.23,0.65,1800,1800,60,pass,pass
0.23,0.66,1800,1800,60,pass,pass
0.23,0.67,1800,1800,60,pass,pass
0.23,0.68,1800,1800,60,pass,pass
0.23,0.69,1800,1800,60,pass,pass
0.23,0.7,1800,1800,60,pass,pass
0.23,0.71,1800,1800,60,pass,pass
0.23,0.72,1800,1800,60,pass,pass
0.23,0.73,1800,1800,60,pass,pass
0.23,0.74,1800,1800,60,pass,pass
0.23,0.75,1800,1800,60,pass,pass
0.23,0.76,1800,1800,60,pass,pass
0.23,0.77,1800,1800,60,pass,pass
0.23,0.78,1800,1800,60,pass,pass
0.23,0.79,1800,1800,60,pass,pass
0.23,0.8,1800,1800,60,pass,pass
0.23,0.81,1800,1800,60,pass,pass
0.23,0.82,1800,1800,60,pass,pass
0.23,0.83,1800,1800,60,pass,pass
0.23,0.84,1800,1800,60,pass,pass
0.23,0.85,1800,1800,60,pass,pass
0.23,0.86,1800,1800,60,pass,pass
0.23,0.87,1800,1800,60,pass,pass
0.23,0.88,1800,1800,60,pass,pass
0.23,0.89,1800,1800,60,pass,pass
0.23,0.9,1800,1800,60,pass,pass
0.23,0.91,1800,1800,60,pass,pass
0.23,0.92,1800,1800,60,pass,pass
0.23,0.93,1800,1800,60,pass,pass
0.23,0.94,1800,1800,60,pass,pass
0.23,0.95,1800,1800,60,pass,pass
0.23,0.96,1800,1800,60,pass,pass
0.23,0.97,1800,1800,60,pass,pass
0.23,0.98,1800,1800,60,pass,pass
0.23,0.99,1800,1800,60,pass,pass
0.23,1.0,1800,1800,60,pass,pass
0.23,1.01,1800,1800,60,pass,pass
0.23,1.02,1800,1800,60,pass,pass
0.23,1.03,1800,1800,60,pass,pass
0.23,1.04,1800,1800,60,pass,pass
0.23,1.05,1800,1800,60,pass,pass
0.23,1.06,1800,1800,60,pass,pass
0.23,1.07,1800,1800,60,pass,pass
0.23,1.08,1800,1800,60,pass,pass
0.23,1.09,1800,1800,60,pass,pass
0.23,1.1,1800,1800,60,pass,pass
0.23,1.11,1800,1800,60,pass,pass
0.23,1.12,1800,1800,60,pass,pass
0.23,1.13,1800,1800,60,pass,pass
0.23,1.14,1800,1800,60,pass,pass
0.23,1.15,1800,1800,60,pass,pass
0.23,1.16,1800,1800,60,pass,pass
0.23,1.17,1800,1800,60,pass,pass
0.23,1.18,1800,1800,60,pass,pass
0.23,1.19,1800,1800,60,pass,pass
0.23,1.2,1800,1800,60,pass,pass
0.23,1.21,1800,1800,60,pass,pass
0.23,1.22,1800,1800,60,pass,pass
0.23,1.23,1800,1800,60,pass,pass
0.23,1.24,1800,1800,60,pass,pass
0.23,1.25,1800,1800,60,pass,pass
0.23,1.26,1800,1800,60,pass,pass
0.23,1.27,1800,1800,60,pass,pass
0.23,1.28,1800,1800,60,pass,pass
0.23,1.29,1800,1800,60,pass,pass
0.23,1.3,1800,1800,60,pass,pass
0.23,1.31,1800,1800,60,pass,pass
0.23,1.32,1800,1800,60,pass,pass
0.23,1.33,1800,1800,60,pass,pass
0.23,1.34,1800,1800,60,pass,pass
0.23,1.35,1800,1800,60,pass,pass
0.23,1.36,1800,1800,60,pass,pass
0.23,1.37,1800,1800,60,pass,pass
0.23,1.38,1800,1800,60,pass,pass
0.23,1.39,1800,1800,60,pass,pass
0.23,1.4,1800,1800,60,pass,pass
0.23,1.41,1800,1800,60,pass,pass
0.23,1.42,1800,1800,60,pass,pass
0.23,1.43,1800,1800,60,pass,pass
0.23,1.44,1800,1800,60,pass,pass
0.23,1.45,1800,1800,60,pass,pass
0.23,1.46,1800,1800,60,pass,pass
0.23,1.47,1800,1800,60,pass,pass
0.23,1.48,1800,1800,60,pass,pass
0.23,1.49,1800,1800,60,pass,pass
0.23,1.5,1800,1800,60,pass,pass
0.23,1.51,1800,1800,60,pass,pass
0.23,1.52,1800,1800,60,pass,pass
0.23,1.53,1800,1800,60,pass,pass
0.23,1.54,1800,1800,60,pass,pass
0.23,1.55,1800,1800,60,pass,pass
0.23,1.56,1800,1800,60,pass,pass
0.23,1.57,1800,1800,60,pass,pass
0.23,1.58,1800,1800,60,pass,pass
0.23,1.59,1800,1800,60,pass,pass
0.23,1.6,1800,1800,60,pass,pass
0.23,1.61,1800,1800,60,pass,pass
0.23,1.62,1800,1800,60,pass,pass
0.23,1.63,1800,1800,60,pass,pass
0.23,1.64,1800,1800,60,pass,pass
0.23,1.65,1800,1800,60,pass,pass
0.23,1.66,1800,1800,60,pass,pass
0.23,1.67,1800,1800,60,pass,pass
0.23,1.68,1800,1800,60,pass,pass
0.23,1.69,1800,1800,60,pass,pass
0.23,1.7,1800,1800,60,pass,pass
0.23,1.71,1800,1800,60,pass,pass
0.23,1.72,1800,1800,60,pass,pass
0.23,1.73,1800,1800,60,pass,pass
0.23,1.74,1800,1800,60,pass,pass
0.23,1.75,1800,1800,60,pass,pass
0.23,1.76,1800,1800,60,pass,pass
0.23,1.77,1800,1800,60,pass,pass
0.23,1.78,1800,1800,60,pass,pass
0.23,1.79,1800,1800,60,pass,pass
0.23,1.8,1800,1800,60,pass,pass
0.23,1.81,1800,1800,60,pass,pass
0.23,1.82,1800,1800,60,pass,pass
0.23,1.83,1800,1800,60,pass,pass
0.23,1.84,1800,1800,60,pass,pass
0.23,1.85,1800,1800,60,pass,pass
0.23,1.86,1800,1800,60,pass,pass
0.23,1.87,1800,1800,60,pass,pass
0.23,1.88,1800,1800,60,pass,pass
0.23,1.89,1800,1800,60,pass,pass
0.23,1.9,1800,1800,60,pass,pass
0.23,1.91,1800,1800,60,pass,pass
0.23,1.92,1800,1800,60,pass,pass
0.23,1.93,1800,1800,60,pass,pass
0.23,1.94,1800,1800,60,pass,pass
0.23,1.95,1800,1800,60,pass,pass
0.23,1.96,1800,1800,60,pass,pass
0.23,1.97,1800,1800,60,pass,pass
0.23,1.98,1800,1800,60,pass,pass
0.23,1.99,1800,1800,60,pass,pass
0.23,2.0,1800,1800,60,pass,pass
0.23,2.01,1800,1800,60,pass,pass
0.23,2.02,1800,1800,60,pass,pass
0.23,2.03,1800,1800,60,pass,pass
0.23,2.04,1800,1800,60,pass,pass
0.23,2.05,1800,1800,60,pass,pass
0.23,2.06,1800,1800,60,pass,pass
0.23,2.07,1800,1800,60,pass,pass
0.23,2.08,1800,1800,60,pass,pass
0.23,2.09,1800,1800,60,pass,pass
0.23,2.1,1800,1800,60,pass,pass
0.23,2.11,1800,1800,60,pass,pass
0.23,2.12,1800,1800,60,pass,pass
0.23,2.13,1800,1800,60,pass,pass
0.23,2.14,1800,1800,60,pass,pass
0.23,2.15,1800,1800,60,pass,pass
0.23,2.16,1800,1800,60,pass,pass
0.23,2.17,1800,1800,60,pass,pass
0.23,2.18,1800,1800,60,pass,pass
0.23,2.19,1800,1800,60,pass,pass
0.23,2.2,1800,1800,60,pass,pass
0.23,2.21,1800,1800,60,pass,pass
0.23,2.22,1800,1800,60,pass,pass
0.23,2.23,1800,1800,60,pass,pass
0.23,2.24,1800,1800,60,pass,pass
0.23,2.25,1800,1800,60,pass,pass
0.23,2.26,1800,1800,60,pass,pass
0.23,2.27,1800,1800,60,pass,pass
0.23,2.28,1800,1800,60,pass,pass
0.23,2.29,1800,1800,60,pass,pass
0.23,2.3,1800,1800,60,pass,pass
0.23,2.31,1800,1800,60,pass,pass
0.23,2.32,1800,1800,60,pass,pass
0.23,2.33,1800,1800,60,pass,pass
0.23,2.34,1800,1800,60,pass,pass
0.23,2.35,1800,1800,60,pass,pass
0.23,2.36,1800,1800,60,pass,pass
0.23,2.37,1800,1800,60,pass,pass
0.23,2.38,1800,1800,60,pass,pass
0.23,2.39,1800,1800,60,pass,pass
0.23,2.4,1800,1800,60,pass,pass
0.23,2.41,1800,1800,60,pass,pass
0.23,2.42,1800,1800,60,pass,pass
0.23,2.43,1800,1800,60,pass,pass
0.23,2.44,1800,1800,60,pass,pass
0.23,2.45,1800,1800,60,pass,pass
0.23,2.46,1800,1800,60,pass,pass
0.23,2.47,1800,1800,60,pass,pass
0.23,2.48,1800,1800,60,pass,pass
0.23,2.49,1800,1800,60,pass,pass
0.23,2.5,1800,1800,60,pass,pass
0.25,0.01,1800,1800,60,pass,pass
0.25,0.02,1800,1800,60,pass,pass
0.25,0.03,1800,1800,60,pass,pass
0.25,0.04,1800,1800,60,pass,pass
0.25,0.05,1800,1800,60,pass,pass
0.25,0.06,1800,1800,60,pass,pass
0.25,0.07,1800,1800,60,pass,pass
0.25,0.08,1800,1800,60,pass,pass
0.25,0.09,1800,1800,60,pass,pass
0.25,0.1,1800,1800,60,pass,pass
0.25,0.11,1800,1800,60,pass,pass
0.25,0.12,1800,1800,60,pass,pass
0.25,0.13,1800,1800,60,pass,pass
0.25,0.14,1800,1800,60,pass,pass
0.25,0.15,1800,1800,60,pass,pass
0.25,0.16,1800,1800,60,pass,pass
0.25,0.17,1800,1800,60,pass,pass
0.25,0.18,1800,1800,60,pass,pass
0.25,0.19,1800,1800,60,pass,pass
0.25,0.2,1800,1800,60,pass,pass
0.25,0.21,1800,1800,60,pass,pass
0.25,0.22,1800,1800,60,pass,pass
0.25,0.23,1800,1800,60,pass,pass
0.25,0.24,1800,1800,60,pass,pass
0.25,0.25,1800,1800,60,pass,pass
0.25,0.26,1800,1800,60,pass,pass
0.25,0.27,1800,1800,60,pass,pass
0.25,0.28,1800,1800,60,pass,pass
0.25,0.29,1800,1800,60,pass,pass
