"N","M","dataset_id","ref_id","radius","n_particles","ce_ref","err_ref","ref_norm","sampler_method","direct_qc_pass","fallback_used","direct_logZ_CE","direct_ess_frac","direct_split_logZ_per_N_diff","logZ_CE","logZ_shell_stripped","logZ_shell_full","ref_l2_constant","logM","kappa","ess","ess_frac","weighted_ce","weighted_error","weighted_accuracy","weighted_l2_penalty","split0_logZ_shell","split1_logZ_shell","split_logZ_per_N_diff","samples_path","smc_completed","smc_step_count","smc_total_step_count","smc_resample_count","smc_min_cess_fraction","smc_mean_cess_fraction","smc_mean_mh_acceptance","smc_mean_global_mh_acceptance","source_run_id","sample_payload_path"
"320","32","7","1","0.45","2048","12.667865720173161","0.0","16.576757802879726","prior_matched_vmf_direct_is","True","False","-14.126476995600424","0.5066903274008046","0.00018514443888880682","-14.126476995600424","-20.686445642241626","-158.08089526990858","-137.39444962766694","25.840031353358796","133.4403262576409","1037.7017905168477","0.5066903274008046","13.76807037930582","0.10659694863974012","0.8934030513602599","122.11765981711076","-20.71650745263709","-20.65726123219267","0.00018514443888880682","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p45/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p45/samples.npz"
"320","32","7","1","0.5","2048","12.667865720173161","0.0","16.576757802879726","prior_matched_vmf_direct_is","True","False","-14.44119658061812","0.42812918588233284","7.158597679196577e-05","-14.44119658061812","-23.002802735631896","-160.39725236329883","-137.39444962766694","31.438393844986223","148.26702917515652","876.8085726870177","0.42812918588233284","13.992685547048485","0.11805186495110204","0.881948135048898","120.12278597970474","-22.99141457217757","-23.014322084750997","7.158597679196577e-05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p50/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p50/samples.npz"
"320","32","7","1","0.55","2048","12.667865720173161","0.0","16.576757802879726","prior_matched_vmf_direct_is","True","False","-14.707093168760139","0.3212190358870452","0.00023187849310583042","-14.707093168760139","-25.64322153986997","-163.03767116753693","-137.39444962766694","37.463871628890175","163.09373209267218","657.8565854966686","0.3212190358870452","14.122814866053927","0.12842222769414685","0.8715777723058531","118.81762758527437","-25.60680904888131","-25.681010166675176","0.00023187849310583042","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p55/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p55/samples.npz"
"320","32","7","1","0.6","2048","12.667865720173161","0.0","16.576757802879726","prior_matched_vmf_direct_is","True","False","-15.072589851805237","0.3005888759487747","0.00023651714583644567","-15.072589851805237","-28.786269544669214","-166.18071917233615","-137.39444962766694","43.88632030713602","177.92043501018782","615.6060179430906","0.3005888759487747","14.424517094385351","0.14123646626322672","0.8587635337367733","117.20928494794839","-28.824828153776988","-28.749142667109325","0.00023651714583644567","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p60/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p60/samples.npz"
"320","32","7","1","0.65","2048","12.667865720173161","0.0","16.576757802879726","prior_matched_vmf_direct_is","True","False","-15.52110280214043","0.27575417699444815","0.0001560559898362901","-15.52110280214043","-32.443546542423874","-169.83799617009083","-137.39444962766694","50.67755625971657","192.74713792770348","564.7445544846298","0.27575417699444815","14.838124295117122","0.15842160674357297","0.841578393256427","116.02418869353508","-32.46882719285349","-32.41888927610587","0.0001560559898363012","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p65/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p65/samples.npz"
"320","32","7","1","0.7","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-15.792513819957374","0.24541801631220797","0.0002757343324209738","-15.874769940744882","-36.463342113033264","-173.8577917407002","-137.39444962766694","57.81142782771161","207.5738408452191","2048.0","1.0","15.086001878838953","0.17222595214843747","0.8277740478515625","115.32152549079373","-36.533902473515205","-36.397434051659154","0.00042646381830016014","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p70/samples.npz","True","4","8","4","0.8500000000004316","0.886757522352331","0.57806396484375","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p70/samples.npz"
"320","32","7","1","0.75","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-16.210115567026044","0.17267050135978151","0.00023084500715149226","-16.226024862488533","-40.962225847650856","-178.3566754753178","-137.39444962766694","65.26379901483767","222.40054376273477","2048.0","1.0","15.247577950272184","0.17617797851562497","0.823822021484375","114.84089571521638","-40.987180934960946","-40.937878384182156","0.00015407047118372043","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p75/samples.npz","True","4","8","4","0.8500000000014961","0.8781233779969455","0.55072021484375","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p75/samples.npz"
"320","32","7","1","0.8","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-16.63349396140389","0.16522794185798528","0.0004430097397071453","-16.471605830424156","-45.859129472268364","-183.2535790999353","-137.39444962766694","73.0124763581558","237.22724668025043","2038.9130628278838","0.9955630189589276","15.227360393103599","0.1856268901213894","0.8143731098786107","116.07007310498936","-45.740947829554116","-45.993173593259904","0.0007882055115805864","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p80/samples.npz","True","5","9","4","0.850000000002461","0.874125846185112","0.5320638020833334","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p80/samples.npz"
"320","32","7","1","0.85","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-16.921147144800415","0.14409742949935148","0.0005334766130291379","-16.93126675839423","-51.49416509906018","-188.88861472672713","-137.39444962766694","81.03710165933404","252.05394959776606","2047.3501017466738","0.999682666868493","15.624913824693717","0.19905819895131283","0.8009418010486872","116.88009297596363","-51.55037480423526","-51.44094748598012","0.0003419603695473228","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p85/samples.npz","True","5","9","4","0.8500000000005963","0.8679109333918947","0.5163845486111112","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p85/samples.npz"
"320","32","7","1","0.9","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-17.520756184515257","0.09545399208517617","7.796924697224261e-05","-17.513575962345776","-57.794549280409534","-195.18899890807648","-137.39444962766694","89.31902668193624","266.8806525152818","2043.9337254771262","0.998014514393128","16.175922910563727","0.22302255554858796","0.776977444451412","118.4689639276187","-57.70947338304356","-57.88754181867213","0.0005564638613392958","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p90/samples.npz","True","5","10","4","0.8500000000000905","0.8796029182687419","0.4951171875","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p90/samples.npz"
"320","32","7","1","0.95","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-18.000450026625664","0.061625900915654425","0.0005299795664851725","-17.911053991214263","-64.46987317617302","-201.86432280383997","-137.39444962766694","97.84118081504124","281.7073554327974","1994.9920181269295","0.9741171963510398","16.383712324736774","0.2296412079594708","0.7703587920405293","119.82274292729645","-64.51523789299979","-64.42647741858273","0.00027737648255330425","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p95/samples.npz","True","5","10","4","0.8500000000014176","0.8748352819786959","0.482861328125","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_0p95/samples.npz"
"320","32","7","1","1.0","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-18.268066013202752","0.08541810100443936","0.00024651074447601395","-18.3643655899613","-71.77642666890179","-209.17087629656874","-137.39444962766694","106.5879389210595","296.53405835031305","1909.3397861975934","0.9322948174792937","16.657738808198353","0.2415810075374535","0.7584189924625465","122.33862583932881","-71.8364259423171","-71.71982444879531","0.000364379667255621","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p00/samples.npz","True","5","10","4","0.8500000000015037","0.8664622623462981","0.4583984375","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p00/samples.npz"
"320","32","7","1","1.05","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-18.654910518240005","0.030717374834625697","0.001450609229698696","-18.903060930634282","-79.75806705313035","-217.1525166807973","-137.39444962766694","115.54499387750394","311.3607612678287","1930.4755817383484","0.9426150301456779","17.265599360976747","0.2581280768247582","0.7418719231752418","125.9850877561205","-79.88357500191692","-79.64656928684548","0.0007406428595982728","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p05/samples.npz","True","5","10","4","0.8500000000001509","0.8686280367531627","0.444384765625","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p05/samples.npz"
"320","32","7","1","1.1","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-19.40504334720864","0.03566532585859609","0.00048080968855080953","-19.164729875307422","-88.06549343725939","-225.45994306492634","-137.39444962766694","124.69923643804805","326.18746418534437","2048.0","1.0","16.965331318320494","0.25059509277343744","0.7494049072265625","129.28778976247537","-88.1483821309875","-87.98895247858309","0.0004982176637637892","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p10/samples.npz","True","6","12","6","0.8500000000013324","0.8710929413000245","0.4241943359375","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p10/samples.npz"
"320","32","7","1","1.15","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-19.67708878760888","0.032265005433437716","0.0005908286086076075","-19.949969617733867","-97.51132585658266","-234.9057754842496","-137.39444962766694","134.0386437611512","341.01416710286","1801.2730694849115","0.8795278659594294","18.103193628851812","0.28591484434110603","0.714085155658894","135.6633194292455","-97.56471957354273","-97.46063910415313","0.0003252514668425022","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p15/samples.npz","True","5","10","4","0.8500000000003275","0.8559055732666154","0.412353515625","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p15/samples.npz"
"320","32","7","1","1.2","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-20.470788590716438","0.03099923638235301","0.0002527878662986205","-20.3161183182838","-107.16394120539334","-244.5583908330603","-137.39444962766694","143.55217711289043","355.84087002037563","2048.0","1.0","17.867991056566325","0.27548217773437494","0.724517822265625","143.21627818668054","-106.99890669427008","-107.36170192090658","0.0011337350832390848","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p20/samples.npz","True","6","12","6","0.8500000000006211","0.8651931490319141","0.4037679036458333","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p20/samples.npz"
"320","32","7","1","1.25","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-21.101733385003733","0.023854016938018342","0.0014473244435855626","-21.016132749259256","-117.78644403510252","-255.18089366276945","-137.39444962766694","153.22968871415674","370.6675729378913","2048.0","1.0","18.80171790326404","0.31346130371093744","0.6865386962890625","147.16683639468687","-117.68540292725612","-117.89885391630955","0.000667034340791961","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p25/samples.npz","True","6","12","6","0.8500000000006567","0.8708128811593966","0.3853352864583333","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p25/samples.npz"
"320","32","7","1","1.3","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-21.105484086865115","0.011104302652789692","0.00022265249383837115","-21.325209755248377","-128.66337237949645","-266.0578220071634","-137.39444962766694","163.06183737575196","385.49427585540695","2048.0","1.0","18.776123550944547","0.31871032714843744","0.6812896728515625","152.37144795991549","-128.72100162481","-128.60888407578608","0.00035036734069970876","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p30/samples.npz","True","6","12","6","0.8500000000018638","0.8596466768685197","0.3725992838541667","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p30/samples.npz"
"320","32","7","1","1.35","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-21.970400952046347","0.00947248573321562","0.0003337303932142599","-21.7934068081048","-140.35339442821925","-277.74784405588616","-137.39444962766694","173.04001237988558","400.3209787729226","2007.651119504541","0.9802983981955766","18.651943223672358","0.30008329618862983","0.6999167038113702","163.7572153018168","-140.4119405474604","-140.2980872060303","0.00035579169196910956","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p35/samples.npz","True","7","14","6","0.8500000000002905","0.8686142479892364","0.36220005580357145","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p35/samples.npz"
"320","32","7","1","1.4","2048","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-22.239676782546763","0.006747456419455886","0.0017855835398432162","-22.46417255247515","-152.90790757722922","-290.30235720489617","-137.39444962766694","183.1562649752459","415.1476816904382","2018.0569673182504","0.9853793785733644","19.642442500278516","0.34041326327594534","0.6595867367240547","168.37951243068568","-153.20732751169277","-152.67778687768777","0.0016548144812656318","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p40/samples.npz","True","7","13","6","0.850000000000939","0.8616595736185361","0.3519756610576923","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0320/dataset_007/ref_001/r_1p40/samples.npz"
"320","32","7","1","1.45","32768","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-22.968390295442163","0.006358585943955802","0.0001345259926236686","-22.950195845328484","-165.94694902332532","-303.34139865099223","-137.39444962766694","193.40324682200315","429.9743846079539","30635.332376713144","0.9349161491916853","19.584354066785615","0.33524022785145025","0.6647597721485498","179.02814525382172","-165.88781233554246","-166.0098038913129","0.00038122361178265506","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p45/samples.npz","True","7","14","6","0.8500000000000361","0.8621329900196032","0.3371364048549107","nan","two_pool_perceptron_alpha0p1_far_split_qc_N320_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p45/samples.npz"
"320","32","7","1","1.5","32768","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-23.341186774356643","0.0018148334272530175","0.0006681205991535544","-23.33180330801878","-179.55764857789188","-316.95209820555885","-137.39444962766694","203.7741547301269","444.80108752546954","32767.999999999985","0.9999999999999996","19.471047262890927","0.33713340759277355","0.6628665924072265","188.96252146885433","-179.4377478716967","-179.69390929595028","0.0008005044507924275","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p50/samples.npz","True","8","16","8","0.8500000000004497","0.868463303361804","0.3261833190917969","nan","two_pool_perceptron_alpha0p1_far_split_qc_N320_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p50/samples.npz"
"320","32","7","1","1.55","32768","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-24.006369193843213","0.0036016560065300768","0.0010558962262485982","-23.883842750090245","-194.02116168608245","-331.4156113137494","-137.39444962766694","214.26268106400784","459.6277904429852","32767.999999999985","0.9999999999999996","19.751265086999553","0.34224796295166027","0.6577520370483397","199.63594946960987","-194.0755219939746","-193.96960468715943","0.0003309915837974131","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p55/samples.npz","True","8","16","8","0.850000000000702","0.8657027686107702","0.31595802307128906","nan","two_pool_perceptron_alpha0p1_far_split_qc_N320_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p55/samples.npz"
"320","32","7","1","1.6","32768","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-24.515216664975384","0.0018548505063861128","0.00011762521337721488","-24.415259425850994","-209.15229019745368","-346.54673982512065","-137.39444962766694","224.86296922839733","474.45449336050086","32767.999999999985","0.9999999999999996","19.79590270609429","0.34280776977539074","0.6571922302246093","213.8174721363406","-209.15388899565647","-209.15069395132687","9.984513530003624e-06","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p60/samples.npz","True","8","16","8","0.8500000000007593","0.8579823988040189","0.30696868896484375","nan","two_pool_perceptron_alpha0p1_far_split_qc_N320_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p60/samples.npz"
"320","32","7","1","1.65","32768","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-25.23819799387478","0.002554476220002155","0.001172839500803513","-25.13461937250542","-225.1650456740034","-362.5594953016704","-137.39444962766694","235.56957369850198","489.28119627801647","32767.999999999985","0.9999999999999996","20.916268549564954","0.37158775329589855","0.6284122467041015","221.3147616627817","-225.28338695890832","-225.05923878322065","0.0007004630490239805","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p65/samples.npz","True","8","16","8","0.850000000000021","0.8636269405394843","0.29567527770996094","nan","two_pool_perceptron_alpha0p1_far_split_qc_N320_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p65/samples.npz"
"320","32","7","1","1.7","32768","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-25.549331535683194","0.002020051114975365","0.0011060149251428176","-25.837694191704863","-241.8602700852306","-379.25471971289755","-137.39444962766694","246.37742410647422","504.1078991955321","32767.999999999985","0.9999999999999996","21.49099608115279","0.38356304168701183","0.6164369583129882","234.57384121449903","-241.70149296188686","-242.04910483372367","0.0010862870994900575","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p70/samples.npz","True","8","16","8","0.8500000000026671","0.8600120892610243","0.2861919403076172","nan","two_pool_perceptron_alpha0p1_far_split_qc_N320_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p70/samples.npz"
"320","32","7","1","1.75","32768","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-26.428262151732014","0.0025405997457141377","0.00019719736721577342","-26.138798088791802","-258.857005143866","-396.25145477153296","-137.39444962766694","257.2817929449258","518.9346021130478","32081.170969908773","0.979039641415673","21.140620839580425","0.36956351099424545","0.6304364890057546","251.23632273129564","-258.628138726108","-259.15429871468183","0.0016442499642932873","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p75/samples.npz","True","9","17","8","0.8500000000012168","0.859228979328367","0.27759507123161764","nan","two_pool_perceptron_alpha0p1_far_split_qc_N320_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p75/samples.npz"
"320","32","7","1","1.8","32768","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-26.43031156182899","0.00033018323306867905","0.0017579222918104654","-26.792722187790538","-276.9144556938554","-414.3089053215224","-137.39444962766694","268.2782664939351","533.7613050305636","31646.667207678558","0.965779638906206","21.67604309541492","0.3795034877443121","0.6204965122556879","268.0553645072661","-276.74457313076175","-277.11922614523786","0.0011707906702378423","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p80/samples.npz","True","9","17","8","0.8500000000000814","0.8568913614244807","0.26994772518382354","nan","two_pool_perceptron_alpha0p1_far_split_qc_N320_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p80/samples.npz"
"320","32","7","1","1.85","32768","12.667865720173161","0.0","16.576757802879726","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-27.13791847173482","0.00037768361183240074","0.0012893946533340194","-26.738499665985938","-294.975781045468","-432.370230673135","-137.39444962766694","279.36271862051797","548.5880079480792","31491.730468679732","0.9610513448693766","20.432951313735074","0.3529471140328454","0.6470528859671546","287.785098945884","-295.404564843818","-294.67664041841033","0.002274763829398907","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p85/samples.npz","True","10","19","9","0.8500000000000972","0.8598672593416664","0.2619869834498355","nan","two_pool_perceptron_alpha0p1_far_split_qc_N320_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N320_p32768/N_0320/dataset_007/ref_001/r_1p85/samples.npz"
