beta,radius,claim,finite_derivative_ref_count,finite_derivative_ref_min,coverage_pass,split_derivative_pass,max_split_dlogZ_dr_per_P_diff,max_split_dlogZ_dr_per_P_diff_allowed,bootstrap_pass,bootstrap_sd_dphi_full_dr,bootstrap_sd_dphi_full_dr_max,ce_replay_pass,ce_replay_max_abs_diff,ce_replay_max_abs_diff_allowed,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_energy_dr,dphi_entropic_dr,dphi_full_dr
0.22,2.25,pass,100,100,True,True,0.00014584664936142944,0.004,True,5.386191634407511e-06,0.012,True,0.0,0.001,-3.526483884359933,0.1336675801373156,-0.0013856518209665748,0.4442698100851343,0.4428841582641677
0.22,2.26,pass,100,100,True,True,0.00017522830141946546,0.004,True,4.965243878263321e-06,0.012,True,0.0,0.001,-3.5213420660198,0.13078693996362767,-0.0013836314601256582,0.44230401446528855,0.4409203830051629
0.22,2.27,pass,100,100,True,True,0.00027983831753740395,0.004,True,5.0906497176057826e-06,0.012,True,0.0,0.001,-3.538779958848682,0.12740314788414991,-0.0013904832844199144,0.4403555386306397,0.43896505534621977
0.22,2.28,pass,100,100,True,True,0.00016286311945114685,0.004,True,5.438023620743466e-06,0.012,True,0.0,0.001,-3.532407754384272,0.13880358502934897,-0.001387979471270834,0.43842415468927726,0.4370361752180064
0.22,2.29,pass,100,100,True,True,0.0001549693931356522,0.004,True,5.2076001985068476e-06,0.012,True,0.0,0.001,-3.5532500253454633,0.13114288563965082,-0.0013961689687015573,0.43650963872993537,0.43511346976123383
0.22,2.3,pass,100,100,True,True,0.00014140669442967764,0.004,True,6.353462703490372e-06,0.012,True,0.0,0.001,-3.5575099233467506,0.15568255304116735,-0.0013978427989574658,0.4346117707354574,0.4332139279365
0.22,2.31,pass,100,100,True,True,0.0001530177498467425,0.004,True,5.456299136720349e-06,0.012,True,0.0,0.001,-3.561324047276259,0.12633691422460322,-0.0013993414724071745,0.4327303344985074,0.43133099302610023
0.22,2.32,pass,100,100,True,True,0.0001814467414782137,0.004,True,5.4165533776522794e-06,0.012,True,0.0,0.001,-3.5704375779386437,0.145118414335884,-0.001402922427480803,0.4308651175394621,0.4294621951119813
0.22,2.33,pass,100,100,True,True,0.00021244086871046459,0.004,True,5.1276628593621e-06,0.012,True,0.0,0.001,-3.5710043922358916,0.126091769993887,-0.0014031451442970105,0.4290159110264172,0.42761276588212016
0.22,2.34,pass,100,100,True,True,0.00013710613879924655,0.004,True,5.0606270143926746e-06,0.012,True,0.0,0.001,-3.5766914690431584,0.1344735579289441,-0.0014053797520798264,0.42718250969724453,0.4257771299451647
0.22,2.35,pass,100,100,True,True,0.00016806118522256328,0.004,True,5.557858192669259e-06,0.012,True,0.0,0.001,-3.5932059315750378,0.13675834886509566,-0.0014118687353929422,0.42536471178363916,0.4239528430482462
0.22,2.36,pass,100,100,True,True,0.00013904431563365458,0.004,True,4.930341455488895e-06,0.012,True,0.0,0.001,-3.598739302309379,0.13004169202438842,-0.0014140429478622315,0.42356231893709834,0.4221482759892361
0.22,2.37,pass,100,100,True,True,0.00017265044309084754,0.004,True,5.451445165521706e-06,0.012,True,0.0,0.001,-3.6073834018966697,0.14621964043940194,-0.0014174394506470216,0.421775136156773,0.42035769670612594
0.22,2.38,pass,100,100,True,True,0.00023050744780259516,0.004,True,4.140428917767776e-06,0.012,True,0.0,0.001,-3.5950152765629575,0.11230654810536068,-0.0014125796764490992,0.4200029717191396,0.4185903920426905
0.22,2.39,pass,100,100,True,True,0.00013166371191365662,0.004,True,5.148696674098023e-06,0.012,True,0.0,0.001,-3.619406038055717,0.12583038576195885,-0.0014221634727134447,0.418245637109436,0.41682347363672256
0.22,2.4,pass,100,100,True,True,0.0001521311335441538,0.004,True,5.073015684887883e-06,0.012,True,0.0,0.001,-3.6155846387310318,0.1328166728832027,-0.0014206619405622914,0.4165029469548134,0.4150822850142511
0.22,2.41,pass,100,100,True,True,0.00015482613680633663,0.004,True,5.7131387736125974e-06,0.012,True,0.0,0.001,-3.6354057967040676,0.1387462035451663,-0.0014284502148149579,0.4147747189591502,0.4133462687443352
0.22,2.42,pass,100,100,True,True,0.00017771175069678958,0.004,True,5.836236989273076e-06,0.012,True,0.0,0.001,-3.63769779353159,0.138559095665077,-0.0014293508029593674,0.41306077383948436,0.411631423036525
0.22,2.43,pass,100,100,True,True,0.00015829998211340445,0.004,True,5.20169386141413e-06,0.012,True,0.0,0.001,-3.647271688351141,0.13499419787365333,-0.0014331126476821773,0.4113609352640132,0.409927822616331
0.22,2.44,pass,100,100,True,True,0.00023923676921920934,0.004,True,4.723983787750922e-06,0.012,True,0.0,0.001,-3.641074068438557,0.12786769419849991,-0.0014306774335711423,0.4096750297916197,0.40824435235804857
0.22,2.45,pass,100,100,True,True,0.0001760148290485541,0.004,True,4.985268247733447e-06,0.012,True,0.0,0.001,-3.6370995333801286,0.13423944507308555,-0.001429115730208302,0.4080028868128784,0.40657377108267007
0.22,2.46,pass,100,100,True,True,0.00023231744687560307,0.004,True,5.192171530360743e-06,0.012,True,0.0,0.001,-3.668579357090471,0.13249797964547208,-0.0014414850126092222,0.40634433849250085,0.40490285347989163
0.22,2.47,pass,100,100,True,True,0.0002013214424146614,0.004,True,5.123564467429372e-06,0.012,True,0.0,0.001,-3.6654504467540003,0.13987924869006488,-0.0014402555782923382,0.40469921971317896,0.4032589641348866
0.22,2.48,pass,100,100,True,True,0.0001885896650357633,0.004,True,5.0449627197932726e-06,0.012,True,0.0,0.001,-3.682333762275708,0.13069000719369847,-0.00144688949401796,0.4030673680207871,0.40162047852676913
0.22,2.49,pass,100,100,True,True,0.00017155336220924764,0.004,True,4.679352453380441e-06,0.012,True,0.0,0.001,-3.680480499428807,0.12147702485139643,-0.0014461612964356805,0.40144862357090444,0.4000024622744688
0.22,2.5,pass,100,100,True,True,0.0001948111355046091,0.004,True,4.761997832302361e-06,0.012,True,0.0,0.001,-3.699016713708445,0.11963146510726419,-0.001453444681221393,0.39984282907662083,0.39838938439539945
0.26,0.01,pass,100,100,True,True,1.7123765195881734e-05,0.004,True,3.901579953857714e-06,0.012,True,0.0,0.001,-0.1336435171108311,0.09801475550935744,-5.25121874698747e-05,99.96070726915521,99.96065475696774
0.26,0.02,pass,100,100,True,True,3.156188036563262e-05,0.004,True,8.482715226402793e-06,0.012,True,0.0,0.001,-0.3026068238205126,0.2152079033744214,-0.00011890248480177313,49.980353634577604,49.9802347320928
0.26,0.03,pass,100,100,True,True,3.577168214416039e-05,0.004,True,1.1356311347528416e-05,0.012,True,0.0,0.001,-0.48286742202044436,0.315988470525999,-0.00018973179647168738,33.320235756385074,33.3200460245886
0.26,0.04,pass,100,100,True,True,3.4046260343422065e-05,0.004,True,1.53418426734358e-05,0.012,True,0.0,0.001,-0.6546893226209478,0.3934417950778065,-0.0002572453134070522,24.990176817288802,24.989919571975395
0.26,0.05,pass,100,100,True,True,3.378093100158167e-05,0.004,True,1.764115949485531e-05,0.012,True,0.0,0.001,-0.8088495211160245,0.44963329876334784,-0.0003178190652715224,19.992141453831042,19.99182363476577
0.26,0.06,pass,100,100,True,True,6.746467171478705e-05,0.004,True,1.858397842942268e-05,0.012,True,0.0,0.001,-0.9395890356953066,0.48695103830098413,-0.00036919019084294955,16.660117878192537,16.659748688001695
0.26,0.07,pass,100,100,True,True,4.800398898351715e-05,0.004,True,1.9214912962929813e-05,0.012,True,0.0,0.001,-1.054023008004573,0.5234959461230118,-0.00041415442357743535,14.280101038450743,14.279686884027166
0.26,0.08,pass,100,100,True,True,3.347699058410457e-05,0.004,True,2.1204586277515544e-05,0.012,True,0.0,0.001,-1.1464074932497401,0.5445223751811326,-0.000450454810707167,12.495088408644401,12.494637953833694
0.26,0.09,pass,100,100,True,True,7.226806263617261e-05,0.004,True,2.159905656075685e-05,0.012,True,0.0,0.001,-1.2251004701578292,0.5620857364326761,-0.0004813754303174181,11.106745252128357,11.10626387669804
0.26,0.1,pass,100,100,True,True,3.2702045753275164e-05,0.004,True,2.2915428623008454e-05,0.012,True,0.0,0.001,-1.2884557843751343,0.5723806089883702,-0.0005062694634086972,9.996070726915521,9.995564457452112
0.26,0.11,pass,100,100,True,True,3.4031448000644184e-05,0.004,True,2.2543044227959556e-05,0.012,True,0.0,0.001,-1.3473052691150715,0.5831953673910079,-0.0005293930330511087,9.087337024468656,9.086807631435605
0.26,0.12,pass,100,100,True,True,4.582266945037814e-05,0.004,True,2.3248767983620442e-05,0.012,True,0.0,0.001,-1.3984154547719623,0.5932310830731647,-0.0005494756207355451,8.330058939096268,8.329509463475533
0.26,0.13,pass,100,100,True,True,6.3072887227917e-05,0.004,True,2.2553312841433174e-05,0.012,True,0.0,0.001,-1.4441254864698172,0.6025216636778576,-0.0005674363404596531,7.6892851745504,7.68871773820994
0.26,0.14,pass,100,100,True,True,4.3440107614907536e-05,0.004,True,2.5622770462311324e-05,0.012,True,0.0,0.001,-1.4838545941258445,0.6082566540885372,-0.0005830469917979743,7.140050519225372,7.139467472233574
0.26,0.15,pass,100,100,True,True,7.069392297323638e-05,0.004,True,2.438401405828282e-05,0.012,True,0.0,0.001,-1.518927693459986,0.6111087943504953,-0.0005968281703182657,6.664047151277014,6.663450323106696
0.26,0.16,pass,100,100,True,True,4.208919191700821e-05,0.004,True,2.3527659131227192e-05,0.012,True,0.0,0.001,-1.5508157372354605,0.6125094825208715,-0.0006093578535306328,6.2475442043222005,6.24693484646867
0.26,0.17,pass,100,100,True,True,5.5840187057452624e-05,0.004,True,2.4975543724775596e-05,0.012,True,0.0,0.001,-1.5848981870026364,0.6157608633902015,-0.0006227497787829612,5.880041604067953,5.87941885428917
0.26,0.18,pass,100,100,True,True,5.8414939771589575e-05,0.004,True,2.3760605225289796e-05,0.012,True,0.0,0.001,-1.6133940931059607,0.6170420985101411,-0.0006339465984699257,5.553372626064179,5.552738679465709
0.26,0.19,pass,100,100,True,True,4.0920270860698834e-05,0.004,True,2.4800114165546072e-05,0.012,True,0.0,0.001,-1.6471257487095052,0.6244100672392936,-0.0006472006871157192,5.261089856271327,5.260442655584211
0.26,0.2,pass,100,100,True,True,3.952111172732267e-05,0.004,True,2.4389518670018508e-05,0.012,True,0.0,0.001,-1.6755372805638655,0.6263838418216259,-0.0006583643538561357,4.998035363457761,4.9973769991039045
0.26,0.21,pass,100,100,True,True,5.563758097153665e-05,0.004,True,2.3863614117890816e-05,0.012,True,0.0,0.001,-1.706511358944606,0.6261257424287964,-0.0006705349151059356,4.760033679483582,4.759363144568477
0.26,0.22,pass,100,100,True,True,5.667022910955055e-05,0.004,True,2.3888787053547948e-05,0.012,True,0.0,0.001,-1.7323622814009962,0.6231686733409346,-0.0006806924484876213,4.543668512234328,4.54298781978584
0.26,0.23,pass,100,100,True,True,6.169035713341487e-05,0.004,True,2.51686716797646e-05,0.012,True,0.0,0.001,-1.7674884710976466,0.630275547841334,-0.0006944944876611578,4.346117707354574,4.345423212866913
0.26,0.24,pass,100,100,True,True,5.767943622064627e-05,0.004,True,2.4456818284459768e-05,0.012,True,0.0,0.001,-1.798682180811694,0.6321204360631724,-0.0007067513480596047,4.165029469548134,4.164322718200075
0.26,0.25,pass,100,100,True,True,5.589707899600011e-05,0.004,True,2.4917462710845258e-05,0.012,True,0.0,0.001,-1.827326248639188,0.6235566082078374,-0.000718006384534062,3.998428290766208,3.997710284381674
0.26,0.26,pass,100,100,True,True,6.638835495192496e-05,0.004,True,2.4992467809734032e-05,0.012,True,0.0,0.001,-1.8549897156599184,0.6263407659547332,-0.000728876116172856,3.8446425872752,3.843913711159027
0.26,0.27,pass,100,100,True,True,8.02796389923453e-05,0.004,True,2.4070962219552353e-05,0.012,True,0.0,0.001,-1.8900800907771147,0.6327645403048285,-0.0007426640828200843,3.702248417376118,3.701505753293298
0.26,0.28,pass,100,100,True,True,7.16823818411956e-05,0.004,True,2.5885655966464534e-05,0.012,True,0.0,0.001,-1.922190332852438,0.6310027119153427,-0.0007552810738123528,3.570025259612686,3.5692699785388733
0.26,0.29,pass,100,100,True,True,7.819977989670036e-05,0.004,True,2.4377984668509287e-05,0.012,True,0.0,0.001,-1.9547908191129348,0.6252377689968465,-0.0007680906951327838,3.446920940315697,3.4461528496205642
0.26,0.3,pass,100,100,True,True,6.928748236248405e-05,0.004,True,2.3480726009662865e-05,0.012,True,0.0,0.001,-1.9821177281805211,0.6209720434678754,-0.000778828183960912,3.332023575638507,3.331244747454546
0.26,0.31,pass,100,100,True,True,0.00010025768213137882,0.004,True,2.476243972523685e-05,0.012,True,0.0,0.001,-2.0203760001911495,0.6335614702151515,-0.0007938609038079173,3.2245389441662966,3.2237450832624885
0.26,0.32,pass,100,100,True,True,0.00011698437507123578,0.004,True,2.36232586545592e-05,0.012,True,0.0,0.001,-2.049738726951765,0.632045745671044,-0.0008053983210026582,3.1237721021611002,3.1229667038400977
0.26,0.33,pass,100,100,True,True,6.956709166207247e-05,0.004,True,2.3339133438857343e-05,0.012,True,0.0,0.001,-2.0790319932052244,0.6222424220262607,-0.0008169084452672788,3.0291123414895518,3.0282954330442844
0.26,0.34,pass,100,100,True,True,0.00011246754845683285,0.004,True,2.3994907250687782e-05,0.012,True,0.0,0.001,-2.1166371582832704,0.6268058518832053,-0.0008316845415651357,2.9400208020339766,2.9391891174924116
0.26,0.35,pass,100,100,True,True,6.597805875533234e-05,0.004,True,2.4214543451130806e-05,0.012,True,0.0,0.001,-2.149402549063484,0.6198856390115678,-0.0008445589583746498,2.8560202076901486,2.855175648731774
0.26,0.36,pass,100,100,True,True,6.960687224868213e-05,0.004,True,2.4925997478525002e-05,0.012,True,0.0,0.001,-2.175336348433239,0.615761106313565,-0.0008547490563588365,2.7766863130320893,2.7758315639757307
0.26,0.37,pass,100,100,True,True,8.242676877299034e-05,0.004,True,2.3892719850877604e-05,0.012,True,0.0,0.001,-2.2037030299825537,0.6125474035151115,-0.0008658951001896086,2.701640737004195,2.700774841904005
0.26,0.38,pass,100,100,True,True,9.584918548387125e-05,0.004,True,2.475489188826082e-05,0.012,True,0.0,0.001,-2.233187851816083,0.6097283279597747,-0.0008774804918727242,2.6305449281356634,2.629667447643791
0.26,0.39,pass,100,100,True,True,0.00012985809739315756,0.004,True,2.2973436871302072e-05,0.012,True,0.0,0.001,-2.2654076740283484,0.6087202607919343,-0.0008901405398932607,2.5630950581834666,2.5622049176435735
0.26,0.4,pass,100,100,True,True,7.816248354621056e-05,0.004,True,2.2663491487851034e-05,0.012,True,0.0,0.001,-2.296531269945342,0.6067072697211733,-0.0009023698506661461,2.4990176817288803,2.4981153118782142
0.26,0.41,pass,100,100,True,True,0.0001279146742172213,0.004,True,2.3476675392883805e-05,0.012,True,0.0,0.001,-2.3214033892434784,0.6015816538140847,-0.0009121427855573589,2.438066030955005,2.4371538881694477
0.26,0.42,pass,100,100,True,True,9.766412913419573e-05,0.004,True,2.266104041043072e-05,0.012,True,0.0,0.001,-2.3425526561109185,0.5934192224674419,-0.0009204529100632293,2.380016839741791,2.379096386831728
0.26,0.43,pass,100,100,True,True,0.0001045515974320611,0.004,True,2.236539646151263e-05,0.012,True,0.0,0.001,-2.381330114088871,0.5913524576663568,-0.0009356896322549591,2.3246676109105864,2.3237319212783314
0.26,0.44,pass,100,100,True,True,8.58129288822567e-05,0.004,True,2.3372846171400915e-05,0.012,True,0.0,0.001,-2.40070098481737,0.5797191172808615,-0.0009433009763526012,2.271834256117164,2.2708909551408114
0.26,0.45,pass,100,100,True,True,0.00011219518106904411,0.004,True,2.314828655766065e-05,0.012,True,0.0,0.001,-2.4354930660946223,0.5821843081927326,-0.0009569717352041738,2.221349050425671,2.220392078690467
0.26,0.46,pass,100,100,True,True,7.994593045702068e-05,0.004,True,2.2446602597623115e-05,0.012,True,0.0,0.001,-2.4583008356304394,0.5680872225915197,-0.0009659335306995833,2.173058853677287,2.172092920146587
0.26,0.47,pass,100,100,True,True,0.00012064513108409962,0.004,True,2.1312378888309228e-05,0.012,True,0.0,0.001,-2.485019416943099,0.5711322112785324,-0.000976431990940314,2.126823558918196,2.1258471269272556
0.26,0.48,pass,100,100,True,True,0.00014481357434419575,0.004,True,2.2185420548323486e-05,0.012,True,0.0,0.001,-2.5108260197751777,0.5679702171650424,-0.0009865721099313076,2.082514734774067,2.081528162664136
0.26,0.49,pass,100,100,True,True,9.797236161048878e-05,0.004,True,2.2431909892162902e-05,0.012,True,0.0,0.001,-2.5267476827248765,0.5545760304496,-0.000992828166100148,2.040014434064392,2.039021605898292
0.26,0.5,pass,100,100,True,True,0.00012566552163599897,0.004,True,2.3631735483079416e-05,0.012,True,0.0,0.001,-2.56357884487186,0.5500387108519841,-0.0010073001355095717,1.999214145383104,1.9982068452475945
0.26,0.51,pass,100,100,True,True,0.0001378582142584947,0.004,True,2.2425774781634123e-05,0.012,True,0.0,0.001,-2.5820445226932844,0.545354034626035,-0.0010145558045946109,1.960013868022651,1.9589993122180565
0.26,0.52,pass,100,100,True,True,8.682465084045112e-05,0.004,True,1.9705705887842124e-05,0.012,True,0.0,0.001,-2.6062046032856103,0.5410069204794138,-0.0010240489600336386,1.9223212936376,1.9212972446775662
0.26,0.53,pass,100,100,True,True,8.927073926765763e-05,0.004,True,2.10062794300949e-05,0.012,True,0.0,0.001,-2.62017338663655,0.5362438549298658,-0.0010295376764780158,1.886051080550098,1.8850215428736201
0.26,0.54,pass,100,100,True,True,0.00011725831927125746,0.004,True,2.0268357040423265e-05,0.012,True,0.0,0.001,-2.637025137606658,0.5165797147325775,-0.0010361591896293353,1.851124208688059,1.8500880494984298
0.26,0.55,pass,100,100,True,True,0.00010967059763426957,0.004,True,1.9054973880264055e-05,0.012,True,0.0,0.001,-2.669392441723186,0.519808039389825,-0.0010488771873175583,1.817467404893731,1.8164185277064133
0.26,0.56,pass,100,100,True,True,0.00012635683887126146,0.004,True,2.016166303414613e-05,0.012,True,0.0,0.001,-2.6881999143735027,0.5240574511003353,-0.0010562671569247556,1.785012629806343,1.7839563626494181
0.26,0.57,pass,100,100,True,True,9.527223829754632e-05,0.004,True,2.0839674395748716e-05,0.012,True,0.0,0.001,-2.707615300053005,0.5089541438234925,-0.001063895992162281,1.753696618757109,1.7526327227649467
0.26,0.58,pass,100,100,True,True,0.0001306442094918439,0.004,True,1.9690002850531747e-05,0.012,True,0.0,0.001,-2.7240738987917927,0.504799551008393,-0.0010703630250655375,1.7234604701578484,1.722390107132783
0.26,0.59,pass,100,100,True,True,0.00011686912113811927,0.004,True,1.900090211068753e-05,0.012,True,0.0,0.001,-2.7330810868866178,0.49378623072993916,-0.0010739021952403214,1.6942492757483933,1.693175373553153
0.26,0.6,pass,100,100,True,True,0.000137956135205196,0.004,True,1.867037645456282e-05,0.012,True,0.0,0.001,-2.7550261925806097,0.4892728199234387,-0.001082525026554267,1.6660117878192535,1.6649292627926993
0.26,0.61,pass,100,100,True,True,0.00014699787600514345,0.004,True,1.9828120339302736e-05,0.012,True,0.0,0.001,-2.773640937985566,0.4899256421612857,-0.0010898392683636802,1.6387001191664787,1.6376102798981151
0.26,0.62,pass,100,100,True,True,0.00010044466220197373,0.004,True,1.8653285848261293e-05,0.012,True,0.0,0.001,-2.7890065709010816,0.4883258645391257,-0.0010958768451477727,1.6122694720831483,1.6111735952380006
0.26,0.63,pass,100,100,True,True,0.00014268092570590574,0.004,True,1.847055098117874e-05,0.012,True,0.0,0.001,-2.808965663364621,0.47912065874321663,-0.0011037193176285348,1.5866778931611938,1.5855741738435654
0.26,0.64,pass,100,100,True,True,0.0001251948788719888,0.004,True,1.9644653105149928e-05,0.012,True,0.0,0.001,-2.82004984564766,0.4774743361294474,-0.0011080745955393556,1.5618860510805501,1.5607779764850107
0.26,0.65,pass,100,100,True,True,0.00017002444500027633,0.004,True,2.004750559456928e-05,0.012,True,0.0,0.001,-2.8347794084765248,0.4746503379346458,-0.0011138622430163162,1.5378570349100802,1.536743172667064
0.26,0.66,pass,100,100,True,True,0.00012172435520826204,0.004,True,1.8903620555294964e-05,0.012,True,0.0,0.001,-2.846282296260674,0.4667161313604963,-0.0011183820417527207,1.5145561707447759,1.5134377887030233
0.26,0.67,pass,100,100,True,True,0.00012410660857439893,0.004,True,1.8097660730233323e-05,0.012,True,0.0,0.001,-2.856014845742734,0.4580726969251294,-0.001122206226225043,1.4919508547635105,1.4908286485372855
0.26,0.68,pass,100,100,True,True,9.350035386395872e-05,0.004,True,1.8154331502811725e-05,0.012,True,0.0,0.001,-2.867872018031031,0.4658788243768584,-0.001126865233018087,1.4700104010169883,1.4688835357839702
0.26,0.69,pass,100,100,True,True,0.0001226928399795574,0.004,True,1.6975700152326655e-05,0.012,True,0.0,0.001,-2.8788407850032223,0.4443430732923111,-0.0011311751611014626,1.4487059024515248,1.4475747272904234
0.26,0.7,pass,100,100,True,True,0.00011983542412284206,0.004,True,1.79437313908297e-05,0.012,True,0.0,0.001,-2.8884961997011747,0.44669911164146997,-0.0011349690372106777,1.4280101038450743,1.4268751348078637
0.26,0.71,pass,100,100,True,True,0.0001631859611915779,0.004,True,1.7797477901583984e-05,0.012,True,0.0,0.001,-2.915289911969859,0.4794059464080411,-0.0011454970184557403,1.4078972854810594,1.4067517884626037
0.26,0.72,pass,100,100,True,True,0.00012661418385114754,0.004,True,1.711235858830564e-05,0.012,True,0.0,0.001,-2.9129043561654964,0.43073530801758286,-0.0011445596684343797,1.3883431565160447,1.3871985968476104
0.26,0.73,pass,100,100,True,True,0.00014089819984803225,0.004,True,1.583897876767974e-05,0.012,True,0.0,0.001,-2.929038263746821,0.4278368271525782,-0.0011508991213150573,1.3693247571117153,1.3681738579904001
0.26,0.74,pass,100,100,True,True,0.00012187923554713886,0.004,True,1.8224424915887764e-05,0.012,True,0.0,0.001,-2.937029676671111,0.43621849079284497,-0.0011540391656860948,1.3508203685020974,1.3496663293364113
0.26,0.75,pass,100,100,True,True,0.00012995985916239443,0.004,True,1.7674340345366558e-05,0.012,True,0.0,0.001,-2.9425483231990794,0.426816517075989,-0.0011562075926126048,1.3328094302554028,1.3316532226627902
0.26,0.76,pass,100,100,True,True,0.00015924277245450802,0.004,True,1.631327228876673e-05,0.012,True,0.0,0.001,-2.949907136582323,0.4163782320757413,-0.0011590990713486534,1.3152724640678317,1.3141133649964831
0.26,0.77,pass,100,100,True,True,0.00013543510916712184,0.004,True,1.608353808892537e-05,0.012,True,0.0,0.001,-2.971426113539637,0.4188683044330147,-0.001167554465045044,1.2981910034955222,1.297023449030477
0.26,0.78,pass,100,100,True,True,0.0001467118857250226,0.004,True,1.6333010225500853e-05,0.012,True,0.0,0.001,-2.979521990365335,0.4193791565763099,-0.0011707355561356915,1.2815475290917333,1.2803767935355976
0.26,0.79,pass,100,100,True,True,0.0001041610000999693,0.004,True,1.6551359592159575e-05,0.012,True,0.0,0.001,-2.975830762232799,0.41051623428167644,-0.0011692851718007068,1.265325408470319,1.2641561232985181
0.26,0.8,pass,100,100,True,True,0.00011973228980169749,0.004,True,1.6566613789627573e-05,0.012,True,0.0,0.001,-2.9833554676279848,0.404142971152701,-0.0011722418340385009,1.2495088408644401,1.2483365990304016
0.26,0.81,pass,100,100,True,True,0.00014686131767437346,0.004,True,1.5834493101761325e-05,0.012,True,0.0,0.001,-2.9982843945502684,0.4090144085235279,-0.0011781078171120896,1.2340828057920394,1.2329046979749274
0.26,0.82,pass,100,100,True,True,0.00011779387789978016,0.004,True,1.577917983238145e-05,0.012,True,0.0,0.001,-3.002698612989602,0.3959588195575725,-0.0011798422840823583,1.2190330154775024,1.2178531731934201
0.26,0.83,pass,100,100,True,True,0.00017767342762462453,0.004,True,1.5627412099250735e-05,0.012,True,0.0,0.001,-2.9995409772267667,0.3960735258681063,-0.0011786015627610086,1.2043458707127135,1.2031672691499524
0.26,0.84,pass,100,100,True,True,0.00016782080425379285,0.004,True,1.5814568159391938e-05,0.012,True,0.0,0.001,-3.0066776300963567,0.3785947158332207,-0.0011814057485643838,1.1900084198708956,1.1888270141223312
0.26,0.85,pass,100,100,True,True,0.00013081943321510792,0.004,True,1.4880066890767405e-05,0.012,True,0.0,0.001,-3.0240076947637,0.39599962736792643,-0.0011882152042293516,1.1760083208135907,1.1748201056093615
0.26,0.86,pass,100,100,True,True,0.00013548353242031356,0.004,True,1.539103831102251e-05,0.012,True,0.0,0.001,-3.028389450500535,0.39628774250062865,-0.0011899369157173025,1.1623338054552932,1.1611438685395759
0.26,0.87,pass,100,100,True,True,0.00018557907995173895,0.004,True,1.5214380077884534e-05,0.012,True,0.0,0.001,-3.031095553230523,0.3951895663573373,-0.0011910002173793803,1.148973646771899,1.1477826465545196
0.26,0.88,pass,100,100,True,True,0.00014382278066934638,0.004,True,1.5484884144290597e-05,0.012,True,0.0,0.001,-3.0309369342811023,0.37566140394420267,-0.0011909378916625157,1.135917128058582,1.1347261901669194
0.26,0.89,pass,100,100,True,True,0.0001793639542832822,0.004,True,1.5204909518553972e-05,0.012,True,0.0,0.001,-3.029653567128982,0.3777078148565377,-0.0011904336216616825,1.1231540142601708,1.121963580638509
0.26,0.9,pass,100,100,True,True,0.00017348580481020068,0.004,True,1.4403289899382055e-05,0.012,True,0.0,0.001,-3.05109854226091,0.3737161405246006,-0.001198859938020004,1.1106745252128356,1.1094756652748157
0.26,0.91,pass,100,100,True,True,0.00015730993582650587,0.004,True,1.4648718878558675e-05,0.012,True,0.0,0.001,-3.0564099464129577,0.366528427780186,-0.0012009469337575472,1.0984693106500572,1.0972683637162997
0.26,0.92,pass,100,100,True,True,0.00015202822823684448,0.004,True,1.3818209830913025e-05,0.012,True,0.0,0.001,-3.0371395142440583,0.3612456604695097,-0.001193375054712793,1.0865294268386434,1.0853360517839306
0.26,0.93,pass,100,100,True,True,0.0001503598398747058,0.004,True,1.4545034417744171e-05,0.012,True,0.0,0.001,-3.050033032324053,0.37972667854814784,-0.0011984412700683904,1.074846314722099,1.0736478734520307
0.26,0.94,pass,100,100,True,True,0.00015991515994968677,0.004,True,1.3988595429556469e-05,0.012,True,0.0,0.001,-3.061106234156891,0.35724152200900783,-0.001202792233460468,1.063411779459098,1.0622089872256375
0.26,0.95,pass,100,100,True,True,0.00015478497782430358,0.004,True,1.5208394323364767e-05,0.012,True,0.0,0.001,-3.064686288561789,0.3668904454479702,-0.0012041989346018819,1.0522179712542654,1.0510137723196635
0.26,0.96,pass,100,100,True,True,0.00013588014884888545,0.004,True,1.3275337458624383e-05,0.012,True,0.0,0.001,-3.0769870334351297,0.3539772718659514,-0.0012090322331768683,1.0412573673870336,1.0400483351538568
0.26,0.97,pass,100,100,True,True,0.0001642746172402124,0.004,True,1.5307200368945774e-05,0.012,True,0.0,0.001,-3.0713750258171246,0.3519675478598237,-0.0012068271221285362,1.0305227553521155,1.0293159282299869
0.26,0.98,pass,100,100,True,True,0.00013933175307607096,0.004,True,1.4064833710776025e-05,0.012,True,0.0,0.001,-3.0734911417549973,0.35583777457034127,-0.0012076586018683682,1.020007217032196,1.0187995584303278
0.26,0.99,pass,100,100,True,True,0.00018569841706186314,0.004,True,1.2882995749265607e-05,0.012,True,0.0,0.001,-3.0773774638215947,0.34966527017759025,-0.0012091856439377581,1.0097041138298506,1.0084949281859128
0.26,1.0,pass,100,100,True,True,0.00013930892591814656,0.004,True,1.3857663353044528e-05,0.012,True,0.0,0.001,-3.0745081289580996,0.36105080237278714,-0.0012080582039128093,0.999607072691552,0.9983990144876392
0.26,1.01,pass,100,100,True,True,0.0002574017727127005,0.004,True,1.3597624427660358e-05,0.012,True,0.0,0.001,-3.0802106434752217,0.3513535841580351,-0.0012102988775934073,0.9897099729619329,0.9884996740843395
