beta_i,beta_j,crossing_count,robust_crossing_count,fine_minus_coarse_gap_i,fine_minus_coarse_gap_j,mean_gap_min,z_gap_max_abs
0.25,0.35,0.0,0.0,-0.01247223767601418,-0.015787443434635277,0.022146073833671037,1.0433514655788212
0.25,0.36,0.0,0.0,-0.01247223767601418,-0.016530705916979596,0.023480394834884878,1.1400381547791407
0.25,0.37,0.0,0.0,-0.01247223767601418,-0.016707010060865127,0.023676508785874635,1.1710814288941107
0.25,0.38,0.0,0.0,-0.01247223767601418,-0.017793657141536065,0.02424787264629702,1.2374856570800135
0.25,0.39,0.0,0.0,-0.01247223767601418,-0.0191115042749601,0.023053105771932328,1.2727582473354837
0.25,0.4,0.0,0.0,-0.01247223767601418,-0.019175980786135846,0.023769855060368,1.2781596520767362
0.26,0.27,0.0,0.0,-0.013418888864655136,-0.013557569109624572,0.0010556594779275036,0.06795877315232855
0.26,0.28,0.0,0.0,-0.013418888864655136,-0.013906103676071084,0.004455299711022258,0.2795388471453287
0.26,0.29,0.0,0.0,-0.013418888864655136,-0.013192363745111596,0.008861777227383322,0.5180055772194749
0.26,0.3,0.0,0.0,-0.013418888864655136,-0.012991464239012401,0.01090735642308377,0.6237185251032953
0.26,0.31,0.0,0.0,-0.013418888864655136,-0.015573892648762265,0.012937817522243836,0.8514140735416847
0.26,0.32,0.0,0.0,-0.013418888864655136,-0.015598386070660039,0.015748580203577237,0.9989679114654519
0.26,0.33,0.0,0.0,-0.013418888864655136,-0.015213010357374823,0.016632319014949756,1.1642281914781984
0.26,0.34,0.0,0.0,-0.013418888864655136,-0.01665879399503526,0.017646309397205566,1.2610017123259551
0.26,0.35,0.0,0.0,-0.013418888864655136,-0.015787443434635277,0.017328382289364765,1.1504297167785136
0.26,0.36,0.0,0.0,-0.013418888864655136,-0.016530705916979596,0.01867858571369669,1.2985044867950557
0.26,0.37,0.0,0.0,-0.013418888864655136,-0.016707010060865127,0.018874699664686446,1.3585351072722842
0.26,0.38,0.0,0.0,-0.013418888864655136,-0.017793657141536065,0.01944606352510883,1.4522603365970765
0.26,0.39,0.0,0.0,-0.013418888864655136,-0.0191115042749601,0.01825129665074414,1.5380932824500606
0.26,0.4,0.0,0.0,-0.013418888864655136,-0.019175980786135846,0.018968045939179813,1.5145134809637564
0.27,0.28,0.0,0.0,-0.013557569109624572,-0.013906103676071084,0.003309705585011438,0.17318521428041025
0.27,0.29,0.0,0.0,-0.013557569109624572,-0.013192363745111596,0.007806117749455818,0.3743324397034741
0.27,0.3,0.0,0.0,-0.013557569109624572,-0.012991464239012401,0.009490474920228045,0.46528836197342305
0.27,0.31,0.0,0.0,-0.013557569109624572,-0.015573892648762265,0.011589182216501868,0.6633141337991525
0.27,0.32,0.0,0.0,-0.013557569109624572,-0.015598386070660039,0.014390131130200448,0.7940797096962581
0.27,0.33,0.0,0.0,-0.013557569109624572,-0.015213010357374823,0.015421910081810312,0.8993087938098017
0.27,0.34,0.0,0.0,-0.013557569109624572,-0.01665879399503526,0.016287860323828778,0.994102943992829
0.27,0.35,0.0,0.0,-0.013557569109624572,-0.015787443434635277,0.01598581563910606,0.9111433296770417
0.27,0.36,0.0,0.0,-0.013557569109624572,-0.016530705916979596,0.0173201366403199,1.03066297307394
0.27,0.37,0.0,0.0,-0.013557569109624572,-0.016707010060865127,0.017516250591309658,1.0711645719467238
0.27,0.38,0.0,0.0,-0.013557569109624572,-0.017793657141536065,0.018087614451732043,1.1526133703531654
0.27,0.39,0.0,0.0,-0.013557569109624572,-0.0191115042749601,0.01689284757736735,1.202564785572261
0.27,0.4,0.0,0.0,-0.013557569109624572,-0.019175980786135846,0.017609596865803025,1.2033598704917392
0.28,0.29,0.0,0.0,-0.013906103676071084,-0.013192363745111596,0.004264008986309013,0.2806446696315817
0.28,0.3,0.0,0.0,-0.013906103676071084,-0.012991464239012401,0.005832234768770095,0.39051685533822894
0.28,0.31,0.0,0.0,-0.013906103676071084,-0.015573892648762265,0.00827947663149043,0.5992753905771205
0.28,0.32,0.0,0.0,-0.013906103676071084,-0.015598386070660039,0.01108042554518901,0.7593201376900316
0.28,0.33,0.0,0.0,-0.013906103676071084,-0.015213010357374823,0.012093055722023759,0.9143040325756607
0.28,0.34,0.0,0.0,-0.013906103676071084,-0.01665879399503526,0.01297815473881734,1.0257022357122663
0.28,0.35,0.0,0.0,-0.013906103676071084,-0.015787443434635277,0.012676110054094622,0.912539258133219
0.28,0.36,0.0,0.0,-0.013906103676071084,-0.016530705916979596,0.014010431055308463,1.0682796510708368
0.28,0.37,0.0,0.0,-0.013906103676071084,-0.016707010060865127,0.01420654500629822,1.1287927918460305
0.28,0.38,0.0,0.0,-0.013906103676071084,-0.017793657141536065,0.014777908866720604,1.2309816643825753
0.28,0.39,0.0,0.0,-0.013906103676071084,-0.0191115042749601,0.013583141992355913,1.3180039107883583
0.28,0.4,0.0,0.0,-0.013906103676071084,-0.019175980786135846,0.014299891280791587,1.297763752221226
0.29,0.3,0.0,0.0,-0.013192363745111596,-0.012991464239012401,0.0015682257824610815,0.122136952894471
0.29,0.31,0.0,0.0,-0.013192363745111596,-0.015573892648762265,0.003301727714221929,0.3413328083160057
0.29,0.32,0.0,0.0,-0.013192363745111596,-0.015598386070660039,0.006102676627920509,0.5043108133933741
0.29,0.33,0.0,0.0,-0.013192363745111596,-0.015213010357374823,0.007135349618256487,0.6213392936830751
0.29,0.34,0.0,0.0,-0.013192363745111596,-0.01665879399503526,0.008000405821548838,0.7449750925001727
0.29,0.35,0.0,0.0,-0.013192363745111596,-0.015787443434635277,0.007698361136826121,0.6430938059252306
0.29,0.36,0.0,0.0,-0.013192363745111596,-0.016530705916979596,0.009032682138039962,0.7916674095259055
0.29,0.37,0.0,0.0,-0.013192363745111596,-0.016707010060865127,0.009228796089029719,0.842624550429798
0.29,0.38,0.0,0.0,-0.013192363745111596,-0.017793657141536065,0.009800159949452103,0.9462633292029616
0.29,0.39,0.0,0.0,-0.013192363745111596,-0.0191115042749601,0.008605393075087411,1.014631490317434
0.29,0.4,0.0,0.0,-0.013192363745111596,-0.019175980786135846,0.009322142363523085,1.0112066540193043
0.3,0.31,0.0,0.0,-0.012991464239012401,-0.015573892648762265,0.0015326024256616527,0.25896389193304253
0.3,0.32,0.0,0.0,-0.012991464239012401,-0.015598386070660039,0.004333551339360232,0.4304820298950292
0.3,0.33,0.0,0.0,-0.012991464239012401,-0.015213010357374823,0.005366224329696211,0.5469997891995831
0.3,0.34,0.0,0.0,-0.012991464239012401,-0.01665879399503526,0.006231280532988562,0.679525440164223
0.3,0.35,0.0,0.0,-0.012991464239012401,-0.015787443434635277,0.005929235848265844,0.573492736820067
0.3,0.36,0.0,0.0,-0.012991464239012401,-0.016530705916979596,0.007263556849479685,0.7292139521603878
0.3,0.37,0.0,0.0,-0.012991464239012401,-0.016707010060865127,0.007459670800469442,0.7824304009281863
0.3,0.38,0.0,0.0,-0.012991464239012401,-0.017793657141536065,0.008031034660891827,0.8921831977351332
0.3,0.39,0.0,0.0,-0.012991464239012401,-0.0191115042749601,0.006836267786527135,0.9651796922802138
0.3,0.4,0.0,0.0,-0.012991464239012401,-0.019175980786135846,0.007553017074962809,0.9609313231669988
0.31,0.32,0.0,0.0,-0.015573892648762265,-0.015598386070660039,0.0028009489136985796,0.17737017394047605
0.31,0.33,0.0,0.0,-0.015573892648762265,-0.015213010357374823,0.003472739612647116,0.25196312822925876
0.31,0.34,0.0,0.0,-0.015573892648762265,-0.01665879399503526,0.004698678107326909,0.3993542502928448
0.31,0.35,0.0,0.0,-0.015573892648762265,-0.015787443434635277,0.004390564767120929,0.3046410025940228
0.31,0.36,0.0,0.0,-0.015573892648762265,-0.016530705916979596,0.005730954423818033,0.4539894092464925
0.31,0.37,0.0,0.0,-0.015573892648762265,-0.016707010060865127,0.00592706837480779,0.4973227582285805
0.31,0.38,0.0,0.0,-0.015573892648762265,-0.017793657141536065,0.006498432235230174,0.609733491926984
0.31,0.39,0.0,0.0,-0.015573892648762265,-0.0191115042749601,0.005303665360865482,0.663169316078457
0.31,0.4,0.0,0.0,-0.015573892648762265,-0.019175980786135846,0.006020414649301156,0.677172192714614
0.32,0.33,0.0,0.0,-0.015598386070660039,-0.015213010357374823,0.0005287935451656137,0.06545636001899774
0.32,0.34,0.0,0.0,-0.015598386070660039,-0.01665879399503526,0.0018977291936283294,0.20073229599842726
0.32,0.35,0.0,0.0,-0.015598386070660039,-0.015787443434635277,0.0014076419934346829,0.11606714407054504
0.32,0.36,0.0,0.0,-0.015598386070660039,-0.016530705916979596,0.0029014441522790396,0.25781002963004546
0.32,0.37,0.0,0.0,-0.015598386070660039,-0.016707010060865127,0.003093519601239353,0.2929438884102226
0.32,0.38,0.0,0.0,-0.015598386070660039,-0.017793657141536065,0.0036974833215315944,0.40483372336680173
0.32,0.39,0.0,0.0,-0.015598386070660039,-0.0191115042749601,0.0025027164471669028,0.44208792153599097
0.32,0.4,0.0,0.0,-0.015598386070660039,-0.019175980786135846,0.0032194657356025766,0.46976639568480166
0.33,0.34,0.0,0.0,-0.015213010357374823,-0.01665879399503526,0.0008650562032923512,0.1888961138712674
0.33,0.35,0.0,0.0,-0.015213010357374823,-0.015787443434635277,0.0005630115185696338,0.08751364676255256
0.33,0.36,0.0,0.0,-0.015213010357374823,-0.016530705916979596,0.0018973325197834748,0.25664964494847475
0.33,0.37,0.0,0.0,-0.015213010357374823,-0.016707010060865127,0.0020934464707732317,0.30163079733284026
0.33,0.38,0.0,0.0,-0.015213010357374823,-0.017793657141536065,0.002664810331195616,0.4365738467804906
0.33,0.39,0.0,0.0,-0.015213010357374823,-0.0191115042749601,0.0014700434568309245,0.49493516084200523
0.33,0.4,0.0,0.0,-0.015213010357374823,-0.019175980786135846,0.0021867927452665983,0.5163725601319578
0.34,0.35,0.0,0.0,-0.01665879399503526,-0.015787443434635277,0.00030204468472271734,0.0854186224086061
0.34,0.36,0.0,0.0,-0.01665879399503526,-0.016530705916979596,0.0005702505056776677,0.07428551785308105
0.34,0.37,0.0,0.0,-0.01665879399503526,-0.016707010060865127,0.000764510076300455,0.10053901821214016
0.34,0.38,0.0,0.0,-0.01665879399503526,-0.017793657141536065,0.001746650931344615,0.22906038680581223
0.34,0.39,0.0,0.0,-0.01665879399503526,-0.0191115042749601,0.0006049872535385734,0.2608271975336827
0.34,0.4,0.0,0.0,-0.01665879399503526,-0.019175980786135846,0.0013217365419742472,0.30197659765034873
0.35,0.36,0.0,0.0,-0.015787443434635277,-0.016530705916979596,0.001334321001213841,0.14840911967500175
0.35,0.37,0.0,0.0,-0.015787443434635277,-0.016707010060865127,0.0015304349522035979,0.18235692004817186
0.35,0.38,0.0,0.0,-0.015787443434635277,-0.017793657141536065,0.0021017988126259823,0.3033328579025889
0.35,0.39,0.0,0.0,-0.015787443434635277,-0.0191115042749601,0.0009070319382612907,0.3379950537020111
0.35,0.4,0.0,0.0,-0.015787443434635277,-0.019175980786135846,0.0016237812266969645,0.3726795493349554
0.36,0.37,0.0,0.0,-0.016530705916979596,-0.016707010060865127,0.00019207544896031326,0.028690246042874415
0.36,0.38,0.0,0.0,-0.016530705916979596,-0.017793657141536065,0.0007674778114121414,0.1550879601281254
0.36,0.39,1.0,0.0,-0.016530705916979596,-0.0191115042749601,0.0002577586177009289,0.1790255578243338
0.36,0.4,0.0,0.0,-0.016530705916979596,-0.019175980786135846,0.00028946022548312356,0.22582953689926927
0.37,0.38,0.0,0.0,-0.016707010060865127,-0.017793657141536065,0.0005713638604223845,0.1327746955566139
0.37,0.39,1.0,0.0,-0.016707010060865127,-0.0191115042749601,0.00018767406613278553,0.15667667311862743
0.37,0.4,0.0,0.0,-0.016707010060865127,-0.019175980786135846,9.334627449336663e-05,0.20687334635901114
0.38,0.39,1.0,0.0,-0.017793657141536065,-0.0191115042749601,0.00012308025905934453,0.08888628335760809
0.38,0.4,1.0,0.0,-0.017793657141536065,-0.019175980786135846,1.528914335045123e-05,0.07232894706270519
0.39,0.4,0.0,0.0,-0.0191115042749601,-0.019175980786135846,0.0007167492884356738,0.06862050770844288
