source,group,label,nmstv,ref_key,radius,phi_energy_raw
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.75,-0.046304490601707
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.8,-0.0479495089147422
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.85,-0.0482355563663549
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.9,-0.0541734662785129
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.95,-0.0545183676729269
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,1.0,-0.0605251114548444
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:18,0.1,-0.0047051981925502
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:18,0.15,-0.0089859916513726
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:18,0.2,-0.0130099713152235
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:18,0.25,-0.0171210568460772
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:18,0.3,-0.0195915234228442
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:18,0.35,-0.0234504557683849
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:18,0.4,-0.0277703266375972
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:18,0.45,-0.0297942027502884
