rule,radius,phi_energy_raw,phi_energy_raw_sd,phi_energy_raw_sem,n_units,target_ref_count,sampling_status,qc_diagnostic_pass
very_low_tv_spectral_teacher,0.36,-0.025182223244075333,0.0015074553713885811,0.0002752224371139512,30,30,complete,False
very_low_tv_spectral_teacher,0.37,-0.026103093521872178,0.0017560179660239127,0.0003206035504585458,30,30,complete,True
very_low_tv_spectral_teacher,0.38,-0.02649390246068846,0.001830479104876654,0.00033419823226093603,30,30,complete,True
very_low_tv_spectral_teacher,0.39,-0.027020330250724426,0.0018344476226454835,0.00033492278116155214,30,30,complete,False
very_low_tv_spectral_teacher,0.4,-0.02781251020396078,0.0016348327355120572,0.0002984782556626103,30,30,complete,True
very_low_tv_spectral_teacher,0.41,-0.028208793889445784,0.0018025571504942813,0.0003291004041726509,30,30,complete,False
very_low_tv_spectral_teacher,0.42,-0.02925066675440522,0.0019197722887779297,0.0003505008626123312,30,30,complete,True
very_low_tv_spectral_teacher,0.43,-0.02947937869780743,0.0017040603425442292,0.0003111174296538183,30,30,complete,True
very_low_tv_spectral_teacher,0.44,-0.030166279059074725,0.0017723504151106971,0.00032358543405325784,30,30,complete,False
very_low_tv_spectral_teacher,0.45,-0.03078174819596006,0.0018147224369396049,0.00033132147144085595,30,30,complete,True
very_low_tv_spectral_teacher,0.46,-0.030957794793328407,0.0023177363840052685,0.00042315883329004664,30,30,complete,False
very_low_tv_spectral_teacher,0.47,-0.03171136552066499,0.002392420830232536,0.00043679428525453273,30,30,complete,False
very_low_tv_spectral_teacher,0.48,-0.032585379668377816,0.0020450436257530907,0.00037337217496904014,30,30,complete,False
very_low_tv_spectral_teacher,0.49,-0.03292097849115699,0.0016301130038712597,0.0002976165545009318,30,30,complete,False
very_low_tv_spectral_teacher,0.5,-0.03362615199674303,0.0016334571507202833,0.0002982271093892051,30,30,complete,False
very_low_tv_spectral_teacher,0.51,-0.03424943953461172,0.0017245599370536405,0.0003148601264313229,30,30,complete,False
very_low_tv_spectral_teacher,0.52,-0.035322925688257144,0.0021974009752442915,0.0004011886940083833,30,30,complete,True
very_low_tv_spectral_teacher,0.53,-0.035437471252440886,0.0020375889280360815,0.0003720111396027111,30,30,complete,False
very_low_tv_spectral_teacher,0.54,-0.03563662100630506,0.0016960607982639073,0.00030965691936978723,30,30,complete,False
very_low_tv_spectral_teacher,0.55,-0.035755408257502855,0.0018889550178990942,0.00034487442447196957,30,30,complete,False
very_low_tv_spectral_teacher,0.56,-0.03674797110444619,0.0019040153521286231,0.00034762405273232934,30,30,complete,False
very_low_tv_spectral_teacher,0.57,-0.03766917653187829,0.002497035622021005,0.00045589424569161634,30,30,complete,False
very_low_tv_spectral_teacher,0.58,-0.0375024708741832,0.0019348436442728368,0.00035325250307124474,30,30,complete,False
very_low_tv_spectral_teacher,0.59,-0.03814549254733683,0.0018867657038577788,0.0003444747122433392,30,30,complete,False
very_low_tv_spectral_teacher,0.6,-0.03886827387399096,0.001714070406075064,0.0003129450088531176,30,30,complete,False
very_low_tv_spectral_teacher,0.61,-0.039595585481832285,0.0020802950255842155,0.0003798081705927541,30,30,complete,False
very_low_tv_spectral_teacher,0.62,-0.04013411762982917,0.001976791672199813,0.00036091113011739803,30,30,complete,False
very_low_tv_spectral_teacher,0.63,-0.040012121089048364,0.002367355542397876,0.0004322180107353981,30,30,complete,False
very_low_tv_spectral_teacher,0.64,-0.0410330835175167,0.002325740416862182,0.00042462016307229515,30,30,complete,False
very_low_tv_spectral_teacher,0.65,-0.04161052761885884,0.002169835275456999,0.0003961559088127443,30,30,complete,False
very_low_tv_spectral_teacher,0.66,-0.04182957900786648,0.001974352914657802,0.00036046587594471685,30,30,complete,False
very_low_tv_spectral_teacher,0.67,-0.042252494745454956,0.0025727319089635836,0.00046971443365089426,30,30,complete,False
very_low_tv_spectral_teacher,0.68,-0.04239560755365758,0.0026329289155672033,0.000480704853121257,30,30,complete,False
very_low_tv_spectral_teacher,0.69,-0.04273034530500646,0.0023101130452868493,0.00042176700843018675,30,30,complete,False
very_low_tv_spectral_teacher,0.7,-0.04354651657678714,0.0024949871114964654,0.00045552024055042377,30,30,complete,False
very_low_tv_spectral_teacher,0.71,-0.044071567556213435,0.0025664091498795337,0.0004685600610588926,30,30,complete,False
very_low_tv_spectral_teacher,0.72,-0.04473186092812951,0.0023798059402501265,0.0004344911319865953,30,30,complete,False
very_low_tv_spectral_teacher,0.73,-0.044327734687622695,0.0029479628605271315,0.0005382219191327216,30,30,complete,False
very_low_tv_spectral_teacher,0.74,-0.04561005340330445,0.0018634550976127412,0.00034021879728682986,30,30,complete,False
very_low_tv_spectral_teacher,0.75,-0.04576999634422559,0.0022500697120637144,0.00041080464575215,30,30,complete,False
very_low_tv_spectral_teacher,0.76,-0.04627363616513856,0.002122406502044746,0.00038749663912184733,30,30,complete,False
very_low_tv_spectral_teacher,0.77,-0.047155555789053,0.0026605661197890377,0.00048575069318081577,30,30,complete,False
very_low_tv_spectral_teacher,0.78,-0.04773875389076892,0.0023489247401332768,0.0004288530220176521,30,30,complete,False
very_low_tv_spectral_teacher,0.79,-0.04798737158097778,0.002821401063624641,0.0005151150021054282,30,30,complete,False
very_low_tv_spectral_teacher,0.8,-0.047999185556682915,0.0019703775127407315,0.0003597400701763406,30,30,complete,False
very_low_tv_spectral_teacher,0.81,-0.048737817705327195,0.0027866331255764205,0.0005087672741231106,30,30,complete,False
very_low_tv_spectral_teacher,0.82,-0.04846160718387693,0.0017103828975622557,0.00031227176498863166,30,30,complete,False
very_low_tv_spectral_teacher,0.83,-0.05015674072411533,0.002663721922604447,0.00048632686131049507,30,30,complete,False
very_low_tv_spectral_teacher,0.84,-0.050104298944496445,0.0026591461190853143,0.00048549143770844816,30,30,complete,False
very_low_tv_spectral_teacher,0.85,-0.049689293678385385,0.0033277173120873325,0.0006075552789435636,30,30,complete,False
very_low_tv_spectral_teacher,0.86,-0.05051765369357502,0.0030025234012448906,0.0005481832654329876,30,30,complete,False
very_low_tv_spectral_teacher,0.87,-0.05139298948366859,0.002434784349353527,0.00044452877026715515,30,30,complete,False
very_low_tv_spectral_teacher,0.88,-0.052127916829204576,0.002870554624805195,0.0005240891735188615,30,30,complete,False
very_low_tv_spectral_teacher,0.89,-0.0522493023724166,0.0028585632841148707,0.0005218998642552549,30,30,complete,False
