rule,ref_id,phi_curve_cluster,pc1,pc2,pc3,mean_delta_phi,final_delta_phi
teacher_nn,42,0,0.8670792875612281,1.3927476397736944,2.566900255157016,-0.09572291154427046,-0.1431323133651856
teacher_nn,43,0,1.6643038300383082,-1.7632036845224222,1.0884299841684761,-0.09832605818079665,-0.14239117286973
teacher_nn,44,0,2.7370147665034112,-1.147470129278907,-1.1836403530431905,-0.09915660798152279,-0.1444354206238158
teacher_nn,45,1,0.47673597209220786,0.5279244688092176,-2.5743046989838008,-0.09797168786589061,-0.1474319098359132
teacher_nn,46,0,1.274850685825925,-0.9163807857797588,-0.6632376832447007,-0.09851769383181262,-0.1424115964512538
teacher_nn,47,0,1.3791899311100055,1.4695975311922405,-0.25138306153647255,-0.09660251797244142,-0.1482726792281054
teacher_nn,48,0,4.296163542055789,1.2674927882994056,0.14372855897108597,-0.09787886636010174,-0.1442880499835524
teacher_nn,49,0,1.7472184389174195,-1.9409090781144873,-0.03290939912215676,-0.09964273299941918,-0.1444465384786137
teacher_nn,50,0,0.9394040941957615,1.0483289496931687,-0.42628139739750115,-0.09736006507866633,-0.1454133740891434
teacher_nn,51,1,-0.596513879283169,0.5148425188345492,-0.1655366158634676,-0.09703333986607596,-0.1379475490880246
teacher_nn,52,0,2.8450193951677023,-1.2325921568373162,-0.40495523728007427,-0.09876422873927679,-0.1523046912799633
teacher_nn,53,0,2.0110253952867763,1.084340979793994,-2.46521797981569,-0.09826779808714557,-0.1462253041723032
teacher_nn,54,1,-0.5641457981903257,-1.9482674818299506,-0.9496294841619859,-0.09883286225899149,-0.1409092704571843
teacher_nn,55,1,-1.6060935293648917,1.4159346929693788,-3.114559658478897,-0.096973375951191,-0.1468475650980527
teacher_nn,56,1,-2.878712173799588,0.32992276075693505,-0.3701059685668604,-0.09625759073169608,-0.1353186416235781
teacher_nn,57,1,-1.7499175690003799,1.730261860084811,-2.1397539004791923,-0.09668823309688655,-0.1467220333475349
teacher_nn,58,0,2.24819325078828,-2.589487214851733,-1.7298298376470902,-0.09947737890676756,-0.1495036204756953
teacher_nn,59,0,1.392402155179941,-2.75715460917682,-0.5803865952664776,-0.09974573320836702,-0.1446442353354157
teacher_nn,1000,1,0.15066455840283946,-1.5522386347212034,-0.5881960331873078,-0.09871151975293696,-0.144992949048276
teacher_nn,1001,0,3.7015442507263994,-1.1310265407782176,0.6597292964246128,-0.09872328915624339,-0.1476329482267183
teacher_nn,1002,1,-2.277963628115919,0.017984197106324262,-0.144666728180871,-0.0972813336126233,-0.1437917856018328
teacher_nn,1003,0,0.3035305658057608,-2.2812164789310083,1.1960165028088046,-0.09878286656253193,-0.1372006678851487
teacher_nn,1004,1,-2.2942412246897073,2.7691856437742493,0.3352555076051184,-0.095295899464607,-0.1380232810754583
teacher_nn,1005,1,-1.0936514337398247,0.6483856808743665,1.689375603267161,-0.09693725984822966,-0.1439112163867754
teacher_nn,1006,1,-0.6101970277405904,3.9174069202483546,0.7169431167758316,-0.09461389123724767,-0.1456133689575854
teacher_nn,1007,1,-2.0203841283575894,-1.4483052985953546,-0.18203842214967636,-0.09762567945369333,-0.1446582811963691
teacher_nn,1008,1,-0.37041745418072103,0.7791811307815053,0.2977973547799794,-0.09691242471259759,-0.1381560929661563
teacher_nn,1009,0,2.97631661437427,1.4240490094111917,1.4721526137108198,-0.09691238005637347,-0.1406798249398925
teacher_nn,1010,1,-0.6106191341813367,0.498755364633127,0.7470702269923231,-0.09726537677564032,-0.1412987687588278
teacher_nn,1011,0,0.5285924932451103,1.821860588669675,0.18624674316928028,-0.09637785525375783,-0.14029024845937
teacher_nn,1012,1,-1.1231893061804004,-1.834915614936662,0.25890914249003266,-0.09768137311244898,-0.1415844574577226
teacher_nn,1013,1,-2.221586799599034,-3.006203894325185,-0.8329806101934096,-0.09893954642317465,-0.1436542495696226
teacher_nn,1014,1,-1.6775665331765868,-0.7086819875760837,-1.4274182686370198,-0.09817276973253276,-0.1387232648698527
teacher_nn,1015,1,-0.9126994564132936,-0.7597899835780518,-0.15496228368985523,-0.09759438143993572,-0.1403210271623851
teacher_nn,1016,0,2.398550622923852,-0.5451445315425401,-0.2066053158608273,-0.0982704383181665,-0.1458198206875019
teacher_nn,1017,0,1.1371788046097255,-2.3389491336253725,1.350133314553261,-0.09912682353804705,-0.1476555278124312
teacher_nn,1018,0,3.0366537027107157,1.1308534306338691,-1.4182314736067456,-0.09778465197072819,-0.1504058895619023
teacher_nn,1019,1,0.38458420801910076,-1.5194706319287024,0.07894712398483934,-0.09893881502668518,-0.1436353741350887
teacher_nn,1020,1,-1.0069679844326302,-0.7665961791552459,-2.2053304567880057,-0.09818174485738007,-0.137628004820676
teacher_nn,1021,1,0.0771946993035913,0.6858696749614377,0.23855490345526537,-0.09723469163966775,-0.1437856656897582
teacher_nn,1022,1,-2.105609853576059,-0.29817200763976204,2.963700098732473,-0.09644149762729233,-0.1406594811520415
teacher_nn,1023,1,-2.0305893658666285,-0.16394320078804153,0.8269120596488061,-0.0961538054662989,-0.1446922539710778
teacher_nn,1024,1,-2.124561788029567,-2.1297094504919385,0.8978270872227418,-0.09827361851281818,-0.1442909720826618
teacher_nn,1025,1,-0.7170180057499205,-1.496207271597155,0.8889761230814318,-0.09768512593862377,-0.1424793115877403
teacher_nn,1026,0,4.4005494798829075,0.6277795688576514,2.474006489541161,-0.0976232144630264,-0.1448184298755224
teacher_nn,1027,1,-0.0460790512257304,-1.6184804411743083,0.9097338369862822,-0.09896024860523758,-0.1462460483697358
teacher_nn,1028,1,-1.590923024920446,-3.0132003806089482,2.0333907145818944,-0.09861979616094006,-0.1384118330319786
teacher_nn,1029,1,-2.062035368866167,-0.24927553036304445,-2.644525735722912,-0.09874511686516003,-0.1504636783740459
random_label,0,1,2.537095600090792,-1.96662100656541,-1.1006836532327562,-0.12894620865188566,-0.151288953042177
random_label,1,1,3.4443460482430575,2.8933207780833694,0.050078780162461485,-0.12545248660764602,-0.1480445337100179
random_label,2,1,6.9404364889911125,0.13070843373700727,1.1194827905580456,-0.1237833879719513,-0.1433074378927406
random_label,3,0,-6.2247126026314294,-0.8957551677456008,0.31008289384928645,-0.1357768109337024,-0.1582671188039338
random_label,4,0,-5.535018797113142,1.474355392940651,-0.5016990521653939,-0.13402456433950752,-0.1604091198206346
random_label,5,1,10.957412287765468,-0.013068881146797436,0.45695915055721975,-0.12057337557582945,-0.1375986742723158
random_label,6,0,-1.7192291316152732,0.3129126388638443,0.2440859046015287,-0.13100817422811553,-0.1533071189543836
random_label,7,0,-5.808475666857442,-0.42886587118041014,1.0061151652350737,-0.1351188093386653,-0.1570573518599883
random_label,8,0,-1.837776376623912,-0.6348525215146161,-0.024480479617366734,-0.1318718320315545,-0.1552788835219734
random_label,9,0,-1.3030778949373676,-0.6442759935136316,1.2696764662205517,-0.13126222598561224,-0.1481651180836646
random_label,10,1,1.8190883970967646,-1.1723295184559572,-0.17927561300899617,-0.1290400323828379,-0.1516284496856347
random_label,11,1,4.320494446699416,-0.08047208911704078,-1.491773644685286,-0.1263793055540059,-0.1467762642270592
random_label,12,0,-2.476732224169077,0.3550351640665036,-1.6608649808311935,-0.13217401426926423,-0.1539169875630119
random_label,13,0,-2.88162230649612,-0.3831384721617617,0.7683424264781181,-0.13250003263068222,-0.1517222550893443
random_label,14,0,-3.4571403780660566,-0.13561351916278847,0.07105448355019559,-0.13303530998803445,-0.1560693087465957
random_label,15,1,2.6443459829919918,-0.5951966267078944,-1.630541625831404,-0.12834890728358195,-0.1524606997874289
random_label,16,1,5.370481700835303,2.6603048862123084,0.3632412727408245,-0.12375036139225282,-0.1440026424171327
random_label,17,0,-1.6461397839537575,-0.374185554261847,0.590621975712788,-0.13144245896860673,-0.1556605250001443
random_label,18,1,5.372061799391376,2.550722010348233,1.5663367983267524,-0.12378648803338631,-0.1427141588476558
random_label,19,0,-0.4841849036917942,-1.1105546245825841,-0.01655302350297763,-0.13097723379231338,-0.1510959975640264
random_label,20,0,-2.8045450490024266,1.2981194010554455,-0.6349260454915803,-0.13181797010750096,-0.1584541398229307
random_label,21,0,0.3056306553415525,-1.7067325072893664,-0.5073551510382164,-0.13072193528900866,-0.1478351101149947
random_label,22,1,0.9175866138968816,-0.16506600290221243,0.41291772539998445,-0.1292231646442197,-0.1466633841608136
random_label,23,0,-0.5903976667595063,-1.7958042210197163,0.3674036319237212,-0.13140240872512934,-0.1529322079168172
random_label,24,0,-0.3508994164131921,0.12069295522244364,-0.5657885296030584,-0.13025138111625068,-0.1558576322768213
random_label,25,1,5.496296848850945,-2.5223150785144477,0.11595357440714756,-0.12682582034187379,-0.1452034563611643
random_label,26,1,3.365342879341178,2.059084717708638,0.3985832067230751,-0.12593421093275967,-0.1491436151685682
random_label,27,0,-1.5615521932233642,2.01280621007376,-0.5787624393525389,-0.13024923565159505,-0.1510019759654754
random_label,28,0,-3.899422526781679,0.7153401517479497,0.5051176699044782,-0.13292250028039537,-0.1528159320665056
random_label,29,0,-2.3717947080823416,1.4693827261361951,0.5919181361586672,-0.13109825807479913,-0.1507618527053927
random_label,30,1,7.858151724988843,0.301515574133862,0.29442317411631763,-0.12291098956640621,-0.1430964667342703
random_label,31,0,-2.8003538576188514,-1.3235624634754273,0.2684719333109484,-0.1332826378118932,-0.1548961952325586
random_label,32,0,0.18683259900830768,0.4097575451016794,-1.1648871338476037,-0.1298327876084969,-0.1491751357791204
random_label,33,0,-1.2488965383236905,-0.41074039992521216,-0.6635574641483878,-0.13143034144965662,-0.155420729908035
random_label,34,1,2.261842857818039,2.94172926350248,-0.18953379907841672,-0.12650776985213083,-0.1538243785609623
random_label,35,0,-2.862925472285499,-0.5686558402230865,-1.2843993119253738,-0.13302409216636854,-0.1535574901624835
random_label,36,0,0.24542827097246445,0.2013975887066862,1.1740944218297111,-0.12938511955148496,-0.1530169485087035
random_label,37,0,-3.8543790326000895,-0.7432549383547801,-0.42571906160616124,-0.13377682045563025,-0.1513984162126079
random_label,38,0,-1.602510062767221,0.5879084774664746,-0.3285075993238896,-0.131106096287039,-0.1516101199227348
random_label,39,0,0.2989166123487475,0.8008629125740295,1.111001124894509,-0.12900977034018155,-0.1456464642435191
random_label,40,1,9.80169090495095,1.1456903571358825,0.31814138872352865,-0.12088364580922718,-0.145591017490252
random_label,41,1,2.860440820601187,-3.770995219255629,0.04095192442346521,-0.12950247372608056,-0.147885013168381
random_label,42,0,-0.6967832928955001,-1.2474926591758564,0.17469456594018087,-0.13120045710755818,-0.1479652588313418
random_label,43,0,-5.198412943556811,-0.7624593078495985,0.5818943947376692,-0.13486568803195387,-0.1584055459789682
random_label,44,1,2.0105981664161683,3.065791641377843,0.19497724356487559,-0.12658129145030864,-0.1532111331820288
random_label,45,1,3.921906829298614,-0.268158985993568,0.6975727926604166,-0.12667268227234804,-0.1431018629679718
random_label,46,1,10.524849488026948,-1.5084984691828762,-0.37997719584545253,-0.12184896893811764,-0.1421672881700096
random_label,47,0,-2.706460019135325,0.8265315649960954,0.2985656974804668,-0.13184015464425472,-0.1504390347304402
random_label,48,1,2.7338661848430386,2.2156227252640126,0.2656509296694864,-0.12652019047902915,-0.1482256399820309
random_label,49,0,-2.1783704162981343,1.6980650168005507,0.9360530480116881,-0.1308194420534568,-0.1517535503216908
random_label,50,1,2.7280599955355043,0.03003758331315722,-0.44375162386964967,-0.1276711257983046,-0.1493609479267646
random_label,51,1,2.3912732556415945,0.5808269661007828,0.4432362429915354,-0.12756654301255776,-0.1506481295603576
random_label,52,1,0.8212094111090259,-0.9765135931957307,-0.03165967406859177,-0.1297031230624472,-0.1511445593204562
random_label,53,0,-2.1009651661949165,2.287657154759458,-1.0486590381619383,-0.13078955363718556,-0.1526364710932037
random_label,54,0,-4.485900630271138,1.5465803185828664,-1.6695406550233665,-0.13313497623854223,-0.1518810654719851
random_label,55,0,0.6008918292017615,-2.682729764679363,-1.8201577498346184,-0.13110479237752273,-0.1514825910356209
random_label,56,1,1.7735867663796143,-1.5982450242291346,-0.6216210152373411,-0.1293400981399767,-0.1524128301522477
random_label,57,0,-1.9949617054512563,0.3876391429958892,-0.3140657700140802,-0.1315933328430663,-0.1543055587228383
random_label,58,0,-4.873308788477134,1.7721698808500232,-1.0867700777654343,-0.13347451805180321,-0.1602895834124014
random_label,59,0,-4.976585248056376,0.6991533096306205,0.9823448665062291,-0.1337519753292953,-0.1538171540545918
random_label,1000,1,6.3687963311988645,-0.5198929238195938,1.0344208563897799,-0.12463778348442013,-0.1447215261059478
random_label,1001,1,1.7987691395713652,-2.9809190749770207,0.26877005650775926,-0.12984212906296563,-0.1459366821182918
random_label,1002,0,-4.822917759605012,2.599347422330545,-0.5200206160638032,-0.13289026792626302,-0.1563510568011175
random_label,1003,1,2.7112983762263116,1.558205245353975,0.18941091374355903,-0.126691457531129,-0.1488664390387392
random_label,1004,0,-4.6436962031321904,0.3031877597729008,0.74233574002288,-0.1337759406987216,-0.1597435767682368
random_label,1005,1,4.5152915889058765,-1.6360490974408455,0.36017003031932543,-0.12699752541199927,-0.1486550879383709
random_label,1006,1,1.9283352656935027,-0.7416346918750474,0.8987107722777673,-0.12857620432425396,-0.1480911568949498
random_label,1007,0,-2.7589630129254044,-0.143224970251537,-0.22771600679636123,-0.13247616529963346,-0.1549210912028255
random_label,1008,0,-2.7261351662218383,-0.8049324113358396,-0.3319070242784493,-0.13283573990201328,-0.151814152577432
random_label,1009,0,-4.546918438750373,-1.3225861387018496,1.2701699946696066,-0.13441229487431938,-0.1519510485088043
random_label,1010,1,7.19565298066351,0.7148316862888336,-0.6460490712026554,-0.12350347457328548,-0.1421686768501953
random_label,1011,0,-3.659635941520562,-0.6098296005435718,-0.40871257054637,-0.13339025998052514,-0.1527507002295715
random_label,1012,0,-0.5112702357023606,-0.22188357096998598,0.13633538238303963,-0.13047114676039073,-0.1518725303206692
random_label,1013,1,1.7034259821509945,0.29107302861017514,0.37259859887621266,-0.12834106165019937,-0.1472750863112785
random_label,1014,0,-4.1745828863385,-0.09124382986191608,-0.06898281543171196,-0.13359211162337642,-0.1529740313025994
random_label,1015,0,-1.1769348859968671,-0.7109173638290076,-1.317100981125115,-0.13158896851056692,-0.1538605376713364
random_label,1016,0,-0.9333123719543223,-1.1309597580515087,-0.6227494199132769,-0.13153135662090812,-0.1546352169125784
random_label,1017,0,-4.874062951075369,-1.0562787096222008,-0.703859746663519,-0.13478566298594355,-0.1561697974327758
random_label,1018,0,-3.274696609156413,0.6342288433408638,0.12869473017982444,-0.13240811271283146,-0.1559861166828275
random_label,1019,0,-6.1400934906575735,0.7219367679989359,-0.1552941361832851,-0.13507043726632653,-0.1595857599326107
random_label,1020,1,7.172678509640628,0.022762891016636158,-0.6238437750094605,-0.12394016371829686,-0.1394064430820533
random_label,1021,0,-1.2338371246004218,1.9081098941561856,0.0215781437162163,-0.1299780675919832,-0.1527732543217791
random_label,1022,1,1.0412573973734949,0.4421405631496123,-1.3467336104651209,-0.1290094532024419,-0.1479569605752991
random_label,1023,0,-2.5614329854126217,-2.754025454597869,1.272156091477495,-0.1335367518946095,-0.1481306236713571
random_label,1024,1,1.571293176850023,-1.6200031999620592,0.08959694125136602,-0.12947186116594894,-0.1495535692084338
random_label,1025,1,5.56341538077733,-1.9181591449915787,-0.6306368431003134,-0.1262909293165023,-0.1397738308970801
random_label,1026,1,4.403509747542506,1.5194632679435882,0.37734269908642476,-0.12535404715428983,-0.1433350123826285
random_label,1027,0,-5.999899632939045,0.051754426681571986,0.053886614485393045,-0.13521350359468678,-0.1568167244921433
random_label,1028,0,-2.613208405162085,0.6686745059633644,0.7563646275729952,-0.13173194759484985,-0.1534549887921429
random_label,1029,0,-7.298756441770263,-2.238744529882152,2.006530030559933,-0.13708095303256626,-0.1553345614310146
