rule,radius,n_units,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,mean_logZ,mean_delta_phi_energy,weighted_ce_mean,qc_pass,claim_status
low_tv_spectral_teacher,1.08,30,1.0,0.8856875074170418,0.026479521812327763,0.0013704408511336578,-377.69453741363253,-0.14844228430396164,0.30599272598476485,False,no_claim
low_tv_spectral_teacher,1.09,30,1.0,0.8720362511063793,0.02749615600615905,0.0018314822132311805,-381.79953964384066,-0.15006289315915644,0.3100560723520106,False,no_claim
low_tv_spectral_teacher,1.1,30,1.0,0.887821258909763,0.05685979179055492,0.001845575580807821,-385.92131891606294,-0.1516901254024341,0.30985839628017314,False,no_claim
low_tv_spectral_teacher,1.11,30,1.0,0.8781143059904268,0.022764512852549924,0.0012812758652925157,-388.80810341287656,-0.15282979555514375,0.3122713515448039,False,no_claim
low_tv_spectral_teacher,1.12,30,1.0,0.8291725750794877,0.049211379323362996,0.0014944417347108948,-390.3127431125914,-0.15342381043856848,0.31354641737453637,False,no_claim
low_tv_spectral_teacher,1.13,30,1.0,0.882380006435917,0.035642777164507415,0.0012303648958457737,-382.9297290113189,-0.15050907924975185,0.3062419836264278,False,no_claim
low_tv_spectral_teacher,1.14,30,1.0,0.8716806342829471,0.028547770535825412,0.001980736179878695,-392.1231343397751,-0.15413853259695126,0.31726741614164594,False,no_claim
low_tv_spectral_teacher,1.15,30,1.0,0.8679781262202584,0.03227639139119186,0.0014186418882559896,-389.7052731664043,-0.15318398811476777,0.3165161949061773,False,no_claim
low_tv_spectral_teacher,1.16,30,1.0,0.8887598304943307,0.03418106847743891,0.0021940847852609255,-403.53140814137834,-0.15864239118424034,0.3240278888020408,False,no_claim
low_tv_spectral_teacher,1.17,30,1.0,0.8785887632063225,0.026540423121804293,0.0014337152530811538,-398.8663863852297,-0.15680069289914417,0.3211436986387181,False,no_claim
low_tv_spectral_teacher,1.18,30,1.0,0.91018204580011,0.02594644932204992,0.0015826324366780995,-396.57726883253247,-0.15589697495492894,0.3205588970382609,False,no_claim
low_tv_spectral_teacher,1.19,30,1.0,0.8738437564081534,0.03321022944795422,0.0017386328136783954,-399.4956150592204,-0.15704910532472283,0.3229820075552398,False,no_claim
low_tv_spectral_teacher,1.2,30,1.0,0.8735752708029882,0.027313765371570403,0.0016166714885030564,-400.95420287073085,-0.15762493943901826,0.3252822271198614,False,no_claim
low_tv_spectral_teacher,1.21,30,1.0,0.8552197461205754,0.03549955034036173,0.0013952649384459657,-407.5571202637499,-0.16023169719386204,0.3314066346491091,False,no_claim
low_tv_spectral_teacher,1.22,30,1.0,0.8714106372055977,0.032807061997085545,0.002104198212050331,-408.60100367904755,-0.16064381066219902,0.33471171020371904,False,no_claim
low_tv_spectral_teacher,1.23,30,1.0,0.8627378201298801,0.023698275106166684,0.001501795211274934,-411.255793659837,-0.16169189198110523,0.3324444513213443,False,no_claim
low_tv_spectral_teacher,1.24,30,1.0,0.8688423301073579,0.04218145788824216,0.0021572291986142267,-407.90189018712084,-0.16036780849404797,0.333509679864484,False,no_claim
low_tv_spectral_teacher,1.25,30,1.0,0.8566869200836541,0.038168906215407576,0.001519512268073498,-413.34212168264537,-0.16251555089259684,0.33738010545824554,False,no_claim
low_tv_spectral_teacher,1.26,30,1.0,0.857198804002306,0.02991911124620214,0.0012642151587676333,-420.67645716355946,-0.16541106430788072,0.3392956430603142,False,no_claim
low_tv_spectral_teacher,1.27,30,1.0,0.8609494250814804,0.037868204441221555,0.002056780186257257,-414.26276315934876,-0.16287900982536566,0.3399168598957247,False,no_claim
low_tv_spectral_teacher,1.28,30,1.0,0.8813420144815719,0.029389657473582013,0.0017570127208384615,-422.7442310990495,-0.16622739827372762,0.34434670581290544,False,no_claim
low_tv_spectral_teacher,1.29,30,1.0,0.8429840181601925,0.035381655885171254,0.0016535234356688925,-424.0743317307921,-0.16675250709004916,0.34466532682104106,False,no_claim
low_tv_spectral_teacher,1.3,30,1.0,0.8313067750811957,0.029737622476291553,0.002329103439420589,-423.93231749102057,-0.1666964414604512,0.3427624780780874,False,no_claim
low_tv_spectral_teacher,1.31,30,1.0,0.8882710120141473,0.03207322914114256,0.0016993629699529552,-420.58926986320614,-0.16537664373924538,0.34364675196526595,False,no_claim
low_tv_spectral_teacher,1.32,30,1.0,0.8851457911734438,0.03350701767863765,0.0013993712513296584,-423.89131571517834,-0.16668025441906073,0.3446922200058431,False,no_claim
low_tv_spectral_teacher,1.33,30,1.0,0.8764215902057599,0.03605793864005189,0.001782547452693262,-426.80860797546103,-0.1678319686947349,0.349360072162212,False,no_claim
low_tv_spectral_teacher,1.34,30,1.0,0.8256113405308593,0.034642103207046485,0.0022738825408749742,-433.0668896632075,-0.17030266813719308,0.35400106739135123,False,no_claim
