beta,radius,ref_count,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,claim
0.05,0.67,1800,1.4878802251275856,-0.004070629635924958,1.4919508547635105,-10.359752423429018,3.3693068924498153,pass
0.05,0.68,1800,1.4659957352807456,-0.004014665736242717,1.4700104010169883,-10.217324298737713,3.305426181584853,pass
0.05,0.69,1800,1.444740280934744,-0.003965621516780809,1.4487059024515248,-10.09250676020716,3.2553295166305496,pass
0.05,0.7,1800,1.4240816289407405,-0.003928474904333868,1.4280101038450743,-9.997968631529693,3.2602229492772103,pass
0.05,0.71,1800,1.404022877617507,-0.003874407863552428,1.4078972854810594,-9.86036801274093,3.172727723042877,pass
0.05,0.72,1800,1.384511781351754,-0.003831375164290596,1.3883431565160447,-9.750849793119567,3.147450301237474,pass
0.05,0.73,1800,1.3655289373213446,-0.0037958197903706532,1.3693247571117153,-9.660361366493312,3.127895502218474,pass
0.05,0.74,1800,1.3470712896870862,-0.0037490788150111856,1.3508203685020974,-9.541405584203467,3.059769514624251,pass
0.05,0.75,1800,1.3290992849602539,-0.00371014529514889,1.3328094302554028,-9.442319776153925,3.0275935264957705,pass
0.05,0.76,1800,1.311609436310535,-0.0036630277572966613,1.3152724640678317,-9.322405642320003,2.9870724584683512,pass
0.05,0.77,1800,1.2945603007242075,-0.00363070277131465,1.2981910034955222,-9.240138552995784,2.977833747003631,pass
0.05,0.78,1800,1.2779632343230345,-0.0035842947686988264,1.2815475290917333,-9.122030186338513,2.918718127340046,pass
0.05,0.79,1800,1.2617747725460142,-0.003550635924304699,1.265325408470319,-9.036368427355459,2.891066579022449,pass
0.05,0.8,1800,1.246000053311327,-0.003508787553113202,1.2495088408644401,-8.9298643226731,2.851518432811225,pass
0.05,0.81,1800,1.2306079070135019,-0.003474898778537648,1.2340828057920394,-8.843617391378315,2.813040013839565,pass
0.05,0.82,1800,1.215598698697074,-0.003434316780428541,1.2190330154775024,-8.740336206190637,2.7770823007637184,pass
0.05,0.83,1800,1.2009436170158767,-0.0034022536968368374,1.2043458707127135,-8.658735658449752,2.754648993842034,pass
0.05,0.84,1800,1.1866372906114755,-0.003371129259420116,1.1900084198708956,-8.579523965224196,2.7091576831916737,pass
0.05,0.85,1800,1.172672702420881,-0.003335618392709849,1.1760083208135907,-8.489148809446565,2.6775135407111876,pass
0.05,0.86,1800,1.1590396379561394,-0.0032941674991537567,1.1623338054552932,-8.38365628534631,2.6190024256110647,pass
0.05,0.87,1800,1.1457085342468047,-0.003265112525094262,1.148973646771899,-8.309711376364897,2.613153426632983,pass
0.05,0.88,1800,1.1326844321827634,-0.0032326958758185738,1.135917128058582,-8.22721100395827,2.60177531884374,pass
0.05,0.89,1800,1.1199503060757834,-0.003203708184387382,1.1231540142601708,-8.153437329265888,2.542783913566357,pass
0.05,0.9,1800,1.1074997703140705,-0.0031747548987651362,1.1106745252128356,-8.079751217357272,2.5304214041086586,pass
0.05,0.91,1800,1.0953337562076375,-0.0031355544424195385,1.0984693106500572,-7.979986055957726,2.4769438640003183,pass
0.05,0.92,1800,1.0834220232257779,-0.0031074036128654393,1.0865294268386434,-7.908342194742543,2.454988434180336,pass
0.05,0.93,1800,1.0717683497547623,-0.0030779649673366785,1.074846314722099,-7.833420841871846,2.417362007549707,pass
0.05,0.94,1800,1.0603581290527029,-0.0030536504063952575,1.063411779459098,-7.771540284275931,2.412620432360389,pass
0.05,0.95,1800,1.049202444438965,-0.0030155268153003747,1.0522179712542654,-7.674515744939454,2.3362620367917835,pass
0.05,0.96,1800,1.038255756173304,-0.0030016112137296914,1.0412573673870336,-7.639100538942064,2.3745869841083276,pass
0.05,0.97,1800,1.02755512103392,-0.002967634318195376,1.0305227553521155,-7.552629339807232,2.313784435758205,pass
0.05,0.98,1800,1.0170663139775127,-0.0029409030546835094,1.020007217032196,-7.484598274169532,2.2865620429196,pass
0.05,0.99,1800,1.0067887403078921,-0.002915373521958393,1.0097041138298506,-7.4196256133841105,2.2613728642178077,pass
0.05,1.0,1800,0.9967183425884778,-0.0028887301030742136,0.999607072691552,-7.3518181123238735,2.2445159240679975,pass
0.05,1.01,1800,0.9868495237951503,-0.002860449166782561,0.9897099729619329,-7.279843129461618,2.2113584669361885,pass
0.05,1.02,1800,0.9771684456690459,-0.0028384883422796353,0.9800069340113255,-7.223952831101672,2.1770123077111223,pass
0.05,1.03,1800,0.9676814654997453,-0.002810838084285885,0.9704923035840312,-7.153582924507577,2.1484597405438257,pass
0.05,1.04,1800,0.958369774581322,-0.0027908722374779694,0.9611606468188,-7.102769844381432,2.1337026651193414,pass
0.05,1.05,1800,0.9492432255762293,-0.002763510320486957,0.9520067358967162,-7.033133765639306,2.110579491404643,pass
0.05,1.06,1800,0.9402830434837095,-0.0027424967913395755,0.943025540275049,-6.97965433395922,2.0872386428080314,pass
