beta,radius,ref_count,phi_full,phi_energy,phi_full_quenched,phi_energy_full_quenched,phi_stripped_proxy,phi_energy_stripped_proxy,phi_full_annealed,phi_energy_full_annealed,phi_stripped_annealed,reference_prior_correction_per_P,theta_ref_norm_sq_mean,area_term,derivative_ref_count,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,claim
0.05,0.21,1800,-1.563432248759206,-0.00339772161369863,-1.563432248759206,-0.00339772161369863,-1.5615224045753366,-0.0014878774298291528,-1.5626160098993624,-0.0025814827538551124,-1.5613252873356038,-0.0019098441838694769,24740.217050054398,-1.5600345271455074,1800,-20.71279611059506,6.438440876532425,4.751895056257415,-0.008138623226167018,4.760033679483582,pass
0.05,0.22,1800,-1.5170110163665225,-0.0034782258713757317,-1.5170110163665225,-0.0034782258713757317,-1.515101172182653,-0.0015683816875062544,-1.5161758207728944,-0.002643030277747605,-1.51488817932994,-0.0019098441838694769,24740.217050054398,-1.5135327904951468,1800,-20.38585007411971,6.366256318851952,4.535658355034281,-0.008010157200047037,4.543668512234328,pass
0.05,0.23,1800,-1.4726568174007801,-0.0035583231650444087,-1.4726568174007801,-0.0035583231650444087,-1.4707469732169107,-0.0016484789811749318,-1.4718027015623711,-0.00270420732663552,-1.4705176412247736,-0.0019098441838694769,24740.217050054398,-1.4690984942357357,1800,-20.067041888898558,6.283144337754721,4.338232818596657,-0.007884888757916918,4.346117707354574,pass
0.05,0.24,1800,-1.4301919892812607,-0.0036363866295785027,-1.4301919892812607,-0.0036363866295785027,-1.4282821450973913,-0.0017265424457090254,-1.4293195268619703,-0.0027639242102881884,-1.4280365190973894,-0.0019098441838694769,24740.217050054398,-1.4265556026516821,1800,-19.72837978980343,6.199982820785006,4.157277650377288,-0.007751819170846141,4.165029469548134,pass
0.05,0.25,1800,-1.3894628449647337,-0.003713196756874623,-1.3894628449647337,-0.003713196756874623,-1.3875530007808643,-0.0018033525730051458,-1.3885721797689772,-0.0028225315611180683,-1.3872912047479329,-0.0019098441838694769,24740.217050054398,-1.385749648207859,1800,-19.39997282527751,6.1287445291798095,3.9908055116600085,-0.007622779106199414,3.998428290766208,pass
0.05,0.26,1800,-1.3503332637821146,-0.0037889178382821903,-1.3503332637821146,-0.0037889178382821903,-1.3484234195982452,-0.0018790736544127122,-1.3494241967158678,-0.0028798507720354067,-1.3481453983398584,-0.0019098441838694769,24740.217050054398,-1.3465443459438324,1800,-19.070774485373757,6.033181797780971,3.8371491591866445,-0.007493428088555504,3.8446425872752,pass
0.05,0.27,1800,-1.3126821084492302,-0.003863261282750516,-1.3126821084492302,-0.003863261282750516,-1.3107722642653608,-0.001953417098881039,-1.311755028892702,-0.002936181726222284,-1.3104777519089044,-0.0019098441838694769,24740.2170500544,-1.3088188471664797,1800,-18.74423684915258,5.95566962758421,3.69488329484207,-0.007365122534048164,3.702248417376118,pass
0.05,0.28,1800,-1.2764014169561377,-0.003935924119994428,-1.2764014169561377,-0.003935924119994428,-1.2744915727722683,-0.002026079936124951,-1.2754563888058077,-0.002990895969664359,-1.2741809178222896,-0.0019098441838694769,24740.2170500544,-1.2724654928361434,1800,-18.41775176016445,5.864061125095564,3.562788421985902,-0.007236837626783674,3.570025259612686,pass
0.05,0.29,1800,-1.241395496386724,-0.004007535024006905,-1.241395496386724,-0.004007535024006905,-1.2394856522028543,-0.0020976908401374272,-1.2404327962749844,-0.0030448349122673764,-1.239158739746834,-0.0019098441838694769,24740.2170500544,-1.237387961362717,1800,-18.118164538019894,5.795777620989576,3.4398018186897557,-0.0071191216259410195,3.446920940315697,pass
0.05,0.3,1800,-1.2075781783969275,-0.004078447864439855,-1.2075781783969275,-0.004078447864439855,-1.205668334213058,-0.0021686036805703777,-1.2065974617336286,-0.003097731201140977,-1.2053248456198113,-0.0019098441838694769,24740.2170500544,-1.2034997305324877,1800,-17.805848358394968,5.720397992551042,3.325027171568411,-0.006996404070096255,3.332023575638507,pass
0.05,0.31,1800,-1.1748705195543077,-0.0041477278279847376,-1.1748705195543077,-0.0041477278279847376,-1.1729606753704382,-0.0022378836441152615,-1.173872282713223,-0.0031494909869000534,-1.1726011662341211,-0.0019098441838694769,24740.217050054398,-1.170722791726323,1800,-17.50246551325146,5.633454205045423,3.217661747500972,-0.006877196665324739,3.2245389441662966,pass
0.05,0.32,1800,-1.143202694887306,-0.00421612654498753,-1.143202694887306,-0.00421612654498753,-1.1412928507034363,-0.0023062823611180528,-1.1421868357574025,-0.003200267415084089,-1.1409169812848632,-0.0019098441838694769,24740.217050054398,-1.1389865683423184,1800,-17.20336023851039,5.54871997311729,3.117012432126322,-0.006759670034778149,3.1237721021611002,pass
0.05,0.33,1800,-1.1125095442650053,-0.004282543564424307,-1.1125095442650053,-0.004282543564424307,-1.1105997000811358,-0.0023726993805548314,-1.111476996079555,-0.003249995378973925,-1.1102081487294477,-0.0019098441838694769,24740.2170500544,-1.108227000700581,1800,-16.9162137665644,5.481655274319143,3.0224654991451256,-0.00664684234442609,3.0291123414895518,pass
