rule,radius,phi_energy_raw,phi_energy_raw_sd,phi_energy_raw_sem,n_units,target_ref_count,sampling_status,qc_diagnostic_pass
real_even_odd,1.6,-0.09727040764129168,0.004801223436980857,0.0005060933872080469,90,90,complete,False
real_even_odd,1.65,-0.0996246816780983,0.0047421252367138384,0.0004998638899260286,90,90,complete,False
real_even_odd,1.7,-0.10042895890862233,0.004261513218623211,0.0004492029349921475,90,90,complete,False
real_even_odd,1.75,-0.10155048053026212,0.0048743244065010535,0.000513798905969726,90,90,complete,False
real_even_odd,1.8,-0.10331738513132106,0.004833922221895802,0.0005095401417764193,90,90,complete,False
real_even_odd,1.85,-0.10342788966067219,0.00449359029024004,0.000473666006292521,90,90,complete,False
real_even_odd,1.9,-0.1056372678992285,0.005107505634692696,0.0005383783655924275,90,90,complete,False
real_even_odd,1.95,-0.10603464402669448,0.004538992599883776,0.000478451829942735,90,90,complete,False
real_even_odd,2.0,-0.1079627139788312,0.0051799279745986795,0.0005460123505118215,90,90,complete,False
real_even_odd,2.05,-0.10978922747398295,0.005275329899121396,0.0005560685963336634,90,90,complete,False
real_even_odd,2.1,-0.11144626011086022,0.004011313949731448,0.0004228296163719182,90,90,complete,False
real_even_odd,2.15,-0.11147329515773466,0.0047727682134750425,0.0005030939432877958,90,90,complete,False
real_even_odd,2.2,-0.11280022639433622,0.005485869817891677,0.0005782614523903612,90,90,complete,False
real_even_odd,2.25,-0.11470956757625791,0.005382038208467251,0.0005673166397602879,90,90,complete,False
real_even_odd,2.3,-0.11624524523362538,0.005558125197550276,0.0005858778381544067,90,90,complete,False
real_even_odd,2.35,-0.11618299067825277,0.005464494517584626,0.0005760082979023484,90,90,complete,False
real_even_odd,2.4,-0.11653697795883736,0.0062342488922550905,0.000657147533330258,90,90,complete,False
real_even_odd,2.45,-0.11871179751195017,0.00494509714762643,0.0005212590079100476,90,90,complete,False
real_even_odd,2.5,-0.12003944338519582,0.005578927152275874,0.0005880705567116262,90,90,complete,False
teacher_nn,0.1,-0.00877639946964499,0.0022270170706722714,0.0002347482110466849,90,90,complete,True
teacher_nn,0.15,-0.017198149224234717,0.003082031932849076,0.00032487469097247347,90,90,complete,True
teacher_nn,0.2,-0.026010011461253053,0.0033553433743675775,0.00035368424649855263,90,90,complete,False
teacher_nn,0.25,-0.03440108694403892,0.003723846373211662,0.0003925278731968759,90,90,complete,False
teacher_nn,0.3,-0.042519115208821665,0.003585079986554831,0.00037790061171330325,90,90,complete,False
teacher_nn,0.35,-0.049137357656822665,0.003759965624628666,0.00039633517659214243,90,90,complete,False
teacher_nn,0.4,-0.05649839912181144,0.0035684969934507826,0.0003761526107589145,90,90,complete,False
teacher_nn,0.45,-0.06136286606522184,0.003772962140851824,0.0003977051296892265,90,90,complete,False
teacher_nn,0.5,-0.06672044650233772,0.004077172187422372,0.0004297716841648539,90,90,complete,False
