rule,radius,d0,delta_phi_energy,delta_phi_full,n_units,qc_pass,diagnostic_status,bootstrap_sd
low_tv_spectral_teacher,0.6,0.01,-0.09685658942993655,3.9958715714647965,30,False,raw_no_claim,0.0014464414384547353
low_tv_spectral_teacher,0.61,0.01,-0.0967098667587696,4.012541070504091,30,False,raw_no_claim,0.0012451999125700582
low_tv_spectral_teacher,0.62,0.01,-0.10038102581295229,4.025124012850361,30,False,raw_no_claim,0.0010313496719733255
low_tv_spectral_teacher,0.63,0.01,-0.09980995729353434,4.0416891059608515,30,False,raw_no_claim,0.0012933383297813728
low_tv_spectral_teacher,0.64,0.01,-0.10189164172622621,4.055349561221539,30,False,raw_no_claim,0.0013786667475153423
low_tv_spectral_teacher,0.65,0.01,-0.10400926263474183,4.068730005969977,30,False,raw_no_claim,0.0009629619593828803
low_tv_spectral_teacher,0.66,0.01,-0.1050512774859799,4.08294943582271,30,False,raw_no_claim,0.0010610582209102362
low_tv_spectral_teacher,0.67,0.01,-0.10488523474357943,4.098147419144271,30,False,raw_no_claim,0.001057168083739899
low_tv_spectral_teacher,0.68,0.01,-0.1074346812302578,4.110407209612974,30,False,raw_no_claim,0.0010738343651706306
low_tv_spectral_teacher,0.69,0.01,-0.10772003629695773,4.124714890525095,30,False,raw_no_claim,0.0011502822329415028
low_tv_spectral_teacher,0.7,0.01,-0.10944560798862195,4.137372375773312,30,False,raw_no_claim,0.001172009651285352
low_tv_spectral_teacher,0.71,0.01,-0.11109608327753571,4.149900935541497,30,False,raw_no_claim,0.0009090671870775109
low_tv_spectral_teacher,0.72,0.01,-0.11062629203079936,4.164351447151456,30,False,raw_no_claim,0.001267514422444437
low_tv_spectral_teacher,0.73,0.01,-0.11351772984960433,4.175247886016059,30,False,raw_no_claim,0.0012149189035966254
low_tv_spectral_teacher,0.74,0.01,-0.11366507342725267,4.188700823135306,30,False,raw_no_claim,0.0009489792549451185
low_tv_spectral_teacher,0.75,0.01,-0.1136450497481892,4.20213856788858,30,False,raw_no_claim,0.0011963044601411134
low_tv_spectral_teacher,0.76,0.01,-0.11720255804946404,4.211821057270311,30,False,raw_no_claim,0.0012942364023012323
low_tv_spectral_teacher,0.77,0.01,-0.11713452896952355,4.224956007206367,30,False,raw_no_claim,0.0010625113162302424
low_tv_spectral_teacher,0.78,0.01,-0.11808014724928849,4.236908699642953,30,False,raw_no_claim,0.0011884988302571517
low_tv_spectral_teacher,0.79,0.01,-0.12027548648518026,4.247447356959944,30,False,raw_no_claim,0.0010034103651274451
low_tv_spectral_teacher,0.8,0.01,-0.11950780326023011,4.2607888564295715,30,False,raw_no_claim,0.0013723514836711027
low_tv_spectral_teacher,0.81,0.01,-0.1228045948437102,4.2699096805730345,30,False,raw_no_claim,0.0014196384401023875
low_tv_spectral_teacher,0.82,0.01,-0.12362198123660319,4.281357542676973,30,False,raw_no_claim,0.0011823926184025395
low_tv_spectral_teacher,0.83,0.01,-0.1222743166381824,4.294821782430506,30,False,raw_no_claim,0.001359872592113813
