pair_id,pair_label,pair_order,pair_rank_complexity_desc,complexity_mean,radius,n_refs,dphi_dr_mean,dphi_dr_sem,positive_curvature_mean,dphi_dr_smooth_mean,dphi_dr_smooth_sem,derivative_source
pair_2_9,2/9,4,34,0.015625,0.04,30,-0.002728171560743563,0.00021579254957471242,0.0,-0.0027281715607435633,0.00021579254957471242,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.05,30,-0.003989912362793054,0.00029030070994132964,0.0,-0.003989912362793053,0.00029030070994132964,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.06,30,-0.005566482924039714,0.0003663886512945864,0.0,-0.005566482924039713,0.0003663886512945864,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.07,30,-0.0071438461745754476,0.00042689906128302846,0.0,-0.007143846174575447,0.00042689906128302846,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.08,30,-0.008820619814705779,0.00047710960912957905,0.0,-0.00882061981470578,0.00047710960912957905,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.09,30,-0.010463537097337383,0.0005122078642745585,0.0,-0.010463537097337385,0.0005122078642745585,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.1,30,-0.012127596752583708,0.0005297073972744728,0.0,-0.01212759675258371,0.0005297073972744728,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.11,30,-0.013461099832535413,0.0005312282927388604,0.0,-0.013461099832535415,0.0005312282927388604,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.12,30,-0.014918786146616984,0.0005778698140531987,0.0,-0.014918786146616984,0.0005778698140531987,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.13,30,-0.016174710588834764,0.0005753504312102401,0.0,-0.016174710588834764,0.0005753504312102401,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.14,30,-0.01742063708445886,0.0005835759050411194,0.0,-0.01742063708445886,0.0005835759050411194,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.15,30,-0.01851460547867616,0.0006060114627902207,0.0,-0.01851460547867616,0.0006060114627902207,sampling_time_direct_radial_score_derivative
