metric,run,beta,radius,dataset_count,mean,sem,ci95_half_width,ci95_low,ci95_high,source
d2phi_energy_dr2,30 dataset,0.35,0.08,30,-0.004790681047041231,0.0029603336323969285,0.006054562095580575,-0.010845243142621806,0.001263881048539344,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.09,30,-0.00437754889918937,0.0031460168684552675,0.006434326954014214,-0.010811875853203583,0.002056778054824844,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.1,30,-0.003979511774520341,0.0033187698721994312,0.006787646518039239,-0.01076715829255958,0.002808134743518898,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.11,30,-0.0036715586779486552,0.0034682313923013793,0.007093329649309956,-0.010764888327258611,0.003421770971361301,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.12,30,-0.00344940738499718,0.0036153034174511186,0.00739412571467469,-0.01084353309967187,0.00394471832967751,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.13,30,-0.003198180851091188,0.0037398292465907882,0.007648809631642294,-0.010846990482733482,0.004450628780551106,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.14,30,-0.0029870228821698187,0.0038598335559241206,0.007894246002274487,-0.010881268884444305,0.004907223120104668,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.15,30,-0.0028664195416241603,0.003969922431982498,0.008119403034858155,-0.010985822576482316,0.005252983493233995,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.16,30,-0.0027209176107295704,0.004068778837385409,0.008321587085502874,-0.011042504696232445,0.005600669474773303,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.17,30,-0.0026378605941044775,0.0041819850137731745,0.008553119713123636,-0.011190980307228114,0.005915259119019158,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.18,30,-0.0025719502183430866,0.00426872264959935,0.008730518097003842,-0.011302468315346929,0.0061585678786607555,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.19,30,-0.0024609392363890196,0.004373412443135936,0.00894463276597362,-0.01140557200236264,0.006483693529584601,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.2,30,-0.0023895285924260476,0.00446584492082493,0.009133678409238922,-0.011523207001664969,0.006744149816812874,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.21,30,-0.002321927408366918,0.0045565080536017315,0.009319105335842648,-0.011641032744209566,0.00699717792747573,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.22,30,-0.002317659074510079,0.004658471853580156,0.009527644721983012,-0.01184530379649309,0.007209985647472933,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.23,30,-0.0022418615700148282,0.004733597112517989,0.009681293128435563,-0.011923154698450391,0.007439431558420735,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.24,30,-0.002140609664300347,0.004830390789589706,0.009879258425953658,-0.012019868090254005,0.007738648761653311,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.25,30,-0.0021419255224303106,0.0048919607044881075,0.010005183040967458,-0.012147108563397768,0.007863257518537147,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.26,30,-0.002050305637458142,0.004969907697221555,0.010164602541021006,-0.012214908178479148,0.008114296903562863,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.27,30,-0.0020481124962280343,0.005049207870549505,0.010326789606137591,-0.012374902102365625,0.008278677109909557,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.28,30,-0.002002286919682487,0.005101252042048324,0.010433231888387214,-0.012435518808069701,0.008430944968704727,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.29,30,-0.0018692083890524827,0.005190035560420748,0.010614814571895328,-0.012484022960947812,0.008745606182842845,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.35,0.3,30,-0.0018576390082158363,0.010425559495607788,0.02132266331623512,-0.023180302324450956,0.019465024308019285,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.01,30,-0.005895714150868199,0.0010962608651728144,0.0022421052169614825,-0.008137819367829681,-0.0036536089339067163,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.02,30,-0.006282333981644575,0.0008760042596234095,0.0017916298784163092,-0.008073963860060884,-0.004490704103228266,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.03,30,-0.006612354732382278,0.0012744182265057799,0.00260647793332381,-0.009218832665706087,-0.004005876799058468,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.04,30,-0.0064205193175658655,0.0016683223412065924,0.0034121023048679523,-0.009832621622433818,-0.0030084170126979132,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.05,30,-0.006053490610138506,0.002045357195469705,0.004183225164924053,-0.01023671577506256,-0.0018702654452144524,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.06,30,-0.005595440009339583,0.0023693622426328802,0.004845889891582784,-0.010441329900922367,-0.000749550117756799,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.07,30,-0.005119831391545902,0.002659031947032229,0.00543833095744815,-0.010558162348994052,0.00031849956590224854,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.08,30,-0.004703377902735817,0.002935110143439367,0.0060029742682865634,-0.01070635217102238,0.001299596365550746,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.09,30,-0.004291869952512515,0.0031627156081265218,0.00646847971137612,-0.010760349663888636,0.002176609758863605,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.1,30,-0.003968304394884645,0.0033939151461689528,0.006941335859827888,-0.010909640254712532,0.002973031464943243,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.11,30,-0.0037353607503795667,0.0035977621082656504,0.007358249709166755,-0.011093610459546321,0.003622888958787188,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.12,30,-0.003460880540515878,0.0037886145312279974,0.0077485867418821954,-0.011209467282398074,0.004287706201366317,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.13,30,-0.003242229909048108,0.003978099676231096,0.008136127377186346,-0.011378357286234455,0.004893897468138238,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.14,30,-0.0030300842426317174,0.0041491393868522755,0.008485942863330582,-0.0115160271059623,0.005455858620698865,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.15,30,-0.0028794430218338518,0.004307172875383915,0.00880915763852513,-0.011688600660358981,0.005929714616691279,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.16,30,-0.0027601931276707075,0.004463756186421267,0.009129406467722007,-0.011889599595392715,0.006369213340051299,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.17,30,-0.0027034235832927474,0.004610446321124017,0.00942942147942451,-0.012132845062717258,0.0067259978961317635,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.18,30,-0.002588905613838396,0.00475141097906738,0.009717726576343374,-0.01230663219018177,0.007128820962504978,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.19,30,-0.002392545281045171,0.004887294223694334,0.00999563901612359,-0.01238818429716876,0.007603093735078418,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.2,30,-0.002366696445405243,0.005007705719912793,0.01024190817744313,-0.012608604622848373,0.007875211732037889,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.21,30,-0.002387241835659854,0.005128590468728864,0.010489145249003524,-0.012876387084663378,0.00810190341334367,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.22,30,-0.0022201684146032135,0.005224668573448411,0.010685647036735874,-0.012905815451339089,0.00846547862213266,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.23,30,-0.0020171800388788983,0.005339206739112334,0.010919903888307235,-0.012937083927186134,0.008902723849428336,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.24,30,-0.0020199811565523333,0.005425315420377552,0.011096015915675815,-0.013115997072228148,0.009076034759123483,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.25,30,-0.0019982775839563352,0.005510993864609402,0.011271248009510609,-0.013269525593466943,0.009272970425554274,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.26,30,-0.0018596404726737956,0.005580573742148939,0.011413554837550433,-0.013273195310224228,0.009553914364876638,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.27,30,-0.0017705361398179346,0.005640812715061046,0.011536757370561904,-0.013307293510379839,0.00976622123074397,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.28,30,-0.001733743784981327,0.0056910809415304155,0.011639567437394497,-0.013373311222375825,0.00990582365241317,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.29,30,-0.0016699802170685063,0.005739158057676796,0.011737896180445332,-0.013407876397513839,0.010067915963376825,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.37,0.3,30,-0.0016227054359023512,0.01152790810296284,0.023577219363961375,-0.025199924799863726,0.021954513928059024,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.01,30,-0.005104801308739409,0.0012546882476925883,0.0025661255958164208,-0.007670926904555829,-0.0025386757129229882,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.02,30,-0.0058272216825432,0.001005723751120094,0.0020569360275877096,-0.00788415771013091,-0.003770285654955491,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.03,30,-0.006698338707145264,0.0014508621499966525,0.0029673462758215375,-0.009665684982966802,-0.0037309924313237266,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.04,30,-0.0067277074494957135,0.0018855169468374711,0.003856315150415548,-0.010584022599911262,-0.0028713922990801655,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.05,30,-0.006370050591003979,0.002270479443122174,0.0046436518589264226,-0.011013702449930402,-0.0017263987320775562,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.06,30,-0.00586092317495763,0.002609984465306089,0.005338017593949886,-0.011198940768907515,-0.0005229055810077434,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.07,30,-0.005392276006605189,0.0029028245021684653,0.005936942717744052,-0.011329218724349242,0.0005446667111388631,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.08,30,-0.005039405638853945,0.0031803786146358017,0.006504604615858082,-0.011544010254712026,0.0014651989770041373,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.09,30,-0.004646563787205026,0.0034206217074394074,0.006995956910577654,-0.01164252069778268,0.002349393123372628,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.1,30,-0.004235689960711461,0.003651650596750173,0.007468464043185028,-0.011704154003896489,0.003232774082473567,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.11,30,-0.0039761920932554606,0.0038666312534180506,0.007908148854687325,-0.011884340947942785,0.003931956761431864,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.12,30,-0.00377397180314725,0.004068507193978899,0.008321031512355791,-0.01209500331550304,0.004547059709208541,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.13,30,-0.0034905646624466403,0.004254799950561107,0.008702042980232336,-0.012192607642678977,0.005211478317785696,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.14,30,-0.003312521394026613,0.004431957439477268,0.009064370727889464,-0.012376892121916078,0.005751849333862851,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.15,30,-0.0031966164266827722,0.004599616400979174,0.009407271805722348,-0.01260388823240512,0.0062106553790395765,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.16,30,-0.0029483104916531453,0.004739598155841602,0.009693566640124739,-0.012641877131777883,0.006745256148471593,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.17,30,-0.002793877844396184,0.004880211160620072,0.009981152525567012,-0.012775030369963195,0.007187274681170828,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.18,30,-0.0027045778881443633,0.0049989342314082615,0.010223968469148038,-0.012928546357292401,0.007519390581003675,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.19,30,-0.002571955666936797,0.005103531395894226,0.010437893690437761,-0.013009849357374557,0.007865938023500964,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.2,30,-0.0024651196098806577,0.005214384699770178,0.010664614153453204,-0.013129733763333862,0.008199494543572546,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.21,30,-0.0024471188797598096,0.005313864342823345,0.010868072868214321,-0.013315191747974131,0.008420953988454511,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.22,30,-0.0023620958410463027,0.00539785263920419,0.011039848221564652,-0.013401944062610954,0.00867775238051835,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.23,30,-0.0021891931016151727,0.005482075887756295,0.011212104106060126,-0.0134012972076753,0.009022911004444953,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.24,30,-0.0021239702196486072,0.00554062211884349,0.01133184459331481,-0.013455814812963417,0.009207874373666202,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.25,30,-0.0020079211326655207,0.005591916122870626,0.011436752610814782,-0.013444673743480302,0.009428831478149262,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.26,30,-0.001934291397760294,0.0056311908410032275,0.011517078428525986,-0.01345136982628628,0.009582787030765691,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.27,30,-0.001960814842038052,0.005672686193507631,0.011601945953478736,-0.013562760795516788,0.009641131111440684,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.28,30,-0.0018591901382221596,0.005685279444966495,0.011627702044653236,-0.013486892182875396,0.009768511906431077,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.29,30,-0.0017225281345312476,0.005712047179742064,0.011682448209268977,-0.013404976343800225,0.009959920074737729,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,30 dataset,0.39,0.3,30,-0.0016828316811309575,0.01142741317204073,0.0233716841523554,-0.025054515833486356,0.021688852471224443,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.01,60,-0.007542062187203701,0.0011345375038870685,0.002270204301545824,-0.009812266488749525,-0.0052718578856578765,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.02,60,-0.007674722295297513,0.0008158666629082592,0.001632545421615725,-0.009307267716913238,-0.006042176873681788,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.03,60,-0.007559895219025493,0.0011209196379892844,0.002242955014824932,-0.009802850233850425,-0.00531694020420056,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.04,60,-0.006901061069560252,0.0013823798653841747,0.002766135721396015,-0.009667196790956267,-0.004134925348164236,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.05,60,-0.00615735568052604,0.0015950362314494583,0.003191660127013694,-0.009349015807539733,-0.0029656955535123457,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.06,60,-0.005419973828748021,0.001755399546090498,0.0035125463784253293,-0.00893252020717335,-0.001907427450322692,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.07,60,-0.00468789141523747,0.0018887527281965138,0.0037793854794728296,-0.0084672768947103,-0.0009085059357646402,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.08,60,-0.004084052754668045,0.001988426533769904,0.0039788323037416515,-0.008062885058409696,-0.00010522045092639393,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.09,60,-0.003533054304157115,0.002067876650751094,0.004137811620609585,-0.0076708659247667005,0.0006047573164524702,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.1,60,-0.0030834811743769563,0.0021357094982022416,0.0042735448348418985,-0.007357026009218855,0.0011900636604649422,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.11,60,-0.00277263954231884,0.002185143706907293,0.004372462457980157,-0.007145102000298997,0.001599822915661317,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.12,60,-0.002440829396216815,0.002229545160729846,0.004461309561859485,-0.0069021389580763,0.0020204801656426704,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.13,60,-0.0021391075490644314,0.0022656319439825524,0.004533519048358224,-0.006672626597422656,0.002394411499293793,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.14,60,-0.001964400456460714,0.0022925355293206577,0.0045873529982737755,-0.00655175345473449,0.0026229525418130614,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.15,60,-0.0018199455401521453,0.0023121580188156755,0.004626617509059892,-0.006446563049212037,0.0028066719689077467,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.16,60,-0.0016954979315356997,0.00232860483859981,0.004659527519432196,-0.006355025450967896,0.002964029587896496,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.17,60,-0.0015778069418325626,0.0023429427630108283,0.004688217639910022,-0.006266024581742585,0.0031104106980774596,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.18,60,-0.0014971003369287131,0.00235183638345989,0.0047060137333230665,-0.006203114070251779,0.0032089133963943534,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.19,60,-0.001467734105854841,0.002363723388278916,0.0047297995750252494,-0.00619753368088009,0.0032620654691704084,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.2,60,-0.0014055661101897096,0.002371836188569864,0.004746033250910791,-0.0061515993611005,0.0033404671407210812,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.21,60,-0.0013843038368595996,0.002377571633766156,0.004757509850239849,-0.006141813687099449,0.0033732060133802493,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.22,60,-0.0013322101537774453,0.002384202709944473,0.004770778603024413,-0.006102988756801858,0.003438568449246968,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.23,60,-0.0013317272298679808,0.0023915744301671793,0.004785529381118607,-0.006117256610986588,0.0034538021512506263,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.24,60,-0.0013210398213498143,0.0023913326623547504,0.004785045604843367,-0.006106085426193181,0.003464005783493553,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.25,60,-0.0012615698461251011,0.002396929455776438,0.004796244762612279,-0.00605781460873738,0.0035346749164871776,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.26,60,-0.0012848354696098636,0.0023964701658732443,0.004795325725638786,-0.0060801611952486494,0.003510490256028922,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.27,60,-0.0012539861753688413,0.002396796469662247,0.004795978658012433,-0.006049964833381274,0.0035419924826435916,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.28,60,-0.0012195788573776832,0.0023989589924868953,0.004800305856189564,-0.0060198847135672475,0.0035807269988118806,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.29,60,-0.0012940983482026874,0.0024015423031329627,0.0048054750488525115,-0.006099573397055199,0.003511376700649824,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.29,0.3,60,-0.0013755943441955032,0.004803464576670882,0.009611710416729152,-0.010987304760924655,0.00823611607253365,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.01,60,-0.006622989064068187,0.0009666717912389779,0.0019343057863975012,-0.008557294850465687,-0.004688683277670686,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.02,60,-0.006828874761690287,0.0006949468511113661,0.0013905854370908387,-0.008219460198781125,-0.005438289324599448,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.03,60,-0.006891524452661532,0.0009697901831174973,0.0019405456741334866,-0.008832070126795018,-0.004950978778528046,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.04,60,-0.006459383629317877,0.0012390708129557716,0.002479374969848571,-0.008938758599166449,-0.003980008659469306,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.05,60,-0.005866695526496385,0.0014795760840752346,0.0029606249057644823,-0.008827320432260867,-0.0029060706207319023,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.06,60,-0.00524366833604039,0.0016938029391487517,0.0033892918526289752,-0.008632960188669365,-0.0018543764834114147,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.07,60,-0.00466100319315053,0.0018794542177782722,0.003760779203102823,-0.008421782396253352,-0.0009002239900477069,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.08,60,-0.004118980732749463,0.0020381851561192053,0.004078399077082644,-0.008197379809832107,-4.058165566681905e-05,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.09,60,-0.0036429005721068724,0.0021812991893148167,0.004364769596046633,-0.008007670168153506,0.0007218690239397607,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.1,60,-0.0032622367495703406,0.0023027476912786354,0.004607787487151978,-0.007870024236722319,0.0013455507375816373,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.11,60,-0.0029357127579315544,0.002412665840556116,0.004827733195824233,-0.007763445953755788,0.001892020437892679,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.12,60,-0.002667371722985033,0.00251199823055252,0.005026496849101498,-0.007693868572086531,0.0023591251261164655,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.13,60,-0.0024456561083424826,0.0026031654548905477,0.005208922043635028,-0.007654578151977511,0.0027632659352925457,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.14,60,-0.0022772426159674785,0.0026861219627220215,0.00537491763238815,-0.007652160248355629,0.003097675016420672,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.15,60,-0.002146241617151152,0.002760784707132293,0.005524317438868489,-0.007670559056019641,0.0033780758217173373,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.16,60,-0.0020038712970372663,0.0028250316369133107,0.005652875248416667,-0.007656746545453934,0.003649003951379401,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.17,60,-0.0019459945513841267,0.002887271969154433,0.005777417865561831,-0.007723412416945958,0.0038314233141777047,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.18,60,-0.0018886062480041354,0.002938482111183705,0.005879889123073649,-0.007768495371077784,0.003991282875069513,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.19,60,-0.0017660519842254748,0.00299182471065963,0.005986627418080187,-0.007752679402305662,0.004220575433854712,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.2,60,-0.001710652099438704,0.0030351974008885453,0.006073415970763501,-0.007784068070202205,0.0043627638713247974,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.21,60,-0.0017164984988260032,0.00308010940432056,0.006163284682051647,-0.00787978318087765,0.004446786183225643,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.22,60,-0.0017130858735771787,0.0031120819594956965,0.006227261617182767,-0.007940347490759945,0.004514175743605588,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.23,60,-0.0016572792236703782,0.0031523932578949245,0.0063079243389643595,-0.007965203562634738,0.004650645115293981,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.24,60,-0.0016154448949802088,0.0031724690072448313,0.006348095820625181,-0.00796354071560539,0.004732650925644973,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.25,60,-0.0015650038066488995,0.0032051233539443264,0.006413437017445363,-0.007978440824094263,0.004848433210796464,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.26,60,-0.0015397965352258352,0.003223420730853388,0.0064500499840715346,-0.007989846519297369,0.004910253448845699,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.27,60,-0.0015321858905416122,0.003243340436469866,0.0064899092229429856,-0.008022095113484598,0.004957723332401374,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.28,60,-0.0015238075452060798,0.0032647918586802788,0.006532833419639442,-0.008056640964845522,0.005009025874433363,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.29,60,-0.0014968415378968415,0.0032744478986025945,0.006552155110894632,-0.008048996648791473,0.00505531357299779,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.31,0.3,60,-0.0014561224225553217,0.006569091565844738,0.01314472186149394,-0.014600844284049262,0.011688599438938619,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.33,0.01,60,-0.005063130697474923,0.0009281017122778063,0.0018571272366636974,-0.006920257934138621,-0.003206003460811226,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.33,0.02,60,-0.005306731524633965,0.0006399294868987106,0.0012804959455867163,-0.006587227470220681,-0.004026235579047249,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.33,0.03,60,-0.005622203882669454,0.0008628105696957687,0.0017264799621269382,-0.0073486838447963925,-0.0038957239205425157,finite_difference_of_dphi_energy_dr
d2phi_energy_dr2,60 dataset,0.33,0.04,60,-0.005591673625120083,0.0010552584101678796,0.0021115672014347,-0.007703240826554783,-0.0034801064236853834,finite_difference_of_dphi_energy_dr
