cell_id,series,dataset_id,seed,beta_ising,rewire_p,dataset_raw_path,dataset_meta_path
cell_beta_0p23_p_0p00,beta,19,1919234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_019_seed_1919234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_019_seed_1919234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,20,2019234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_020_seed_2019234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_020_seed_2019234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,21,2119234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_021_seed_2119234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_021_seed_2119234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,22,2219234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_022_seed_2219234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_022_seed_2219234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,23,2319234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_023_seed_2319234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_023_seed_2319234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,24,2419234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_024_seed_2419234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_024_seed_2419234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,25,2519234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_025_seed_2519234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_025_seed_2519234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,26,2619234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_026_seed_2619234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_026_seed_2619234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,27,2719234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_027_seed_2719234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_027_seed_2719234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,28,2819234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_028_seed_2819234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_028_seed_2819234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,29,2919234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_029_seed_2919234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_029_seed_2919234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,30,3019234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_030_seed_3019234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_030_seed_3019234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,31,3119234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_031_seed_3119234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_031_seed_3119234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,32,3219234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_032_seed_3219234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_032_seed_3219234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,33,3319234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_033_seed_3319234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_033_seed_3319234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,34,3419234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_034_seed_3419234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_034_seed_3419234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,35,3519234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_035_seed_3519234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_035_seed_3519234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,36,3619234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_036_seed_3619234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_036_seed_3619234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,37,3719234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_037_seed_3719234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_037_seed_3719234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,38,3819234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_038_seed_3819234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_038_seed_3819234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,39,3919234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_039_seed_3919234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_039_seed_3919234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,40,4019234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_040_seed_4019234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_040_seed_4019234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,41,4119234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_041_seed_4119234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_041_seed_4119234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,42,4219234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_042_seed_4219234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_042_seed_4219234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,43,4319234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_043_seed_4319234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_043_seed_4319234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,44,4419234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_044_seed_4419234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_044_seed_4419234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,45,4519234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_045_seed_4519234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_045_seed_4519234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,46,4619234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_046_seed_4619234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_046_seed_4619234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,47,4719234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_047_seed_4719234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_047_seed_4719234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,48,4819234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_048_seed_4819234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_048_seed_4819234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,49,4919234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_049_seed_4919234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_049_seed_4919234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,50,5019234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_050_seed_5019234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_050_seed_5019234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,51,5119234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_051_seed_5119234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_051_seed_5119234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,52,5219234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_052_seed_5219234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_052_seed_5219234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,53,5319234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_053_seed_5319234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_053_seed_5319234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,54,5419234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_054_seed_5419234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_054_seed_5419234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,55,5519234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_055_seed_5519234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_055_seed_5519234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,56,5619234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_056_seed_5619234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_056_seed_5619234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,57,5719234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_057_seed_5719234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_057_seed_5719234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,58,5819234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_058_seed_5819234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_058_seed_5819234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,59,5919234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_059_seed_5919234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_059_seed_5919234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,0,21234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_000_seed_021234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_000_seed_021234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,1,121234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_001_seed_121234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_001_seed_121234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,2,221234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_002_seed_221234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_002_seed_221234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,3,321234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_003_seed_321234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_003_seed_321234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,4,421234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_004_seed_421234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_004_seed_421234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,5,521234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_005_seed_521234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_005_seed_521234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,6,621234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_006_seed_621234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_006_seed_621234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,7,721234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_007_seed_721234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_007_seed_721234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,8,821234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_008_seed_821234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_008_seed_821234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,9,921234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_009_seed_921234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_009_seed_921234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,10,1021234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_010_seed_1021234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_010_seed_1021234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,11,1121234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_011_seed_1121234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_011_seed_1121234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,12,1221234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_012_seed_1221234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_012_seed_1221234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,13,1321234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_013_seed_1321234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_013_seed_1321234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,14,1421234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_014_seed_1421234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_014_seed_1421234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,15,1521234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_015_seed_1521234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_015_seed_1521234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,16,1621234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_016_seed_1621234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_016_seed_1621234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,17,1721234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_017_seed_1721234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_017_seed_1721234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,18,1821234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_018_seed_1821234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_018_seed_1821234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,19,1921234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_019_seed_1921234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_019_seed_1921234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,20,2021234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_020_seed_2021234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_020_seed_2021234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,21,2121234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_021_seed_2121234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_021_seed_2121234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,22,2221234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_022_seed_2221234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_022_seed_2221234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,23,2321234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_023_seed_2321234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_023_seed_2321234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,24,2421234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_024_seed_2421234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_024_seed_2421234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,25,2521234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_025_seed_2521234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_025_seed_2521234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,26,2621234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_026_seed_2621234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_026_seed_2621234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,27,2721234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_027_seed_2721234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_027_seed_2721234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,28,2821234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_028_seed_2821234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_028_seed_2821234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,29,2921234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_029_seed_2921234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_029_seed_2921234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,30,3021234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_030_seed_3021234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_030_seed_3021234/dataset_meta.json
