rule,radius,d0,phi_energy_raw,delta_phi_energy,delta_phi_full,d_phi_energy_direct_dd,d_phi_energy_direct_dd_sem,n_units,target_ref_count,sampling_status,qc_diagnostic_pass,d_phi_energy_raw_dd,d2_phi_energy_raw_dd2,d_delta_phi_energy_dd,d2_delta_phi_energy_dd2,d_delta_phi_full_dd,d2_delta_phi_full_dd2
very_low_tv_spectral_teacher,0.22,0.1,-0.014530610118920283,-0.010048391621887335,0.778088587856416,-0.0846129901277727,0.000887946121802812,30,30,complete,True,-0.08938736062604213,0.21857788739068074,-0.0893873606260423,0.21857788739067185,4.457353281106748,-20.519998833606564
very_low_tv_spectral_teacher,0.23,0.1,-0.015262088071490583,-0.010779869574457635,0.8217908099949676,-0.08221071612661209,0.0009414171792107404,30,30,complete,True,-0.07645523124114362,-0.0450260735574286,-0.07645523124114362,-0.045026073557402846,4.272345812937836,-19.012738787923325
very_low_tv_spectral_teacher,0.24,0.1,-0.016059714743743153,-0.011577496246710206,0.8635355041151727,-0.08031326944462748,0.0010985584844907343,30,30,complete,True,-0.09028788209719063,-0.2670825052733665,-0.0902878820971903,-0.2670825052733612,4.077098505348282,-17.681676692178883
very_low_tv_spectral_teacher,0.25,0.1,-0.017067845713434393,-0.01258562721640144,0.9033327801019332,-0.08024604904201595,0.0009666177358018454,30,30,complete,True,-0.0817968813466109,1.1120079906678617,-0.08179688134661078,1.112007990667839,3.918712279094258,-14.932889200708019
very_low_tv_spectral_teacher,0.26,0.1,-0.01769565237067537,-0.013213433873642422,0.9419097496970579,-0.08010356112129258,0.0010611680976414795,30,30,complete,True,-0.06804772228383338,0.41354544906725943,-0.06804772228383349,0.41354544906724877,3.778440721334121,-14.417264565910045
very_low_tv_spectral_teacher,0.27,0.1,-0.01842880015911106,-0.01394658166207811,0.9789015945286157,-0.07808313211564077,0.0011449603900237557,30,30,complete,False,-0.0735259723652657,-0.8891492718421263,-0.07352597236526581,-0.8891492718421206,3.630366987776057,-14.638752887038436
very_low_tv_spectral_teacher,0.28,0.1,-0.019166171817980686,-0.01468395332094774,1.014517089452579,-0.07546122223703061,0.0010594290873332049,30,30,complete,True,-0.08583070772067591,-0.6157929675780425,-0.08583070772067591,-0.6157929675780198,3.485665663593352,-13.398348473729612
very_low_tv_spectral_teacher,0.29,0.1,-0.02014541431352457,-0.015663195816491622,1.0486149078004825,-0.07564430200390733,0.0011063484622876364,30,30,complete,True,-0.08584183171682658,0.540602845842495,-0.08584183171682624,0.5406028458424839,3.3624000183014644,-11.37352772033256
very_low_tv_spectral_teacher,0.3,0.1,-0.020883008452317216,-0.016400789955284264,1.0817650898186082,-0.07353029631453206,0.0007153422245431468,30,30,complete,True,-0.07501865080382597,1.0582493713968897,-0.07501865080382619,1.0582493713968515,3.258195109186701,-10.073101562648986
very_low_tv_spectral_teacher,0.31,0.1,-0.021645787329601093,-0.017163568832568147,1.1137788099842165,-0.07225979860037653,0.0011543596090527416,30,30,complete,True,-0.06467684428888876,0.27267235422026026,-0.0646768442888892,0.2726723542202767,3.1609379870484844,-10.15063432258961
very_low_tv_spectral_teacher,0.32,0.1,-0.022176545338094995,-0.01769432684106205,1.1449838495595779,-0.07146298660572757,0.0008803209566714769,30,30,complete,True,-0.06956520371942077,-0.3254070072516764,-0.06956520371942065,-0.32540700725164884,3.0551824227349087,-10.106179386361788
very_low_tv_spectral_teacher,0.33,0.1,-0.023037091403989508,-0.018554872906956562,1.1748824584389148,-0.07122274353334491,0.0008149403378768185,30,30,complete,False,-0.0711849844339223,0.3497552857917081,-0.07118498443392218,0.34975528579171966,2.9588143993212483,-8.846148937761797
very_low_tv_spectral_teacher,0.34,0.1,-0.02360024502677344,-0.019118026529740494,1.204160137546003,-0.06910323136461129,0.0010940325265613514,30,30,complete,True,-0.0625700980035866,-0.39569632155873347,-0.06257009800358626,-0.39569632155872236,2.8782594439796725,-9.057695125049037
very_low_tv_spectral_teacher,0.35,0.1,-0.024288493364061234,-0.019806274867028285,1.232447647318508,-0.0676605162247503,0.0010494772855125835,30,30,complete,False,-0.0790989108650968,-1.4079954943481505,-0.07909891086509646,-1.4079954943481607,2.7776604968202676,-9.581295185105205
very_low_tv_spectral_teacher,0.36,0.1,-0.025182223244075375,-0.020700004747042425,1.2597133474824083,-0.06802543464090159,0.0009775792965257982,30,30,complete,False,-0.09073000789054952,0.675747501722034,-0.09073000789054941,0.6757475017220176,2.686633540277569,-7.049093743092499
very_low_tv_spectral_teacher,0.37,0.1,-0.026103093521872223,-0.021620875024839274,1.2861803181240594,-0.06611000843970015,0.001038411400519022,30,30,complete,True,-0.0655839608306561,2.2434085723968744,-0.0655839608306561,2.243408572396858,2.636678621958417,-5.0689131125857045
very_low_tv_spectral_teacher,0.38,0.1,-0.026493902460688497,-0.02201168396365555,1.3124469199215767,-0.0652592619477761,0.0009828564807967538,30,30,complete,True,-0.04586183644261199,-0.017321316648000185,-0.045861836442612214,-0.017321316648000185,2.585255278025855,-6.949320637557932
very_low_tv_spectral_teacher,0.39,0.1,-0.027020330250724464,-0.022538111753691522,1.3378854236845765,-0.06247996982424752,0.000862762225009994,30,30,complete,False,-0.0659303871636161,-0.6780672746728436,-0.0659303871636161,-0.6780672746728102,2.4976922092072584,-7.258674507983173
very_low_tv_spectral_teacher,0.4,0.1,-0.02781251020396082,-0.02333029170692787,1.3624007641057219,-0.06200024568904225,0.001074959994854798,30,30,complete,True,-0.05942318193606888,-0.2988720179303024,-0.05942318193606844,-0.2988720179302913,2.440081787866191,-6.554154765362341
very_low_tv_spectral_teacher,0.41,0.1,-0.02820879388944584,-0.023726575392412887,1.3866870594419003,-0.06351402034390945,0.0008247068260944807,30,30,complete,False,-0.07190782752222202,-0.20530292410065387,-0.0719078275222218,-0.20530292410068718,2.3666091139000116,-6.158811762074421
very_low_tv_spectral_teacher,0.42,0.1,-0.029250666754405262,-0.024768448257372313,1.4097329463837223,-0.06081556048167895,0.0009697977469165216,30,30,complete,True,-0.06352924041808183,1.3063606144373172,-0.06352924041808206,1.3063606144373061,2.3169055526247035,-4.366704597840965
very_low_tv_spectral_teacher,0.43,0.1,-0.02947937869780748,-0.024997160200774526,1.4330251704943946,-0.0601298123002811,0.000980680754896888,30,30,complete,True,-0.04578061523347565,-0.079461724477492,-0.04578061523347565,-0.0794617244774809,2.2792750219431923,-5.491449010887806
very_low_tv_spectral_teacher,0.44,0.1,-0.030166279059074777,-0.025684060562041824,1.4553184468225862,-0.060610190587299086,0.0006900318268775751,30,30,complete,False,-0.06511847490763167,0.3102414260396147,-0.06511847490763167,0.3102414260396036,2.2070765724069474,-4.858290204988691
very_low_tv_spectral_teacher,0.45,0.1,-0.03078174819596011,-0.02629952969892716,1.4771667019425334,-0.0592428830097228,0.00092777443764117,30,30,complete,True,-0.03957578671268336,0.9318804336192579,-0.03957578671268358,0.9318804336192468,2.1821092178434185,-4.00926631268986
very_low_tv_spectral_teacher,0.46,0.1,-0.030957794793328445,-0.0264755762962955,1.4989606311794546,-0.057620178684286,0.0011153719715131904,30,30,complete,False,-0.0464808662352465,-2.090172851989382,-0.04648086623524672,-2.090172851989381,2.12689124615315,-6.818621098651093
very_low_tv_spectral_teacher,0.47,0.1,-0.03171136552066503,-0.027229147023632088,1.5197045268655964,-0.057352853475382326,0.001208401914460149,30,30,complete,False,-0.08137924375247074,-0.6999891144677197,-0.08137924375247096,-0.6999891144676753,2.045736795870397,-5.229186825113203
very_low_tv_spectral_teacher,0.48,0.1,-0.032585379668377865,-0.02810316117134492,1.5398753670968628,-0.05671024834520566,0.0007578246359192484,30,30,complete,False,-0.060480648524600555,1.4670313667104904,-0.06048064852459989,1.467031366710513,2.0223075096508865,-2.875253223303531
very_low_tv_spectral_teacher,0.49,0.1,-0.03292097849115704,-0.02843875999412409,1.5601506770586142,-0.05675841166210418,0.0009669128603372065,30,30,complete,False,-0.05203861641826091,-0.29712018240679594,-0.052038616418260686,-0.29712018240685145,1.9882317314043263,-4.463830864749241
very_low_tv_spectral_teacher,0.5,0.1,-0.033626151996743084,-0.02914393349971013,1.5796400017249492,-0.055429308625847426,0.0010213796234305064,30,30,complete,False,-0.06642305217273647,-1.6400034078722574,-0.06642305217273692,-1.64000340787228,1.9330308923559016,-5.641580168087756
very_low_tv_spectral_teacher,0.51,0.1,-0.03424943953461177,-0.02976722103757883,1.5988112949057325,-0.05520658277323708,0.0012946142689687255,30,30,complete,False,-0.08483868457570609,0.35107331406392106,-0.08483868457570631,0.35107331406395437,1.8754001280425712,-3.4949977071889293
very_low_tv_spectral_teacher,0.52,0.1,-0.035322925688257206,-0.03084070719122426,1.6171480042858009,-0.053859107178593255,0.0010830972961826172,30,30,complete,True,-0.05940158589145805,3.4576959336655246,-0.05940158589145783,3.457695933665547,1.863130938212123,-0.24176314726460646
very_low_tv_spectral_teacher,0.53,0.1,-0.035437471252440934,-0.030955252755407985,1.636073913669975,-0.053301195421400376,0.0010485322871690416,30,30,complete,False,-0.015684765902395537,2.175236781917998,-0.015684765902395315,2.1752367819179756,1.870564865097279,-1.385838495123437
very_low_tv_spectral_teacher,0.54,0.1,-0.035636621006305116,-0.031154402509272167,1.6545593015877464,-0.05048638672954988,0.0010120550941295325,30,30,complete,False,-0.01589685025309806,-1.9941369502330815,-0.015896850253098282,-1.9941369502330815,1.8354141683096543,-5.42445204313394
very_low_tv_spectral_teacher,0.55,0.1,-0.035755408257502896,-0.03127318976046995,1.672782197036168,-0.052810354576226924,0.0011274586729261634,30,30,complete,False,-0.0555675049070572,-3.989578173283733,-0.055567504907056975,-3.9895781732837223,1.7620758242346,-7.296206711016126
very_low_tv_spectral_teacher,0.56,0.1,-0.03674797110444626,-0.03226575260741331,1.6898008180724384,-0.05146355350207374,0.0011462894713831586,30,30,complete,False,-0.09568841371877279,0.8921258210104059,-0.09568841371877279,0.8921258210104059,1.6894900340893315,-2.2973885274552117
very_low_tv_spectral_teacher,0.57,0.1,-0.03766917653187834,-0.03318695803484539,1.7065719977179545,-0.052346841980150514,0.0010841326511928473,30,30,complete,False,-0.03772498848685024,3.5936306472923087,-0.03772498848685002,3.593630647292331,1.7161280536854946,0.515115748837772
very_low_tv_spectral_teacher,0.58,0.1,-0.03750247087418326,-0.0330202523771503,1.7241233791461485,-0.049833606532382294,0.0011121792137157567,30,30,complete,False,-0.023815800772927442,-1.5282580751768233,-0.023815800772926998,-1.52825807517689,1.6997923490660867,-4.501469791497925
very_low_tv_spectral_teacher,0.59,0.1,-0.03814549254733689,-0.033663274050303935,1.7405678446992763,-0.0488707691894614,0.000977495890886711,30,30,complete,False,-0.06829014999038674,-2.4344422975922297,-0.06829014999038785,-2.4344422975922635,1.626098657855536,-5.307663830303255
very_low_tv_spectral_teacher,0.6,0.1,-0.03886827387399099,-0.034386055376958054,1.7566453523032592,-0.049570811577012,0.001078409223097532,30,30,complete,False,-0.07250464672477208,0.2498981099237958,-0.0725046467247723,0.2498981099238624,1.5936390724600216,-2.528294675141751
very_low_tv_spectral_teacher,0.61,0.1,-0.039595585481832334,-0.03511336698479938,1.7724406261484769,-0.04828135563248859,0.0012272744509661182,30,30,complete,False,-0.06329218779191081,2.583893318198447,-0.06329218779191059,2.583893318198436,1.575532764352701,-0.10390920257634662
very_low_tv_spectral_teacher,0.62,0.1,-0.04013411762982921,-0.03565189913279627,1.7881560075903133,-0.04961389819604067,0.000913734201658459,30,30,complete,False,-0.0208267803608031,0.9171946703767078,-0.020826780360803543,0.9171946703766856,1.5915608884084946,-1.6845589772159997
very_low_tv_spectral_teacher,0.63,0.1,-0.0400121210890484,-0.03552990259201545,1.8042718439166467,-0.048501141726450814,0.000925580013161814,30,30,complete,False,-0.04494829438437664,-2.9546773064860616,-0.04494829438437686,-2.954677306486006,1.541841584808381,-5.474449794019861
very_low_tv_spectral_teacher,0.64,0.1,-0.04103308351751674,-0.036550865020483804,1.818992839286481,-0.04523873642275374,0.0009643431638311512,30,30,complete,False,-0.07992032649052438,0.25617599334437635,-0.07992032649052372,0.25617599334444296,1.4820718925280971,-2.185430603216062
very_low_tv_spectral_teacher,0.65,0.1,-0.04161052761885888,-0.03712830912182593,1.8339132817672088,-0.04738074139666104,0.0009328758412392077,30,30,complete,False,-0.039824774517489114,2.391098508035958,-0.039824774517488004,2.3910985080358915,1.4981329727440595,0.024075690495806157
very_low_tv_spectral_teacher,0.66,0.1,-0.041829579007866526,-0.037347360510833566,1.8489554987413623,-0.04674014700559367,0.001204229379064438,30,30,complete,False,-0.03209835632980518,0.5761673613967393,-0.032098356329805844,0.5761673613966283,1.4825534063380132,-1.719638176999183
very_low_tv_spectral_teacher,0.67,0.1,-0.042252494745454984,-0.037770276248422045,1.8635643498939691,-0.04501058731231712,0.0011983022269905822,30,30,complete,False,-0.028301427289554315,0.41029141761144117,-0.028301427289555425,0.4102914176115078,1.4637402092040759,-1.8174637134620752
very_low_tv_spectral_teacher,0.68,0.1,-0.042395607553657615,-0.037913389056624676,1.8782303029254437,-0.04579333997095011,0.0011347216168306905,30,30,complete,False,-0.02389252797757635,-1.4622011933462635,-0.023892527977575684,-1.4622011933461636,1.4462041320687717,-3.624887743545486
very_low_tv_spectral_teacher,0.69,0.1,-0.04273034530500651,-0.03824812680797355,1.8924884325353444,-0.04490298232537329,0.0008417794570623108,30,30,complete,False,-0.05754545115647902,-2.1584292291386484,-0.057545451156478133,-2.158429229138715,1.3912424543331667,-4.258857302181724
very_low_tv_spectral_teacher,0.7,0.1,-0.0435465165767872,-0.03906429807975424,1.9060551520121072,-0.04508828529466558,0.0008408149522370713,30,30,complete,False,-0.06706111256034886,-0.0860883205319185,-0.06706111256034952,-0.08608832053198512,1.3610269860251378,-2.1269084852285403
very_low_tv_spectral_teacher,0.71,0.1,-0.044071567556213484,-0.03958934905918054,1.9197089722558474,-0.043290752821834165,0.0009415195055310171,30,30,complete,False,-0.05926721756711739,2.7126377994942863,-0.059267217567117836,2.7126377994943307,1.348704284628596,0.7289233450336496
very_low_tv_spectral_teacher,0.72,0.1,-0.04473186092812955,-0.0402496424310966,1.9330292377046792,-0.04280984141454255,0.0008686156297454933,30,30,complete,False,-0.012808356570463086,0.7678796904185372,-0.012808356570462864,0.7678796904185372,1.3756054529258108,-1.1610931207478359
very_low_tv_spectral_teacher,0.73,0.1,-0.044327734687622744,-0.0398455161905898,1.9472210813143636,-0.041855005261026236,0.0008007401095731882,30,30,complete,False,-0.04390962375874663,-2.9652363129840404,-0.043909623758747074,-2.9652363129840738,1.3254824222136392,-4.841702819612692
very_low_tv_spectral_teacher,0.74,0.1,-0.045610053403304485,-0.04112783490627154,1.9595388861489518,-0.04378180481560898,0.0009712406364271884,30,30,complete,False,-0.07211308283014395,0.5365242833520241,-0.07211308283014439,0.5365242833520463,1.278771396533557,-1.2895511744332566
very_low_tv_spectral_teacher,0.75,0.1,-0.04576999634422563,-0.04128777784719268,1.9727965092450346,-0.042360408350626357,0.0010026733512047904,30,30,complete,False,-0.03317913809170614,0.14175552943862524,-0.03317913809170614,0.14175552943869185,1.299691398724974,-1.6359320097151837
very_low_tv_spectral_teacher,0.76,0.1,-0.046273636165138604,-0.041791417668105665,1.9855327141234513,-0.04487395414753137,0.0009957689739526526,30,30,complete,False,-0.06927797224137144,-2.0038374094906146,-0.06927797224137056,-2.00383740949057,1.2460527563392532,-3.735035367734689
very_low_tv_spectral_teacher,0.77,0.1,-0.047155555789053054,-0.042673337292020094,1.99771756437182,-0.041573736840082046,0.000895068401683458,30,30,complete,False,-0.07325588628151847,1.3843591322566726,-0.07325588628151758,1.3843591322565838,1.2249906913702802,-0.30214955519412
very_low_tv_spectral_teacher,0.78,0.1,-0.04773875389076898,-0.04325653539373602,2.010032527950857,-0.04163528232587124,0.000965381508967961,30,30,complete,False,-0.041590789596237965,3.0117151492909473,-0.04159078959623885,3.0117151492908585,1.2400097652353708,1.3681872026545179
very_low_tv_spectral_teacher,0.79,0.1,-0.047987371580977815,-0.04350515308394488,2.022517759676527,-0.040461455855542436,0.0010959771668357205,30,30,complete,False,-0.013021583295699468,0.20342416893837068,-0.013021583295700356,0.20342416893839288,1.2523544354233707,-1.3987455623556855
very_low_tv_spectral_teacher,0.8,0.1,-0.04799918555668296,-0.043516967059650025,2.0350796166593246,-0.040855942256093986,0.0009276532505849188,30,30,complete,False,-0.03752230621747055,-0.504974903200028,-0.03752230621747099,-0.5049749031999836,1.212034853988257,-2.0673282849948222
very_low_tv_spectral_teacher,0.81,0.1,-0.04873781770532723,-0.0442555992082943,2.0467584567562924,-0.03969372970088887,0.0010133750403373545,30,30,complete,False,-0.023121081359700035,-1.671192236096817,-0.023121081359700035,-1.6711922360967504,1.211007869723474,-3.1951954257515496
very_low_tv_spectral_teacher,0.82,0.1,-0.04846160718387697,-0.043979388686844034,2.0592997740537937,-0.03837016787258666,0.0011058095770971287,30,30,complete,False,-0.07094615093940604,-2.950675333563802,-0.07094615093940515,-2.9506753335637796,1.148130945473227,-4.43772337076927
very_low_tv_spectral_teacher,0.83,0.1,-0.05015674072411537,-0.04567452222708242,2.069721075665757,-0.03946070519315838,0.0008838541379854684,30,30,complete,False,-0.0821345880309754,4.715925161295106,-0.08213458803097495,4.7159251612950825,1.1222534023080897,3.264504093758802
very_low_tv_spectral_teacher,0.84,0.1,-0.050104298944496486,-0.04562208044746354,2.0817448420999556,-0.03982463172817807,0.0011373928586332327,30,30,complete,False,0.023372352286496145,3.0733425288522938,0.02337235228649659,3.0733425288522938,1.213421027348403,1.656283147085702
very_low_tv_spectral_teacher,0.85,0.1,-0.04968929367838544,-0.04520707518135249,2.0939894962127252,-0.037886432399694185,0.0008837243345097612,30,30,complete,False,-0.02066773745392947,-5.427857127532816,-0.020667737453929025,-5.427857127532816,1.1553790652498037,-6.811760888656686
very_low_tv_spectral_teacher,0.86,0.1,-0.050517653693575075,-0.046035435196542115,2.1048524234049517,-0.03744201479534359,0.0009232417791724773,30,30,complete,False,-0.08518479026416026,-2.9922709663774167,-0.08518479026415982,-2.992270966377439,1.077185809575269,-4.344169377916522
very_low_tv_spectral_teacher,0.87,0.1,-0.05139298948366865,-0.04691077098663569,2.1155332124042308,-0.03836539338115167,0.0010235192826540088,30,30,complete,False,-0.08051315678147786,2.1184572913380366,-0.08051315678147786,2.118457291337992,1.0684956776914731,0.7974665626633666
very_low_tv_spectral_teacher,0.88,0.1,-0.05212791682920463,-0.04764569833217168,2.126222336958781,-0.03776992521821708,0.0010968072592715036,30,30,complete,False,-0.04281564443739949,2.42956134216463,-0.042815644437399936,2.429561342164608,1.0931351408285366,1.138430260598959
very_low_tv_spectral_teacher,0.89,0.1,-0.052249302372416644,-0.047767083875383684,2.1373959152208015,-0.03936219990058197,0.0009479684899458526,30,30,complete,False,-0.03192192993818521,0.8151389909844202,-0.031921929938185656,0.8151389909844646,1.0912642829034525,-0.44713362218331554
very_low_tv_spectral_teacher,0.9,0.1,-0.052766355427968335,-0.04828413693093539,2.14804762261685,-0.03722136463608187,0.0007745884047226753,30,30,complete,False,-0.026512864617711074,-1.2070551827015432,-0.02651286461771063,-1.207055182701521,1.0841924683848703,-2.4414262390592896
very_low_tv_spectral_teacher,0.91,0.1,-0.05277955966477086,-0.0482973411677379,2.159079764588499,-0.03658394848841126,0.0009390318248270274,30,30,complete,False,-0.056063033592216094,0.01189758513786554,-0.056063033592216094,0.011897585137776723,1.0424357581222665,-1.1954869788901519
very_low_tv_spectral_teacher,0.92,0.1,-0.053887616099812664,-0.04940539760277971,2.1688963377792954,-0.0376346123818591,0.0011652732511807822,30,30,complete,False,-0.026274912914953763,2.123970627367198,-0.026274912914955095,2.123970627367176,1.060282728807067,0.9426970753402486
very_low_tv_spectral_teacher,0.93,0.1,-0.053305057923069936,-0.048822839426037,2.1802854191646404,-0.03687159384514779,0.0006930955058535664,30,30,complete,False,-0.013583621044872096,0.16720099510106845,-0.01358362104487254,0.16720099510113506,1.0612896996290715,-0.9887995587767904
very_low_tv_spectral_teacher,0.94,0.1,-0.05415928852071008,-0.04967707002367714,2.190122131771876,-0.0372849588424726,0.001017649951257521,30,30,complete,False,-0.022930893012932163,-1.2291237356977036,-0.022930893012932163,-1.2291237356976592,1.0405067376315316,-2.3606538219468263
very_low_tv_spectral_teacher,0.95,0.1,-0.05376367578332857,-0.04928145728629563,2.201095553917271,-0.036777116956825236,0.0007493372099467556,30,30,complete,False,-0.038166095758826124,-4.935236582098197,-0.03816609575882568,-4.935236582098219,1.0140766231901353,-6.043065106407397
very_low_tv_spectral_teacher,0.96,0.1,-0.0549226104358866,-0.05044039193885365,2.210403664235679,-0.03727532870489665,0.0007308092192831229,30,30,complete,False,-0.12163562465489619,0.22912742913658835,-0.12163562465489663,0.22912742913658835,0.9196454355033836,-0.8557365569849651
very_low_tv_spectral_teacher,0.97,0.1,-0.0561963882764265,-0.05171416977939356,2.219488462627339,-0.03669420206822551,0.0008858972279412543,30,30,complete,False,-0.03358354717609435,6.037708567453665,-0.03358354717609391,6.037708567453709,0.996961892050436,4.975102342118021
very_low_tv_spectral_teacher,0.98,0.1,-0.055594281379408486,-0.05111206288237553,2.2303429020766874,-0.03432959709994297,0.0012180208371841603,30,30,complete,False,-0.000881453305822788,-0.35322299005124913,-0.0008814533058223439,-0.35322299005131574,1.019147482345744,-1.3942495215744088
very_low_tv_spectral_teacher,0.99,0.1,-0.05621401734254296,-0.051731798845510005,2.239871412274254,-0.03485915142152406,0.0007994834896456731,30,30,complete,False,-0.040648006977119344,-0.9220482167484331,-0.04064800697712023,-0.9220482167485247,0.9690769016189478,-1.6922349432233048
very_low_tv_spectral_teacher,1.0,0.1,-0.05640724151895087,-0.05192502302191793,2.2497244401090666,-0.03344466718660999,0.0010889262078849404,30,30,complete,False,-0.019322417640791466,2.1325589336327857,-0.019322417640792854,2.132558933632736,0.985302783481278,1.6225881862330191
