branch,r,phi,phi_rel,Q,s,eta,A,p,t,cd,G_S,G_E,qref,alpha,beta,lambda_ref,lambda_shell
boundary_mixed_eta0,1.15,0.8583019262334374,1.8440330208990767,0.8405181818181818,0.0,0.0,0.0,0.0798147031494739,0.017878401412414,0.2825149609303443,1.3773484234051183,-0.1191905915155492,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.2,0.8745338708304694,1.8602649654961088,0.8800636363636366,0.0,0.0,0.0,0.0550119321057738,0.0148427947441453,0.2345462259465579,1.3906470441371397,-0.122008250874354,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.25,0.8870566478719438,1.872787742537584,0.920518181818182,0.0,0.0,0.0,0.0348111045072529,0.0118071786421879,0.18657734189138,1.401222808117466,-0.1249780613989722,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.3,0.8960554745560224,1.8817865692216624,0.961881818181818,0.0,0.0,0.0,0.019212267468985,0.0087715540676793,0.1386083239527305,1.4092389224578687,-0.1281069581794968,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.35,0.9016692152748566,1.8874003099404963,1.0041545454545455,0.0,0.0,0.0,0.0082154619609276,0.005735921871152,0.0906391855707431,1.4148138357817273,-0.1314031735918521,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.4,0.9039965911480852,1.8897276858137249,1.0473363636363635,0.0,0.0,0.0,0.001820723665781,0.0027002828069919,0.0426699386662443,1.4180273416057794,-0.1348764089561894,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.45,0.9031001829110634,1.888831277576703,1.0914272727272731,0.0,0.0,0.0,2.8083705694338752e-05,-0.0003353624542253,-0.0052994061643111,1.418924491154648,-0.1385380398636881,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.5,0.8990086440975081,1.884739738763148,1.1364272727272728,0.0,0.0,0.0,0.0028375692597578,-0.0033710133151753,-0.0532688394819879,1.4175177318089225,-0.1424013631874968,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.55,0.8917173424278916,1.8774484370935316,1.1823363636363635,0.0,0.0,0.0,0.0102492040902345,-0.0064066692427195,-0.1012383528621174,1.413787488782726,-0.1464818958938067,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.6,0.8811874872062967,1.8669185818719365,1.2291545454545456,0.0,0.0,0.0,0.0222630089922724,-0.0094423297600988,-0.1492079387709396,1.4076812479725738,-0.1507977385104914,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.65,0.8673436504550625,1.853074745120702,1.2768818181818182,0.0,0.0,0.0,0.0388790021792498,-0.0124779944401926,-0.197177590459083,1.3991110483569595,-0.1553700196924578,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.7,0.8500694233402979,1.8358005180059376,1.325518181818182,0.0,0.0,0.0,0.0600971996138106,-0.0155136628996815,-0.2451473018693264,1.3879491267501165,-0.1602234430252171,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.75,0.8291981338232557,1.8149292284888956,1.3750636363636364,0.05,0.0,0.0,0.0882028212547037,-0.0069104736827909,-0.2931170675565244,1.3741074729022371,-0.1662752641683254,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.8,0.8045103144452056,1.7902414091108452,1.4255181818181817,0.05,0.0,0.0,0.118549410840273,-0.0101414709234427,-0.3410868826179161,1.35718315965969,-0.1718144629767912,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.85,0.7797096283244811,1.7654407229901208,1.6614795454545457,0.05,0.0,0.0,0.0894261757519758,-0.0070502052165004,-0.2952016867187242,1.3734361745337782,-0.1684102240487292,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.9,0.7516342320627035,1.737365326728343,1.720286363636364,0.05,0.0,0.0,0.1172499909804965,-0.0100118538697198,-0.3391719106041266,1.3579197086077506,-0.1738767845367367,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.95,0.7199558981983737,1.7056869928640133,1.780115909090909,0.05,0.0,0.0,0.1489309221306722,-0.0130018014291899,-0.3831421628103329,1.339645335026481,-0.1797072210802597,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,2.0,0.6843856268466887,1.6701167215123285,1.840968181818182,0.05,0.0,0.0,0.1844689745188243,-0.0160216470015739,-0.4271124408298162,1.3183184191308095,-0.1859451087725772,0.063283025272499,0.1,1.0,1.0,1.0
