rule_id,rule_name,rule_label,rule_order,nmstv_mean,radius,radius_path_id,ref_count,phi_energy_raw_mean,reference_sd_phi_energy_raw,reference_se_phi_energy_raw,delta_phi_energy_unit_mean,reference_sd_delta_phi_energy_unit,reference_se_delta_phi_energy_unit,logZ_inf_full_mean,reference_sd_logZ_inf_full,reference_se_logZ_inf_full
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.37,r_0p3700,30,-0.02610309352187218,0.0017560179660239127,0.0003206035504585458,-0.02162087502483922,0.0012257956442717785,0.00022379864175307713,-64.23971315732754,4.32156021438485,0.7890053376784814
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.38,r_0p3800,30,-0.02649390246068846,0.0018304791048766541,0.00033419823226093603,-0.022011683963655493,0.0013915957715965894,0.000254069465010753,-65.20149395575439,4.504809077101443,0.8224618495941631
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.39,r_0p3900,30,-0.02702033025072443,0.0018344476226454841,0.00033492278116155214,-0.022538111753691473,0.0014162839525926174,0.0002585768895558513,-66.49703274703292,4.514575599330551,0.8242449644385825
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.4,r_0p4000,30,-0.02781251020396078,0.0016348327355120574,0.0002984782556626103,-0.023330291706927832,0.0011924610470095906,0.0002177126047977937,-68.44658761194758,4.023323362095194,0.7345549871856878
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.41,r_0p4100,30,-0.028208793889445787,0.001802557150494282,0.0003291004041726509,-0.02372657539241284,0.001589231806866603,0.000290152703241844,-69.42184176192619,4.436093147366439,0.8099160946688958
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.42,r_0p4200,30,-0.02925066675440522,0.001919772288777929,0.0003505008626123312,-0.02476844825737227,0.00155725071099333,0.00028431378070066835,-71.98589088259136,4.724559602682488,0.8625826228889479
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.43,r_0p4300,30,-0.029479378697807434,0.0017040603425442296,0.0003111174296538183,-0.024997160200774474,0.0014727889278508327,0.0002688932394092499,-72.54875097530422,4.193692503001362,0.7656599943780491
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.44,r_0p4400,30,-0.03016627905907473,0.0017723504151106967,0.00032358543405325784,-0.025684060562041776,0.0013303937715927212,0.00024289555968856969,-74.23921276438303,4.361754371587401,0.7963437532050633
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.45,r_0p4500,30,-0.030781748195960062,0.0018147224369396049,0.00033132147144085595,-0.026299529698927095,0.0014396563451885953,0.0002628440851050792,-75.75388231025782,4.466031917308354,0.815382141215944
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.46,r_0p4600,30,-0.03095779479332841,0.002317736384005266,0.00042315883329004664,-0.026475576296295458,0.001919539204945544,0.0003504583075214022,-76.18713298638133,5.70394924103698,1.0413938887268086
