beta,radius,ref_count,phi_full,phi_energy,phi_full_quenched,phi_energy_full_quenched,phi_stripped_proxy,phi_energy_stripped_proxy,phi_full_annealed,phi_energy_full_annealed,phi_stripped_annealed,reference_prior_correction_per_P,theta_ref_norm_sq_mean,area_term,derivative_ref_count,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,claim
0.26,1.45,100,0.36976879776602883,-0.001648761198307818,0.36976879776602883,-0.001648761198307818,0.36995270177260137,-0.001464857191735304,0.3698170876490707,-0.0016004713152659913,0.3699946582214818,-0.000183904006572514,2382.3016963406753,0.37141755896433665,100,-3.177827704044784,0.24065260935045793,0.6881355327766778,-0.0012486552864616046,0.6893841880631394,pass
0.26,1.46,100,0.3766255679302651,-0.0016621697798737656,0.3766255679302651,-0.0016621697798737656,0.3768094719368376,-0.0014782657733012512,0.37667421213300023,-0.001613525577138632,0.37685164347569866,-0.000183904006572514,2382.3016963406753,0.37828773771013885,100,-3.17901744851808,0.23495901960584764,0.6834132557863024,-0.0012491227695552378,0.6846623785558577,pass
0.26,1.47,100,0.38343445103250573,-0.0016765696399502709,0.38343445103250573,-0.0016765696399502709,0.38361835503907826,-0.0014926656333777567,0.3834831750478176,-0.0016278456246383987,0.3836606500156728,-0.000183904006572514,2382.3016963406753,0.385111020672456,100,-3.18786410246423,0.2290919455397507,0.6787522124933182,-0.0012525988614790686,0.6800048113547973,pass
0.26,1.48,100,0.39019942628437787,-0.0016886174492976524,0.39019942628437787,-0.0016886174492976524,0.3903833302909504,-0.0015047134427251384,0.39024845957592735,-0.0016395841577481582,0.39042609511052884,-0.000183904006572514,2382.3016963406753,0.39188804373367553,100,-3.183714035590194,0.2391419395550272,0.6741592160641763,-0.0012509681868723749,0.6754101842510487,pass
0.26,1.49,100,0.3969192770645698,-0.0017001528653097578,0.3969192770645698,-0.0017001528653097578,0.39710318107114234,-0.0015162488587372443,0.3969692080580807,-0.0016502218717988684,0.3971466558056092,-0.000183904006572514,2382.3016963406753,0.3986194299298796,100,-3.1855553301664252,0.23967845255055337,0.6696255383125359,-0.0012516916817942733,0.6708772299943302,pass
0.26,1.5,100,0.4035939823237562,-0.001711807470809705,0.4035939823237562,-0.001711807470809705,0.4037778863303287,-0.0015279034642371907,0.403643873418639,-0.0016619163759268606,0.4038213888823653,-0.000183904006572514,2382.3016963406753,0.4053057897945659,100,-3.173913018268406,0.22772606561001743,0.6651575980281853,-0.0012471170995160732,0.6664047151277014,pass
0.26,1.51,100,0.4102215112964648,-0.001726210394483376,0.4102215112964648,-0.001726210394483376,0.4104054153030373,-0.0015423063879108619,0.41027222562339594,-0.0016754960675522338,0.4104495733425841,-0.000183904006572514,2382.3016963406753,0.4119477216909482,100,-3.1803317258227026,0.2182479553500244,0.6607417996835785,-0.0012496391849990973,0.6619914388685776,pass
0.26,1.52,100,0.4168071070343826,-0.001738705098907223,0.4168071070343826,-0.001738705098907223,0.41699101104095515,-0.0015548010923347086,0.4168581047454675,-0.0016877073878223566,0.4170356567953751,-0.000183904006572514,2382.3016963406753,0.41854581213328984,100,-3.187163383331935,0.2280758021158646,0.6563839085041194,-0.0012523235297964381,0.6576362320339159,pass
0.26,1.53,100,0.42334975249553924,-0.0017508836021626311,0.42334975249553924,-0.0017508836021626311,0.4235336565021118,-0.0015669795955901174,0.42340017519360024,-0.0017004609041016156,0.42357765285431176,-0.000183904006572514,2382.3016963406753,0.4251006360977019,100,-3.183953092684989,0.22116169479873013,0.6520868938886172,-0.001251062118933198,0.6533379560075504,pass
0.26,1.54,100,0.42984897567299574,-0.0017637816498208263,0.42984897567299574,-0.0017637816498208263,0.43003287967956827,-0.001579877643248312,0.4298998094028467,-0.0017129479199698304,0.4300775184265489,-0.000183904006572514,2382.3016963406753,0.43161275732281656,100,-3.194732667326587,0.22333459474184705,0.6478402040395778,-0.0012552977081833347,0.6490955017477611,pass
