rule,radius,ref_count,phi_energy,phi_energy_sd,phi_energy_sem,phi_energy_q25,phi_energy_q50,phi_energy_q75,d_phi_energy_dd_mean,d_phi_energy_dd_sd,d2_phi_energy_dd2_mean,d2_phi_energy_dd2_sd,d_phi_energy_mean_curve_dd,d2_phi_energy_mean_curve_dd2
random_label,2.1,90,-0.1731663731965071,0.002804754273564,0.0002956470593851,-0.1754004205696655,-0.1734708806396339,-0.1709525793159343,-0.0131284005070489,0.0158020620779513,0.0072421076971725,0.1562395655680669,-0.0131284005070491,0.0072421076971729
random_label,2.2,90,-0.1740821348250729,0.0021724371259467,0.0002289949797167,-0.1757386524627807,-0.1743002354122534,-0.1727478536185972,-0.0124928340775871,0.0187862936835568,0.0055487373209007,0.1382806466479776,-0.012492834077587,0.0055487373209017
random_label,2.3,90,-0.1756649400120246,0.0026137496060837,0.0002755133996197,-0.177400029264642,-0.1759039625876325,-0.173909187113201,-0.0120186530428688,0.0159536255218676,0.0088699563399921,0.1569147226334843,-0.0120186530428687,0.0088699563399907
random_label,2.4,90,-0.1764858654336466,0.0022747185088537,0.0002397763841239,-0.178182148689026,-0.1764321441836106,-0.1750003961165596,-0.0107188428095887,0.0183198119922232,-0.0060488918004436,0.2253608496270172,-0.0107188428095889,-0.0060488918004458
random_label,2.5,90,-0.1778087085739424,0.0025799193027045,0.0002719473725326,-0.1797916365317893,-0.1778949617798814,-0.1757504977232508,-0.0132284314029575,0.0345587791964372,-0.0250958859336886,0.2834714765330448,-0.0132284314029579,-0.0250958859336901
real_even_odd,0.1,90,-0.0030494066116485,0.0008903368133712,9.384974049831432e-05,-0.0034634648819741,-0.002886451570196,-0.0024834700991343,-0.1062733428369704,0.0118984912100841,-0.0850515697300044,0.1002670586633225,-0.1062733428369704,-0.0850515697300043
real_even_odd,0.2,90,-0.0136767408953455,0.0018544159624697,0.0001954726056925,-0.0147439173955491,-0.0134132951065024,-0.0124376658416449,-0.1147784998099709,0.0098244808475165,-0.0484867805182658,0.0681011589248617,-0.1147784998099709,-0.0484867805182657
real_even_odd,0.3,90,-0.0260051065736426,0.0025196216614483,0.0002655914430691,-0.027617246717307,-0.0257776071025383,-0.0241636539029371,-0.1159706989406236,0.0093242286389211,0.0951014636824617,0.093338443559952,-0.1159706989406236,0.0951014636824615
real_even_odd,0.4,90,-0.0368708806834702,0.0028064169762804,0.0002958223236402,-0.038782361051795,-0.0366889375472829,-0.0353103468982324,-0.0957582070734785,0.0120358890093934,0.1888629374433257,0.1043929050471862,-0.0957582070734785,0.1888629374433255
real_even_odd,0.5,90,-0.0451567479883383,0.0027055626306332,0.0002851913421679,-0.047044835020931,-0.0450853260960307,-0.0431475297575291,-0.0781981114519585,0.0140551243489639,0.1395920462439998,0.1128423401242395,-0.0781981114519585,0.139592046244
real_even_odd,0.6,90,-0.0525105029738619,0.0027397122151754,0.0002887910244446,-0.05437500882157,-0.0521528235296983,-0.0505353623304209,-0.0678397978246786,0.0138868051221479,0.0890943423445731,0.1180781682695466,-0.0678397978246785,0.0890943423445731
real_even_odd,0.7,90,-0.0587247075532741,0.0028313761712423,0.000298453253795,-0.0601250587515792,-0.0587401655663594,-0.0569647454825896,-0.0603792429830438,0.0142960628301435,0.0743977896181509,0.1364903771182245,-0.0603792429830439,0.074397789618151
real_even_odd,0.8,90,-0.0645863515704707,0.0031296377885681,0.0003298927887735,-0.066614142089634,-0.0650390371838754,-0.0623255364468096,-0.0529602399010484,0.0172319364858262,0.0573011277685493,0.1538859355385567,-0.0529602399010483,0.05730112776855
real_even_odd,0.9,90,-0.0693167555334837,0.0032008338846476,0.0003373975162443,-0.071382170489945,-0.0687974831466465,-0.0672537182277645,-0.048919017429334,0.0223096327883498,0.0242584137091621,0.1664181601944767,-0.0489190174293339,0.024258413709162
real_even_odd,1.0,90,-0.0743701550563375,0.0037758259616107,0.0003980070029028,-0.0765427660457906,-0.0742608894150004,-0.0721859551157752,-0.0481085571592159,0.0214652860784717,0.0142098021519829,0.2005126180119008,-0.0481085571592159,0.0142098021519826
real_even_odd,1.1,90,-0.0789384669653269,0.0036712861173637,0.0003869875357675,-0.0817345275984045,-0.0791219091453005,-0.0760660565968314,-0.0460770569989374,0.0247762402762775,0.0431223695748121,0.2096274244860635,-0.0460770569989373,0.043122369574812
real_even_odd,1.2,90,-0.083585566456125,0.0041344095851826,0.0004358050356403,-0.0864441342680441,-0.0835367083450629,-0.0809852107237914,-0.0394840832442535,0.0253062077611056,0.0666673217047625,0.2269791382764039,-0.0394840832442535,0.066667321704762
real_even_odd,1.3,90,-0.0868352836141777,0.0042853073128659,0.0004517110527477,-0.0894372342842515,-0.0874174883402558,-0.0836694581072045,-0.0327435926579849,0.0278215905503591,0.0178674565438227,0.2256643376155934,-0.0327435926579849,0.0178674565438231
